jap,Head,Core,Right_Leg,Left_Leg,Right_Arm,Left_Arm,Acceleration,Velocity,Position,Joint Angle,rotation,Overall
p02_jap_main_001,0.188746433,0.340538558,0.281888082,0.262823426,0.268369916,0.25602084,0.047883925,0.047771921,0.047620933,0.381896949,0.888551216,0.736554935
p02_jap_main_002,0.189074502,0.34280995,0.28453669,0.266498773,0.283342444,0.254266786,0.048172219,0.047757252,0.047619675,0.411568357,0.880080098,0.739526576
p02_jap_main_003,0.189277898,0.342696042,0.287981027,0.257479514,0.306899257,0.253810663,0.04808712,0.047721251,0.047621852,0.431164343,0.878771965,0.744489678
p02_jap_main_004,0.176793365,0.33887909,0.268502069,0.248358821,0.283292445,0.205223132,0.048155023,0.047795418,0.047619163,0.408949134,0.797434495,0.680888887
p02_jap_main_005,0.187807749,0.345041928,0.283052014,0.260957676,0.299800508,0.267178823,0.048132648,0.047714458,0.047619697,0.457177975,0.859041416,0.738482384
p02_jap_main_006,0.18686725,0.342210269,0.276124809,0.263420996,0.281598499,0.274079969,0.047927462,0.047829353,0.047619742,0.446236821,0.853388855,0.731243245
p02_jap_main_007,0.190402081,0.345560979,0.290238003,0.266632081,0.287088976,0.280616583,0.04810518,0.047826551,0.047625883,0.431344748,0.897169731,0.757422236
p02_jap_main_008,0.188282697,0.345808402,0.278080248,0.24953372,0.267866154,0.223681082,0.048189786,0.047758541,0.047621677,0.334738269,0.887065186,0.721367111
p02_jap_main_009,0.186562536,0.330083874,0.292136543,0.294195932,0.269649863,0.253292924,0.047966901,0.047773768,0.047619547,0.459296278,0.848583709,0.73179748
p02_jap_main_010,0.184314834,0.3265472,0.281874692,0.286169352,0.27381237,0.275575266,0.047947957,0.047714437,0.047619219,0.49665269,0.818093786,0.721661457
p02_jap_main_011,0.170877397,0.308870925,0.243585578,0.269384898,0.25441955,0.260969822,0.047782315,0.047713019,0.047619131,0.485619503,0.729923805,0.656632514
p02_jap_main_012,0.184572236,0.319115903,0.268776531,0.296663064,0.265156556,0.219527135,0.047894518,0.047751401,0.047619279,0.423018444,0.822201472,0.702446564
p02_jap_main_013,0.184679067,0.325151146,0.263035894,0.283157626,0.272939529,0.222942538,0.047864742,0.047781335,0.047619168,0.416561419,0.823704647,0.701561679
p02_jap_main_014,0.186428136,0.326392276,0.257973454,0.277844656,0.281310496,0.269391923,0.047854509,0.047783833,0.047619491,0.472654098,0.813678742,0.711371349
p02_jap_main_015,0.178402192,0.318456618,0.240401183,0.272531707,0.270458461,0.260313971,0.047827368,0.047728304,0.047619232,0.473350101,0.765226261,0.677663413
p02_jap_main_016,0.183031367,0.330236619,0.261642954,0.287044016,0.274517625,0.264053517,0.047923284,0.047739289,0.047619364,0.467836343,0.81836643,0.713207404
p02_jap_main_017,0.179522328,0.326287069,0.241509701,0.267724806,0.25976817,0.264142577,0.047852,0.047726239,0.047619207,0.451319955,0.779809869,0.681262895
p02_jap_main_018,0.176330411,0.324317228,0.246978905,0.274688583,0.288050949,0.21318563,0.047969724,0.047882735,0.047619271,0.426286241,0.792328316,0.682515693
p02_jap_main_019,0.18318037,0.32772478,0.244861029,0.273916007,0.280020118,0.259086974,0.047917168,0.0477655,0.047619449,0.443416218,0.812892818,0.702049838
p02_jap_main_020,0.169593178,0.308948549,0.224634296,0.243143802,0.273704837,0.242685466,0.047772388,0.047691501,0.047619136,0.444130988,0.727120998,0.642223995
p02_jap_main_021,0.175521963,0.319924072,0.246887734,0.266880021,0.295680027,0.267699026,0.047773546,0.047720707,0.047619326,0.484109454,0.784419982,0.694326824
p02_jap_main_022,0.179690013,0.325596965,0.250531667,0.271261938,0.300039363,0.258738156,0.047882311,0.047741668,0.047619546,0.468012909,0.808771384,0.706543841
p02_jap_main_023,0.182087586,0.335631469,0.25760566,0.27267324,0.31113637,0.272071159,0.047947545,0.047894363,0.047621133,0.483465926,0.830783348,0.726588121
p02_jap_main_024,0.178274033,0.329324958,0.247158083,0.258992313,0.280925885,0.267925035,0.047881952,0.047769628,0.047620476,0.444174467,0.807981129,0.698839131
p02_jap_main_025,0.171715428,0.322582995,0.239149497,0.266715123,0.280762059,0.273657247,0.048205393,0.04772273,0.047619946,0.480896211,0.770528586,0.683638873
p02_jap_main_026,0.177064896,0.340860171,0.246343526,0.286551611,0.286336532,0.265438919,0.049947085,0.047899368,0.047622142,0.477194752,0.806606663,0.707783089
p02_jap_main_027,0.181877787,0.345057199,0.26306305,0.267431151,0.237595315,0.26382793,0.048042719,0.04775634,0.047619507,0.370243524,0.864891908,0.716497393
p02_jap_main_028,0.185216245,0.331654138,0.293206744,0.301314961,0.13208084,0.255122021,0.048956482,0.047901797,0.047619506,0.365420497,0.816909989,0.681463141
p02_jap_main_029,0.184966577,0.334569041,0.286112346,0.295680138,0.131837353,0.257552054,0.048729286,0.047873409,0.047619522,0.360286468,0.811217253,0.675938017
p02_jap_main_030,0.180984906,0.335030524,0.28988189,0.299577541,0.127663387,0.216701228,0.048023463,0.047891881,0.047619315,0.336671055,0.7985424,0.659980997
p02_jap_post_001,0.190788931,0.348542584,0.292995609,0.299830948,0.255375647,0.280554286,0.048192299,0.049502943,0.047642349,0.434764539,0.898198101,0.759168033
p02_jap_post_002,0.186862702,0.347471222,0.274246182,0.296680324,0.248253869,0.268159133,0.048469712,0.048058669,0.047620578,0.420623678,0.87141238,0.736175769
p02_jap_post_003,0.178245082,0.340596086,0.258362198,0.28820936,0.241209506,0.277376823,0.048153101,0.04777971,0.047619797,0.434929005,0.830230687,0.711640182
p02_jap_post_004,0.180728567,0.358151788,0.282377076,0.289063527,0.278452756,0.270892261,0.047936359,0.047763886,0.047619815,0.483603769,0.846502331,0.737632762
p02_jap_post_005,0.180315992,0.356766973,0.260198964,0.280538696,0.281899022,0.263265859,0.047894353,0.047851812,0.047621585,0.483154095,0.813204321,0.714189253
p02_jap_post_006,0.178035186,0.346820027,0.252420348,0.274491132,0.261791382,0.272109551,0.051503775,0.047750501,0.047620143,0.433156495,0.82779453,0.709403119
p02_jap_post_007,0.172057643,0.36741681,0.265257859,0.274283931,0.226485559,0.225647799,0.047848678,0.047707488,0.047619553,0.392467009,0.812256527,0.686319672
p02_jap_post_008,0.176766692,0.360757789,0.282586615,0.304581039,0.235294934,0.237578856,0.047770576,0.047746893,0.047619379,0.404817448,0.864009067,0.726251581
p02_jap_post_009,0.177252483,0.347947138,0.282684106,0.306039273,0.126197325,0.177495141,0.04902839,0.048025852,0.047619374,0.322701369,0.775778212,0.639855159
p02_jap_post_010,0.167596895,0.343994803,0.258770231,0.279256815,0.116525604,0.177939344,0.048824788,0.047873224,0.047619235,0.300242719,0.733646971,0.603625696
