uppercut_left,Head,Core,Right_Leg,Left_Leg,Right_Arm,Left_Arm,Acceleration,Velocity,Position,Joint Angle,rotation,Overall,,
p18_uppercut_left_main_001,0.181003691,0.28114003,0.08367807,0.119011454,0.169344214,0.100085863,0.051292877,0.047942571,0.04761905,0.632110311,0.006867828,0.194440573,0.624522048,-0.117744036
p18_uppercut_left_main_002,0.345275165,0.455193038,0.285048063,0.260895515,0.309755743,0.237926791,0.050408796,0.047812018,0.047626571,0.569731954,0.867263457,0.778004006,0.548829368,
p18_uppercut_left_main_003,0.364454397,0.482454607,0.292278152,0.314705066,0.267943641,0.16685122,0.050930409,0.047845424,0.047634376,0.640192209,0.770722697,0.731563551,0.666573404,
p18_uppercut_left_main_004,0.313157016,0.47506755,0.268834641,0.298880934,0.256045379,0.15754404,0.051685681,0.047951019,0.047637358,0.602958216,0.719909724,0.684824271,,
p18_uppercut_left_main_005,0.359565321,0.466866759,0.279449253,0.277788192,0.301066094,0.164431811,0.050582719,0.048564481,0.047721961,0.563118966,0.818722644,0.742041541,,
p18_uppercut_left_main_006,0.354180939,0.46381053,0.272086039,0.24547336,0.276366177,0.176814327,0.050400763,0.047964532,0.047629474,0.548550619,0.778572886,0.709566206,,
p18_uppercut_left_main_007,0.182361752,0.282503941,0.101365354,0.117879565,0.168944452,0.092013818,0.052354137,0.04810031,0.047619055,0.637797415,0.009516591,0.198000838,,
p18_uppercut_left_main_008,0.356661818,0.462561168,0.279415983,0.28749698,0.287688832,0.221803926,0.050526982,0.048795418,0.047696484,0.588865341,0.84126931,0.76554812,,
p18_uppercut_left_main_009,0.35590407,0.46002341,0.298975925,0.252813424,0.307086799,0.205372293,0.050888527,0.047946852,0.047628106,0.587234081,0.828188675,0.755902297,,
p18_uppercut_left_main_010,0.354499697,0.481931112,0.300720858,0.315331838,0.305637605,0.243550654,0.052084591,0.048111657,0.047792911,0.651760155,0.871423236,0.805524312,,
p18_uppercut_left_main_011,0.325537108,0.45951381,0.283563418,0.274159976,0.177119769,0.178706142,0.074451804,0.053372796,0.047629139,0.492749119,0.732497802,0.660573197,,
p18_uppercut_left_main_012,0.169763772,0.276922485,0.102804514,0.114298374,0.143764214,0.086703549,0.051236849,0.04782802,0.047619052,0.600794479,0.006130158,0.184529455,,
p18_uppercut_left_main_013,0.304643016,0.411940172,0.187493064,0.224634187,0.221031539,0.161189795,0.051572466,0.048091259,0.047619155,0.605505485,0.495251222,0.528327501,,
p18_uppercut_left_main_014,0.210040617,0.314188257,0.098097789,0.12768115,0.172324463,0.098318283,0.051159414,0.047792618,0.047619051,0.582975757,0.115561516,0.255785789,,
p18_uppercut_left_main_015,0.363989172,0.473238812,0.279242434,0.291710657,0.271189079,0.214268617,0.050906375,0.04844479,0.047715104,0.592509591,0.822934849,0.753807272,,
p18_uppercut_left_main_016,0.365732044,0.47044983,0.270921088,0.289850317,0.287933788,0.223820822,0.052104021,0.049021478,0.047739851,0.581598097,0.851392028,0.770453849,,
p18_uppercut_left_main_017,0.367977123,0.483535794,0.263385608,0.290303162,0.266067883,0.215849777,0.050941683,0.048184276,0.047714411,0.589986328,0.816601169,0.748616717,,
p18_uppercut_left_main_018,0.297263394,0.396321418,0.196535625,0.192328588,0.250275217,0.166213907,0.048701885,0.048399653,0.047619135,0.602169292,0.497580171,0.528956907,,
p18_uppercut_left_main_019,0.331713741,0.429418416,0.241919195,0.249517658,0.251462727,0.189558028,0.05059991,0.047972227,0.047630962,0.483066804,0.777053621,0.688857576,,
p18_uppercut_left_main_020,0.342374092,0.461619992,0.253961407,0.251267825,0.279233416,0.176902891,0.050788275,0.047763427,0.047619352,0.603905704,0.705877425,0.675285909,,
