hook_right,Head,Core,Right_Leg,Left_Leg,Right_Arm,Left_Arm,Acceleration,Velocity,Position,Joint Angle,rotation,Overall
p14_hook_right_main_001,0.280222731,0.451881505,0.338001567,0.327449047,0.146743367,0.11743754,0.057790217,0.04985474,0.04763143,0.5835367,0.657051856,0.634997309
p14_hook_right_main_002,0.248942307,0.390409726,0.234211315,0.278051615,0.089380951,0.111441149,0.057937917,0.048179101,0.047619146,0.468614538,0.500608124,0.491010048
p14_hook_right_main_003,0.268921368,0.417673142,0.238269878,0.331791867,0.104211899,0.150660901,0.061253054,0.04851193,0.047621627,0.511994296,0.587206173,0.56464261
p14_hook_right_main_004,0.313440011,0.430465746,0.251895122,0.308096669,0.142840542,0.203434174,0.060634307,0.049084732,0.047621808,0.555613711,0.658326486,0.627512653
p14_hook_right_main_005,0.236410994,0.424136198,0.231561454,0.284383018,0.094782643,0.111612185,0.056561489,0.048171971,0.047619443,0.468110491,0.524893859,0.507858849
p14_hook_right_main_006,0.25355668,0.359006932,0.246370046,0.310609983,0.082820622,0.119912905,0.056768617,0.048023892,0.047619789,0.441004829,0.561249334,0.525175982
p14_hook_right_main_007,0.24959482,0.442960589,0.264667638,0.317250111,0.107068899,0.117825002,0.056375054,0.047914414,0.047619988,0.506937386,0.588574989,0.564083708
p14_hook_right_main_008,0.193631094,0.393904401,0.193567588,0.260658642,0.100896908,0.126987206,0.057133133,0.0482506,0.047619382,0.462868257,0.450183973,0.453989258
p14_hook_right_main_009,0.241654148,0.368500439,0.216492233,0.262455299,0.093624073,0.088984809,0.057848137,0.048322796,0.047619071,0.475493677,0.428248223,0.442421859
p14_hook_right_main_010,0.294864813,0.463910914,0.252996295,0.318779855,0.126618608,0.123664866,0.059493291,0.048265583,0.047621751,0.510785241,0.635438493,0.598042517
p14_hook_right_main_011,0.31622552,0.449141067,0.201711706,0.294867548,0.150390659,0.154275216,0.058491044,0.048882361,0.047631796,0.522691719,0.601294591,0.57771373
p14_hook_right_main_012,0.236961876,0.378846647,0.240300455,0.264644653,0.083420723,0.09026415,0.059971606,0.048273028,0.047619062,0.468795796,0.452703288,0.457531041
p14_hook_right_main_013,0.24929379,0.351843756,0.231325753,0.3008527,0.087215309,0.1243605,0.058321545,0.048198698,0.047619347,0.464335074,0.518013678,0.501910097
p14_hook_right_main_014,0.21935419,0.35932476,0.204776084,0.288792547,0.089656809,0.121225591,0.058676258,0.048370768,0.047619248,0.471454003,0.457914387,0.461976272
p14_hook_right_main_015,0.260495404,0.42691417,0.247005244,0.32953898,0.159199951,0.173531807,0.060359452,0.049191084,0.047636105,0.568252503,0.616392833,0.601950734
p14_hook_right_main_016,0.254548183,0.39908919,0.316519204,0.325301581,0.170725208,0.164952814,0.060388141,0.049125521,0.047651721,0.606747343,0.63117429,0.623846206
p14_hook_right_main_017,0.253365911,0.438678952,0.310116443,0.309141179,0.141261051,0.124176304,0.059811627,0.048986563,0.047622926,0.579009121,0.590379915,0.586968677
p14_hook_right_main_018,0.207814603,0.335051528,0.236417003,0.29860101,0.087447266,0.112298204,0.057565213,0.048036344,0.047619265,0.44378807,0.49668257,0.48081422
p14_hook_right_main_019,0.239977954,0.402728903,0.278914658,0.256343244,0.125853591,0.096452128,0.062722485,0.049384533,0.047619706,0.550400669,0.459425147,0.486717804
p14_hook_right_main_020,0.250808238,0.387927192,0.178502904,0.286932176,0.080823274,0.105647031,0.056983795,0.048118159,0.047619872,0.477672099,0.430687442,0.444782839
p14_hook_right_main_021,0.286240135,0.425376734,0.317234971,0.302658427,0.172362516,0.162052949,0.061626228,0.04928432,0.047656821,0.587933005,0.656480302,0.635916113
p14_hook_right_main_022,0.287645675,0.385391949,0.237144571,0.257267417,0.09135125,0.108992149,0.058838941,0.048508964,0.047619115,0.438193229,0.536260214,0.506840119
p14_hook_right_main_023,0.277471159,0.420564374,0.312594898,0.299439725,0.161567651,0.151003009,0.056794602,0.048995553,0.047648974,0.591813611,0.62193232,0.612896707
p14_hook_right_main_024,0.198384566,0.352127722,0.209316748,0.251177376,0.08287002,0.087296117,0.056653779,0.047941736,0.04761907,0.460140517,0.381229081,0.404902512
p14_hook_right_main_025,0.294583949,0.437890217,0.31036685,0.300655869,0.141947983,0.117832786,0.061897634,0.049609059,0.047625899,0.560523356,0.613556093,0.597646272
p14_hook_right_main_026,0.245019287,0.40773915,0.233698094,0.319599933,0.109922877,0.133499186,0.058815222,0.048460789,0.047623744,0.473462667,0.588334341,0.553872839
p14_hook_right_main_027,0.241140907,0.354159984,0.226877314,0.308012378,0.08040123,0.116294672,0.056486724,0.048145162,0.04761939,0.466530925,0.500105814,0.490033347
p14_hook_right_main_028,0.243844689,0.359956098,0.207795689,0.279205205,0.083494045,0.089411121,0.056423669,0.047911877,0.047619055,0.461573757,0.438854206,0.445670071
p14_hook_right_main_029,0.220505469,0.347697873,0.211377273,0.286796589,0.091132374,0.103703322,0.05890602,0.048455429,0.047619177,0.484964194,0.425634136,0.443433154
p14_hook_right_main_030,0.230638463,0.321135531,0.232231518,0.287108364,0.082597792,0.108976446,0.058295173,0.048098121,0.047619126,0.451316176,0.472808926,0.466361101
p14_hook_right_post_001,0.281434466,0.456914459,0.305158408,0.295982736,0.141719029,0.111581845,0.058130382,0.048597529,0.047624638,0.494402327,0.674686529,0.620601269
p14_hook_right_post_002,0.202352917,0.32002953,0.203863962,0.2763207,0.082417033,0.09279424,0.057087293,0.048026395,0.04761923,0.456781795,0.395591338,0.413948475
p14_hook_right_post_003,0.216788623,0.346860267,0.209393072,0.283286662,0.081548314,0.105568664,0.057873568,0.047994805,0.047619327,0.450277557,0.446219304,0.44743678
p14_hook_right_post_004,0.183301276,0.337731317,0.190316864,0.263412472,0.081677675,0.098216901,0.056929316,0.047937191,0.047619188,0.423631106,0.404642956,0.410339401
p14_hook_right_post_005,0.208261772,0.337340526,0.218079286,0.261135811,0.081515855,0.083631207,0.053372597,0.047771342,0.047619056,0.448365141,0.411470162,0.422538656
p14_hook_right_post_006,0.221551592,0.345703517,0.218574651,0.258140158,0.084085684,0.085147234,0.055489285,0.047781793,0.047619061,0.444168069,0.426598593,0.431869436
p14_hook_right_post_007,0.192913812,0.323139758,0.198018763,0.220127108,0.068481095,0.071243037,0.054071505,0.047742009,0.047619052,0.459444364,0.295417395,0.344625485
p14_hook_right_post_008,0.189394482,0.328527198,0.211725008,0.276590221,0.089290194,0.09819349,0.055789678,0.04788821,0.047619221,0.449619728,0.417682672,0.427263789
p14_hook_right_post_009,0.264405505,0.364021239,0.220901732,0.280521233,0.086757181,0.096473068,0.055590201,0.047922396,0.047619091,0.453545586,0.487431791,0.477265929
p14_hook_right_post_010,0.274974587,0.3942089,0.253699752,0.300144431,0.100130714,0.095261841,0.055906384,0.047841658,0.047619181,0.457532012,0.571968994,0.537637899
p14_hook_right_pre_001,0.234459463,0.421005435,0.256152826,0.318232098,0.110948109,0.12848234,0.054716073,0.047882352,0.047623074,0.465704529,0.620710206,0.574208503
p14_hook_right_pre_002,0.209972521,0.440143564,0.302644552,0.319219017,0.157067824,0.124710439,0.058177562,0.048530587,0.047629764,0.578353636,0.593241351,0.588775037
p14_hook_right_pre_003,0.201515668,0.348862584,0.232529935,0.305116457,0.106386552,0.122874572,0.057114975,0.048168798,0.047619243,0.455143127,0.525220631,0.50419738
p14_hook_right_pre_004,0.193779562,0.328521298,0.173363742,0.244676462,0.077939934,0.073633416,0.054818947,0.047842719,0.047619053,0.429159232,0.341429537,0.367748445
p14_hook_right_pre_005,0.231570942,0.385913921,0.252114101,0.311465183,0.09629461,0.09521494,0.055532561,0.047768225,0.047619163,0.449323564,0.562101212,0.528267918
p14_hook_right_pre_006,0.26879835,0.404169693,0.250850892,0.317263096,0.098475564,0.109306454,0.056727702,0.047821616,0.047619506,0.438437776,0.620547618,0.565914665
p14_hook_right_pre_007,0.272677448,0.399819002,0.275961874,0.313812829,0.095747674,0.096518214,0.053442372,0.047737059,0.047619081,0.472502478,0.598095104,0.560417316
