uppercut_right,Head,Core,Right_Leg,Left_Leg,Right_Arm,Left_Arm,Acceleration,Velocity,Position,Joint Angle,rotation,Overall,,
p16_uppercut_left_main_001,0.35278604,0.428466038,0.273895873,0.32357059,0.27373311,0.287637017,0.053184985,0.048154254,0.047654159,0.651302696,0.835654448,0.780348922,0.680817737,-0.075344503
p16_uppercut_left_main_002,0.359990748,0.440619239,0.25666225,0.324936697,0.211348755,0.198204688,0.054004062,0.048252199,0.047645642,0.609549495,0.724378471,0.689929778,0.63111086,
p16_uppercut_left_main_003,0.352055063,0.45321927,0.261917282,0.302806078,0.229416956,0.191350199,0.052045212,0.048185879,0.047645609,0.601282763,0.733304385,0.693697898,0.706455363,
p16_uppercut_left_main_004,0.341124715,0.449776223,0.282097937,0.313835853,0.280423092,0.300827633,0.052882961,0.048172989,0.04764472,0.694754466,0.816721694,0.780131526,,
p16_uppercut_left_main_005,0.319864212,0.421184572,0.252746844,0.306340708,0.208544386,0.25958639,0.053563159,0.048082885,0.047669344,0.632609099,0.706483868,0.684321437,,
p16_uppercut_left_main_006,0.363223792,0.455412769,0.283342569,0.346639482,0.272759017,0.313566411,0.053576923,0.048293533,0.047636462,0.702483831,0.859554544,0.81243333,,
p16_uppercut_left_main_007,0.337722415,0.451206561,0.270076737,0.311057198,0.218957358,0.195238299,0.05203253,0.048025525,0.047636153,0.612945763,0.720903131,0.688515921,,
p16_uppercut_left_main_008,0.341297003,0.436002942,0.256156264,0.330872238,0.221295086,0.229588135,0.053793178,0.048219478,0.047648208,0.643399493,0.724836988,0.70040574,,
p16_uppercut_left_main_009,0.356247851,0.453788239,0.262576902,0.336683425,0.229761015,0.257925052,0.053851365,0.048246505,0.047644968,0.664159032,0.766913058,0.73608685,,
p16_uppercut_left_main_010,0.348904437,0.434368562,0.2421933,0.320823364,0.24571121,0.266380985,0.053582248,0.048304245,0.047645848,0.648415146,0.757540228,0.724802703,,
p16_uppercut_left_main_011,0.303102194,0.44635403,0.252446302,0.304038055,0.217034229,0.180550338,0.052499816,0.048003938,0.047625737,0.562040715,0.712374869,0.667274623,,
p16_uppercut_left_main_012,0.321169676,0.439254468,0.251753076,0.302469477,0.194818987,0.181028905,0.052901478,0.047965476,0.047638613,0.557831362,0.698595799,0.656366468,,
p16_uppercut_left_main_013,0.309295037,0.434857207,0.230361518,0.299910584,0.211684311,0.216623626,0.053293591,0.048254424,0.047626226,0.631644085,0.642818344,0.639466066,,
p16_uppercut_left_main_014,0.19063089,0.28974022,0.106258236,0.144077024,0.167121342,0.113240094,0.054105856,0.048313022,0.047621837,0.623313687,0.080623748,0.24343073,,
p16_uppercut_left_main_015,0.322718549,0.433062557,0.262439083,0.285139676,0.205215165,0.192141468,0.052195686,0.048013046,0.047623174,0.620903477,0.648281228,0.640067903,,
p16_uppercut_left_main_016,0.27916855,0.438167199,0.246450414,0.300831999,0.209825849,0.184516529,0.05176609,0.047814207,0.047626852,0.575945441,0.671534024,0.642857449,,
p16_uppercut_left_main_017,0.301899746,0.440617774,0.256164891,0.300445012,0.203884252,0.18656669,0.053636651,0.048018299,0.047635176,0.558958247,0.703929752,0.6604383,,
p16_uppercut_left_main_018,0.292347464,0.447950184,0.246500878,0.32659506,0.219038103,0.207416402,0.054927022,0.048426949,0.04763779,0.577682848,0.732692904,0.686189887,,
p16_uppercut_left_main_019,0.316766749,0.450289635,0.250767199,0.301554479,0.210001344,0.191400759,0.053247744,0.048235848,0.047655039,0.560178116,0.720946672,0.672716105,,
p16_uppercut_left_main_020,0.323197926,0.447248279,0.25231296,0.31947807,0.255155027,0.231632879,0.053567984,0.048419848,0.047654376,0.622281335,0.761487472,0.719725631,,
