hook_right,Head,Core,Right_Leg,Left_Leg,Right_Arm,Left_Arm,Acceleration,Velocity,Position,Joint Angle,rotation,Overall,,
p16_hook_right_main_001,0.34449795,0.427921925,0.258300285,0.311149614,0.199018914,0.195346369,0.054120221,0.047887126,0.047619958,0.573619011,0.720769813,0.676624573,0.678800925,-0.005741436
p16_hook_right_main_002,0.311173249,0.427665564,0.273636713,0.327440675,0.26190737,0.266342473,0.054723922,0.047870064,0.047632967,0.646845744,0.791343511,0.747994181,0.645929917,
p16_hook_right_main_003,0.331676518,0.42858952,0.272122595,0.296347483,0.190308801,0.21216833,0.053403326,0.047898765,0.047620107,0.559592696,0.735129849,0.682468703,0.651671352,
p16_hook_right_main_004,0.274024074,0.427868873,0.275354651,0.339403706,0.212538623,0.240779696,0.055522929,0.048005051,0.047619864,0.584770701,0.77262232,0.716266835,,
p16_hook_right_main_005,0.256718017,0.433336175,0.278075365,0.318087582,0.196718294,0.189889054,0.056075588,0.048106656,0.047620328,0.554129492,0.714083737,0.666097464,,
p16_hook_right_main_006,0.272833717,0.406002259,0.281879028,0.32850782,0.166391209,0.201978048,0.0532494,0.047757078,0.047620961,0.580025323,0.683255401,0.652286377,,
p16_hook_right_main_007,0.337065994,0.441534949,0.26072637,0.316123344,0.230596731,0.272760996,0.054823788,0.047909122,0.047683544,0.623758965,0.785180095,0.736753756,,
p16_hook_right_main_008,0.301508426,0.424869962,0.284145932,0.321969884,0.149061776,0.174247948,0.054354289,0.047793474,0.04761976,0.575439826,0.663453602,0.637049469,,
p16_hook_right_main_009,0.28871985,0.421401032,0.258914259,0.322358922,0.196051073,0.227926515,0.056543442,0.048010187,0.047619434,0.561951863,0.73791892,0.685128803,,
p16_hook_right_main_010,0.307922867,0.425239068,0.277952415,0.313085014,0.195142971,0.226856229,0.056985719,0.04802666,0.047622872,0.581565699,0.737414422,0.690659805,,
p16_hook_right_main_011,0.293427765,0.428249826,0.263167206,0.318560333,0.191818905,0.208755457,0.056196848,0.048130702,0.047621332,0.569809093,0.713178098,0.670167397,,
p16_hook_right_main_012,0.285134353,0.40179876,0.277668191,0.318775179,0.140758365,0.198644038,0.055248043,0.047839127,0.047625749,0.577748262,0.645941235,0.625483343,,
p16_hook_right_main_013,0.31004676,0.424589508,0.272149854,0.319751943,0.166932256,0.179128542,0.05565702,0.047901467,0.047620334,0.561690392,0.686226878,0.648865932,,
p16_hook_right_main_014,0.298413935,0.411407435,0.296588193,0.311507777,0.13858016,0.195874936,0.054365336,0.047803206,0.047619794,0.594709503,0.647512133,0.631671344,,
p16_hook_right_main_015,0.334949198,0.436301403,0.299820716,0.333523178,0.234518657,0.24439648,0.056017645,0.048230908,0.047629042,0.685479593,0.751262107,0.731527353,,
p16_hook_right_main_016,0.30124618,0.427107681,0.265598633,0.327829695,0.17017824,0.211516107,0.054747889,0.047871897,0.047619853,0.569814445,0.710930666,0.6685958,,
p16_hook_right_main_017,0.306876886,0.398080449,0.228518637,0.324528459,0.187813679,0.291965615,0.056603982,0.047857654,0.047621208,0.597616813,0.723991482,0.686079082,,
p16_hook_right_main_018,0.327485112,0.412531707,0.279353261,0.329733071,0.288833604,0.237509817,0.055683853,0.048046864,0.047838609,0.661689326,0.780128729,0.744596908,,
p16_hook_right_main_019,0.300626078,0.432948205,0.243628575,0.283880151,0.170098152,0.22756538,0.056961202,0.047906292,0.047636432,0.544362372,0.701197901,0.654147243,,
p16_hook_right_main_020,0.30705624,0.420096534,0.272738945,0.292994822,0.147868615,0.17267039,0.054136254,0.04785695,0.047620151,0.544520591,0.653004484,0.620459316,,
p16_hook_right_main_021,0.293697968,0.450882103,0.274874553,0.315183977,0.23723845,0.278500165,0.055565218,0.048009587,0.047629629,0.641636025,0.772478584,0.733225816,,
p16_hook_right_main_022,0.268913101,0.436666862,0.302647847,0.330784133,0.149425291,0.208788235,0.054363769,0.047836735,0.047633261,0.580482754,0.704276503,0.667138379,,
p16_hook_right_main_023,0.338180441,0.433483968,0.251547215,0.342639823,0.162850165,0.175259712,0.054787224,0.047955622,0.047620879,0.586355808,0.677738596,0.650323759,,
p16_hook_right_main_024,0.303123696,0.43544122,0.27861087,0.334360496,0.186598146,0.189954997,0.053133172,0.0479759,0.047621031,0.603679021,0.698979299,0.670389216,,
p16_hook_right_main_025,0.31021609,0.425396803,0.282617568,0.288768712,0.192451395,0.186700269,0.055215792,0.047791354,0.047619423,0.578505341,0.683834791,0.652235956,,
p16_hook_right_main_026,0.297777838,0.447249975,0.322947044,0.334198315,0.325495954,0.30056101,0.055761718,0.049443572,0.047664537,0.704027308,0.886992474,0.832102925,,
p16_hook_right_main_027,0.268544665,0.442995379,0.273436732,0.294483032,0.170851357,0.188193791,0.055130423,0.047975811,0.047619433,0.566852818,0.668918185,0.638298575,,
p16_hook_right_main_028,0.343346373,0.442069435,0.271086217,0.340117465,0.177636328,0.187643989,0.053888317,0.047990967,0.047622875,0.609217903,0.704135833,0.675660454,,
p16_hook_right_main_029,0.326540876,0.447553635,0.25592696,0.306420125,0.154493384,0.18400494,0.055592275,0.047858492,0.047620155,0.572791387,0.659248474,0.633311348,,
p16_hook_right_main_030,0.317236699,0.443905518,0.27311238,0.311364419,0.140914751,0.177613219,0.054758346,0.047805707,0.047620375,0.567046447,0.669005285,0.638417634,,
p16_hook_right_post_001,0.24747204,0.406940625,0.260385079,0.351902058,0.111025115,0.161341253,0.054019179,0.047731282,0.04761981,0.519649565,0.632155315,0.59840359,,
p16_hook_right_post_002,0.321976543,0.426361584,0.245005229,0.324539204,0.136277173,0.170539111,0.055565121,0.047870908,0.047621732,0.547518416,0.648418618,0.618148557,,
p16_hook_right_post_003,0.27806725,0.427011937,0.252426743,0.349692359,0.134870004,0.168888846,0.054807883,0.047830394,0.047620035,0.561214659,0.640414495,0.616654544,,
p16_hook_right_post_004,0.240067529,0.427527804,0.289809241,0.334911839,0.191540052,0.242361525,0.056316683,0.048104479,0.04761973,0.598299904,0.731323616,0.691416502,,
p16_hook_right_post_005,0.342413717,0.465830504,0.299399067,0.318247552,0.306542548,0.230250888,0.055968289,0.048390901,0.047792695,0.656838156,0.837775379,0.783494212,,
p16_hook_right_post_006,0.29790326,0.433893563,0.254528225,0.259748242,0.196567684,0.198622161,0.055334079,0.047815763,0.047629162,0.549927909,0.671410385,0.634965642,,
p16_hook_right_post_007,0.316357736,0.438824207,0.256865252,0.310176403,0.154934791,0.171017353,0.055328771,0.047948406,0.047619978,0.554329292,0.661139647,0.62909654,,
p16_hook_right_post_008,0.333433821,0.43026861,0.250068694,0.303985352,0.145557915,0.175918312,0.054177386,0.047868144,0.047622498,0.546243473,0.658420626,0.62476748,,
p16_hook_right_post_009,0.299034075,0.44135893,0.270604857,0.306832147,0.154315444,0.17008576,0.053994811,0.047801146,0.047619783,0.563295499,0.654949607,0.627453374,,
p16_hook_right_post_010,0.344495536,0.429851361,0.252820869,0.288972629,0.166601932,0.169839443,0.05439635,0.047881395,0.047619636,0.534482303,0.677934333,0.634898724,,
p16_hook_right_pre_001,0.270566537,0.395071833,0.251796983,0.350703002,0.157730032,0.188746192,0.05535496,0.047757195,0.047621339,0.577223492,0.650252727,0.628343956,,
p16_hook_right_pre_002,0.344352124,0.452247226,0.25741457,0.29180596,0.209584739,0.163819482,0.055309668,0.04784166,0.047643839,0.568946819,0.695797244,0.657742116,,
p16_hook_right_pre_003,0.292274273,0.448210764,0.284088279,0.296555778,0.212264529,0.242853376,0.055654715,0.047929089,0.047621875,0.568226598,0.77565549,0.713426823,,
p16_hook_right_pre_004,0.311505213,0.421786168,0.250155392,0.320077229,0.156204192,0.179553937,0.054449338,0.047835164,0.047620031,0.552651996,0.662520255,0.629559778,,
p16_hook_right_pre_005,0.329469745,0.436752839,0.296793988,0.319426191,0.292670292,0.220894492,0.056037148,0.048897759,0.047743248,0.647086731,0.803086763,0.756286753,,
p16_hook_right_pre_006,0.321542141,0.396307876,0.249481584,0.303794219,0.153405583,0.163298194,0.053740435,0.047713883,0.04762206,0.53471232,0.641643442,0.609564105,,
p16_hook_right_pre_007,0.319236065,0.409804445,0.246730417,0.287636309,0.13379484,0.154580953,0.055003637,0.04779598,0.047619864,0.492829276,0.640030354,0.59587003,,
p16_hook_right_pre_008,0.344682575,0.427939809,0.273356636,0.286308909,0.26924503,0.192002713,0.052981606,0.048497882,0.047696646,0.591356468,0.763522412,0.711872629,,
p16_hook_right_pre_009,0.331893933,0.404741648,0.255521774,0.272497598,0.143937096,0.182754206,0.052851527,0.047743077,0.04762428,0.517109064,0.652227206,0.611691763,,
p16_hook_right_pre_010,0.329074473,0.401904374,0.252245727,0.303587642,0.12914351,0.169207716,0.054614267,0.047768188,0.047620882,0.533926827,0.631682174,0.60235557,,
AVG,0.30749599,0.427716437,0.269132916,0.314705595,0.185786082,0.203402373,0.054990456,0.047967514,0.04763646,0.579512066,0.70421027,0.666800809,,
