uppercut_right,Head,Core,Right_Leg,Left_Leg,Right_Arm,Left_Arm,Acceleration,Velocity,Position,Joint Angle,rotation,Overall
p02_uppercut_right_main_001,0.133373863,0.357200061,0.211440614,0.212632685,0.195810598,0.094681595,0.051981291,0.047803736,0.047628695,0.563903623,0.336844139,0.404961984
p02_uppercut_right_main_002,0.165770415,0.392436135,0.189473903,0.259027958,0.240635081,0.105222072,0.052151299,0.04799545,0.047641974,0.558167326,0.456817522,0.487222463
p02_uppercut_right_main_003,0.150458628,0.399123063,0.214299273,0.248925625,0.220895054,0.095423275,0.051840184,0.047899418,0.047651208,0.560421287,0.434895583,0.472553294
p02_uppercut_right_main_004,0.137127424,0.386575513,0.217919046,0.232837154,0.222747355,0.080113746,0.052745747,0.047878036,0.047647384,0.551684804,0.402403591,0.447187955
p02_uppercut_right_main_005,0.153755855,0.409452893,0.233409754,0.263099076,0.24713544,0.094370978,0.051654335,0.047885929,0.047642692,0.578000442,0.483731795,0.512012389
p02_uppercut_right_main_006,0.185544591,0.418388106,0.269638052,0.288736687,0.261102855,0.1275607,0.052249405,0.048122515,0.047638797,0.615024295,0.57452177,0.586672527
p02_uppercut_right_main_007,0.183448439,0.417078436,0.266739428,0.29109924,0.26407695,0.114151463,0.052471101,0.048007254,0.047642397,0.602737575,0.574099438,0.582690879
p02_uppercut_right_main_008,0.155174375,0.408166874,0.244165545,0.261489783,0.238889823,0.092024173,0.052470221,0.047889048,0.047651231,0.617066256,0.442072624,0.494570713
p02_uppercut_right_main_009,0.153818263,0.392697399,0.220823257,0.251228715,0.240549572,0.095106898,0.052654462,0.047973132,0.047645128,0.584012747,0.438117382,0.481885991
p02_uppercut_right_main_010,0.148269168,0.38095394,0.208706007,0.24407097,0.233041746,0.09395971,0.051828928,0.047801196,0.047630066,0.571109243,0.415985228,0.462522433
p02_uppercut_right_main_011,0.213081799,0.443710693,0.301443254,0.331975077,0.274804972,0.142944655,0.053207917,0.048772148,0.047687512,0.611410691,0.70596574,0.677599225
p02_uppercut_right_main_012,0.217626483,0.437683243,0.272069145,0.330182522,0.273464467,0.158663064,0.05377923,0.048298428,0.047647675,0.56623766,0.733157409,0.683081484
p02_uppercut_right_main_013,0.181299113,0.415962142,0.256495473,0.282165934,0.230593474,0.117935215,0.053732783,0.048115796,0.047637043,0.564396662,0.560076992,0.561372893
p02_uppercut_right_main_014,0.18479937,0.423977194,0.289066653,0.303368456,0.237057631,0.118968636,0.052636179,0.048052863,0.047639958,0.601678629,0.589712559,0.59330238
p02_uppercut_right_main_015,0.106016807,0.316467124,0.195924309,0.202172863,0.17434042,0.063496699,0.0520029,0.047756231,0.04762108,0.596388811,0.190239291,0.312084147
p02_uppercut_right_main_016,0.140891772,0.370428279,0.225937243,0.247456786,0.211793068,0.085652376,0.052139568,0.047835512,0.047622036,0.595078517,0.373394693,0.43989984
p02_uppercut_right_main_017,0.12840387,0.350794192,0.209321908,0.229651634,0.196127803,0.0695649,0.05202469,0.047782709,0.047621148,0.590442146,0.294823425,0.383509041
p02_uppercut_right_main_018,0.13700324,0.343362828,0.196997164,0.228896313,0.190060868,0.089910458,0.053227493,0.04780687,0.047622665,0.580060729,0.30964746,0.39077144
p02_uppercut_right_main_019,0.128594962,0.349917896,0.201618805,0.233345412,0.185185222,0.083560341,0.051232287,0.047811034,0.047624975,0.591870818,0.294158132,0.383471938
p02_uppercut_right_main_020,0.11977435,0.337498259,0.195750387,0.224960803,0.190907561,0.06899591,0.051129354,0.047780493,0.047620885,0.586667135,0.264249403,0.360974723
p02_uppercut_right_main_021,0.124138576,0.32823004,0.192151272,0.208042399,0.19254621,0.076178538,0.056943574,0.048049937,0.047620118,0.582945779,0.251330132,0.350814826
p02_uppercut_right_main_022,0.105339807,0.3134342,0.159985799,0.20113841,0.168993423,0.058756815,0.052317953,0.047784334,0.04762053,0.559733375,0.177905981,0.292454199
p02_uppercut_right_main_023,0.057664662,0.259312069,0.135772259,0.147114843,0.130217351,0.035605465,0.051543223,0.047790752,0.047620532,0.514727029,0.028827369,0.174597267
p02_uppercut_right_main_024,0.054766788,0.19324275,0.119083499,0.142120637,0.079365994,0.058735813,0.054691163,0.047873465,0.047620613,0.423493403,0.031760422,0.149280316
