uppercut_right,Head,Core,Right_Leg,Left_Leg,Right_Arm,Left_Arm,Acceleration,Velocity,Position,Joint Angle,rotation,Overall,,
p19_uppercut_right_main_001,0.311788218,0.395783901,0.246782535,0.262945396,0.182031827,0.190618762,0.0478601,0.047683702,0.047621384,0.471674376,0.709003762,0.637804946,0.674384684,
p19_uppercut_right_main_002,0.328899067,0.494906794,0.358390219,0.286929999,0.26928379,0.251011426,0.048788355,0.05166467,0.04850929,0.653537104,0.8637558,0.800690191,0.618242669,0.057490235
p19_uppercut_right_main_003,0.270967943,0.353784412,0.252804236,0.289804757,0.162718964,0.205528768,0.047915465,0.047691894,0.047624811,0.455858932,0.709245558,0.633229571,0.560752435,
p19_uppercut_right_main_004,0.257236033,0.385212065,0.288287477,0.257192604,0.20210577,0.233482226,0.047869575,0.047666916,0.047622617,0.514317378,0.728059844,0.663937104,,
p19_uppercut_right_main_005,0.249858756,0.359486751,0.245784755,0.253832014,0.153769229,0.204512525,0.047940951,0.047708672,0.047621579,0.445458397,0.662851726,0.597633727,,
p19_uppercut_right_main_006,0.285487303,0.446183242,0.34325653,0.245061001,0.238087294,0.269571375,0.047887529,0.047828792,0.047720611,0.594173508,0.805447096,0.74206502,,
p19_uppercut_right_main_007,0.307733665,0.443483592,0.328322886,0.249194503,0.255708648,0.263814758,0.047973513,0.047852217,0.047883727,0.618101978,0.798476141,0.744363892,,
p19_uppercut_right_main_008,0.336421879,0.489674515,0.359120376,0.27657812,0.281113366,0.253496146,0.049146006,0.051850892,0.048707639,0.639939657,0.882392224,0.809656454,,
p19_uppercut_right_main_009,0.297811094,0.431083653,0.307627955,0.223454122,0.232562711,0.241010118,0.047930956,0.047735161,0.047630131,0.542566115,0.769826945,0.701648696,,
p19_uppercut_right_main_010,0.204601003,0.350848958,0.197614283,0.115627843,0.134934462,0.147507471,0.048401858,0.04817385,0.047619054,0.539895467,0.273607101,0.353493611,,
p19_uppercut_right_main_011,0.259440161,0.384662346,0.274127473,0.229565863,0.158489215,0.250583653,0.047867924,0.047684235,0.047619257,0.489774444,0.689669158,0.629700743,,
p19_uppercut_right_main_012,0.287657238,0.398898919,0.292155047,0.225724919,0.182259276,0.217188775,0.047833494,0.047729252,0.047619944,0.493155162,0.713881108,0.647663324,,
p19_uppercut_right_main_013,0.291432188,0.374055046,0.297470594,0.220096648,0.22243705,0.237360837,0.047892547,0.047683367,0.04767633,0.543199874,0.689744453,0.645781079,,
p19_uppercut_right_main_014,0.279624177,0.392136949,0.286043901,0.249573591,0.211055727,0.252166403,0.047866429,0.047688782,0.047624752,0.493275271,0.781647985,0.695136171,,
p19_uppercut_right_main_015,0.287783943,0.404963311,0.297563813,0.23510292,0.180511249,0.245628633,0.04786978,0.047712057,0.047627394,0.485492477,0.759948431,0.677611645,,
p19_uppercut_right_main_016,0.310238963,0.332067634,0.237895076,0.253845822,0.165739907,0.146141196,0.047842653,0.047649372,0.04762181,0.423022558,0.638648435,0.573960672,,
p19_uppercut_right_main_017,0.279571256,0.413869974,0.275336523,0.209937282,0.207768151,0.188198205,0.047958622,0.047765216,0.04763811,0.513454822,0.656335582,0.613471354,,
p19_uppercut_right_main_018,0.273803755,0.342249876,0.202355927,0.225950409,0.148566045,0.210982267,0.047841671,0.047662052,0.047619715,0.387365366,0.654133871,0.574103319,,
p19_uppercut_right_main_019,0.31875854,0.470151559,0.277395134,0.254776857,0.160728915,0.154594135,0.048054299,0.048448236,0.04777177,0.452222917,0.740135015,0.653761385,,
p19_uppercut_right_main_020,0.303422596,0.418600844,0.254768312,0.247768839,0.196186233,0.172574974,0.047816541,0.047685715,0.047636356,0.443998684,0.729031666,0.643521771,,
p19_uppercut_right_main_021,0.327616392,0.350702789,0.313557378,0.242249415,0.261558231,0.232932574,0.047843052,0.047697691,0.048004142,0.502594887,0.822658024,0.726639083,,
p19_uppercut_right_main_022,0.28334503,0.430992071,0.324532821,0.230348242,0.225553191,0.239820052,0.047916147,0.047756727,0.047626093,0.587405949,0.728398329,0.686100615,,
p19_uppercut_right_main_023,0.321729115,0.478499669,0.311986656,0.266580606,0.230246195,0.205340586,0.047860222,0.048692654,0.047984775,0.525688707,0.835165354,0.74232236,,
p19_uppercut_right_main_024,0.320230566,0.497995705,0.335332391,0.247091018,0.251937711,0.24071949,0.049064566,0.051151558,0.048240857,0.560632073,0.862552761,0.771976555,,
p19_uppercut_right_main_025,0.32157296,0.454229333,0.30493812,0.249545217,0.228780289,0.237727104,0.047977156,0.047907258,0.047637056,0.563099659,0.796732538,0.726642674,,
p19_uppercut_right_main_026,0.371309169,0.465644377,0.326527566,0.27610934,0.283489058,0.242623865,0.048778043,0.050023709,0.048160354,0.609786955,0.879008255,0.798241865,,
p19_uppercut_right_main_027,0.311584472,0.46748379,0.323846406,0.286948371,0.224788243,0.245211876,0.04817293,0.049730721,0.047778611,0.54795981,0.86477504,0.769730471,,
p19_uppercut_right_main_028,0.294000191,0.374291882,0.230092407,0.249909768,0.157528076,0.183161132,0.047877842,0.047687198,0.047626197,0.422761709,0.677368396,0.60098639,,
p19_uppercut_right_main_029,0.252215973,0.381102172,0.265993645,0.250048318,0.175309182,0.22560316,0.047812707,0.047675091,0.047619311,0.489293943,0.688728857,0.628898383,,
p19_uppercut_right_main_030,0.358120631,0.443119778,0.311889414,0.24436146,0.267776929,0.218853125,0.048919038,0.049493358,0.047809357,0.572681906,0.812804121,0.740767457,,
p19_uppercut_right_post_001,0.213030528,0.314873185,0.195013677,0.154400425,0.098066574,0.10050833,0.047842522,0.047648826,0.047619064,0.435967704,0.319561958,0.354483682,,
p19_uppercut_right_post_002,0.288228078,0.426580341,0.264504234,0.206541519,0.141602278,0.141120575,0.047811037,0.047734096,0.047620063,0.458245491,0.606882559,0.562291438,,
p19_uppercut_right_post_003,0.270209382,0.436002827,0.283877731,0.245855081,0.176751967,0.156555289,0.047929417,0.047749157,0.047634016,0.496478446,0.662416655,0.612635192,,
p19_uppercut_right_post_004,0.309901168,0.353991254,0.232005443,0.249356356,0.165011662,0.19080483,0.047849654,0.047644391,0.047621402,0.416945158,0.695747012,0.612106456,,
p19_uppercut_right_post_005,0.323652387,0.409435612,0.306673462,0.220309409,0.238396874,0.196233178,0.047833088,0.047705692,0.047738376,0.522248257,0.760452111,0.688990955,,
p19_uppercut_right_post_006,0.308938797,0.447849053,0.261438741,0.250142152,0.169514363,0.186811559,0.047769829,0.047922946,0.047661794,0.444483611,0.744927648,0.654794437,,
p19_uppercut_right_post_007,0.316027973,0.463689438,0.322505975,0.246839022,0.22268894,0.192973338,0.047820472,0.047756848,0.048109048,0.525733041,0.793752993,0.713347008,,
p19_uppercut_right_post_008,0.28237509,0.364584293,0.237823333,0.248612522,0.167624757,0.220647607,0.04785242,0.04766574,0.047625562,0.441993988,0.701978149,0.623982901,,
p19_uppercut_right_post_009,0.305255943,0.457150557,0.325103848,0.227780631,0.254915855,0.229926436,0.047881814,0.048202173,0.048845769,0.522672915,0.841659597,0.745963592,,
p19_uppercut_right_post_010,0.254927106,0.349229155,0.248514923,0.228212282,0.168687866,0.222819839,0.047858621,0.047640651,0.047620418,0.412299643,0.700201631,0.613831034,,
p19_uppercut_right_pre_001,0.264836127,0.383996684,0.233640064,0.205928333,0.141614284,0.131584994,0.063281383,0.050938923,0.047619111,0.44634133,0.52284002,0.499890413,,
p19_uppercut_right_pre_002,0.276534994,0.386740215,0.234930995,0.22546612,0.138109629,0.132230303,0.048353849,0.047651308,0.047619135,0.439307051,0.571806156,0.532056425,,
p19_uppercut_right_pre_003,0.303832473,0.416039958,0.260056295,0.226339628,0.19395549,0.162995056,0.047819503,0.047672922,0.047619723,0.449321459,0.702988934,0.626888692,,
p19_uppercut_right_pre_004,0.303171719,0.408705986,0.271271807,0.248747944,0.198859497,0.179266958,0.047776075,0.047713556,0.047686315,0.449456997,0.747854559,0.65833529,,
