jap,Head,Core,Right_Leg,Left_Leg,Right_Arm,Left_Arm,Acceleration,Velocity,Position,Joint Angle,rotation,Overall,,
p12_jap_main_001,0.256845097,0.502423804,0.343096098,0.305491507,0.222077909,0.262932718,0.050211059,0.048482778,0.047665978,0.559684898,0.894857845,0.794305961,0.810546609,0.02121086
p12_jap_main_002,0.310030091,0.511212527,0.364631997,0.331976788,0.232967663,0.313368078,0.051605021,0.049640669,0.047670959,0.675558904,0.916574738,0.844269988,0.817549843,
p12_jap_main_003,0.308860443,0.513095829,0.359739972,0.316853662,0.218767165,0.296294467,0.050851558,0.050424158,0.047795816,0.635085786,0.906643952,0.825176502,0.796338984,
p12_jap_main_004,0.289354438,0.502922497,0.320069872,0.309678392,0.179342919,0.264541165,0.076882378,0.063664012,0.047627613,0.518644587,0.852265751,0.752179402,,
p12_jap_main_005,0.316209826,0.509048107,0.301971645,0.282987442,0.212195349,0.237387239,0.048518885,0.047955176,0.047638967,0.536667064,0.857943761,0.761560752,,
p12_jap_main_006,0.295256165,0.50029759,0.357473015,0.31359246,0.225613274,0.273103558,0.052625261,0.048240216,0.047729855,0.609174549,0.89806923,0.811400826,,
p12_jap_main_007,0.298890453,0.499460941,0.341181533,0.293469283,0.208384718,0.273831009,0.050428589,0.048707352,0.047784253,0.578163844,0.878001032,0.788049875,,
p12_jap_main_008,0.305551239,0.507494846,0.342346875,0.337113029,0.224522739,0.309865426,0.047838178,0.049687371,0.047683,0.651075788,0.911724217,0.833529689,,
p12_jap_main_009,0.315246894,0.509178433,0.335500767,0.307064946,0.219094824,0.295165657,0.047748074,0.050331929,0.048137733,0.591199921,0.918508459,0.820315898,,
p12_jap_main_010,0.310741216,0.504707268,0.318613837,0.289311501,0.236645606,0.306331539,0.052522459,0.049264674,0.047635363,0.585008087,0.912062196,0.813945964,,
p12_jap_main_011,0.317829966,0.510075265,0.332288621,0.292351964,0.218336161,0.262993205,0.047687003,0.049468555,0.047631984,0.569615986,0.894489941,0.797027755,,
p12_jap_main_012,0.309809266,0.510542504,0.333038143,0.309875766,0.225471964,0.26370359,0.047763425,0.050172303,0.047806771,0.577831821,0.906595793,0.807966602,,
p12_jap_main_013,0.307306633,0.50652601,0.336870915,0.272515341,0.236131359,0.322994313,0.048014565,0.051182387,0.047988238,0.587389344,0.927347473,0.825360035,,
p12_jap_main_014,0.27996314,0.493326961,0.35805581,0.31534582,0.232418533,0.28619903,0.049126256,0.049043907,0.047669408,0.603920219,0.913497516,0.820624327,,
p12_jap_main_015,0.319156592,0.478653971,0.340455988,0.27803328,0.233523715,0.315871103,0.048066264,0.051083071,0.048441403,0.565338967,0.939850097,0.827496758,,
p12_jap_main_016,0.322713972,0.480416466,0.349610627,0.280745343,0.232978844,0.312672962,0.048027014,0.051891923,0.048271815,0.574844973,0.940609082,0.830879849,,
p12_jap_main_017,0.303803777,0.491783232,0.361108022,0.31282084,0.226067348,0.273206012,0.047796537,0.050142671,0.04766397,0.593770517,0.918493124,0.821076342,,
p12_jap_main_018,0.301484445,0.493689241,0.360788612,0.287084975,0.233824673,0.312789984,0.048100363,0.051969715,0.048508994,0.597952101,0.930334768,0.830619968,,
p12_jap_main_019,0.29563066,0.489324737,0.362698277,0.296466064,0.244294578,0.310200328,0.050339982,0.051230084,0.048410768,0.600309878,0.941203395,0.83893534,,
p12_jap_main_020,0.293167305,0.502282717,0.368926321,0.307889491,0.171058477,0.249569257,0.064062074,0.061988093,0.047624841,0.540174794,0.870133374,0.7711458,,
p12_jap_main_021,0.300978934,0.499969176,0.317106029,0.281941365,0.244158537,0.317498374,0.049848991,0.053010738,0.047756413,0.557446787,0.938498691,0.82418312,,
p12_jap_main_022,0.303694682,0.506214186,0.3523208,0.293464908,0.180016704,0.269733542,0.070465538,0.063191647,0.047620082,0.534668456,0.873278838,0.771695724,,
p12_jap_main_023,0.309670181,0.497728775,0.347071876,0.305281353,0.244403529,0.30277328,0.04825965,0.051525554,0.047717939,0.613258753,0.929308405,0.83449351,,
p12_jap_main_024,0.299557292,0.506802149,0.33285263,0.291451423,0.255710892,0.270170594,0.048674817,0.04836302,0.047633268,0.603513896,0.893458811,0.806475336,,
