uppercut_right,Head,Core,Right_Leg,Left_Leg,Right_Arm,Left_Arm,Acceleration,Velocity,Position,Joint Angle,rotation,Overall,,
p12_uppercut_right_main_001,0.328870163,0.390678371,0.215078024,0.302295266,0.209773405,0.190127824,0.051722229,0.047877129,0.047642642,0.577568431,0.644155794,0.624179585,0.76680118,0.029296207
p12_uppercut_right_main_002,0.3159244,0.384965201,0.210584606,0.281319274,0.166009725,0.206388262,0.050265942,0.047866885,0.047621978,0.552487344,0.61378563,0.595396144,0.7853111,
p12_uppercut_right_main_003,0.338804819,0.438546129,0.270774823,0.31751797,0.26798452,0.267171599,0.05059882,0.047931454,0.047637351,0.624839153,0.828841674,0.767640918,0.756014893,
p12_uppercut_right_main_004,0.335052852,0.433669169,0.31565454,0.326875005,0.300522731,0.256189381,0.053612423,0.048053715,0.047662028,0.659222386,0.867538483,0.805043654,,
p12_uppercut_right_main_005,0.34953659,0.468190128,0.315036779,0.289957214,0.312050652,0.278308311,0.052381809,0.048111564,0.047675976,0.710616219,0.835302248,0.79789644,,
p12_uppercut_right_main_006,0.35576394,0.458203438,0.322392899,0.254890798,0.288636181,0.250901854,0.051604576,0.047823915,0.047655831,0.660471141,0.804890312,0.76156456,,
p12_uppercut_right_main_007,0.367671655,0.477055279,0.313482235,0.282646735,0.303997773,0.26600843,0.052557987,0.048099448,0.047717322,0.675352899,0.853425114,0.80000345,,
p12_uppercut_right_main_008,0.346405906,0.409892813,0.305444949,0.297837876,0.277174544,0.246642496,0.051879537,0.047890885,0.047640784,0.611487266,0.830550924,0.764831827,,
p12_uppercut_right_main_009,0.287554888,0.348873082,0.269621622,0.3022763,0.2146493,0.220465669,0.051885768,0.047867998,0.047623278,0.606550743,0.65331028,0.639282419,,
p12_uppercut_right_main_010,0.307370018,0.36735039,0.29586349,0.316639807,0.225106079,0.23762164,0.052712771,0.047887841,0.047627407,0.600391576,0.745787071,0.702168423,,
p12_uppercut_right_main_011,0.365000334,0.464786192,0.3001203,0.268492923,0.31017564,0.265466666,0.051667166,0.048501281,0.047663467,0.649805882,0.849645948,0.789693928,,
p12_uppercut_right_main_012,0.339097671,0.461511283,0.286341662,0.26549556,0.306823876,0.244062902,0.050958206,0.048617327,0.047648148,0.636414508,0.810111237,0.758002218,,
p12_uppercut_right_main_013,0.368637057,0.478625323,0.314728387,0.28813391,0.321527987,0.289603008,0.052916049,0.048928318,0.047987065,0.68930188,0.884885443,0.826210374,,
p12_uppercut_right_main_014,0.342843261,0.391947719,0.249100021,0.330735871,0.241973619,0.253525022,0.052320533,0.047855026,0.047643386,0.601558514,0.777467699,0.724694943,,
p12_uppercut_right_main_015,0.304185819,0.381750028,0.288556917,0.309789416,0.22218167,0.217968665,0.052043464,0.047862533,0.047636977,0.55697989,0.758034064,0.697717812,,
p12_uppercut_right_main_016,0.353783179,0.48799288,0.295619462,0.259204892,0.321774973,0.298477842,0.053014013,0.048899782,0.047754707,0.696428827,0.839316238,0.796450015,,
p12_uppercut_right_main_017,0.366009515,0.47255854,0.326807317,0.280919392,0.310546466,0.274816214,0.0515684,0.049442174,0.048041514,0.663973768,0.886711428,0.81989013,,
p12_uppercut_right_main_018,0.349183644,0.484356164,0.317583268,0.265777137,0.306064777,0.2906915,0.051105406,0.049352458,0.047744395,0.665633661,0.871218722,0.809543203,,
p12_uppercut_right_main_019,0.346343533,0.413522364,0.28735213,0.35145916,0.253062724,0.285058797,0.072219377,0.05810129,0.047623526,0.661683193,0.800008832,0.75851114,,
p12_uppercut_right_main_020,0.363272883,0.470689572,0.308429073,0.284870425,0.322563256,0.283264524,0.05182905,0.050364655,0.048221344,0.657381026,0.894022326,0.823029936,,
p12_uppercut_right_main_021,0.353024518,0.499568456,0.329369982,0.275218264,0.316947782,0.289833328,0.052418513,0.049793553,0.047897708,0.680547568,0.893539741,0.829642089,,
p12_uppercut_right_main_022,0.351291951,0.48841984,0.330363838,0.297168661,0.341010392,0.326899494,0.058661498,0.055549203,0.050178167,0.716375696,0.918134119,0.857606592,,
p12_uppercut_right_main_023,0.31212052,0.39622428,0.289917943,0.321891917,0.252275945,0.279272035,0.051905867,0.048004171,0.047622355,0.642046199,0.7906721,0.746084329,,
p12_uppercut_right_main_024,0.346000533,0.470439374,0.31630463,0.287439826,0.314303593,0.279398376,0.051843976,0.049524061,0.04795478,0.663794032,0.879765911,0.814974347,,
p12_uppercut_right_main_025,0.313371704,0.416376068,0.284500798,0.312027995,0.245337869,0.276480455,0.052263771,0.047772127,0.047623005,0.616826926,0.817335815,0.757183148,,
p12_uppercut_right_main_026,0.291489678,0.350898742,0.264490182,0.270724153,0.215504361,0.205227338,0.053276382,0.047934345,0.047620421,0.591055443,0.621825788,0.612594684,,
p12_uppercut_right_main_027,0.361937245,0.489536053,0.324758532,0.271124499,0.325954788,0.27782478,0.05060659,0.049608522,0.048524551,0.659527995,0.903680634,0.830434842,,
p12_uppercut_right_main_028,0.348568023,0.493939585,0.320269735,0.290677803,0.322776542,0.264474928,0.051567421,0.049082737,0.047856444,0.686069903,0.872880929,0.816837621,,
p12_uppercut_right_main_029,0.332100716,0.481455541,0.350683513,0.328309463,0.317584518,0.3199204,0.056528712,0.053552351,0.048330142,0.723128243,0.922732395,0.862851149,,
p12_uppercut_right_main_030,0.336569727,0.462365068,0.310345914,0.306758042,0.311499604,0.264125267,0.052514053,0.047743308,0.047976697,0.643554731,0.887155782,0.814075467,,
p12_uppercut_right_post_001,0.331298855,0.423334406,0.265159031,0.310024292,0.25604562,0.295486845,0.051480605,0.050745327,0.047637201,0.608077323,0.829275706,0.762916191,,
p12_uppercut_right_post_002,0.29550852,0.377565014,0.247014843,0.299439469,0.195497929,0.210587306,0.05125101,0.048230625,0.047648955,0.548087584,0.682390744,0.642099796,,
p12_uppercut_right_post_003,0.358035611,0.503205512,0.344539232,0.32117175,0.332535135,0.317763795,0.060317047,0.055464239,0.049332251,0.748709458,0.916380643,0.866079287,,
p12_uppercut_right_post_004,0.365271541,0.488546164,0.329299762,0.275896974,0.328728061,0.27974909,0.051761153,0.048531259,0.049029385,0.660648097,0.916849376,0.839988992,,
p12_uppercut_right_post_005,0.266267977,0.381426828,0.246392326,0.297443897,0.234844758,0.241547949,0.051514928,0.047837978,0.047632461,0.567201686,0.710387217,0.667431558,,
p12_uppercut_right_post_006,0.35053478,0.488451699,0.326583878,0.26458723,0.340871176,0.309281713,0.058700875,0.053614864,0.04841555,0.709791136,0.875090636,0.825500786,,
p12_uppercut_right_post_007,0.315516502,0.398273308,0.236627401,0.286305851,0.248548376,0.2927891,0.052585667,0.050295595,0.047628628,0.578411949,0.776258539,0.716904562,,
