hook_right,Head,Core,Right_Leg,Left_Leg,Right_Arm,Left_Arm,Acceleration,Velocity,Position,Joint Angle,rotation,Overall
p22_hook_right_main_001,0.14648394207972043,0.3322998785939132,0.14195184567424926,0.18292615855141595,0.08098280930018964,0.17914520012198545,0.05734746769370543,0.04792013161195613,0.0476192969209531,0.4155927237031845,0.3460724230709612,0.36692851326062814
p22_hook_right_main_002,0.13386717115124566,0.2849963363824179,0.14156471967710144,0.16990041279332646,0.0808119896298327,0.17007057553963606,0.05635366968835994,0.0479651974103997,0.04761922249083927,0.3916355636282418,0.31722601378389675,0.33954887873720024
p22_hook_right_main_003,0.1417482489051188,0.33784510097679893,0.1638953956180817,0.19541781297558175,0.0900799338401719,0.18869437358085137,0.05461186610962695,0.04772797787651778,0.04761923695647944,0.40147696819647943,0.41539902313531085,0.4112224066536614
p22_hook_right_main_004,0.1177960449776699,0.3021574370041186,0.14073515739907946,0.15997500756810915,0.07174078174305634,0.156876381624232,0.05582001817297169,0.04788108616607791,0.047619099126333685,0.4173102882528492,0.25944164676973935,0.3068022392146723
p22_hook_right_main_005,0.12228244642255759,0.3222341323813359,0.15381051925442712,0.18273461518312176,0.07574710917288381,0.17173505226660998,0.05629445767991305,0.04794987473361519,0.047619259088189786,0.3913179696478137,0.35197963572522706,0.363781135902003
p22_hook_right_main_006,0.12127683757266264,0.2992428027012048,0.13985868798941553,0.15736152642631968,0.07557616304345413,0.17511813758272038,0.057155662262891316,0.047806809847734125,0.04761939787557725,0.40096651227755525,0.2951161296235797,0.32687124441977233
p22_hook_right_main_007,0.14059217190581888,0.3191538113000867,0.15208464851617395,0.1656208447058797,0.13935298811683006,0.17075345409308035,0.057475461904717834,0.04793347339246535,0.047619224547444855,0.43355962624461386,0.363585614247858,0.3845778178468847
p22_hook_right_main_008,0.12756234201946567,0.29843832182043384,0.14111406373476992,0.12429590189550548,0.08941059952231045,0.16400580632433043,0.05738557419440985,0.0480403163288516,0.04761905506311235,0.41407405888265403,0.25651533344482164,0.3037829510761713
p22_hook_right_main_009,0.15500606032869552,0.3423797047594642,0.15471334601085146,0.1754271444092585,0.14482588012002343,0.17081702609652943,0.05945178602208254,0.048385035204245946,0.04761921089914742,0.46472553095840785,0.36804014084356185,0.39704575787801566
p22_hook_right_main_010,0.14995101690682494,0.3317181424546603,0.15251004299239207,0.18731943560200529,0.101131183036466,0.18940781405625934,0.05692735284534477,0.04784052171754565,0.04761935344259679,0.4357359285715188,0.3736928216661223,0.39230575373774124
p22_hook_right_main_011,0.14397556894674785,0.29837394201992884,0.1618385067530936,0.2024502849899731,0.09442707094441674,0.18258594733992511,0.057466593810359845,0.04790309383618925,0.04761933485705479,0.3963075549111733,0.4008368446165985,0.3994780577049709
p22_hook_right_main_012,0.19411047142374102,0.3663197929653329,0.17305549232352488,0.21603949001415948,0.10890441668368704,0.22219827244526397,0.05745232161022657,0.0479077992817847,0.04761993401316644,0.42798455564772453,0.513728985984437,0.48800565688342323
p22_hook_right_main_013,0.13796021012515575,0.31502773376774507,0.153324598063385,0.1977201186744851,0.08752631686312698,0.1753447209319604,0.05648863407987069,0.047867155205667034,0.04761925207520214,0.3960262475727748,0.3827229680493089,0.3867139519063486
p22_hook_right_main_014,0.1385911084997451,0.33110913056324676,0.1471864491826941,0.16082039034369372,0.07991814695455253,0.17702038642680523,0.0576403291843011,0.04793346334220957,0.04761918079474186,0.4276872908789575,0.3087217539344802,0.34441141501782335
p22_hook_right_main_015,0.24523303139838562,0.41118684752739043,0.24208365810730595,0.2181765817148344,0.2342186850631073,0.1939741668336509,0.06163438756698758,0.05196800069825434,0.047625530592049915,0.5898224978427968,0.5650959744673539,0.5725139314799867
p22_hook_right_main_016,0.13997544073838472,0.30895881792455143,0.1634087840715861,0.1845475431009382,0.08549314723388936,0.17840669562567463,0.05629061247059982,0.04792148890567215,0.047619180689687034,0.3973953254042545,0.37690593253157506,0.3830527503933789
p22_hook_right_main_017,0.16901395633597466,0.35542451374245676,0.16039071795769874,0.17541580928315778,0.1412911582233381,0.18443355661843544,0.056624475320231994,0.047958861967379876,0.047619114607330114,0.4772198055212137,0.3895610594925596,0.4158586833011558
p22_hook_right_main_018,0.14223249782603808,0.3361973147677899,0.14117927762321097,0.18657381446444707,0.0858216911493964,0.18686716697295597,0.05672277290385748,0.04793467291191756,0.047619132763893166,0.408576000665116,0.3708791679126107,0.3821882177383623
p22_hook_right_main_019,0.15643487427583816,0.36252543718947505,0.15641204529955793,0.18458996226892121,0.09771748446937653,0.19441624753079104,0.055649895340377134,0.047930464014303474,0.04761921547633497,0.42479564677875026,0.40994779730775166,0.4144021521490512
p22_hook_right_main_020,0.16012573979321934,0.377019830032301,0.15811793483526748,0.16781510035950278,0.2073179582890135,0.17792159529850043,0.059151829846161685,0.049147748635670396,0.04761939038257616,0.5184038763826728,0.40711207437567476,0.4404996149777741
p22_hook_right_main_021,0.17346676709334843,0.37813569705840305,0.17105949443226398,0.20305086619830198,0.20137856363988846,0.18724730333606815,0.060682569041309774,0.04908227801870454,0.04761997870444177,0.5557281197355726,0.42279028343159775,0.4626716343227902
p22_hook_right_main_022,0.1358347930935921,0.35283785218230596,0.16967848412536074,0.17791234748329296,0.10912179925424774,0.1845731375859086,0.05540160041662864,0.04790474546600754,0.04761906648054547,0.43543319821948445,0.3931746444419448,0.40585221057520665
p22_hook_right_main_023,0.13759419103589363,0.30328621342202056,0.15520723067180156,0.20273096980406366,0.08882543253272072,0.19280562855188177,0.05839371161383257,0.047812709660201215,0.04761928595152867,0.41778099150271625,0.3788545961528756,0.39053251475782774
p22_hook_right_main_024,0.16890669689245283,0.34489833947242515,0.14851017904583314,0.19598042225024653,0.09483877103341766,0.188235611724209,0.05769622914650622,0.047838005505652426,0.04761952034860958,0.4294756567696199,0.3946629772470272,0.405106781103805
p22_hook_right_main_025,0.12076864651190126,0.34104012767611297,0.14771465087101746,0.15550860054419074,0.13029730997392824,0.17156675912405517,0.05819027702898059,0.04793399711567345,0.04761913764105108,0.42908234206513596,0.3443855559527303,0.36979459178645196
p22_hook_right_main_026,0.15581170398161268,0.36292561972005644,0.15018510533074733,0.20354378751035682,0.09188517242331354,0.18588779631476818,0.05861140032989004,0.04796029731436939,0.047619371341655156,0.42980679894373025,0.40143263481040875,0.4099448840504052
