jap|p11_Global_001,Head,Core,Right_Leg,Left_Leg,Right_Arm,Left_Arm,Acceleration,Velocity,Position,Joint Angle,rotation,Overall
p11_jap_main_001,0.36826000624972044,0.489550155146916,0.2902506185649847,0.3180453923503593,0.25655428932194474,0.2606107902979294,0.048059203134934,0.05560403213460269,0.04803450250769733,0.5538696269885754,0.933827534643167,0.21917762075270403
p11_jap_main_002,0.3666052837437994,0.4910632642571363,0.3152753799930883,0.323963587109001,0.2622631255729939,0.26139111440362656,0.04818699422772966,0.056815227452293185,0.04930256522368737,0.5874917848559161,0.9336165244129584,0.23083133551197965
p11_jap_main_003,0.36018727809707773,0.4984219918238059,0.34777387499325546,0.33055456167465336,0.2511182258508051,0.26721093179454447,0.048081310812296815,0.05415510227983512,0.04780562580380251,0.631672156082686,0.9262582726459898,0.2446361897249393
p11_jap_main_004,0.33682291414846155,0.4999849736523812,0.28355300798055066,0.3033765680179553,0.25982724045674777,0.2362474528579958,0.04797465909208499,0.053013189859158795,0.04786373524764781,0.5192822912991952,0.9144952752216847,0.20675671341681298
p11_jap_main_005,0.34859962906705577,0.502741339394355,0.28821939087082277,0.30667180866911614,0.2564419356718391,0.24901655353565352,0.04807961105106123,0.054320740846761535,0.047822877749173875,0.5419932230214588,0.9145958482895947,0.21479785830642717
p11_jap_main_006,0.3670028349111273,0.5004285171190961,0.29980189485913,0.33311569006612685,0.2586049161604091,0.25603448054402367,0.04807655758259609,0.05739989409485377,0.04793557752988979,0.578151108568855,0.9334729534224779,0.22787585341543495
p11_jap_main_007,0.38179756481089744,0.4987532194781748,0.2713035950143825,0.30523814256250165,0.2558478354396553,0.2527272945003397,0.04790344501426212,0.05254670522553338,0.04764417769571097,0.5402758850046342,0.9211366800514755,0.21357534508147658
p11_jap_main_008,0.3658115755338237,0.48968412306285314,0.27347299920310386,0.30010656084960646,0.2570168140157701,0.23609508696120676,0.04788283419155269,0.052181375395706935,0.047666334974885594,0.5162385182083182,0.9145187031832384,0.20543424259852594
p11_jap_main_009,0.3446946002467419,0.5053503978581795,0.3109634584398196,0.32461941873766653,0.26514558353450685,0.24241348175332797,0.04876435586738938,0.053926255148267765,0.047699196533887975,0.5704517391208024,0.9309289161727003,0.22438078337881984
p11_jap_main_010,0.3458818141775275,0.506430647400526,0.3158075926315706,0.3168897384835959,0.2605594260065206,0.24354696669018905,0.04820076340251902,0.055655063211226444,0.04776819624717431,0.5606300915514348,0.9340693446675902,0.2214953060550601
p11_jap_main_011,0.361295208464509,0.4907435093618166,0.26299356808352564,0.28262925088380253,0.2475616908412392,0.21972377601487042,0.04778316729765338,0.04810384400046909,0.04762128662935239,0.4982259802381396,0.8859111107826358,0.19803766384542068
p11_jap_main_012,0.3462579794604465,0.48567942255375385,0.30401146248125716,0.3121843990609502,0.2537521119196974,0.2150401220568042,0.04789647922651197,0.049942139033318685,0.04812255966939508,0.5367624471012229,0.9012393491227965,0.21153368845368453
p11_jap_main_013,0.3526139474319927,0.48828522552656733,0.25630308441651134,0.25768324911449303,0.2519360403178551,0.21515772901038321,0.047814285450464254,0.04811917549407908,0.047619915522818246,0.45550917288312603,0.8876664956679109,0.1838142112758898
p11_jap_main_014,0.33171913718038243,0.5065699770618348,0.33362501108302034,0.3310720282464275,0.2607537112699538,0.2519357151156842,0.04907755549594696,0.05682752726710559,0.04775616325799047,0.5927581449140802,0.9315304007998284,0.23288774255904424
p11_jap_main_015,0.3435349825723396,0.4867070824106259,0.258767271886111,0.2680079738947085,0.2577926782468677,0.21839276380353354,0.04769298494145565,0.0480490752703866,0.04761906353105863,0.48046157043226445,0.8775341936659312,0.1920678768813689
p11_jap_main_016,0.3265430267744548,0.500712472796352,0.26134771309608007,0.27956923714865695,0.26212815307612924,0.2319890973278489,0.04788981735864996,0.05247476598303063,0.04762224471530859,0.47846443290950713,0.903406580423942,0.19294300541706255
