hook_left|p11_Global,Head,Core,Right_Leg,Left_Leg,Right_Arm,Left_Arm,Acceleration,Velocity,Position,Joint Angle,rotation,Overall
p11_hook_left_main_001,0.37016234651862273,0.4550669324794326,0.2795576562642362,0.3228964195919143,0.1988429093992374,0.2545407829604648,0.06909585524902907,0.06647370782988071,0.04765363977726204,0.5076941643305466,0.8595896444394471,0.21442124246981878
p11_hook_left_main_002,0.36575991530886576,0.4445619854444338,0.27904416599498044,0.31466345759380826,0.1921725513420279,0.25275851661068727,0.06585024823472828,0.0646799715821768,0.047641484212190346,0.4972470107496833,0.8511734737868456,0.20925907685552944
p11_hook_left_main_003,0.3281932663142978,0.45542598718086,0.26462057621337454,0.22939710108975103,0.21328427736708755,0.16718122478786696,0.07172711310399829,0.06997323859430504,0.0476320885982871,0.4189229377093039,0.7377773369427141,0.1868744298025357
p11_hook_left_main_004,0.3647361119418532,0.46518990816048567,0.2709273129665009,0.3025798488784407,0.1961470568815294,0.2523350534149727,0.06593128494174204,0.06612928467871082,0.04765650935529201,0.5002434039575859,0.8356915568891465,0.21076799119267958
p11_hook_left_main_005,0.35860369962525523,0.4663694784032272,0.28466245224270315,0.2428333702975432,0.21183417844898464,0.16474613544174602,0.07072794748503511,0.06933083941671123,0.047635977924561465,0.4307564169119111,0.7831137258527913,0.19027173460455243
p11_hook_left_main_006,0.3636662581654079,0.47024199693451785,0.27427463018966164,0.2921502949898889,0.2022394264122128,0.20906763924383753,0.0692901752337865,0.06876651033674318,0.04762847577336528,0.4775963087594981,0.8140711919742768,0.2052176647766759
p11_hook_left_main_007,0.37041451348127385,0.4618358079439194,0.27871853210876707,0.31402830272374904,0.19256394888068087,0.2677875513528185,0.066345972263685,0.06551700275329987,0.04809906746708765,0.4936290365331469,0.8803783641636267,0.20849733718337723
p11_hook_left_main_008,0.34915298682173074,0.45268756451150055,0.26646162540688834,0.3011361514770896,0.1978604940010409,0.25117212773955566,0.0673251274930642,0.0652768765799805,0.04762605357038838,0.4921348099865944,0.825833250080913,0.20824560468654635
p11_hook_left_main_009,0.3609374771544675,0.4471182879659077,0.2826149086520217,0.2924815505840944,0.19985248673673606,0.2536676543048188,0.06628611248212764,0.0661075108090367,0.04764567598111757,0.49830095909404004,0.8355561234251451,0.2102315274617348
p11_hook_left_main_010,0.36821012022715094,0.4685547952290431,0.2917775909532403,0.24743510460005513,0.21087090106107734,0.17507147232055162,0.07105866547358802,0.06854920413600754,0.047727565879264,0.4396674858000023,0.7991094804620279,0.19309178513653263
p11_hook_left_main_011,0.37056808143416625,0.4324987043617017,0.2743903185923437,0.3062245705119267,0.19819949906174306,0.25754599971160774,0.06716667674038941,0.06616444550499005,0.04763043961210688,0.501172141839635,0.8401752374928102,0.21150108802833814
p11_hook_left_main_012,0.364983765783432,0.46897442714234633,0.3078605420844561,0.33517714624552375,0.22955411092347006,0.24989049827678267,0.07116174350240165,0.07704205436567117,0.04837064595134979,0.5163530086316293,0.9062054706838322,0.2215189354999007
p11_hook_left_main_013,0.35730628796323777,0.4540521689638596,0.2746380047580027,0.29201335892933145,0.2039643900262056,0.24853058816917625,0.06709039832262678,0.06572516328198846,0.04766472149608508,0.48411120322146184,0.8402716430476156,0.2056422549420257
p11_hook_left_main_014,0.3438016648483906,0.45969122107582727,0.2866914443581746,0.24308392775125234,0.22573149749841886,0.16875912303333898,0.07118202648669199,0.06908949588956267,0.04770341039623983,0.41330674669579104,0.8098644007347572,0.18452608969068188
p11_hook_left_main_015,0.3637207260036335,0.4598607704657095,0.27378777913006924,0.3034128000727369,0.20078013431163963,0.24055394853103423,0.06633344955642066,0.06655396766428393,0.04762375260508733,0.4931616140812139,0.8363370491179106,0.20868301043397283
p11_hook_left_main_016,0.3708065726813481,0.45390253731613894,0.27640482651398557,0.29265876098290444,0.1970893511537702,0.26093477399783593,0.06774427483502636,0.06470906485287457,0.04766409350641174,0.49584212170841957,0.8446596985036479,0.20943182046544018
p11_hook_left_main_017,0.36659891245894466,0.47201015461831053,0.2800855204572052,0.2891580392474903,0.19744020651203514,0.25253838888213087,0.06620285114089049,0.06515778156829118,0.04765057930710505,0.5197774048265573,0.8208143683176791,0.21704601251191297
p11_hook_left_main_018,0.3474972786500973,0.4642631508726609,0.2833513485920055,0.27457617666138995,0.2093688594080459,0.22274170373381255,0.07002010642649789,0.07002469823970435,0.047632674832150466,0.4719407370332093,0.8149554762617035,0.2039951805664705
p11_hook_left_main_019,0.37963959595304364,0.455461548110171,0.27948880906922274,0.30573165878765884,0.19811390259641085,0.25571007312326893,0.06579489346326275,0.06474951516429843,0.04796579507917185,0.4893186883846214,0.8734047355042708,0.2066210323373942
p11_hook_left_main_020,0.37293929099208334,0.4594869244650475,0.3114482954743623,0.29365513245971686,0.1979973812061741,0.2506078781289343,0.06728491657056065,0.06518953717521425,0.04767889430923421,0.5236927086806401,0.8483602213031227,0.21872238747547165
p11_hook_left_main_021,0.37542967424191537,0.465950225761227,0.28548825363478236,0.2861502836101494,0.19970652334557307,0.25093005096680937,0.06640147061122312,0.06458833275792528,0.04779070578003545,0.49164223229045667,0.8546406162439969,0.207544011886535
p11_hook_left_main_022,0.36151822191682265,0.4615581535715956,0.2859349040601576,0.27280193849422274,0.2009002476348741,0.2390978354220347,0.06632994045190689,0.06457802431665131,0.047647973603737584,0.48924918699872827,0.8249784489216235,0.20671905058909548
p11_hook_left_main_023,0.34919671040525224,0.4613353491803226,0.283065662407953,0.28040224159988125,0.20861798620481098,0.21341212639099033,0.06932390362660763,0.06796060855548267,0.047638355411493624,0.4742642473434907,0.814408337835552,0.203849586508527
p11_hook_left_main_024,0.3534180562606653,0.4784986726892437,0.2977103807606472,0.25870693777416703,0.21852287570060466,0.17121616900029787,0.07260341504126958,0.0687667368161432,0.04785841285269538,0.43105295816985983,0.828094906102587,0.1908077033424242
p11_hook_left_main_025,0.36781498990953587,0.43295444043162723,0.2796782841215781,0.2966247519903741,0.1976878144765365,0.2606592826981212,0.06863696190528615,0.06516432526888352,0.04785208938823625,0.48013543384616286,0.8581578016116383,0.20464557367344416
p11_hook_left_main_026,0.36964984850728744,0.4497894626209697,0.2901570319818989,0.2862107302986253,0.19966240643393254,0.2562808368319813,0.06601686525591152,0.06409852110153455,0.04779172866638816,0.4918870210570977,0.8554377940112216,0.2073341358048479
p11_hook_left_main_027,0.36565942462170703,0.4493522460832565,0.27951102549974927,0.2813349667473345,0.198161383733174,0.26208105498104184,0.06620161731110259,0.06513744679071823,0.047653359015431274,0.4919378753769248,0.839348203040099,0.20775897982624852
p11_hook_left_main_028,0.36953057871517003,0.4686169705175368,0.29517367702716946,0.28015860368272955,0.2018594118480676,0.2553297282378491,0.06793892824526429,0.06456178307199918,0.047893129297526545,0.5114473315086137,0.8407176929502747,0.2146493476086257
p11_hook_left_main_029,0.3567701243159799,0.45049892535275227,0.2902677136560502,0.29123030903626407,0.19675621904514917,0.26168884530091596,0.06795547134566554,0.06441173773937571,0.04778602662941417,0.5024761551023091,0.8440810694199398,0.21161445472911677
p11_hook_left_main_030,0.36901450290540583,0.46562214773336813,0.2888931059353239,0.2705482847579643,0.24084909142354055,0.22113572084629746,0.07358116123214259,0.07188200885312518,0.047981543783340797,0.4711380249330011,0.855626996668696,0.20553373167275626
p11_hook_left_post_001,0.35385116472280076,0.46881610261617024,0.2897035307677534,0.2886700790700697,0.2050478600248055,0.22413327477906836,0.06966923383015729,0.06706902747806431,0.047701240735869,0.45453098958393906,0.8609470155041631,0.1970897502973869
