hook_right|p24_Global,Head,Core,Right_Leg,Left_Leg,Right_Arm,Left_Arm,Acceleration,Velocity,Position,Joint Angle,rotation,Overall
p24_hook_right_main_001,0.24120181188281548,0.2917615847594017,0.1856782968790184,0.19184448583791652,0.11723882260508049,0.2247043038334553,0.055530354985021055,0.04806907956268153,0.04761960617391087,0.608495810739329,0.31091003061637257,0.23736508176234386
p24_hook_right_main_002,0.17642942271062964,0.2501026191373298,0.16416067629842618,0.16270270647372925,0.06690141315297612,0.17772553372453767,0.053668144969560835,0.04794153678165912,0.04761908907156614,0.5664361918784575,0.14721775430212003,0.22268195787655914
p24_hook_right_main_003,0.21774704934708686,0.2830609699613894,0.21729798841132006,0.16527260069601657,0.122763017909717,0.21946863811331654,0.05377130009399326,0.048893371815435835,0.04761938303580047,0.6413558025837486,0.26605586196922437,0.2480068248310592
p24_hook_right_main_004,0.17037024299084289,0.26565709232399354,0.12085789356581747,0.13962347765619504,0.08019608087046348,0.1627212032117087,0.05324896710811955,0.047927453375935875,0.04761905870206601,0.4751285022781769,0.17527370261062142,0.19210164092074408
p24_hook_right_main_005,0.13846808059715582,0.25191847676230295,0.1304466218819742,0.16891616862861097,0.07057559588221253,0.14824850964128924,0.05257772412127711,0.047991420046802465,0.04761911459466121,0.5550942703679598,0.09144163998572334,0.2185544715120131
p24_hook_right_main_006,0.21288618260453482,0.2635869621867183,0.15545890560168318,0.1742037135090338,0.07035672341340579,0.18250441124305242,0.054505574894300454,0.04803363783092776,0.047619111855464705,0.5898120670465435,0.16334649162045262,0.23078375992392391
p24_hook_right_main_007,0.20062568925053678,0.275985769104761,0.1492888831010744,0.16868364220173954,0.08523813158429765,0.13849024413271316,0.05413467508438927,0.04812213599819553,0.04761906212527732,0.5456949624618341,0.16672910184197048,0.2159839245148063
p24_hook_right_main_008,0.17117803628264888,0.24265652988637987,0.1399841257731703,0.1598912123006797,0.08291321388820164,0.14551948786818125,0.05182107365411737,0.04779256160379383,0.047619055379505504,0.5026381933467784,0.1638010279561613,0.2007506095348965
p24_hook_right_main_009,0.17085606192421193,0.2689059348884159,0.14747151944435083,0.174708727437643,0.09937357455674248,0.15423041956234113,0.053061609620840264,0.04811596902690548,0.047619057808499635,0.535641896211813,0.19489908522276578,0.21227315828651955
p24_hook_right_main_010,0.19988118642349653,0.26790641907262763,0.18922097243591723,0.16960089333800812,0.10701784660108997,0.17801120203448678,0.05664839530795137,0.04892321959437705,0.047619267704031645,0.6361269647661459,0.17184169520048184,0.24723285988949145
p24_hook_right_main_011,0.23246964056283534,0.2921117680659542,0.20191292100925118,0.16952882922873053,0.10994290442276278,0.1731772181467855,0.055363507209340156,0.04819651883141602,0.04761933047134211,0.6179733784739561,0.2341257859922336,0.24051113483823738
p24_hook_right_main_012,0.17693262032137538,0.2711949888241573,0.1865649041815644,0.18371032962875908,0.11025430108399936,0.14458851849128737,0.05485897523505064,0.04833832770880403,0.04761906316733007,0.5833128889396254,0.19723564329563534,0.22883673062782667
p24_hook_right_main_013,0.22814506878664612,0.2660295804681966,0.16286912453764507,0.17087319093935546,0.09886608801540353,0.17874725726639498,0.057338848427810805,0.04807812000594434,0.04761952535695452,0.5748039465319693,0.2163912043907708,0.2267403049885748
p24_hook_right_main_014,0.21587528489770053,0.29473474042838105,0.1936576203225901,0.18266110155536883,0.11893084324642814,0.15878872873954863,0.05697906964145106,0.048770205952119464,0.047619051967857,0.5877976307767084,0.25228789649363187,0.2311823021234263
p24_hook_right_main_015,0.19217359902871212,0.2542368952759505,0.13661169525693104,0.15415626153419865,0.07360420553811763,0.12017734019729427,0.0544072350340005,0.04799295309151494,0.04761911239794584,0.44518078813942374,0.19003207043205794,0.18252699208831302
p24_hook_right_main_016,0.18887600982573344,0.25166023399214327,0.23060093639619123,0.16995702672648266,0.11059191512528202,0.17362535515466732,0.05291052000521438,0.048365190830492163,0.04761907905892559,0.5772336609609028,0.25978419075546955,0.22616979059886977
p24_hook_right_main_017,0.19799429025505844,0.26212816585681065,0.137799807009738,0.1822841060216033,0.07662835461600095,0.12223933123321715,0.055433201173098766,0.04821555498885186,0.04761916343069231,0.4325450996990671,0.24418577916881595,0.1787312852870059
p24_hook_right_main_018,0.1669954425274095,0.20783885695551169,0.14517242443020767,0.12009154359517012,0.0666199382350142,0.11796936894390367,0.053595724665461995,0.04824070324571867,0.047619047625650356,0.5498018547449078,0.020541746640218225,0.21721276088536282
p24_hook_right_main_019,0.23907648656139457,0.2826159881250262,0.15297011794289578,0.18493410030984708,0.07264542803722254,0.14909111124592336,0.05584092303902112,0.04807931517791855,0.04761907313953874,0.4950987295573236,0.2563247693841441,0.19967298925808774
p24_hook_right_main_020,0.19714031922540584,0.2921200863369238,0.15906353474376006,0.17584948487880353,0.08002374421499535,0.13925462080213022,0.05416440303634164,0.04812431349775116,0.04761907112234221,0.4783806268872589,0.2506893020256744,0.19355644780711723
p24_hook_right_main_021,0.1622165970542802,0.25294848880609044,0.1174233505639694,0.14478880824945012,0.07878790708926504,0.13303955927518912,0.05307732078375608,0.04806058237816362,0.047619050867245036,0.48022807126768896,0.13293798426018877,0.19378865814320287
p24_hook_right_main_022,0.19807177683983604,0.24753250294644702,0.147949909166585,0.15164551158961673,0.10306988962519696,0.14174895102625878,0.06893226062029854,0.04885616372125228,0.04761904930340802,0.48623575790829826,0.19581263401678423,0.20134139408328303
p24_hook_right_main_023,0.17339789994827673,0.2578643078894788,0.14143692366953345,0.14124936402915028,0.0899442457195083,0.1603390392202472,0.05259436282358324,0.0479504657205912,0.04761904881323028,0.49238338998990433,0.18799016432723242,0.19764273951135958
p24_hook_right_main_024,0.20599647805323196,0.29013664074810785,0.1477537104729218,0.17040674022013805,0.1240367533170488,0.16135704429186587,0.06837496324828544,0.05864803161180179,0.047619057493844465,0.483108119954072,0.2763707582337833,0.2033770382713864
p24_hook_right_main_025,0.23140701782881182,0.2862519475873125,0.16174417929557253,0.15017880321491023,0.07675393421693963,0.15144233996793668,0.05260132066038213,0.04784273571103664,0.047619079772785185,0.5357613724940713,0.20816713256170458,0.21206847628849668
p24_hook_right_main_026,0.2599274532691872,0.3206209600191043,0.18641344558552086,0.18616430883382923,0.11529085370578054,0.18276119226387427,0.05668882617363881,0.04854573964709025,0.047619461401727826,0.5583884401940709,0.33720566032992966,0.22120766867159997
p24_hook_right_main_027,0.27788053683975383,0.330374155296949,0.20116260481663378,0.21369341772828107,0.11330486282965375,0.1853269552801752,0.05902172136318614,0.04834902992774755,0.0476207313321282,0.5040261934260615,0.4447285791295505,0.2037989815723317
