straight|p05_Global,Head,Core,Right_Leg,Left_Leg,Right_Arm,Left_Arm,Acceleration,Velocity,Position,Joint Angle,rotation,Overall
p05_straight_main_001,0.25586508828528604,0.47848823527636003,0.24963259073052924,0.31836774617149854,0.33756353843988834,0.3278782740371824,0.0486078938734059,0.0526193426342896,0.04812151698506139,0.6671353294652622,0.8676307348224661,0.2561208553243192
p05_straight_main_002,0.2563634766602999,0.47597836008151734,0.23356632457884713,0.3177955513249172,0.3448898935371814,0.33536569786311105,0.048532103867820746,0.05429479720634099,0.04946065078575476,0.636063023063811,0.8930712426487346,0.24629664137932425
p05_straight_main_003,0.25159444980006845,0.49088072574199304,0.285640809886063,0.314196505609962,0.3272851601202976,0.3252452759682808,0.04874925746611434,0.055140383195657255,0.04836409820951013,0.6410803384826294,0.9119370613422575,0.24832332638146695
p05_straight_main_004,0.2632745558105981,0.47910098051164474,0.26456414826984104,0.30513619311090945,0.33065224687444034,0.311739128868194,0.04863093244860483,0.052133688112778825,0.047910313318605346,0.6369263276283561,0.8807811966879514,0.24589698272991323
p05_straight_main_005,0.25319506622154714,0.4779065363166787,0.26630039535609995,0.3095549335449019,0.35028955039243725,0.33225188288021673,0.04852510018475466,0.052146700318792656,0.04849962557036909,0.6653372316848125,0.8933992210949088,0.2553363440627866
p05_straight_main_006,0.2464556479886247,0.4783774027848298,0.24050670644978908,0.31390803617930463,0.34675824262926713,0.3132785433190687,0.048636806851940904,0.055181671675510524,0.04902550610700146,0.6347366978661957,0.8740336180413143,0.24618505879788236
p05_straight_main_007,0.23550424093248576,0.40083827672203054,0.21178377210948202,0.2877618878654046,0.2174858338462883,0.25930540589155504,0.048327344675095946,0.04812702047221785,0.0476207268389617,0.4561301474547241,0.7810845264231607,0.1841948375340126
p05_straight_main_008,0.25036911905583575,0.47657195046788026,0.26124598654720455,0.29698844954749537,0.340996997440405,0.3341493951274549,0.04844571322544496,0.0522339077060963,0.047919989293627785,0.6567435675928633,0.8752403504298764,0.25247439617480155
p05_straight_main_009,0.24928794546360483,0.46588631479369563,0.2565287042558718,0.2955860079148901,0.33219877864922853,0.3304952530047576,0.04849798356909727,0.050652641446772784,0.047693472309042445,0.6492456022586687,0.8596006341191249,0.2494654090915129
p05_straight_main_010,0.2393394085526702,0.47101005911912086,0.24011818749202485,0.2901968365392806,0.3231418367411671,0.33815522705828666,0.04860363225021375,0.050049617980551575,0.04773341302438403,0.6223543969653066,0.8625723739116318,0.24033588239869064
p05_straight_main_011,0.2363678009740971,0.47354670054203163,0.24680866509966942,0.2892156019846449,0.3100712418863914,0.3259064942946785,0.0485685824350038,0.04995468349602868,0.047692875908212355,0.62118342842034,0.8439706155447967,0.2399022314504575
p05_straight_main_012,0.24661929105144936,0.4828247723359465,0.26437225088478705,0.29501744195966817,0.3493182211949168,0.3204935421375842,0.0483599435097169,0.05046345838496016,0.04814806181648203,0.6386713734777987,0.8918884224485213,0.24583159179082523
p05_straight_main_013,0.2415183548970897,0.4769195940312022,0.2340879025023833,0.3063602274589087,0.3179977543321667,0.33710202095304576,0.04861872394482743,0.052303555206934096,0.04794913141528524,0.6225225415125764,0.8677376376896466,0.24114827355477927
p05_straight_main_014,0.2501386665166706,0.47712564507808225,0.24317855099730484,0.3012347603096974,0.321757281758983,0.33244986349584676,0.048703666862213266,0.05175962547605312,0.04778617742463703,0.6339123462826619,0.8636804029846898,0.2447918795403094
p05_straight_main_015,0.2422805143051369,0.4725586341407322,0.24998209975528604,0.2966104285037412,0.33224287116329,0.33127156007310776,0.0484220740338794,0.05001046137143373,0.04765477486517579,0.6696588247558453,0.8372805824425604,0.25603045338705277
p05_straight_main_016,0.24631205570546552,0.4772144244386288,0.23775493878376971,0.31094495383366144,0.34702481286132963,0.3273272939243504,0.048686324862707894,0.052509438487163905,0.04810144630660481,0.6564350514077415,0.8644760272811004,0.2525436049192044
p05_straight_main_017,0.23743966362768504,0.47651964630266413,0.23906465321583675,0.310496911763734,0.3410198393343363,0.3490797417060085,0.04844872301276027,0.05000661913462018,0.04787356125667169,0.6646621149842149,0.8709511923581797,0.2543724857105318
p05_straight_main_018,0.26012674301198163,0.41411111629240827,0.25025041597690123,0.27882456036110825,0.2233221668797683,0.2766528564726777,0.0483798190286734,0.04792195286310143,0.04789833570002721,0.4657443813513652,0.8498001085114426,0.18734871774771333
p05_straight_main_019,0.2503005844986178,0.421458315991298,0.2133585905046595,0.2779360509566322,0.2093934543998214,0.261352188037745,0.048517847475668535,0.04810047169126521,0.047620967188674646,0.414024709099722,0.8352247696732492,0.17021434275555192
p05_straight_main_020,0.24276363851767338,0.48065872469227316,0.2362264288078356,0.3053785477809663,0.34657212128074266,0.3400195525146031,0.04858834739185623,0.05216110936769226,0.048362583955613575,0.6468106930949749,0.8786462264286496,0.24918671661817443
p05_straight_main_021,0.2347793226270197,0.47014356080285563,0.2531933197975951,0.31589904533896435,0.3442828385631474,0.3333791346987235,0.04859249268209675,0.05010104213857198,0.0477091844581636,0.6763781371466082,0.8601704102869553,0.25835722398909233
p05_straight_main_022,0.22713774072571669,0.4791346447228834,0.26786884179476,0.3173786388162149,0.34243758389436385,0.3427398283617683,0.04855758941598033,0.05232584603502284,0.04804747807712977,0.6643751462665546,0.8923253086837339,0.2550861939058526
p05_straight_main_023,0.2300700673497415,0.48189456480848064,0.2579861627880159,0.3142816372756558,0.34439411842866613,0.3563224675466083,0.04857346282154108,0.05166733312080937,0.04887979035140054,0.6746437384980115,0.8885172904206643,0.258294844813454
p05_straight_main_024,0.23615554662315086,0.47918892220711723,0.24197152473174258,0.29832184615748397,0.3348441567865782,0.3347491522538303,0.04867419214930425,0.05190065003667962,0.047943239285324755,0.6305330239468492,0.8726035166461793,0.24370262204427767
p05_straight_main_025,0.24598191632737948,0.48104455631382625,0.2564609143618302,0.2865605359895521,0.3403827870432402,0.30912123099261235,0.048548821676418295,0.048202332987462466,0.04771199346300828,0.6671311882718831,0.8294190919139451,0.2546274476452546
p05_straight_main_026,0.2467542970367861,0.4795989672578199,0.2525198447370075,0.2991072161785001,0.34437735883247733,0.33229779300211376,0.0487539077740202,0.052106263492784674,0.04809584802908765,0.6431193199721795,0.8843421850096327,0.24799316374632813
p05_straight_main_027,0.2717626574909523,0.43624613501147325,0.2825184367632634,0.3016289514912046,0.32425866764123024,0.2728330782892013,0.048430232878024476,0.04807927491181872,0.04882856529915737,0.5692589949906086,0.905345700087937,0.2219228342601506
p05_straight_main_028,0.24509930199740343,0.4754966181683179,0.25077981695195567,0.3121329011268267,0.348268640279754,0.321576643643664,0.04846991320648903,0.051749576278269475,0.04833505611185135,0.6442483517898185,0.8843798808993567,0.24815594709152566
p05_straight_main_029,0.22627780659188282,0.4724134689803664,0.25116326165083735,0.2952908076486748,0.3285301870225135,0.3315177972464478,0.04860345016348228,0.0505817004706002,0.04774586220616871,0.6312409271254612,0.8605625968511206,0.2434753592531812
p05_straight_main_030,0.21927559006044622,0.4736340381814867,0.21356867857677386,0.27659034976714797,0.3348342426293319,0.3052944303050603,0.048511215333803225,0.050513745661655216,0.04797977035603376,0.6409792130115834,0.7759304501124707,0.2466680580023473
p05_straight_post_001,0.24814139053638135,0.48247461395495517,0.24936104714809457,0.3048560854838801,0.3541119704703205,0.34990495182155923,0.048492541551207635,0.05162716010028644,0.0483140546444474,0.6794178313563889,0.8808073468566823,0.259845844335961
p05_straight_post_002,0.28971101097991425,0.4304055308895861,0.25795201701838827,0.2982348153432933,0.3262693054982397,0.33729809627591806,0.048348380343075106,0.047879752637193664,0.04818320288768787,0.6364962495008345,0.8849627630436332,0.2442414608270344
p05_straight_post_003,0.24054726988902067,0.47258314051808464,0.22665752295123323,0.29259441552018906,0.3360061016927682,0.334866436384974,0.04848548804019293,0.05060800382302494,0.048018900708123397,0.6275112438215416,0.8579169108448794,0.24220157856158647
p05_straight_post_004,0.24487164730827793,0.4756086977061079,0.26569368773379576,0.3000001043410787,0.33399085169577575,0.33037912838011047,0.04872424553691188,0.05117208832797783,0.04782858004919991,0.6619093550385753,0.8649486745992686,0.25393522963448834
p05_straight_post_005,0.2315370997611163,0.4746756954996741,0.23474758913775426,0.31019279070002054,0.335777066994382,0.3350145323252439,0.04864891345043259,0.0506407251190956,0.04791179745943907,0.646398996131136,0.8591709962641227,0.24856287823355475
p05_straight_post_006,0.24227976181362282,0.48497303424680804,0.23624457079014743,0.3189900794787369,0.349762761135882,0.33615397751865733,0.04853858445019253,0.0514804212701516,0.051765963019219506,0.664167108468183,0.8741701076322249,0.25472870472950904
p05_straight_post_007,0.23308447885926825,0.4805697972557491,0.2432126108252975,0.2843759987634994,0.3318156490469116,0.3492617301201616,0.048611097871379266,0.05182904190486924,0.047777830123394836,0.6270199933468312,0.8742570277372721,0.24248671104102656
p05_straight_post_008,0.2538665274493847,0.47464842508895194,0.23046283418529473,0.3115885131311601,0.35109623443571636,0.34117373404585816,0.04868297685681046,0.05135201885180323,0.04869402435683977,0.6537364592996069,0.8814302676461112,0.2512571516694068
p05_straight_post_009,0.25845055209136547,0.4859910981528007,0.2709036167178534,0.2940700270995065,0.31475227042092113,0.3136634151486217,0.04834237159240322,0.04811065854106048,0.04773946852692555,0.6294278868826645,0.8785298822432708,0.2419603056720427
p05_straight_post_010,0.23392576421653022,0.4774483316301802,0.23112952280252408,0.3197135071431558,0.34193368023017756,0.3223462669983371,0.04864809067071139,0.05213272197323516,0.048671541709725756,0.642007219697871,0.8648344563203577,0.24759601078060584
p05_straight_pre_001,0.25321612812706673,0.47568365587781286,0.2176558807182131,0.2888087949048709,0.28270267810523897,0.2765297138625304,0.04845640128327079,0.04948270484338303,0.04765036246056254,0.5669109203253423,0.803588555883373,0.2216166754839987
p05_straight_pre_002,0.254333610183331,0.4034178830168077,0.22007068774941088,0.28061645372858257,0.20036099184157177,0.2354779653549906,0.04815131072620617,0.047747002200938686,0.04762569596151021,0.4413204574271353,0.7764254431231983,0.17907292345142672
p05_straight_pre_003,0.26896282304611085,0.47560878516645655,0.24230665787506891,0.27564553841118716,0.28940250017055946,0.2987648634706684,0.04802693938595537,0.047996856839635955,0.04772401426551858,0.5885655213326786,0.8333723696013708,0.22819643918608998
p05_straight_pre_004,0.24466510230016017,0.49127099322047696,0.22534911679615668,0.3012582982304373,0.30289686208759037,0.32960821970215537,0.04846803016121564,0.04984981310684227,0.0477403252974874,0.6136780489891362,0.8553083892530593,0.23733196408573137
p05_straight_pre_005,0.2587779408687583,0.48569448681398286,0.21595597435206892,0.3079200861528628,0.2957372685493139,0.31468931744747763,0.048370285575495664,0.04902395558333521,0.04777039581079132,0.5979155646463568,0.8539422719676482,0.23176993526839584
p05_straight_pre_006,0.2706089088415322,0.4072467188234003,0.22792105505961474,0.2916552710075214,0.2509326446837715,0.32599530676455946,0.048040815001863954,0.04774723638860984,0.04767953651089231,0.5375857974296678,0.8426347762026242,0.21112461627338053
p05_straight_pre_007,0.24497325143450976,0.4599313813934544,0.2307145049215297,0.29405359169800915,0.2698090748335511,0.30675703375792823,0.04825051408572284,0.04857214251072996,0.04766680918177167,0.5576736598618577,0.8402349320093359,0.2181654388194368
p05_straight_pre_008,0.2527159618441769,0.41108254185393944,0.225596206374495,0.27784173072958934,0.17524423543383424,0.3023196981599295,0.04815507988995694,0.047790946029323135,0.04762369161738275,0.4284385475792377,0.8288879050024447,0.17479485783283927
p05_straight_pre_009,0.24965003927808418,0.47795845668631076,0.23902570232980844,0.3066330862260357,0.2850928422420235,0.3005952608804271,0.04836588006411588,0.04932772197696343,0.04773134073714746,0.5864021245450617,0.851195275696643,0.228031908862047
p05_straight_pre_010,0.24260157636391746,0.475438752001175,0.24315208491131082,0.28967516731878956,0.2912420550642295,0.2956238506927931,0.048395025240289394,0.049127304897334266,0.04769155785179001,0.5911507133364342,0.8309748590687227,0.22955768115801928
AVG,0.24710662807799794,0.4675896782382472,0.24374231629512055,0.29974855835847913,0.31511058939032854,0.31971548506161374,0.0484953814169674,0.050569943765754605,0.048090462181937715,0.6143803973377193,0.8598839317358501,0.2378152408401471
