hook_right|p15_Global,Head,Core,Right_Leg,Left_Leg,Right_Arm,Left_Arm,Acceleration,Velocity,Position,Joint Angle,rotation,Overall
p15_hook_right_main_001,0.3832642896975526,0.47193471209668064,0.28801396523046136,0.2996711876059937,0.16831277747080073,0.30076253858424495,0.06098103222666069,0.05782770347546351,0.047686762088190726,0.5981373065206461,0.8097570317302883,0.2389820140742568
p15_hook_right_main_002,0.3149599235236674,0.4152575691182987,0.2509141500111079,0.23753510627373836,0.1646799704166834,0.26512676904579663,0.0554534327017354,0.049621130733625236,0.04762338270463807,0.586073290192928,0.6260182401606672,0.2303826178760962
p15_hook_right_main_003,0.30264363892164375,0.39139635167601317,0.17233526523031487,0.23531837832372632,0.16631302461410385,0.1630608615191108,0.0556667118678751,0.0494630408004937,0.047621064797116815,0.6040723601911301,0.4283703385258366,0.23640070428649962
p15_hook_right_main_004,0.2949691726971385,0.40110294735644947,0.1623895379553979,0.24845674536245482,0.1606870289938722,0.18107997515764204,0.05651101733073066,0.04950272370448147,0.047623893096917155,0.5125203696036325,0.535666986616394,0.20617803687961483
p15_hook_right_main_005,0.27802046450243845,0.37892815446739825,0.15475340544375227,0.2345942211680986,0.15611814546946673,0.1713302066971832,0.05682238932554079,0.04867570657751376,0.04762059262861454,0.5554835647734006,0.4367516336971919,0.220327220225485
p15_hook_right_main_006,0.30561758847787635,0.4007080095243601,0.15944746914146618,0.27774176568276837,0.17059240707563883,0.19339325300903581,0.057152945464135255,0.04924423805246915,0.04762324203943288,0.5423386505001203,0.5591138384196328,0.21624527800557491
p15_hook_right_main_007,0.31463679192515154,0.4025630562906546,0.1907941622369226,0.24631519814382763,0.1619140476278844,0.180729115687687,0.055659441827547985,0.0499493243684674,0.047624281716509224,0.5563484881830142,0.5290845388933929,0.22065241812634317
p15_hook_right_main_008,0.2288748554812557,0.28159812087565916,0.1114759582081701,0.20501067578116192,0.14358398562814984,0.12926219231745106,0.05856509238920689,0.05008530192032536,0.04762017286095669,0.5810216662885007,0.19713847766888848,0.229890686866011
p15_hook_right_main_009,0.33551372924216843,0.4221823762687868,0.20158090013156232,0.2760043449141339,0.18606531421611275,0.21553180424932136,0.057487154111501446,0.049319156452793965,0.047632454250152965,0.5643665703341059,0.6397138293694464,0.22372429363280041
p15_hook_right_main_010,0.1977684607083795,0.3267288872031555,0.10385962872755905,0.14816017379403873,0.11383011146852799,0.12618648359243714,0.056052684528283804,0.0479915511343575,0.04761928759592669,0.5781462112827358,0.11570506609439539,0.22739681564845904
p15_hook_right_main_011,0.3071518741859506,0.3794793715140695,0.17057744871891112,0.24257423462606545,0.15835766338454868,0.16846443310679132,0.0558028204904119,0.04885510919496765,0.047622030129765826,0.5857324174836229,0.4456027433165574,0.23013011572300082
p15_hook_right_main_012,0.2747752345128892,0.3792447822962083,0.1903637569217759,0.24416273871110103,0.16034272258579346,0.168213007520873,0.056803459266899316,0.04939624870280754,0.04762069502403116,0.5682102234490151,0.4669973919435583,0.2248033104729073
p15_hook_right_main_013,0.2915329803881818,0.38780021730461856,0.19131687404971207,0.2612734792499166,0.16224117789272013,0.1753432157492481,0.057313774555318435,0.04936249573115103,0.04762033705499504,0.5937640070678477,0.48098044378960075,0.23348009245143903
