jap|p19_Global_001,Head,Core,Right_Leg,Left_Leg,Right_Arm,Left_Arm,Acceleration,Velocity,Position,Joint Angle,rotation,Overall
p19_jap_main_001,0.19208130690077704,0.13837137366822333,0.12487389221641872,0.1417248605329276,0.12846934131627125,0.04929218812798656,0.04798802472530898,0.047727044661707435,0.0476193876071329,0.4892625029209592,0.05713091344106071,0.19499252410265852
p19_jap_main_002,0.1899448802425557,0.1294548577987204,0.12958519841460542,0.12409988183282139,0.10652551804615026,0.05592021294355459,0.047652647637808965,0.047681162926730414,0.047619099087451995,0.4747437191896432,0.038346582764140026,0.19002584325139418
p19_jap_main_003,0.19144085632085034,0.12836316625876643,0.11052736637575375,0.14353017518193856,0.11016848093602502,0.049990271507156764,0.0477815495237706,0.04781891890526572,0.04761922145843257,0.4926111836630772,0.019938155691595832,0.19607055069737117
p19_jap_main_004,0.1924812187918665,0.13050577504081476,0.1284473957505091,0.1275157024818692,0.11147358097877288,0.04858201299675724,0.048191760009332514,0.04776481435543959,0.04761913619739405,0.48063135684418407,0.03414522063169233,0.19219597706965205
p19_jap_main_005,0.18996884681308035,0.12251755824557356,0.11665454696633196,0.1329447918071191,0.09659565523220885,0.062327042519023566,0.04763456341963438,0.04773009519761968,0.04761904790518178,0.49142711221285174,0.012203136468786806,0.1955972569433686
p19_jap_main_006,0.18627860339452854,0.1258780964610134,0.12280682949827341,0.130720373399712,0.10636356484391016,0.04774202286550046,0.047685741806100065,0.04770581614431644,0.047619115751894675,0.4795031760240883,0.022577185112797438,0.1916315779915016
p19_jap_main_007,0.1869426106359568,0.1345808338693366,0.12694648346870607,0.12009587545461857,0.11484503623228796,0.05856769862851766,0.047728380158476365,0.04774608569904968,0.047619373566069816,0.46894394732415956,0.04980059498466883,0.18813947106056186
p19_jap_main_008,0.1857414829385124,0.1336646854623478,0.12355825695066872,0.11320503242479477,0.11024174381030263,0.056286158541379736,0.047746796058755835,0.0477461666526395,0.04761937541093778,0.45940141580427196,0.041261928565959775,0.18496479283855577
p19_jap_main_009,0.19315801660182527,0.12577994658483432,0.1183312782039544,0.1319039693908684,0.1134711169566495,0.04834964447866613,0.047668742608901485,0.04774087512700055,0.04761906288972349,0.48782371248163914,0.021984626673346712,0.19441111007251372
p19_jap_main_010,0.1825559189143761,0.13367258091254744,0.11785057462795787,0.11466264524263703,0.10256155809388345,0.0584162543507893,0.04774813876551179,0.047725856593209534,0.04761938601681986,0.45656529169615634,0.03332225775539751,0.18401309568495922
p19_jap_main_011,0.19187368156171528,0.12297605791172625,0.11685106246271115,0.12219063051849251,0.10516467852160297,0.06043655184882398,0.04763024169059241,0.04769690709133356,0.04761904790626293,0.4855898556474105,0.01518146490724946,0.19363900147644547
p19_jap_main_012,0.19155516088502716,0.12688603875668208,0.13293364186687326,0.13690679666669545,0.11748672782750043,0.051263672855937435,0.04766634370512953,0.047724716135851004,0.04761905389191848,0.5026105841266101,0.032776733910345045,0.19933388132253022
p19_jap_main_013,0.19595316862195422,0.13179350266224382,0.1294831194910658,0.12497107483241454,0.1103836331954858,0.059648335161019216,0.0476943033368948,0.04768062821364679,0.0476191052317518,0.4791773763036334,0.046421053326611596,0.19151743595139165
p19_jap_main_014,0.19489527197908213,0.1264701195703985,0.12507072484543497,0.12644066877345533,0.1143296148704396,0.050673380983987736,0.04767777878037983,0.04773038673339271,0.047619093394524824,0.48913320023396156,0.026033955280913425,0.19484712191591136
p19_jap_main_015,0.18601927719258873,0.12614868959436212,0.1277109091795581,0.1359461852999037,0.1136377491623289,0.05313526956233951,0.04765300216604349,0.0477240647404089,0.04761906802621278,0.49469072120749624,0.02957895142787884,0.19668926270464954
p19_jap_main_016,0.18781773949528507,0.12391027777247954,0.11690597336714723,0.13178759155672193,0.10989024655173756,0.0537965238429123,0.04765593082837705,0.04777915389009178,0.04761907049332003,0.491714852594397,0.015214711472465578,0.19571664577095527
p19_jap_main_017,0.3137279405017915,0.37168793268894007,0.18688623513158575,0.29839835789682984,0.23978266712231364,0.19334002300887304,0.04810091413611599,0.04766335404727518,0.04761916439573777,0.5219515074028737,0.6885640683147493,0.20590525852875494
p19_jap_main_018,0.37334670721741064,0.4252068879357548,0.2849417720004298,0.31441609081891875,0.26762887320531104,0.2180915205408806,0.04772689634049464,0.049781793259915,0.04783218882376163,0.5256489806341917,0.9046684073841773,0.2077192234115338
p19_jap_main_019,0.37295092319661727,0.43205788333551887,0.27997229602100926,0.30838019503824443,0.2612962299679353,0.22774693481467137,0.04773886344699846,0.049149769716197875,0.048237771875159895,0.5160001057761228,0.9090533152511472,0.20429624631310636
p19_jap_main_020,0.3690526293584173,0.4214187955663319,0.25788589847091814,0.303794333406114,0.2549771592879771,0.19818525729831907,0.047641625757315106,0.047736832395513004,0.04762025708072543,0.49951636934770943,0.8589403577174396,0.1982982758335125
p19_jap_main_021,0.37565124592397936,0.44155775088239047,0.30772846477823756,0.3107370992286561,0.256875859505343,0.22337305006198518,0.04768745268072769,0.04883488138517735,0.04765416655057296,0.5552788994169708,0.8960511551642563,0.21726707782762528
p19_jap_main_022,0.36872937618248036,0.41395611801076304,0.2700509803735775,0.28602846656652137,0.25776381522867764,0.22038319691461097,0.047730586284462806,0.048094472653652784,0.04762741586526119,0.481349824470091,0.8906360770618955,0.19239162780273553
p19_jap_main_023,0.3747905552059814,0.45758564805058655,0.343991574929477,0.2828124873706532,0.26004718981689995,0.23835791578593488,0.04802135447932131,0.05154677468490284,0.047848705899498405,0.5614725546653506,0.9193964525302941,0.22034689460985823
p19_jap_main_024,0.37128702491331,0.47092268341162835,0.33116007668118524,0.2789728911172065,0.2571685962812511,0.23770000051454443,0.047975094381135154,0.05036928492847094,0.047679290488755785,0.5557146956775393,0.9118020099923643,0.21801969166238178
p19_jap_main_025,0.3600983005720438,0.42998888533069596,0.2814262378948949,0.30319151573067804,0.2518762182360993,0.21734094171976254,0.047748026002615726,0.04946020444694511,0.04762643379914031,0.4992848648749527,0.8940724132248045,0.19883103177483785
p19_jap_main_026,0.3751962852500139,0.42312831089262015,0.27756477009200725,0.3051298993552898,0.25867850038926005,0.2211455461357071,0.047703260910388755,0.04911226510824481,0.04762416889477091,0.5071256185367081,0.9000768930324904,0.20131371485178057
p19_jap_main_027,0.3800583850145586,0.4606157634822733,0.33863373519989615,0.2828947722353103,0.25787904505473924,0.22873963361611813,0.04793536681993601,0.050169559357865934,0.0476699159636285,0.5584492802771666,0.9108605023863561,0.21885140215165616
p19_jap_main_028,0.36814868241049625,0.44672776086441185,0.2987634893218897,0.29160866649054923,0.24525302407236493,0.22211754584549262,0.047765230087375,0.050017973926524704,0.047625187761728784,0.5156486948941302,0.8925841563836902,0.20447729963600997
p19_jap_main_029,0.3705120166429118,0.44385565833737955,0.31299056928754254,0.28255761760519327,0.2456758310906027,0.2169248010170644,0.04796071863170518,0.05020751697957911,0.04763749722589679,0.517887046290064,0.8890930762518485,0.20535176063378274
p19_jap_main_030,0.36710634101898804,0.4315038263482558,0.2861974837979101,0.3020812827300706,0.2486316429262309,0.19743925918515118,0.04779427485356021,0.04775647224543994,0.04762319857164805,0.5110041849766511,0.8695675507699695,0.2021849773585504
p19_jap_post_001,0.25535824493577375,0.309570616716803,0.14249293561258197,0.228770208803577,0.153333588228931,0.12258980879748729,0.047652337181506826,0.047705995708345036,0.04761904807162661,0.4841052901040014,0.3893782998479036,0.19315454099795107
p19_jap_post_002,0.3589148099478666,0.4488834855258384,0.32410322276946735,0.2567813328007035,0.25076368698534857,0.20755021237465338,0.04787613661978908,0.049462288124827794,0.047626942004108205,0.528766578584543,0.8558932984659403,0.2087016677763866
p19_jap_post_003,0.3685785073200319,0.426197118801507,0.29074083661015215,0.2977304824116431,0.24981262874294846,0.1991837696218099,0.04772979944800118,0.04780035581514382,0.04762573574419789,0.5133830890524305,0.8691520360542784,0.20297108143852516
