jap|p13_Global_001,Head,Core,Right_Leg,Left_Leg,Right_Arm,Left_Arm,Acceleration,Velocity,Position,Joint Angle,rotation,Overall
p13_jap_main_001,0.3578819163879373,0.4278315271864816,0.31640575154967,0.2578853597128057,0.24077705532090152,0.2123989679175319,0.04789593630114781,0.04841817737272292,0.04766537035931099,0.5109260364627497,0.8574299301084303,0.20241338337887346
p13_jap_main_002,0.34804564370607205,0.4437141548992618,0.31472764197752723,0.28035009799896676,0.23947504022043722,0.2058425659598499,0.04782895526788792,0.048294067600834024,0.047628984153344475,0.5239978872345792,0.8590107728971861,0.2067069700344337
p13_jap_main_003,0.35883287487638116,0.5004637695296015,0.3057136585130773,0.24923800373332022,0.24523737037309618,0.17968296228570949,0.04768066926112569,0.0477702005439404,0.04761905075347038,0.5521057555316167,0.8033326599965136,0.2158522084455609
p13_jap_main_004,0.35852773425299667,0.4911359040860658,0.336891909721228,0.2860011730095561,0.24954403574049544,0.20725273992831134,0.047889934822173116,0.048871864340815516,0.047631021858729757,0.5672817149861041,0.8821038166037409,0.2213478380496976
p13_jap_main_005,0.3659213983409533,0.4988710620466678,0.3463446416425438,0.2961827480580873,0.2447865298011541,0.2115153038328245,0.04794666548015349,0.04913441247282409,0.047636107934442784,0.5921981826051039,0.8832476569027256,0.2297597535193605
p13_jap_main_006,0.3665284812300277,0.4991804728288713,0.33639638294172264,0.2748477366941354,0.24924775496917465,0.21249179349467714,0.04793474663614158,0.04885713653061156,0.04762811380915711,0.5755978347279672,0.8742337457353809,0.22412990596490678
p13_jap_main_007,0.36204299096615866,0.4952526798417855,0.33364863572057013,0.28620541589354376,0.24286678807641252,0.20680005196547874,0.0478736337501878,0.04843653139142144,0.04762372032170688,0.5683616784073464,0.8749439809156702,0.2215572811829852
p13_jap_main_008,0.36675121130930394,0.4969464873886501,0.3319945264565455,0.29088063581781975,0.24564089536009898,0.21565810192367763,0.047881365180509956,0.04878909742954965,0.04762552941934887,0.5857131514021072,0.874463601051585,0.22746120467072228
p13_jap_main_009,0.36119903256143915,0.5081533832626546,0.35739626473158365,0.27086578455361243,0.230531074189329,0.28014267261531395,0.0476746280511061,0.04784111233931307,0.04762679119777361,0.6373261358973937,0.8844868074411354,0.24428062542927098
p13_jap_main_010,0.36054311704810155,0.4992117303508065,0.3291088615600153,0.2936208770769403,0.24498831143759095,0.22887600721127122,0.047936098401436616,0.04961878550065749,0.04763192722521414,0.5873679613823297,0.88176002276515,0.22830761509480793
