uppercut_right|p07_Global,Head,Core,Right_Leg,Left_Leg,Right_Arm,Left_Arm,Acceleration,Velocity,Position,Joint Angle,rotation,Overall
p07_uppercut_right_main_001,0.12847437056193103,0.2600096688736343,0.042002393395838764,0.04873105380673198,0.07474438180245879,0.08237844343563332,0.05041085374781409,0.04780064364164966,0.04761905441055606,0.364120546432907,0.013607945948554126,0.15411068127412358
p07_uppercut_right_main_002,0.16052202408037222,0.29544476895261135,0.09465075950010537,0.08947060752140587,0.07316558330211965,0.09652357882738405,0.05045290729296954,0.0477572321139592,0.047619112176602287,0.49708888380518196,0.01973047290666895,0.19843300773737022
p07_uppercut_right_main_003,0.17993876102622558,0.2747757407002461,0.04290049924604132,0.037464296502026526,0.0729624530536899,0.08714734557684191,0.054860134739965434,0.0483115467402437,0.04761917397780186,0.3818215005498682,0.016066769864645055,0.16166439401002575
p07_uppercut_right_main_004,0.12846565173107907,0.2599658855729786,0.042010265018970656,0.04867579894771688,0.07474343932203131,0.08237387422813128,0.05036339112151986,0.04779967243311073,0.04761905441854376,0.36411724980453325,0.013599595784447936,0.15409343778638793
p07_uppercut_right_main_005,0.35908488753102086,0.47703608076092363,0.22717982455490002,0.22518875318982623,0.20870669345176052,0.23284081273272111,0.05442655365258968,0.05100689815079841,0.047631189636965096,0.44246664653205114,0.8032785694009182,0.18263336611181308
p07_uppercut_right_main_006,0.1549936453346082,0.2872330004232275,0.0805278823924842,0.06884441817064244,0.0657376141536239,0.08135165099410517,0.06272751659387515,0.04837403430225017,0.04761991887337121,0.42623144362812776,0.015949134405988608,0.179110998174751
p07_uppercut_right_main_007,0.16052068592266866,0.2954033829306775,0.09463392714660258,0.08943900708776756,0.07316489403378594,0.09652517596431384,0.050405106726701024,0.04775426056733173,0.04761911213520514,0.4970903835861183,0.01972311520328954,0.198416583626717
p07_uppercut_right_main_008,0.3037704434646174,0.4493350701796558,0.20442186160457637,0.2800646826449858,0.14628592984328764,0.175782164679555,0.049712081910970915,0.0477726367140309,0.04762019716225496,0.47446200074619593,0.6580824321942025,0.1906489064570659
p07_uppercut_right_main_009,0.13998602605061589,0.2860508237664143,0.06329487227567357,0.06507340957738873,0.08257651538133298,0.09615067614169748,0.05050103262083191,0.04791390481776209,0.04761908399732687,0.4255021852378512,0.02894351329061782,0.17463904089214838
p07_uppercut_right_main_010,0.3110533648709168,0.4364081063090518,0.1998926137086982,0.2652380789291654,0.10070111544935498,0.17009813288048486,0.05126015426230164,0.04970005106613098,0.04761958370341128,0.46986615908625484,0.5879040474915705,0.1902754548048958
p07_uppercut_right_main_011,0.1799295418485334,0.27469820554506363,0.04288729765456524,0.03737022616015746,0.07295200868917916,0.08714022175561142,0.054730680587998605,0.048305149733570155,0.04761917397618467,0.3818290688991986,0.016054693547452054,0.16162163307358912
p07_uppercut_right_main_012,0.30064068442174047,0.40403902106527145,0.19669881934002947,0.24567173590938127,0.14687618409319295,0.17834130346423846,0.05018955140766449,0.04779272275897052,0.04762301311577079,0.4294948427948625,0.641162623617784,0.1758257056538325
p07_uppercut_right_main_013,0.1400379426857924,0.2857709526824196,0.06317721363419368,0.06486358265958236,0.08261629557432762,0.09616612649177995,0.050080640495632094,0.04790245864088431,0.04761908438157606,0.425496156060439,0.029174531094610677,0.17449308506565178
p07_uppercut_right_main_014,0.310863029516726,0.4359426554273459,0.19960862517680145,0.26486698862511104,0.10069706481295312,0.16986207408488624,0.05070554297786743,0.04964539782943202,0.04761958346901122,0.46986229234078003,0.5875179817854306,0.19007107771602647
p07_uppercut_right_main_015,0.1548925067195744,0.2859076646102633,0.08023447902355013,0.0684483328261053,0.06567654111957268,0.08125177892467042,0.06106520745515097,0.04829958028444613,0.04761991935511672,0.42624080956692384,0.015910860636815388,0.17853519910217364
p07_uppercut_right_main_016,0.35899956161126195,0.4761538384751439,0.2265991157881615,0.22476110349513467,0.20943491560998218,0.2332437102714528,0.05327720489712757,0.05096334456439075,0.04763117846159605,0.44267670069738296,0.8043446796054464,0.1823057500529671
p07_uppercut_right_main_017,0.1284759463727012,0.2597071430980188,0.04187528892834293,0.04847756699470291,0.07474837444736497,0.08236507872681083,0.05000820492015688,0.04779418983964884,0.047619054419703676,0.3641250294858266,0.013639820983734431,0.15397580808187744
p07_uppercut_right_main_018,0.17989326666111513,0.2741690658044808,0.04257936399029462,0.037053736685363735,0.07296061043421864,0.08710914008805956,0.05406342522367252,0.04826969761934251,0.047619173860214026,0.38182678907728757,0.016074628993140723,0.16138663730676753
p07_uppercut_right_main_019,0.30051742031245005,0.4039473573496089,0.19667954988596312,0.2455160066830982,0.14693263828845143,0.1780997231322737,0.049909445809772815,0.047790328635955545,0.04762301366150152,0.4294939803736043,0.6410481038690872,0.1757312516064442
p07_uppercut_right_main_020,0.16052277497035003,0.2952296409882867,0.09454636927763344,0.08930534655146057,0.07315919963308375,0.0965129631562084,0.05016576837133821,0.04775016219029636,0.04761911224583057,0.497091706529753,0.019739307899698886,0.19833587903046251
p07_uppercut_right_main_021,0.30367034426558337,0.4490635874178414,0.2042410129685789,0.27989777673812394,0.1463332543146179,0.1756473083990803,0.04929982581946873,0.04776772492884426,0.04762019711365899,0.4744571097975115,0.6580309113976529,0.19050822018194147
p07_uppercut_right_main_022,0.30382013347222203,0.4497722844324052,0.20461782072285498,0.28021278298521934,0.14626228718180265,0.1758501705266389,0.050249365733380756,0.04780458618394293,0.04762019672196324,0.4744605151470963,0.6581041764785325,0.19083815568813997
p07_uppercut_right_main_023,0.13998593492316097,0.28685991554098733,0.06358390743135751,0.06535176433658196,0.08258317234940604,0.09615073690511802,0.051355271447186136,0.048050847868798534,0.04761908408078784,0.42550109331707064,0.028920161213447253,0.1749690708776851
p07_uppercut_right_main_024,0.30073297258302284,0.4042970480804963,0.1967637178629406,0.24580966163928308,0.1468676599585042,0.17845709675105628,0.05053445721436879,0.04780150362244791,0.0476230262214223,0.42949973876120595,0.6413127032908831,0.17594523319934086
p07_uppercut_right_main_025,0.1605305562506469,0.296064983803741,0.09473617110629952,0.08956507438718361,0.07317223897742575,0.09653127325052131,0.051164020803391407,0.04779696425215715,0.04761911209984544,0.4970924046477633,0.01971440772428316,0.19868446323443725
p07_uppercut_right_main_026,0.3591190130053808,0.47827428177049125,0.2276880890994184,0.22562246333799427,0.20861646448374005,0.23286229573550057,0.055851867585881135,0.051116930684072553,0.047631189629930605,0.4424699720805446,0.8030413366153636,0.18314625678349944
p07_uppercut_right_main_027,0.12846348155665466,0.2603855511670392,0.042134126518908875,0.048824669207447734,0.07474146035533014,0.08238230679358814,0.05084163412695032,0.04783421854435394,0.04761905441828035,0.3641228587180764,0.013577718543725078,0.15426623712979357
p07_uppercut_right_main_028,0.31115524389601157,0.43707420570470584,0.20013110558994568,0.2653645385388187,0.10070613674102331,0.17023130582998836,0.05204652990121193,0.04975145622357476,0.04761958396981414,0.4698670859881064,0.588010213198171,0.19055502403763103
p07_uppercut_right_main_029,0.1799460212483603,0.27558394253801044,0.04298714165178591,0.0374604024177491,0.07294964238957964,0.08715510666522308,0.05564068707712725,0.048508747706533205,0.047619174024239264,0.3818256401604262,0.016048190813306853,0.16199169164802887
