uppercut_left|p26_Global,Head,Core,Right_Leg,Left_Leg,Right_Arm,Left_Arm,Acceleration,Velocity,Position,Joint Angle,rotation,Overall
p26_uppercut_left_main_001,0.2025541259933409,0.45280824924547786,0.26842523669150903,0.31491693652574815,0.22301874181641407,0.20852069420450753,0.04932129745320906,0.047935964602785264,0.047624340581748976,0.4620737852510759,0.8228633838377439,0.18644368243569007
p26_uppercut_left_main_002,0.15121835300509207,0.4242455404574267,0.21994808449028175,0.2379896655454603,0.17926324575727254,0.21391470193198048,0.05082865741140251,0.04817900612179207,0.047620515174782774,0.5098190310569056,0.5690185530814643,0.20294223153003338
p26_uppercut_left_main_003,0.01910510671296551,0.282828999000477,0.12133278047469336,0.1309530724374631,0.09055357978155527,0.11119035748460397,0.05092026251037339,0.04791412594620984,0.04761940933792178,0.5193278334034288,0.021804373244149553,0.20605407395333736
p26_uppercut_left_main_004,0.19326066279207482,0.4521225061956143,0.27866814277750207,0.3240929558945489,0.20729175852954435,0.25111756938696306,0.04927313884665122,0.048092109874892396,0.04762618431404407,0.49774905228812416,0.826672535778609,0.19837143366988924
p26_uppercut_left_main_005,0.05806877082016844,0.3225869844152078,0.17592046025434122,0.18614061739848697,0.12800469710051995,0.11407099880169716,0.04924219432857175,0.047797739332848956,0.04761945402931047,0.46894135370480594,0.26126352148119025,0.18866042912207553
p26_uppercut_left_main_006,0.17247571388446253,0.4682543640491568,0.28098838329943976,0.23276150412197052,0.23553060590528724,0.26679034832471354,0.05199378319354543,0.04843980257348914,0.047630321611495656,0.5128838866464477,0.7614140431128195,0.20443915747116076
p26_uppercut_left_main_007,0.19168513331055498,0.45101281253188164,0.267335770823272,0.3091641531253914,0.21927412053563505,0.2319651644821338,0.049200675855271554,0.04794156887407471,0.047630030917669965,0.4960420945397079,0.7958636563821999,0.1977281130896847
p26_uppercut_left_main_008,0.1898893583422773,0.4597224543906629,0.28257040150551915,0.3306870649985482,0.21617057244119114,0.22973824071088825,0.049223387102231536,0.047931587854495396,0.04769852646123305,0.4753622644227423,0.8485974020265697,0.1908390797931564
p26_uppercut_left_main_009,0.19164999802745658,0.44474005856454096,0.2837800419651946,0.32212250801195585,0.20670877407572244,0.2285334096787738,0.04910316466441634,0.04788674388867465,0.04766316558185717,0.4632582077858329,0.8366275495578444,0.1867493721129746
p26_uppercut_left_main_010,0.11849721226449514,0.38474864311566126,0.2494472331966231,0.27977775685872774,0.18667029565480578,0.17709441190791395,0.04917228331619143,0.04788772278908518,0.04762247667105946,0.4844983694240635,0.5941245650149554,0.19385279184311338
