hook_left|p17_Global,Head,Core,Right_Leg,Left_Leg,Right_Arm,Left_Arm,Acceleration,Velocity,Position,Joint Angle,rotation,Overall
p17_hook_left_main_001,0.3024677993222545,0.48938774512596445,0.29474092351984515,0.24249616217604592,0.21224794756552373,0.169324014212468,0.0733330975919572,0.07176775381267222,0.047827422220224146,0.42289827185469153,0.7870895064142063,0.18933304108644033
p17_hook_left_main_002,0.2885646172809361,0.47250680412145235,0.29820985376722126,0.2807458381610472,0.21093560470304232,0.17414152589297052,0.07240913389009951,0.07129216995517139,0.047861040976257735,0.4550170532689092,0.7898673852404331,0.1995727857047267
p17_hook_left_main_003,0.29954075559007176,0.4708740649395594,0.30001742522355046,0.2762561344003836,0.21430097577497156,0.16960169298563016,0.07270929569373867,0.07159856116233793,0.04768475711899067,0.4559010125525004,0.7903665218679472,0.2000696231361923
p17_hook_left_main_004,0.3084040339366517,0.49128828787274587,0.3007908312961246,0.2674688617402767,0.21770645255496485,0.19563764759365845,0.07287174322799157,0.07500639970557652,0.047690550410942514,0.47867770497878287,0.7966301266804479,0.208851949304117
p17_hook_left_main_005,0.2954401019827653,0.47560639827786266,0.30230850418613014,0.27214125234879616,0.22359356586983026,0.18439103922153405,0.07322788479625174,0.07204098604499369,0.04771741897844583,0.47262753785197525,0.7924035678333297,0.20596546956440687
p17_hook_left_main_006,0.2868918164892057,0.4801809499036335,0.30162125197421663,0.2731017553079503,0.22052084711536502,0.20249134902452087,0.07287885059012873,0.07301699076957974,0.04768076725368709,0.5050318114368217,0.7743024378197613,0.21697588426551007
p17_hook_left_main_007,0.30602990950016656,0.4779205670877449,0.2953649940699162,0.2745231139017089,0.2019380135722626,0.17753025552269386,0.07284651963895998,0.07177465573340358,0.047797374354286756,0.4802076990835789,0.759758227648007,0.20827629148531415
p17_hook_left_main_008,0.28861152681888413,0.4702722378484041,0.29459482093403133,0.26873250018233447,0.20090410323596206,0.17474058592004785,0.0734390803051232,0.07220240471350411,0.047720583481259106,0.4845595958445492,0.7320439785204164,0.21006702695439217
p17_hook_left_main_009,0.2835623496836651,0.46062135654196645,0.295644420444081,0.26516923724834673,0.20122852018914697,0.16485375637181002,0.0723368327435255,0.07204753390638112,0.04767602512164633,0.4706789557172085,0.728109364837479,0.20502110745570504
p17_hook_left_main_010,0.29112253844724717,0.4770970807492425,0.300644272665732,0.29132228763909607,0.2070040500917127,0.16736187577977574,0.07368979931388979,0.07402448387548592,0.04818691852090392,0.46479545488936785,0.7809143501576866,0.2041699126929145
p17_hook_left_main_011,0.30102915341034747,0.462300924578968,0.295762034450859,0.2484204029821892,0.20235723249383736,0.16687775024825738,0.07344257178331907,0.07153467446336793,0.04769507351027272,0.44952284673860043,0.7435394084095608,0.19816669766176248
p17_hook_left_main_012,0.2852009386891264,0.4817145969121247,0.29729766172242567,0.2724276346053673,0.19938403177715017,0.1699281756885032,0.07215947510873211,0.07417170297870086,0.047690776110224174,0.4557156448656022,0.764133925282479,0.20068227431767838
p17_hook_left_main_013,0.29910203475346747,0.47599405086366886,0.2921162360701354,0.24430139250503613,0.19811384661057854,0.15950334110811734,0.0729456987921339,0.07139646627312046,0.04766952684978195,0.4623143548633927,0.7185604607414064,0.20221883997621568
p17_hook_left_main_014,0.30305155400850337,0.48443117101239697,0.2888197744586403,0.25640743077116807,0.2004263804842661,0.1606342201751915,0.07303378288972204,0.07310703403386569,0.04772734014159266,0.4555422040458099,0.7413924651924663,0.20056100698979923
p17_hook_left_main_015,0.3117366238949904,0.4880086550987198,0.2894011298382976,0.2637428874265358,0.19986317111278545,0.1675885804730291,0.0726849912884362,0.0756348223409207,0.04779051837025944,0.44977735607995034,0.765880786346587,0.19936572323643573
p17_hook_left_main_016,0.30071661204424915,0.4660574371530394,0.30115748873411236,0.23156389585234766,0.20691184862900727,0.15730508293066814,0.07288741425092043,0.07129958681264145,0.04795599431603313,0.4272305241050625,0.7520533238413477,0.19047250838954144
p17_hook_left_main_017,0.2820501568835362,0.4486563841037293,0.2918599933210171,0.24503956771781424,0.1925369672419551,0.1701444284669133,0.0720153122429154,0.07040153130930478,0.04764947318688632,0.44793309953607735,0.7172286389393469,0.1967833143627658
p17_hook_left_main_018,0.28592364648510127,0.47217193905597393,0.28813394178389345,0.21372897120353934,0.1756604524101249,0.16230581443923311,0.07070240106789011,0.06893180647927108,0.0476313352138051,0.4036963169270004,0.7187279350268175,0.18111017482472053
p17_hook_left_main_019,0.276592976800189,0.4506586397801328,0.29810152021093306,0.26164581951909216,0.20041155433566393,0.16197685216113472,0.0723877376861956,0.07239577295892625,0.04766934791192511,0.41766593723898016,0.7666413001104883,0.18748314929470067
p17_hook_left_main_020,0.29371162131369716,0.47361698858610135,0.29932081220353923,0.28134774470361557,0.20640362459758763,0.17060727391437974,0.07261215858355292,0.07230708080085563,0.047761710327257643,0.4557321463759546,0.7846814754589323,0.20021712858678772
p17_hook_left_main_021,0.28406098569588606,0.4635411385804657,0.30240477959424844,0.26656704493861716,0.2045977428517564,0.16435252825158866,0.07277036403567612,0.0719822041192855,0.04773442399834619,0.44086447223466685,0.7696391204771581,0.19520568012987616
p17_hook_left_main_022,0.2786110789580135,0.45260678586302905,0.29074321178451906,0.22813820315777872,0.1958142343947937,0.16746886491338805,0.07384877500177886,0.07176071993802498,0.047644920016738895,0.42555942760016957,0.7207074157294374,0.1903896408466578
p17_hook_left_main_023,0.30348637920232086,0.47688256440099586,0.30188240915267794,0.2579809130904249,0.20289471079337634,0.16220032389362102,0.07339038550512386,0.07191222620334439,0.04775065884142303,0.4642922743533215,0.7489197768959087,0.2031982953539299
p17_hook_left_main_024,0.2834983248736628,0.4632793501992792,0.29657842728227884,0.24942256997351553,0.1960007847230259,0.1543853184760354,0.07336894898876599,0.07308256163011208,0.047657664118345044,0.43953866807639724,0.7283050697212102,0.19533005956509175
p17_hook_left_main_025,0.2880448504280884,0.45401210367752665,0.2945981138400272,0.23709203374805501,0.19588333782289755,0.16132735415901028,0.07383905504065533,0.07399685335758417,0.04766652252782237,0.4207545452589751,0.7357211079940891,0.18953015121907152
p17_hook_left_main_026,0.31104835587873847,0.46462633662174974,0.29710598032868646,0.2548451095126411,0.19141696366021618,0.16227600425347635,0.07347317628283426,0.07176650243635767,0.04764552870623674,0.47030254181731257,0.7221822525284505,0.2051807401788348
p17_hook_left_main_027,0.2923946297850738,0.4518350564665726,0.28331718107792503,0.23787322719305243,0.18172081575646565,0.15551193590193227,0.07282639125199963,0.07150719861995863,0.047646747247662775,0.4378240391792857,0.6935063009334188,0.1940525430170813
p17_hook_left_main_028,0.3060070523696076,0.4580596722023051,0.2859289979324066,0.24026710393929857,0.18561346290960468,0.15925176912103983,0.0737074913560584,0.07305517509221837,0.04763916708182692,0.4581414737769386,0.692489548134885,0.2016347134084051
p17_hook_left_main_029,0.2871374175487641,0.4622574367209239,0.2928405685193229,0.22374411366496455,0.18671855490292857,0.15315545079755893,0.07306346598258029,0.07121183948884298,0.04765607509330233,0.41675624920846455,0.7147806772341896,0.18701051822662926
p17_hook_left_main_030,0.30279705678221436,0.4596695872869915,0.2880983339891989,0.2286723784122052,0.1873869445448826,0.1769141980372428,0.07325965106939399,0.07078261540226254,0.04764316636787057,0.43351266831761953,0.7277660091622652,0.19251831159642532
p17_hook_left_post_001,0.32192941332932573,0.47683750720285606,0.2893755937163145,0.23242460644696578,0.16870411731807372,0.1523913758657435,0.07194750530460961,0.07293413842154095,0.04765803783137177,0.4435173433176568,0.699131886074212,0.19613299568126913
p17_hook_left_post_002,0.3261019998881475,0.4579814996579622,0.29503021712974997,0.25259455016801413,0.19859103313826884,0.17044425194815122,0.07316578544277834,0.07358976411951881,0.047655309407236925,0.4582853581547745,0.7465353312170736,0.2016803025723572
p17_hook_left_post_003,0.3185007968875265,0.457807681009158,0.30355839027261206,0.2567299347389391,0.19428650163356287,0.1705876710567356,0.07199755028520603,0.07105011056574703,0.047674754097143425,0.45590230204318505,0.7576630212141394,0.19964998763137937
p17_hook_left_post_004,0.3174925672940657,0.4556574779322082,0.2967438282180974,0.25652557664844855,0.19877288924511757,0.15755760135894853,0.07279445691788002,0.07331119593506134,0.04765481860940689,0.4392575882188713,0.7550579226877544,0.19512108035727088
p17_hook_left_post_005,0.3217419230144782,0.45934152191955935,0.29327328423435006,0.2480828038574753,0.19218229722026456,0.15296170569944456,0.07340825508319457,0.07328680277982713,0.04765447473347599,0.4345401853570195,0.7395998634848814,0.19374508107334704
p17_hook_left_post_006,0.32153800596527293,0.45248384230776467,0.29282610985947527,0.2407944080930621,0.1926127571497814,0.1451948054491915,0.07303202557969944,0.07089993833042497,0.047650211756932286,0.42175385899601886,0.7364160823360351,0.18856194096871443
p17_hook_left_post_007,0.31979050642845863,0.4676612864890849,0.275880518920506,0.2359365734957839,0.18693376585559845,0.15243272910075933,0.07421246009212712,0.07358753428441271,0.04765690279177134,0.4251612031046421,0.7148691629297778,0.19098706582706065
p17_hook_left_post_008,0.3143883431809854,0.4624458411515172,0.2702997614043421,0.21208424897604555,0.17749893040013556,0.1757080683947093,0.07356258746583169,0.07157139578846355,0.04763139239356101,0.4569388539971955,0.6660432999151736,0.2006909457504969
p17_hook_left_post_009,0.33217266943529095,0.4769313256317641,0.28423827796599993,0.25085001439202176,0.18839904434923777,0.14325603934559358,0.07263394470112687,0.07335452871702063,0.047676542162576926,0.43917490073115273,0.7325957431741932,0.19505445804976673
p17_hook_left_post_010,0.29074660854961276,0.4710548842088259,0.28025637326685127,0.24936715779652463,0.19947678672652555,0.16849563132609438,0.07385294845290487,0.07400477986510719,0.04765495462907522,0.42626419997234655,0.748401425632034,0.1913739760967862
p17_hook_left_pre_001,0.30424101761420685,0.4724364464894289,0.27096437262781414,0.24711003122033648,0.19862611524133097,0.17071833505153872,0.07207484680473732,0.07278223473867738,0.04765126739469848,0.41830287166031016,0.7574634760374342,0.1877199844012416
p17_hook_left_pre_002,0.31067258709697,0.47293109240995435,0.2959152119792506,0.2685890170007974,0.20582564205681103,0.15949884783224494,0.07390043098198709,0.07261119366417924,0.047842526270639514,0.4675558502844157,0.7527153850548779,0.20468915831019402
p17_hook_left_pre_003,0.3171766573451598,0.47787312128512155,0.296958318648457,0.25639980428926223,0.21254521124261494,0.16021364027103338,0.07381770693550867,0.07501211048275351,0.04798762339358532,0.4504414819464578,0.7699499330757973,0.19975709978823997
p17_hook_left_pre_004,0.31010029988391397,0.480736637500101,0.2976052113792001,0.26637043097365554,0.20149495615063437,0.15625810462975717,0.07218872010526979,0.07314521023415473,0.04785921327898096,0.43603465244239314,0.7801157594263285,0.19378952759393922
p17_hook_left_pre_005,0.3301969680312893,0.4702555582385114,0.28397438313000867,0.24835396120243458,0.20290975435157935,0.16509427753166267,0.07289517982846029,0.07271879165337046,0.04777214514465936,0.46906818411132845,0.733537034704824,0.2048940518643864
p17_hook_left_pre_006,0.3232723761920947,0.4820470697330421,0.29398760386923917,0.270742509472737,0.2104027474700124,0.153908718234413,0.07367401900419213,0.07503998796794514,0.048179854641378674,0.4700452776084316,0.7586038707525353,0.2062530948601896
p17_hook_left_pre_007,0.3187824417499675,0.4543217153421004,0.2754372193797001,0.22593733214853665,0.17082700679859353,0.14125133182085214,0.07298761648105209,0.07070893276167935,0.047650978420129365,0.46731819018152204,0.6365990026132279,0.20367157980808448
p17_hook_left_pre_008,0.3209780986493068,0.4544979314473775,0.2789333702083508,0.23673515431015063,0.20077733152060634,0.15982168062807517,0.07291354070916607,0.0732703367575392,0.04770693154172806,0.4543782201198498,0.7088425952135435,0.200187365862185
p17_hook_left_pre_009,0.33026383946819815,0.45757255535899255,0.30018522641338663,0.2395505475848605,0.21686577906251006,0.14281196670512272,0.07385800922008504,0.07331808752474338,0.04772436911557722,0.4354381921340922,0.7552096996721066,0.19420476295964018
p17_hook_left_pre_010,0.34597188373808274,0.455093755306445,0.28394486829275667,0.24013763276023514,0.1702438914185767,0.1523304015543399,0.07186684035071973,0.07290813316883427,0.04766617775670942,0.44884949310002636,0.7024801831336202,0.1978748222065268
AVG,0.30445791805199557,0.46784210124510095,0.29237588070584913,0.25181003767199067,0.19816946602151048,0.16389452387479683,0.07297891831493775,0.07252231044358147,0.04772754627489792,0.44882600191119315,0.7422034628705946,0.1981090768899041
