jap|p10_Global_001,Head,Core,Right_Leg,Left_Leg,Right_Arm,Left_Arm,Acceleration,Velocity,Position,Joint Angle,rotation,Overall
p10_jap_main_001,0.23715731881815455,0.47969437507512874,0.28315058097418017,0.28775137553951646,0.2061821531043509,0.13906298225536584,0.05001085457285461,0.0478039546892543,0.04761921898033287,0.5382792917376936,0.6841527733287109,0.21203136699993416
p10_jap_main_002,0.37006313359093673,0.49266634157378847,0.3085404354420404,0.3294721724201315,0.22992664170543117,0.24456246509801108,0.047873836256103634,0.048367373414422404,0.04765699469444703,0.5782227220293754,0.9097428831584166,0.2248213105666338
p10_jap_main_003,0.3791470905424396,0.49575088403560785,0.30708560875307755,0.31512131475073896,0.21472071959888836,0.23320010856024628,0.047960419059069226,0.049988398450240355,0.04762391189977914,0.546381593679681,0.9025064234267045,0.2147768037296635
p10_jap_main_004,0.361159978157079,0.4855979845953621,0.3318322444675125,0.2877014443647271,0.19809614133879938,0.2544646405685525,0.04795857052978605,0.04991280412567602,0.04775273496549521,0.571605930866579,0.8642230020026709,0.22315910184068033
p10_jap_main_005,0.36517145228255193,0.5016514036111762,0.2977907104154947,0.30807471247092355,0.20064382514182988,0.23118812969877361,0.047790833195494535,0.0517336385098473,0.04765615249377337,0.5398123213962572,0.8716664964043175,0.21311226436719968
p10_jap_main_006,0.3218308482071378,0.4968666257574773,0.3271231748202506,0.30963428265568343,0.22132155219259353,0.2592358565762729,0.048358013713714794,0.04995356304088161,0.04778773261792359,0.559581564505756,0.9070672015267301,0.21929771375345078
p10_jap_main_007,0.36204474734872044,0.49899171846974255,0.3062261923723079,0.3128837127451309,0.20539119042961224,0.27249092906745886,0.04996607947994608,0.05264754493367417,0.04765056870076251,0.5849754772553446,0.878067073948477,0.22919636722298828
p10_jap_main_008,0.3716465088465514,0.5085394524586825,0.320997810751447,0.29948351904287196,0.22657625086038746,0.2575504879973359,0.049630552082088816,0.05209218853885524,0.04772378777619089,0.5689197077157316,0.9137473029424502,0.22354748277889191
p10_jap_main_009,0.33067697180142297,0.5052032284965696,0.30648362298697723,0.30659501496544184,0.22415408924392333,0.2622067122253675,0.04778924847467823,0.04963076221773307,0.047627372720773525,0.5552424852638309,0.9038897118773163,0.21755416531874738
p10_jap_main_010,0.3529901805976391,0.49928429396337853,0.34216094547890324,0.30140077352132905,0.21024801772237459,0.2735373746579174,0.048166446188413176,0.05086469133411989,0.047897945398897065,0.5926589471361738,0.9003234591912109,0.23056336155290227
p10_jap_main_011,0.3472264044283359,0.4831677435292443,0.30972507644183406,0.304126550984157,0.19086282529541793,0.2416107569786544,0.049416921124890024,0.051581493858949085,0.04763237038100298,0.5284315772275099,0.8715402005051089,0.20980999740378298
p10_jap_main_012,0.35639291243472115,0.49266371303911694,0.2957782262176819,0.2865195383640595,0.19891566364039798,0.23685357571851298,0.048852183316286636,0.05254144886238238,0.04762549215732585,0.49779453521131867,0.8832378311615114,0.19972938912999588
p10_jap_main_013,0.35507848381819096,0.47647218785991274,0.270228368487657,0.2537417394805942,0.19037451747921041,0.2693840006655166,0.04931736963284035,0.048146833639824825,0.04762017333041444,0.5032765790087808,0.8390763212636754,0.20024692742714864
p10_jap_main_014,0.3686094759668951,0.5066844444079962,0.3054844862331718,0.2816352199874137,0.21182706474880497,0.26843976091834154,0.049345443518533615,0.04818180249690742,0.04761915054887425,0.5616004550527661,0.887583558681204,0.21970923368940237
p10_jap_main_015,0.37803988678471323,0.48244536536156596,0.30128339730243886,0.2820850052194828,0.20698957954652641,0.25705015632072414,0.04919728541085997,0.048357777566703834,0.04761929736695078,0.5371675825759468,0.8852303503941402,0.2115742151845035
p10_jap_main_016,0.34047844460515975,0.49438157195513205,0.32116638736813125,0.3105601529440688,0.19253254154214772,0.25736780218716704,0.048898516071411546,0.05063078791450454,0.04761993216597067,0.5761329907722375,0.8631539509397358,0.22522076491938448
p10_jap_main_017,0.3713737677698692,0.49367890557453215,0.3004342564865192,0.272140445273235,0.2042573066498162,0.250901456658442,0.0503931508349824,0.04839532422029014,0.047619084461949936,0.5259628132874272,0.876933341519379,0.20825042944756658
p10_jap_main_018,0.35359692424457884,0.46270172578108876,0.3198831110067692,0.32391694067294885,0.19618908825100015,0.2392000935673308,0.04929733560439412,0.05213789412339968,0.04764501832919431,0.536557348982121,0.8894393656823635,0.21266419290330496
p10_jap_main_019,0.3135484739979771,0.4930233643438256,0.3232981869353099,0.3253345404974804,0.21002192027880612,0.21715279376411872,0.04865541897704443,0.05228615220775738,0.0477585015576868,0.5487376934964938,0.8717183641665656,0.2165597548937652
p10_jap_main_020,0.3736629659894992,0.5055457629363093,0.30430053987264527,0.314730034884419,0.21215675588776245,0.20002399094192377,0.04969816801852842,0.04891157596034708,0.04762294146144993,0.5697951965876622,0.845662800613785,0.22280164685551254
p10_jap_main_021,0.3695685566083723,0.5000419639699967,0.2981673577517604,0.2772073632123281,0.19596581493533943,0.26002740858340967,0.04924896615497633,0.04822501796224684,0.04762006738065729,0.5715082801041205,0.8416226903427344,0.22299408807378118
p10_jap_main_022,0.3358522289998606,0.49226073147491134,0.30539381494955337,0.3236401259024416,0.19413729188468293,0.24088624384451512,0.048044214914627945,0.05050252635412133,0.04763767414597112,0.552291733817495,0.8690634313009821,0.21694615836208142
p10_jap_main_023,0.34943524606615595,0.4640151914713536,0.3130890536750518,0.33305218535363906,0.16121650239177257,0.21781748083855076,0.04940850893878538,0.05606398018864302,0.04762241737536935,0.5517549892357724,0.8150860099476896,0.2190758261210669
p10_jap_main_024,0.3482180092596795,0.48176897703527927,0.3025771445713425,0.2915148704184462,0.1806655401509236,0.22047853730895417,0.04996703635056138,0.04805506158036703,0.047619078291129865,0.5297971630666156,0.8252346122230514,0.20927308699918132
p10_jap_main_025,0.36461747211610873,0.4911236527371467,0.2870336463703136,0.28195496932419994,0.18041659926590703,0.2951024736763335,0.04881715206610398,0.048540351366425476,0.04761909164869925,0.5566906633004549,0.8592659164935471,0.21801605557766146
p10_jap_main_026,0.34076520892519924,0.4964102235488833,0.3347940945576636,0.3352744625382205,0.20657544850905712,0.2840914075318729,0.04929932640977513,0.052714644378440374,0.0478079181331864,0.6095118482735813,0.9056952683132483,0.2371752730205989
p10_jap_main_027,0.4050542885515602,0.5252052932039601,0.33301363149732427,0.31854010737462046,0.20563112110568324,0.2375760845512537,0.1887516826101894,0.05969700252268317,0.047619102720048934,0.5374606928241548,0.8099444502970725,0.26196979265234244
p10_jap_main_028,0.3712837956312831,0.4991195818749151,0.2813698240228342,0.2662777937881381,0.20180902064413936,0.28612672553291196,0.04842284016477582,0.04871907070281497,0.04762085714320571,0.5299658503328113,0.8862034325009047,0.20903592040013402
p10_jap_main_029,0.35652180723911664,0.4977808090509674,0.28407561260484887,0.2823805375562132,0.18351420240330577,0.2511594249514107,0.049193782075558454,0.048166491324667736,0.04762171032132161,0.5261685844324144,0.8487041766920063,0.2078429526108802
p10_jap_main_030,0.32592006745431945,0.49602680475215566,0.35565714655638836,0.34086656226241885,0.1959455768587464,0.2594760983620227,0.04875241802568112,0.05540608615951991,0.04775053469296299,0.6208778103663374,0.8768051291874238,0.24167877151717948
p10_jap_post_001,0.3502262544209372,0.5089833534567413,0.3154184383987576,0.3355586282180757,0.19832464391935906,0.22550022433100106,0.04802634977069326,0.05289466390717629,0.04766743263212296,0.5759356327651071,0.8692947039027595,0.22561888214765885
p10_jap_post_002,0.3453267071597478,0.49447673026998784,0.3449423125043666,0.3248126288218726,0.21331529495889337,0.2707751278252725,0.04928940936848179,0.05150741016755022,0.048098118635584726,0.5928242813261015,0.9186533742643205,0.23120703362071116
p10_jap_post_003,0.37057563602104526,0.5022128352143829,0.3089050505013007,0.30917803856963755,0.19932693880788654,0.21774511442407257,0.048379276587782814,0.05411432672194101,0.04763765633052285,0.5401261695652882,0.8701915200989124,0.21420659095833736
p10_jap_post_004,0.28956313385662796,0.4775948034730636,0.3109428667573814,0.3269244741404087,0.20796751210376577,0.21405648351980533,0.048216230095143864,0.04922027300180549,0.04762315501355939,0.5328246080295471,0.8521180955346599,0.21008703704216547
p10_jap_post_005,0.3281240665591351,0.45978459377294334,0.2576222777023359,0.2613294906501289,0.16237824512329496,0.23652202936885863,0.04867529964398605,0.048032396481299644,0.04761920506869447,0.4850052171328733,0.7733708825935885,0.19390430441938633
p10_jap_post_006,0.32938571745851924,0.49763122619912936,0.3274565822541511,0.320852279489762,0.18829179206127492,0.26119848018398817,0.04884755942043092,0.05345937009693276,0.047644544547988534,0.5839975068900539,0.8644218378573532,0.2287681454691392
p10_jap_post_007,0.36403386187958875,0.48689856719117824,0.28710577637057194,0.29272247925001554,0.1936427915001701,0.25541939908805145,0.04892021593561654,0.04945063824925343,0.04762150591768385,0.5273735084569883,0.86916110382769,0.20858145421395274
p10_jap_post_008,0.3680890893230105,0.4991749107998208,0.30569831014925086,0.3044346529730083,0.18294689197373054,0.2648041045898076,0.0483614578953966,0.05159289048810374,0.04765428965239663,0.5733435906461806,0.8576246051563103,0.22443264634322696
p10_jap_post_009,0.3034194785065901,0.4983538068319532,0.301374128635841,0.29112187466985306,0.19472563286957936,0.24543129292784327,0.04878514509490611,0.04787298234217259,0.047619618745490255,0.5078772906006375,0.8695624923381896,0.20151180601257204
p10_jap_post_010,0.3621405786121509,0.5032488856082733,0.3461269591097597,0.3420503395263025,0.19622932875970295,0.26909696904334557,0.04889462085162809,0.05348521414601293,0.04777618469485658,0.6333122995238253,0.889901676090316,0.24523071150715542
p10_jap_pre_001,0.3775842011041576,0.4739619415300849,0.2574373313153295,0.2243079039796637,0.23031953242802863,0.23083732760047232,0.04779466342228326,0.04810715984167727,0.047652049509861315,0.4699450544210941,0.8504544650595923,0.18861562589501818
p10_jap_pre_002,0.3578340267035933,0.482246139164021,0.2762643954382752,0.2760384343176844,0.24139116984858672,0.22013002030131962,0.047728770902246316,0.04831034054160131,0.047621193688145574,0.5507615856979786,0.8339809957298124,0.21560023238060874
p10_jap_pre_003,0.3723031771660982,0.5001845756608481,0.3448452490500475,0.3304345849485986,0.24485261677820044,0.23018491489315238,0.04791220291345867,0.04868748942285465,0.047629909500248424,0.6613019075261609,0.873813013640096,0.2526338666208247
p10_jap_pre_004,0.37554534654287164,0.4923797827513424,0.3340495916379819,0.33164228217610503,0.262788813996581,0.24395291626884896,0.04787060099138972,0.048879958638067995,0.047659179832674724,0.6818817356705724,0.8716444212191492,0.25954409843334336
p10_jap_pre_005,0.36091353203054266,0.48715129191856227,0.2976150884972337,0.29241136461502126,0.24161490516302395,0.23741214146870745,0.04768903123572479,0.04777900340968923,0.047621796073426446,0.6050777726128362,0.8399763900112406,0.2335152690860834
p10_jap_pre_006,0.34410348618762515,0.4514092440272809,0.24888419345934681,0.2517464836989206,0.25494675398412864,0.22999373872456857,0.0477063638381982,0.04794295853765802,0.04762067422550239,0.5621081734359643,0.7730908803165746,0.21925249860394014
p10_jap_pre_007,0.371735304737709,0.4626553251320442,0.3082629184773332,0.3124415898937545,0.25350037177638585,0.23296837442447194,0.04786787310414034,0.0484059289168283,0.04762075983610381,0.6405853813107093,0.8330028422613448,0.245619727777226
p10_jap_pre_008,0.37262440053669654,0.46799203370771014,0.32371047209528603,0.31285346946414005,0.26511914003470255,0.26612550726837936,0.047906955014370374,0.049095963767728255,0.04764704849298928,0.676866169269851,0.858521175140022,0.2579563626839832
p10_jap_pre_009,0.3782247635593762,0.4859549457912711,0.2854110775194618,0.29131422640905524,0.24055115201553906,0.22961218537129024,0.0476846380582421,0.04817581632467367,0.047619858839071355,0.5989273987372077,0.8305439990421597,0.23159595104004116
p10_jap_pre_010,0.35416445598445534,0.49455396368990245,0.30303795316082976,0.3070727523559139,0.2494833045958264,0.23376299525427688,0.04783587259694476,0.048609605208954264,0.04762018032478365,0.6223021640767246,0.8433889834430081,0.23958254729420786
AVG,0.35306099738869423,0.490512265562715,0.30726511324812544,0.30205730893365884,0.209579635910126,0.24467510612969612,0.051457502210280406,0.05031761265715364,0.047663823908469106,0.5645908375447629,0.8605860997512047,0.22212198413739903
