hook_right|p18_Global,Head,Core,Right_Leg,Left_Leg,Right_Arm,Left_Arm,Acceleration,Velocity,Position,Joint Angle,rotation,Overall
p18_hook_right_main_001,0.2612247714092263,0.386371847045953,0.18116506906381175,0.19099791157899623,0.12709984934315005,0.14404241888608596,0.05656721952174122,0.047989820886847744,0.047619178181407,0.4975476540941418,0.4105869553995061,0.20070156483424356
p18_hook_right_main_002,0.18175374824228868,0.28998059331652176,0.10485264568930357,0.0428836868074598,0.06243990562912327,0.0656042303826315,0.05723344421916772,0.04803554708212304,0.04761904765452176,0.40546685283790795,0.03728113430992746,0.17024528137973288
p18_hook_right_main_003,0.23218061172413124,0.36033478122618934,0.14569269832143655,0.1422183217024442,0.10528523590279479,0.1333034598707708,0.05762152595337026,0.04848250999823994,0.04761909320667525,0.41037185232311246,0.34887214050106674,0.17215862942490756
p18_hook_right_main_004,0.19741819484025497,0.3235853135407193,0.1398901637551216,0.08310821436673531,0.11371323239997207,0.07936082631879873,0.062016650058223786,0.048269187858451516,0.04761904882306348,0.48131880466798804,0.1218700182224812,0.1972015475282211
p18_hook_right_main_005,0.3086693413872586,0.4007940112606729,0.1836515234497744,0.19553648505750199,0.15935301867962293,0.1640558011576451,0.0635724717813005,0.04866175259569545,0.0476194773587086,0.4512012306305378,0.5378605284236118,0.18781181833584457
p18_hook_right_main_006,0.26759410742144435,0.38427204949232746,0.19099494481088924,0.1742235772518314,0.11527740459556979,0.20572634985643456,0.058720543287964985,0.04832828514088975,0.04761954249453907,0.4876375913319667,0.46210649571020534,0.19822880658694048
p18_hook_right_main_007,0.3118797352087917,0.4086871482663506,0.21036423551425149,0.2281440363836463,0.11799787268384096,0.16418932902849376,0.05801509549766092,0.04830027928686183,0.047619533800155656,0.4489490856751578,0.5709825779401893,0.18508815348656016
p18_hook_right_main_008,0.2896306406070765,0.40129734130117745,0.18350498689193245,0.16061733966881356,0.10954031808236767,0.15141636926260943,0.05772215458151114,0.0482842604729492,0.04761939653703264,0.41611668368972704,0.4743792020809281,0.1740410329147291
p18_hook_right_main_009,0.28752840608804303,0.41747121041635704,0.22364531001191904,0.1637147354375317,0.1677143791563906,0.13873609409245438,0.05629877112329395,0.049439634645502085,0.04762197505783576,0.554823330382027,0.43094609579598897,0.22018724538360768
p18_hook_right_main_010,0.15817459981332696,0.2922485501584813,0.08552798988666004,0.0399481983986237,0.0982377092089348,0.05341147525364822,0.05885583075560118,0.04825365624353663,0.04761904804391638,0.41985051371070303,0.010727547149902353,0.17565333356994695
p18_hook_right_main_011,0.30956710003741816,0.42040643161309477,0.16340276584669472,0.19808524208806572,0.1618949046161629,0.1903038318562696,0.062382165922265705,0.048185920219360176,0.04762030763508655,0.39855992663642054,0.6165884695613355,0.16970933759268214
p18_hook_right_main_012,0.17202691748921364,0.3111483483376774,0.09505817850388902,0.0557111357197546,0.08437770639891681,0.06618650828301963,0.05749853455034642,0.048004996088619266,0.047619048075535776,0.40723900436024013,0.06682031519791304,0.1709141783330686
p18_hook_right_main_013,0.30264888066098716,0.39765119992437437,0.17879650529960806,0.186406054114004,0.13968847778000257,0.175214031494993,0.05834073862707415,0.04816731389280068,0.04761945984210859,0.4302315409424503,0.5408332793075881,0.17891319782077503
p18_hook_right_main_014,0.214700271898303,0.33798314712595867,0.12540146120637838,0.09422801365220755,0.14233380653966451,0.09907793766611088,0.05789141253529768,0.048272192248521736,0.04761905713779689,0.48460982376865475,0.18581774308430693,0.19692447618415804
p18_hook_right_main_015,0.2204399694845196,0.35389767466169525,0.13394006233773115,0.11886051807508677,0.14961645477222452,0.16475227915303706,0.05868764294385573,0.048097341533853685,0.04761916513121058,0.46809816282589284,0.3199878236505879,0.1916277157678674
p18_hook_right_main_016,0.25556280509816387,0.3561875840920004,0.14126090427853252,0.14961157617818371,0.12187555371821476,0.1236950286323338,0.0556150367548908,0.04801803782917191,0.04761916068362636,0.43264654557383275,0.34865537504655697,0.17875987338596513
p18_hook_right_main_017,0.20768523758834095,0.3178641835760855,0.1295394102860578,0.08693572789204272,0.08138328244444511,0.12311632224123756,0.06455028525168639,0.04857781156369286,0.04761905777039371,0.41248206341476096,0.196990566701218,0.17520338674338007
p18_hook_right_main_018,0.2691147755382374,0.35558167428809895,0.13505566081483242,0.17160150851848158,0.08464403587359548,0.15598348556421265,0.06094189130061002,0.0484005288609909,0.04761943096884341,0.3559675052557301,0.4353785765497213,0.1551033084724437
p18_hook_right_main_019,0.27232853448602734,0.42520366338196275,0.17319120996152504,0.18885094792412502,0.17922420729507488,0.2052597573763856,0.06574636232141748,0.0489097962842728,0.04762022057353873,0.39994955794364484,0.625052252694779,0.17153523884977837
p18_hook_right_main_020,0.14122206891630487,0.3039988614153845,0.07729831200661338,0.05384480200243552,0.09955654519609716,0.07050324177859782,0.06276928292528389,0.048407817127189966,0.047619048083951704,0.42149919032132066,0.026800678042842332,0.17755876345793148
p18_hook_right_main_021,0.26802578553824624,0.41024737228338476,0.17685107659618776,0.2197063718765319,0.14697461724558405,0.16496085258217189,0.05768663297421354,0.048212435209383016,0.04762038368523473,0.4245286262309061,0.5629630769971472,0.17680923147150088
p18_hook_right_main_022,0.240079334975232,0.34857680892994236,0.1270438269761714,0.1486782471149426,0.07414657623173138,0.11712488897375369,0.0579405301667546,0.048328251534370606,0.04761918633118169,0.35913594762422657,0.3374480215997332,0.15513490977511726
p18_hook_right_main_023,0.2878034849820438,0.41960534148104517,0.19057374346968742,0.1999101986272669,0.13267243447433802,0.16366605965648096,0.058825501163431784,0.04849143186761973,0.047619927702681177,0.39154237284226123,0.5878751499201101,0.16628643529110423
p18_hook_right_main_024,0.25460940947862076,0.38636977890709046,0.14327276490363067,0.15539053511139173,0.09158656021763371,0.15895969883701294,0.061072545068579655,0.04829479149558206,0.047619284665814436,0.3618440026198855,0.4399304167623372,0.15707044639468237
p18_hook_right_main_025,0.25439646236135555,0.3663185670945445,0.14894926473670655,0.1756300658593723,0.11020536617613533,0.1086512409391291,0.05729860113281474,0.04824907576001387,0.04761914765791117,0.38924376296399193,0.4023240082626124,0.1649304799522735
p18_hook_right_main_026,0.31080217892731454,0.4292452830004433,0.19364828357785596,0.21208791706049154,0.10893593795469089,0.1553745820463172,0.0584495829689376,0.04846012251314109,0.04762042326157168,0.3830892843159587,0.5983867368194397,0.1633329965993458
p18_hook_right_main_027,0.1538914738840875,0.25896112577811864,0.07398430771986082,0.052362786397513475,0.042189736938214525,0.06305838712068239,0.05638188214439597,0.047891894407249044,0.04761904769549014,0.350311213770707,0.019128963781228265,0.15152833010745065
p18_hook_right_main_028,0.23128118801082334,0.35579778836297205,0.14786610530980404,0.10902883126084881,0.08047879784707578,0.09605623313446301,0.05677129558386894,0.04797156544188173,0.04761907359522534,0.39171787561799937,0.27057359627450195,0.16548691221458334
p18_hook_right_main_029,0.22760967070827567,0.3641676283165401,0.15147470786407408,0.13806978856423832,0.08232047561113216,0.09228681565796434,0.05804213413249805,0.04838420254850236,0.04761907666280303,0.3668322065713064,0.33147438196859996,0.15775284775076892
