hook_left|p13_Global,Head,Core,Right_Leg,Left_Leg,Right_Arm,Left_Arm,Acceleration,Velocity,Position,Joint Angle,rotation,Overall
p13_hook_left_main_001,0.3751968109363645,0.4160574307895857,0.32346216694212754,0.3283366199835614,0.17673568945560061,0.2191858918877642,0.06476801475435219,0.06365200195994011,0.04804656713777114,0.48765736914964253,0.8662686628647258,0.20535912862131162
p13_hook_left_main_002,0.3524934342600362,0.42515414398695517,0.31009030779587443,0.2570333883811721,0.21424985735947016,0.19479744283373532,0.07186297573210643,0.0687257237572904,0.04764583556539732,0.4763549617333429,0.7880602792144948,0.20564788707424655
p13_hook_left_main_003,0.33749491581288105,0.4131223542383785,0.30713893013525895,0.31138452040202474,0.18754173836194113,0.16188474143338868,0.06867382896862852,0.0658890873562761,0.047630172399720616,0.47401920016861937,0.7740308677467428,0.20286070549784133
p13_hook_left_main_004,0.33165446209023797,0.41319006395355995,0.30775409219559496,0.31502385245511205,0.1872266894017861,0.1498065505873667,0.0684128915163211,0.0658780555611877,0.047625030124924375,0.4767725574937557,0.7596367214580155,0.20368783485708816
p13_hook_left_main_005,0.34837570493900527,0.4229987222284393,0.315010264862763,0.24519127736333424,0.20552845691454288,0.16869015400870996,0.06995030126657335,0.06646686079583775,0.047638273187579336,0.4491033423179819,0.7738019291866157,0.195173501460131
p13_hook_left_main_006,0.3510392145720483,0.4292844445341967,0.32215616797292534,0.23071877319021264,0.21524578318834547,0.183391881851862,0.07072980234673769,0.06834339441539457,0.04764089946500509,0.4464409077522629,0.7972209714787094,0.19517136817146505
p13_hook_left_main_007,0.3403858307484894,0.41616297349082015,0.3107937993500568,0.23463543272689544,0.15705304186743504,0.13458331915266605,0.07150195991974358,0.06770699097665714,0.04764334362788939,0.4220110340160991,0.7007214853918496,0.1870733283041666
p13_hook_left_main_008,0.37898053180191676,0.4426530250956892,0.30805217114041766,0.29790970448169246,0.232812738212567,0.2935770824817533,0.07538394123283802,0.07841977579609141,0.04810895043255121,0.5315738841524796,0.8937730850330439,0.22845920039380302
p13_hook_left_main_009,0.37879441305931544,0.45711547431630056,0.31791420272685206,0.3294419673546023,0.178467914269706,0.2635859168429685,0.06567188354559221,0.06585146520218785,0.04781266169430752,0.5347448366315706,0.8792271423497605,0.2220893951264502
p13_hook_left_main_010,0.36924965052057285,0.43840497567455977,0.3174503973730368,0.25599156991135646,0.20672777057153047,0.18774569642833883,0.07019125888631836,0.06826282016173939,0.04778879458816644,0.4638831127589019,0.8104939473272295,0.2007790639356532
p13_hook_left_main_011,0.37246353290501627,0.45685969647058594,0.2979009642570176,0.3354719317453462,0.18388881013939318,0.26141631482551464,0.06563410039523712,0.06717545356487396,0.048056384492760416,0.5264529900612956,0.8712867795375581,0.2197541813404689
p13_hook_left_main_012,0.3459955186212933,0.4576747154252335,0.30436754064651556,0.23836126115892622,0.19283211445208032,0.17735810541085578,0.0713157248315832,0.06909487340781832,0.04764071084978746,0.45043122530137963,0.7667546334960568,0.1969472745135937
