jap|p26_Global_001,Head,Core,Right_Leg,Left_Leg,Right_Arm,Left_Arm,Acceleration,Velocity,Position,Joint Angle,rotation,Overall
p26_jap_main_001,0.1387219167612944,0.284046178578683,0.20955219563347036,0.16449846011823666,0.20009344460203993,0.2394503970969602,0.04781130488511148,0.04793387461411719,0.047619123114852446,0.4875675455285548,0.47528048747867074,0.19443757500926115
p26_jap_main_002,0.0976938475710632,0.2646112625177867,0.20958946708287413,0.162750921112008,0.16642312662478276,0.18007068380927324,0.04779947799561187,0.047775244459531935,0.04761976478358373,0.5227998041280211,0.3148109553775102,0.20612484219438829
p26_jap_main_003,0.10730943196381382,0.28445880364550324,0.22022444075594122,0.16440259022841705,0.16761539912160014,0.18764129582533196,0.047862689161579666,0.04781651667792889,0.04761989638634955,0.5219510030276728,0.35113128132084964,0.20587673628906045
p26_jap_main_004,0.08098245735201842,0.2852053730666834,0.17990253579893237,0.14290268208226248,0.1462058250237352,0.1731019512780821,0.04779815530955304,0.04774912314088519,0.04761977377892051,0.513280123592671,0.24962053941882487,0.20294246734770305
p26_jap_main_005,0.07876515109324196,0.2841005750916946,0.18350783702918008,0.1343032190596144,0.14831184035554604,0.17009569057347645,0.047787744782052353,0.04775811077272623,0.04761990129341247,0.5149310134346881,0.24023639740737388,0.20349228966315552
p26_jap_main_006,0.06933055171019493,0.23184716316219892,0.167817978553785,0.10411313986143404,0.13730737645257518,0.18678435128787274,0.04778675385188644,0.04784232170969928,0.04761906909174448,0.48501910378063107,0.1969177741319626,0.19354939311407227
p26_jap_main_007,0.18935338131738316,0.345506307523243,0.27577310258900123,0.18883392483617628,0.22273329669948017,0.21535945509956803,0.04772281969783789,0.04783905252137554,0.047619084422166585,0.43408798159487016,0.6822758909446933,0.1765499512713612
p26_jap_main_008,0.13673647564444796,0.3336588231931833,0.23124270875600725,0.16161442457090097,0.18428135269509002,0.1881299568707037,0.04786985950543828,0.047882968379745504,0.04761947875385338,0.5392500155570646,0.40145148168852646,0.21166761448074947
p26_jap_main_009,0.09484781934996774,0.2739607378740044,0.18304883840890018,0.10868906594469625,0.16773955592003068,0.12552555492644205,0.04774438890414084,0.04796644560226421,0.047619051181192334,0.4371760514659945,0.2689531366171489,0.1776289619907998
p26_jap_main_010,0.18845206111628018,0.37864339770609867,0.29557721620356225,0.20715314443150518,0.22079308294892952,0.22868293583700994,0.04785290091517457,0.048089785888688695,0.04761976024926198,0.49504021771736795,0.6822467734505897,0.19699430150707706
p26_jap_main_011,0.18391158832310414,0.42831775422836554,0.29317415110959905,0.20568431479233693,0.23377214063034796,0.23398155008332228,0.04786685654759896,0.048271690452257925,0.04761965283962157,0.5294581799145543,0.6839366363686046,0.20853224230480374
p26_jap_main_012,0.12447682080649647,0.3352217247525434,0.2263661008631003,0.13978589669597188,0.18677761028620807,0.14991709428775377,0.04782673841913197,0.04785197318252726,0.047619185313044946,0.4669526744213209,0.4058966845712828,0.18754379534099336
p26_jap_main_013,0.17000728486042144,0.4094952063877919,0.28023079421412633,0.19141910186795566,0.21295981182310025,0.20486277220012164,0.04785168960950657,0.048015290977100514,0.047619672237825726,0.49549681065342427,0.6236357435170301,0.1971212637466771
p26_jap_main_014,0.16389685109194035,0.41767249520001676,0.2715203242605146,0.1946886765223638,0.21722275425708606,0.21331347103113227,0.04785390721467321,0.048193965459552235,0.0476199487795744,0.5046193055280153,0.6202033767428624,0.20022239273408024
p26_jap_main_015,0.14935189617906972,0.4097047210787016,0.2726644982958164,0.1719351360408123,0.20918386074998074,0.20254791974980577,0.04785499239992153,0.04798987705349821,0.04761981990109684,0.5181741008641952,0.5549700724254188,0.20467299010587164
p26_jap_main_016,0.18324433732012926,0.46539550225912113,0.30944057906073374,0.22657333624828452,0.22234866252846758,0.2540967601849039,0.0479001277168824,0.04894439776320717,0.0476196884967154,0.5236614115522144,0.7494406214241505,0.2068353123441013
p26_jap_main_017,0.1669504257166613,0.4456549266017048,0.29878333991168626,0.21081266485062206,0.22208027384468246,0.22405921093908815,0.04788682524793814,0.04844059600519594,0.04761967623844804,0.537851115626281,0.6613979637161592,0.21139284562647165
p26_jap_main_018,0.2246020463348403,0.48948487025798854,0.3525962340071434,0.2645205621426146,0.22473862370707343,0.27625286505449026,0.04790992852412466,0.05045307558342952,0.04820065678157985,0.5342431035595754,0.8798903027376316,0.21086870255570986
p26_jap_main_019,0.22131414884363115,0.4913898283545352,0.3560382358542296,0.26160576463359786,0.23013288566321521,0.2536914578212303,0.04796567549797358,0.05089934282795086,0.04766752535792444,0.5092406822653393,0.8873950116343396,0.2027019001970879
p26_jap_main_020,0.18341423327380524,0.4583390568579281,0.31799333170679966,0.2341012078765398,0.22673390992325332,0.2291015171510801,0.04790911857980261,0.04895290147887844,0.047619723339980095,0.5360237121384472,0.7303714102091023,0.21096191073237608
p26_jap_main_021,0.14022957366213848,0.4107672675831407,0.2663399242147889,0.19985982715843476,0.14770768338119045,0.20352518409341225,0.04784829953721412,0.04792356352156835,0.047619598393180786,0.5207821905639906,0.5120890775910477,0.20551801787425766
p26_jap_main_022,0.21106398645468935,0.48733959168640845,0.3394138661353383,0.2529183919691351,0.21515467466679902,0.2539381590147589,0.04799382604000157,0.049782690813251054,0.047646542462751726,0.5040320068292596,0.8466243257271571,0.20060284122750408
p26_jap_main_023,0.1600685106489101,0.4291594347926143,0.29702393283270834,0.22130400873051884,0.1674521630699123,0.21580479943539926,0.047867597287917854,0.04794943571664674,0.04761959943510472,0.5463140389919638,0.5908361147868927,0.21404369066550946
p26_jap_main_024,0.10780396981589262,0.3656016963563792,0.21950080635220764,0.13609757253692756,0.1880914868574923,0.11239778890946035,0.04782593224703001,0.04800234761289636,0.04761908711755603,0.4594605291539908,0.3708106903144562,0.1850962696713057
p26_jap_main_025,0.21602518286543795,0.4735594559678053,0.3441232130720103,0.2624097291077172,0.24103816591154806,0.24281661173481828,0.047918932073947006,0.0497322072767806,0.04762635248385607,0.5271409228535765,0.8472738859776976,0.20826402073476802
p26_jap_main_026,0.203979170986805,0.47356757056162735,0.33793063395488365,0.2612994814151274,0.21151269293287175,0.20814309479318652,0.04787722053542972,0.05045961099896735,0.04774863529487172,0.474312441567761,0.823327844938629,0.19088309103405265
p26_jap_main_027,0.22940153356575163,0.49027595540333574,0.3544162633818842,0.27627831595158614,0.24609511120806676,0.23576917636603573,0.04796309897087413,0.049881357844303996,0.047640764257353835,0.5425847301608855,0.8712692542909058,0.21347639565868787
p26_jap_main_028,0.2214755738904028,0.45938252277437747,0.3463452456540092,0.272109570083504,0.23561477162233296,0.2534085192125143,0.04786209366971464,0.049905054664508196,0.04817164386924949,0.5033145792511118,0.885376828686368,0.2003605758617782
p26_jap_main_029,0.2147032122705145,0.4873055255810385,0.3445649401598777,0.2656076111945594,0.23467831528966104,0.2312393438263894,0.047874905085018175,0.04965009977942146,0.04762247632981112,0.5289991843647887,0.8392820324892711,0.20884139640974275
p26_jap_main_030,0.2244852957899004,0.4802290365686175,0.35206586805800405,0.2776596305950593,0.23964336052311727,0.2685509546521717,0.04787616056804271,0.04936222361842576,0.04762505980169163,0.5802102520718351,0.8504341835464799,0.22581621208610114
p26_jap_post_001,0.2188277001879982,0.47543187085081196,0.3461352078731753,0.25697986027693764,0.2362179266038793,0.2531614410843414,0.047961803431876046,0.05140729316742938,0.04875390645449594,0.4959601305261884,0.8810344504082143,0.19844307570849795
