uppercut_right|p08_Global,Head,Core,Right_Leg,Left_Leg,Right_Arm,Left_Arm,Acceleration,Velocity,Position,Joint Angle,rotation,Overall
p08_uppercut_right_main_001,0.3456435847676508,0.3906545337927212,0.3082541868570587,0.3017429963206363,0.3317479176730956,0.23118726966167724,0.05548889960528661,0.0477745792135526,0.048251658705632326,0.562669007273674,0.9090827313877904,0.22197749536417105
p08_uppercut_right_main_002,0.3538552957981962,0.3951531873371924,0.2946418291878382,0.28333598480322464,0.32474423871051955,0.235549428479851,0.05646681156955246,0.04820393734648035,0.04805577738104413,0.554942970553128,0.888659241744124,0.2198712398230536
p08_uppercut_right_main_003,0.3442226371125778,0.4018279787579246,0.2884399109629309,0.2618205468941156,0.3265670902732447,0.25331130989812134,0.056808612105791925,0.04790341384711564,0.04800915229982199,0.535033717671328,0.8983213412897258,0.21324858120807852
p08_uppercut_right_main_004,0.3531294391410028,0.3723009130709175,0.30285151980217284,0.26835413136508995,0.32707608905499014,0.24593024010452802,0.055237508579061616,0.04807175056088025,0.04827396931816125,0.5181501109990709,0.9153124422895021,0.20715312337967093
p08_uppercut_right_main_005,0.3667735912662835,0.41691696764630437,0.3230316247278764,0.2725081350665749,0.34066491451425873,0.2596722766580752,0.061375171506953145,0.05363469262195254,0.04905672421296272,0.5758209406455381,0.9263902071748785,0.2302769349248146
p08_uppercut_right_main_006,0.3411649050474451,0.39084028423352796,0.3194147622263436,0.28058455774728286,0.320569003493305,0.2483225297421381,0.05666718484779477,0.04800724383309813,0.04820922842821818,0.5521173642539534,0.90987745791626,0.21893059764494877
p08_uppercut_right_main_007,0.3238739513402663,0.4278231302010383,0.313341918160367,0.30710691242706967,0.3111864921097211,0.2624691632498727,0.05616043041781213,0.051142184479455496,0.04836084624442875,0.5837866448749465,0.9106698981181639,0.23036308659073804
p08_uppercut_right_main_008,0.353958929721764,0.35419294410257723,0.2977060399528331,0.2798230883121148,0.3122024242868422,0.2233381427704689,0.054685981843797436,0.04788183227172745,0.047834819276463325,0.4889646684263507,0.9072031521046542,0.1971774941806252
p08_uppercut_right_main_009,0.3649164092018412,0.4308998906947871,0.269874751732477,0.2957508697083851,0.3199800800554571,0.27340369349278637,0.06465313082218212,0.04973255743221674,0.04763894634980813,0.6824949563857656,0.79810738398934,0.2656268815467215
p08_uppercut_right_main_010,0.2948596392653583,0.3838995681480565,0.2325647601713749,0.2829389173936697,0.28198772314651216,0.226484710845798,0.05727943876139705,0.048208879427557735,0.049575517705979184,0.6040774817619633,0.6913814142234068,0.2365219333169727
p08_uppercut_right_main_011,0.3530721990720414,0.4377166054240029,0.3151361773325725,0.27061139377084514,0.30733029086078006,0.22605100164939923,0.055672366651697794,0.047927536324396905,0.05047481942737534,0.5582499949192485,0.8836934124904113,0.22061663263178105
p08_uppercut_right_main_012,0.3525824627056878,0.38138465896092794,0.3094394291814383,0.259258628610732,0.2751751537922894,0.22111369114205076,0.053356599999986015,0.04807878373420217,0.04970518486098001,0.4569511854234727,0.8997378381920689,0.18612885638588694
p08_uppercut_right_main_013,0.3315963963189961,0.42311767719279614,0.31189113552074466,0.2886452507996545,0.3049887253887328,0.2563697087363757,0.062321762094281,0.055258293149285286,0.04891891732576813,0.5493428806363904,0.9033312107063519,0.22230764529331887
p08_uppercut_right_main_014,0.3485658739793177,0.408579869070769,0.28839118993261187,0.2563988104273309,0.2786699406645023,0.20979407007497058,0.05477370973117704,0.0480621743013973,0.04865027078419761,0.45255188099912125,0.8915770667450341,0.1851292550105652
p08_uppercut_right_main_015,0.3132693455574588,0.4390949629887223,0.3055081071379715,0.26682030487402003,0.2725046455509449,0.23834997582785852,0.055396348832327566,0.047982372677039566,0.04849092433791792,0.5412596678854108,0.8596522511720499,0.21487946313159262
p08_uppercut_right_main_016,0.32952960494839206,0.442201169190733,0.3131628573981526,0.26528972192213063,0.3099849790893373,0.25160332456960444,0.05505169115376306,0.04790405816849734,0.04772930259107928,0.5735977605525033,0.8818081870931991,0.22551783662492125
p08_uppercut_right_main_017,0.3250370782211572,0.41904861595737614,0.313089818107018,0.27963301500632703,0.3165501165503038,0.24240074220491828,0.05604044515931593,0.0479125936855927,0.048204235588691136,0.5468897346790416,0.9034900322464148,0.21694759117465007
p08_uppercut_right_main_018,0.3469868626439979,0.4068206339379249,0.31510154314831934,0.2483181949433261,0.3190337229426257,0.2624021569381183,0.05526722876617779,0.04820285389090001,0.0508782017683251,0.5439963267425273,0.901577932322314,0.21582213646653503
p08_uppercut_right_main_019,0.2829358995034217,0.30941304959073795,0.22554459868857366,0.13860223704277186,0.2594450246685767,0.2372325833337944,0.054481450550795285,0.04806024728666722,0.04762860220052892,0.47855324879874706,0.6000707631242602,0.19369831554540318
p08_uppercut_right_main_020,0.34123785283027874,0.43160959464613347,0.3468566272408838,0.2421671182192438,0.2991843352464973,0.23195645977489465,0.05559881213271628,0.047894376296793106,0.0492291970749137,0.5356063815827341,0.8964175830184908,0.21303319000408114
p08_uppercut_right_main_021,0.3265957362848674,0.42879850506432915,0.31108172214438884,0.2576812231664837,0.31200049858299556,0.24099637677861702,0.05659425782863066,0.04798250180218315,0.0485343130115169,0.5326491954047057,0.8932548970128715,0.21240865167850648
p08_uppercut_right_main_022,0.27780533639791594,0.4348057109353215,0.2968615448797475,0.2556409556131906,0.2814335841131619,0.19460092354972858,0.05543372868838077,0.047972394264677275,0.04768849581410108,0.5290521265988821,0.8073407824954627,0.2108194165173134
