straight|p23_Global,Head,Core,Right_Leg,Left_Leg,Right_Arm,Left_Arm,Acceleration,Velocity,Position,Joint Angle,rotation,Overall
p23_straight_main_001,0.3035892199525049,0.4843775993852195,0.22984379211263853,0.21580344966429227,0.27885887526379466,0.2034725415603945,0.04777372415257161,0.047826731700036006,0.04837554128471887,0.45373669994030574,0.8158055540399997,0.18311238526430446
p23_straight_main_002,0.3138447785987181,0.4790698483027921,0.26239248976726887,0.20499349231025032,0.3127198587021273,0.2296969819500009,0.04792699999596687,0.04782198557347747,0.050838910329585756,0.5032940780912707,0.8449929341374661,0.19968102122023834
p23_straight_main_003,0.3202517837039586,0.4874493922838834,0.26565267553972866,0.20726726907680168,0.3042731034414044,0.2360798011683225,0.04796619883784629,0.04780501148657644,0.04860666308084477,0.5087232921488314,0.8533371069762633,0.20149816749108468
p23_straight_main_004,0.2582461478015273,0.41521693890803935,0.2024215963023746,0.20955818494968517,0.24530529023429612,0.20419310193496668,0.047873350853117204,0.047656474369990195,0.04819779115187676,0.35508793361053387,0.8019221835654768,0.15020591961121374
p23_straight_main_005,0.297693605918961,0.40108595215009685,0.23315012891245618,0.1708569012130794,0.29841939550455365,0.21959781389730554,0.04783235908851448,0.047672955827645615,0.047843864390736214,0.40642184801802356,0.8112648320091088,0.16730905431139453
p23_straight_main_006,0.2357118652060824,0.40455358912651496,0.20572173398991547,0.19091526191333452,0.25211225933496684,0.1601796679570327,0.0477357507026924,0.047667838053404986,0.04761965878795876,0.35727380692647276,0.7210955155221037,0.15089246522752336
p23_straight_main_007,0.2807403286543487,0.46006757085678035,0.24305485793605333,0.19543098561646383,0.31488917001075967,0.22187231414565636,0.047751177134095435,0.04789027891317903,0.04803775119365672,0.4525245195442206,0.8403624692103054,0.1827219918638317
p23_straight_main_008,0.2395899712221056,0.4134560578356899,0.19712994311740886,0.18606810795128031,0.25237996073931457,0.20319036629963164,0.04777160453818191,0.047653575812226755,0.04762136318146907,0.35416377950341194,0.773921717179695,0.1498629866179402
p23_straight_main_009,0.28552353022860705,0.4191558091937317,0.19996075767357335,0.21002716832663104,0.22266097771952395,0.2040907151372143,0.04785079652454322,0.04766825455800084,0.04779070974723658,0.3610153863935456,0.7846182381554382,0.1521781458253632
p23_straight_main_010,0.2672912064972695,0.41158171815536526,0.20304549948521453,0.2110972592503914,0.2812434626518929,0.20080572682637382,0.047874643916314866,0.04766532431709932,0.04790311893629305,0.381470202988949,0.8098255554493159,0.15900339040745437
p23_straight_main_011,0.29067976444316185,0.4052768365058215,0.2177799073521988,0.18760016245577196,0.2913127732795922,0.24577008030816883,0.047798469995011465,0.04765940483786145,0.048496834546503345,0.4126505228854156,0.8233097427466303,0.16936946590609617
p23_straight_main_012,0.29122512445721244,0.43412908385516735,0.26509128422905925,0.19833714786547815,0.2991765195441148,0.21736284243979237,0.04790207898031008,0.04765511681331799,0.04879526885628142,0.44647755508949755,0.8414955207570309,0.18067825029437518
p23_straight_main_013,0.25465127011520605,0.42448820208901583,0.20867580917741732,0.1956661397910083,0.2514003029529488,0.1809265244232392,0.04777839221515552,0.04767960524245154,0.047662896505808655,0.37174604759517094,0.7662292471786416,0.15573468168425933
p23_straight_main_014,0.28373247440177496,0.4386146147414579,0.2177789890250197,0.20172078339880994,0.30086045252438565,0.22596424374792895,0.047742836357209356,0.047661092423617504,0.048411760156455395,0.40664737566150466,0.8470269800829927,0.1673504348141105
p23_straight_main_015,0.2949314159295023,0.47246776857415185,0.24287747584058494,0.21336031659075788,0.3042307329238467,0.19622198467039978,0.047807096177176565,0.0478439694496461,0.04821317740472771,0.4727150888269137,0.8150203165840666,0.1894553848179121
p23_straight_main_016,0.28168735615116547,0.4006023878507944,0.20005025144775807,0.20566941634536864,0.29222987003669243,0.2142761166221486,0.047820356986464425,0.04766105558697318,0.048241898237476516,0.3955085915029926,0.8156137857924907,0.1636633346921434
p23_straight_main_017,0.3182349581835968,0.4588440655156301,0.24227411560833695,0.22810878955448177,0.3075345161469728,0.19327296745626216,0.04777365247548707,0.04774906506778742,0.047928959658596657,0.47425896965246556,0.8343743498004289,0.18992722906524667
p23_straight_main_018,0.3053109853300042,0.41553282745093123,0.23239776305917212,0.21631426366133147,0.3045059886763256,0.23334562868960598,0.04914817539211532,0.04766371277946736,0.04962599195581554,0.44363285026779575,0.8481291866440246,0.18014824614645947
p23_straight_main_019,0.262998205608094,0.4066530060609345,0.1942925859140985,0.2034241254809664,0.24261110359799504,0.2271033926469225,0.04779350600570789,0.047671349480910334,0.047625521197584654,0.3782913418096232,0.7864466735546612,0.15791873243208046
p23_straight_main_020,0.2573063232533444,0.4579701779306113,0.23348808082485722,0.21813667064902847,0.30307923111787566,0.17801235155261783,0.0481097440545941,0.04782862488357337,0.0482798205285193,0.4550792684246413,0.7839774719918285,0.1836725457876029
p23_straight_main_021,0.24706323482512288,0.4056150435544623,0.2001768722198868,0.21079298880269678,0.2546085909344237,0.18189983355572337,0.047763695259919255,0.04767398464971949,0.0476203693779909,0.3728119033023246,0.7491251844376621,0.15608319440398777
p23_straight_main_022,0.2588492604262184,0.4141611247915927,0.2189456126927188,0.22847537141971425,0.2898363934965472,0.21793414928466065,0.04775308672300411,0.04766136256691723,0.047642111117994976,0.4254834843206073,0.8177347799734543,0.17363264453684285
p23_straight_main_023,0.30725356462935743,0.39288447328784465,0.1992551172657214,0.20862591245310838,0.3127171221360002,0.24557170853673993,0.04779288117114481,0.04765788499653537,0.048213817694936635,0.4363439815750036,0.8270932354074654,0.1772649159142279
p23_straight_main_024,0.31915868625096466,0.38652254651064305,0.20463537996465092,0.2038306595887273,0.312025337925849,0.2560563941083296,0.047766008069229135,0.04765394376864952,0.048320174701245264,0.43804515079601886,0.8388754251624978,0.17782170087796584
p23_straight_main_025,0.26205576601808617,0.3802312943907601,0.1989885005029333,0.21735277710073717,0.2300795060462706,0.19600066717668016,0.04778362290805036,0.047669028618352836,0.047621871741593255,0.38699899555497297,0.7232501140341858,0.16081721569379204
p23_straight_main_026,0.3152942491190852,0.3915237128275231,0.22112261489336982,0.18600527816840934,0.32458840651760934,0.244096206099261,0.04774785473092645,0.04765260349472776,0.04882338178024973,0.458985872084118,0.8172301670700721,0.1847954434365907
p23_straight_main_027,0.26905880875703303,0.39729206177831927,0.20259388665549943,0.20301657761899108,0.2412731564134451,0.19005789458209438,0.06640288270737267,0.04798354766843523,0.0476194432013853,0.376955718075561,0.731863911444533,0.1637807161504563
p23_straight_main_028,0.2700637148710698,0.4313590459995763,0.19085975430809815,0.18531945306270647,0.24533420439844403,0.19630982133270353,0.06711688006310529,0.049341216418979546,0.04761976990292878,0.3846403748933932,0.7211038148847826,0.167032823791826
p23_straight_main_029,0.28508343616936693,0.40137365227859634,0.21918308705503295,0.1908764741703906,0.2483373038028991,0.1819112923039952,0.04789734180571002,0.047651214732114186,0.04770804478377984,0.3752846341793908,0.7656767335612668,0.1569443969057383
p23_straight_main_030,0.27995481775056885,0.4009288105959049,0.18820406044046076,0.14081661621810643,0.239276082920811,0.15851994889498586,0.04827667959217507,0.047681052240226354,0.0476570014118095,0.3742402111442663,0.6452571237685797,0.15673264765888922
p23_straight_post_001,0.27212984187938366,0.42338115684908306,0.20791202332407774,0.21154562805404944,0.28358677955890904,0.15187860085176222,0.04864641770423742,0.04767675505937732,0.04779491000189523,0.4045341733981312,0.7482143484025958,0.16695244872058196
p23_straight_post_002,0.283534791239557,0.44936119300151456,0.21807613729003683,0.18395223795930526,0.3000280577349114,0.16935939585938256,0.0477630865151346,0.0476545572659315,0.04847210530699164,0.4333929025171946,0.7546377275172104,0.17627018209942022
p23_straight_post_003,0.26465385453424267,0.3996025316925584,0.19849417136890374,0.1928093449900879,0.22023529372248563,0.17019339197461603,0.047821382493329304,0.04765644069498688,0.047620451066185836,0.37482258917078387,0.6891365100201173,0.1567668041197
p23_straight_post_004,0.3330042599322437,0.40478983905280935,0.21603769042543552,0.22312559254949765,0.29979422005631723,0.17371557522408895,0.04775603654040509,0.04765470525770327,0.0480872212146104,0.4342458211739113,0.8040602237888018,0.17655218765733988
p23_straight_post_005,0.29915837404696183,0.434741409290689,0.2326880078643752,0.21366748349050518,0.2834109262255053,0.18529874311038066,0.049127148075352664,0.04776578659705181,0.04824345323731061,0.4347877395604174,0.7962903394129492,0.1772268914109406
p23_straight_post_006,0.29194666627940524,0.4563470849563485,0.2425427752276681,0.20619339723329305,0.2615726784501294,0.16075545852130502,0.04824026347332768,0.04775703799979441,0.04810363640787444,0.44318434073830887,0.7541465690231612,0.17972721407047698
p23_straight_post_007,0.2754485918385162,0.48143905873586873,0.23814826040401357,0.20363838253400632,0.21733517285582132,0.15327098712151066,0.05111365825020087,0.04822670222597929,0.04801701074484234,0.4269229241117495,0.7115293187519245,0.1754210948626432
p23_straight_post_008,0.2605415971618553,0.3874533262801928,0.1983387359454055,0.2035421947647665,0.2069818452177609,0.1750314377629071,0.04816233510492566,0.04767555946271625,0.04762117303716928,0.35894858532647894,0.6963835036420633,0.15159549329804028
p23_straight_post_009,0.3033641238579156,0.4142382014982968,0.22835677351597217,0.19187982640628437,0.2878106351261069,0.23192944324759673,0.047853201221513396,0.04767023303740464,0.04880641859204152,0.4218953983040855,0.8244222516672562,0.17247294418766784
p23_straight_post_010,0.2740436262379563,0.4016211532301607,0.196610594834481,0.19928772497939146,0.1803004859908161,0.17909205580311083,0.04854872202293461,0.047689917656858996,0.047886030391061415,0.3510180089638265,0.7065877045592002,0.14908554954787337
p23_straight_pre_001,0.249408828000041,0.38272643492511105,0.19452119737937837,0.22264214735040538,0.2377902976915697,0.16803166516192936,0.04782540326173336,0.04771337018433799,0.0476196840143623,0.36753235304173343,0.7206342546454246,0.1543570421626016
p23_straight_pre_002,0.27083059372777907,0.44431892938639106,0.2687001578569456,0.21851522326613,0.3165572972600138,0.21625381070332855,0.04786014903889934,0.04785748692566533,0.04782603188916705,0.48812347291570124,0.8354244195386529,0.19461370296008862
p23_straight_pre_003,0.28302202534514553,0.46357210299653834,0.25748111084162445,0.23313549232398728,0.2844255284664216,0.1901707406809555,0.04778924721633336,0.047647750301411156,0.04766871894139057,0.4785667417603757,0.8075043740240074,0.1913345797593734
p23_straight_pre_004,0.2811880195543258,0.44961639867228165,0.2663829871939798,0.22595661915480275,0.2242342433423392,0.15095027984703296,0.04778890142628174,0.04793233709447607,0.047641793234001174,0.43947849496046565,0.7469338894605683,0.1783999111604078
p23_straight_pre_005,0.2202378306364532,0.4175755475617439,0.20980687755576338,0.1953272336750706,0.249539024084878,0.12535306654531095,0.06184193040650898,0.04897509077425231,0.04762104782170378,0.3711130738616653,0.6746467752594724,0.16064336501414217
p23_straight_pre_006,0.25713725413039495,0.43458924077578354,0.27244655040704335,0.2205627966653223,0.32554625759400446,0.19201451462375024,0.04781177875098966,0.04786227820700138,0.0480391448084631,0.4628387196400367,0.8405487254491598,0.18617092553267592
p23_straight_pre_007,0.21495013422725426,0.38293410508675463,0.16734445804550696,0.10518313329377893,0.22596998784048267,0.15518979238922984,0.04780124368349841,0.0476623884789426,0.04762005482907758,0.39229847643705,0.5082796613019331,0.16258736953316366
p23_straight_pre_008,0.2389595595621455,0.46654193145658995,0.2585297715425981,0.19799071677672173,0.2740811768120119,0.15297227885934325,0.05100930349418217,0.04838918665307404,0.04794812554632731,0.39696145863328464,0.7838594197022914,0.16545331626018028
p23_straight_pre_009,0.28667982632788014,0.4212170069041374,0.21455126673289676,0.21680000698152951,0.3067522820729427,0.2386582408477273,0.05031607793431777,0.0477772823834652,0.04801010330286472,0.4321735547643735,0.8427421053538062,0.17675563836071884
p23_straight_pre_010,0.2559757078881019,0.46696919535857084,0.2571788965711742,0.21235422015958266,0.29529141170761675,0.15615331973418592,0.047860171687605806,0.04799582027386293,0.04784784708855355,0.45013287489332343,0.7818149424221694,0.18199628895159736
AVG,0.2774658272176315,0.42551042120998545,0.22170386135281578,0.20247154814554638,0.2727824710161345,0.19520131756357223,0.04914536611430851,0.04780535905732387,0.04806916896643907,0.4156696237796028,0.7776755387013046,0.17087344965041168
