uppercut_right|p22_Global,Head,Core,Right_Leg,Left_Leg,Right_Arm,Left_Arm,Acceleration,Velocity,Position,Joint Angle,rotation,Overall
p22_uppercut_right_main_001,0.2321884426948925,0.382467696355835,0.23986985163238236,0.2585077993948593,0.1889492610780694,0.19539578711885514,0.051554378896095224,0.047872491936803346,0.047642047191090935,0.5031773134407571,0.6292768097614012,0.20086806142455188
p22_uppercut_right_main_002,0.23506290076514072,0.45186618958372887,0.2232527730850935,0.2196009437602373,0.19444609411498512,0.1813094899672294,0.05153904894676644,0.047842457317827894,0.047621717948287644,0.4888119976346311,0.6219969583086331,0.1960645012997418
p22_uppercut_right_main_003,0.20406864694007626,0.41005367645123003,0.232592125790921,0.17856614955630215,0.18277639103863574,0.20603736351185872,0.05024391277846509,0.04772568797038474,0.04762153610182745,0.5498130070779235,0.505385442460802,0.21592753594225778
p22_uppercut_right_main_004,0.2511821130537462,0.4432523686149724,0.2828128596010856,0.2541350506545038,0.21178504907105725,0.20611802575015084,0.05075446352100568,0.04910530293839846,0.047641378779692135,0.5295289292706818,0.7138449072685917,0.20979623191002864
p22_uppercut_right_main_005,0.25112444401942796,0.4001021219767725,0.23787988853796288,0.24371438193370393,0.1968104594968357,0.18567947713261157,0.05151073781991533,0.047859390748356795,0.04762226067936421,0.5085666305838406,0.6252747431437535,0.20264558638403754
p22_uppercut_right_main_006,0.2720642437990897,0.4238661748931876,0.2622488623827629,0.25109733696166525,0.26117277151928303,0.22409720968046615,0.05109074120919808,0.04836903870471518,0.047634752561809976,0.485445373204313,0.8033432409072547,0.19496838437274208
p22_uppercut_right_main_007,0.2341250553209433,0.4778085742706809,0.23920838741697956,0.24544996867726504,0.25461498224361756,0.21262056792966502,0.05346655217884597,0.04785471281377566,0.04785342995085632,0.5131600647571195,0.7355621565081631,0.20482710991658037
p22_uppercut_right_main_008,0.2485597763653709,0.40844374927762017,0.26875906684116624,0.268028850302502,0.28097418114614536,0.20104816177608273,0.051963171114710466,0.04804002123725188,0.047676022252326575,0.4895511431744334,0.7967423920366832,0.1965181118421319
p22_uppercut_right_main_009,0.16266435381594552,0.3282188208601844,0.1971467571559395,0.1396192885126726,0.1848334812674614,0.19636658026418813,0.05383349973283461,0.04841032227331596,0.04761979309006534,0.5809726617043702,0.3115742363401255,0.2277388279035069
p22_uppercut_right_main_010,0.19875973502407035,0.4410556654167582,0.2299515810796456,0.23550871207447077,0.2033905847152659,0.16718862220955127,0.05183890584267823,0.04787584799851087,0.04762398820543834,0.473680052075946,0.6231617395405363,0.19113160197237836
p22_uppercut_right_main_011,0.24362705670112828,0.44903844530061754,0.2578395390763868,0.24030466624942037,0.20803120042826045,0.19325088299484022,0.05138501117457051,0.04790396936940342,0.04762891000116968,0.533062389114086,0.6589010405744165,0.21078378988601998
p22_uppercut_right_main_012,0.24362801769083625,0.42745752448502305,0.27267790090725885,0.26846975808650303,0.25691494185980696,0.196118972851949,0.05288042856151793,0.048215946611563795,0.0476831220672713,0.5229021868282533,0.7439324562906389,0.20799952066711166
p22_uppercut_right_main_013,0.2345227395288232,0.38209998619039764,0.23368199002707044,0.24508634217553332,0.2150782962985529,0.1815371357977577,0.051596344880564894,0.04780354290973375,0.04763168522638671,0.4635756750391099,0.6606503492322707,0.18765852094313618
p22_uppercut_right_main_014,0.19211794806910523,0.3563975485912757,0.20753124942782847,0.23429490657011712,0.18993137738867363,0.1647745232959126,0.05187473807400718,0.04781444713536268,0.047621627396935526,0.42474997509506196,0.5846728585975018,0.17481305343481057
p22_uppercut_right_main_015,0.223326946919265,0.443226974510084,0.1896947899880146,0.21194526332307656,0.19368388844190276,0.1681400048824472,0.05173737889770804,0.04780409570985253,0.04762033393550165,0.45267799232253025,0.5913261849125873,0.18407315564336357
p22_uppercut_right_main_016,0.2315617469200733,0.4512981464504353,0.26238512524290514,0.25632220485820395,0.22664914386183188,0.20699402162201386,0.05147600494393058,0.05035705281175905,0.047641231497886016,0.48079263376743003,0.7497108439309986,0.19420856384103988
p22_uppercut_right_main_017,0.21621623029981896,0.3782775965856723,0.22805218299163138,0.24994194982739087,0.21845727028168233,0.1716448553974786,0.05184491891544231,0.047796048315297435,0.04762914818644276,0.4505558223777886,0.6545522880191207,0.18339892986950945
p22_uppercut_right_main_018,0.21585814185922564,0.457568618800187,0.23323875207150815,0.2511924385128372,0.20806240410999935,0.17868032707273135,0.05215916632866515,0.047795053712373546,0.04763230676525189,0.47251096101763723,0.6755271946025049,0.19082172701955863
p22_uppercut_right_main_019,0.2621082085792273,0.4901163800676809,0.2844610014437013,0.23272463662045687,0.26284873573061207,0.18814270924574011,0.05690792776074917,0.05117066289389523,0.047761283877541534,0.520173603260128,0.7572927930289066,0.20941739797159076
p22_uppercut_right_main_020,0.277248201895483,0.4981663034036584,0.311622556927894,0.2737047895507651,0.27415687580847026,0.20642391622115683,0.05732218436499435,0.05120474792367096,0.04788443058252841,0.5827467596848476,0.8008519743064135,0.23042456399117095
p22_uppercut_right_main_021,0.23091254802715094,0.4545591797009684,0.21505859288792878,0.2514366494631144,0.23160415957598152,0.17401602729433926,0.051560113145472944,0.04777846665632043,0.04762954337260778,0.47338592753620723,0.6842395005978993,0.19090816911266686
p22_uppercut_right_main_022,0.2950675507195554,0.48712276748457584,0.2790071136798874,0.26349483923679007,0.26813305539380694,0.18655734864562584,0.05662515467064509,0.0546440459213365,0.0482753023653611,0.49314742735136574,0.8228536443384352,0.2014722093144491
p22_uppercut_right_main_023,0.28414800494059206,0.4985384649030916,0.28162637347018216,0.25050711004615556,0.2529413817954914,0.20886264010742445,0.05232307001889421,0.05121910311265236,0.04770701757211034,0.4699961908980545,0.8500339394450755,0.1911794546765337
