hook_right|p06_Global,Head,Core,Right_Leg,Left_Leg,Right_Arm,Left_Arm,Acceleration,Velocity,Position,Joint Angle,rotation,Overall
p06_hook_right_main_001,0.3460916627961579,0.45133985207571303,0.12653018699421623,0.23895627694507807,0.20730683780720865,0.15370695831668288,0.06832587465929728,0.05291891015094089,0.04762614539014349,0.41438971407583247,0.6362861120474502,0.17854483296202353
p06_hook_right_main_002,0.31205675226783297,0.4438868428450416,0.11620485133436662,0.26232361321023034,0.16275064854052118,0.20427928678996135,0.05600563388538234,0.048616773493706106,0.047623680786971434,0.48453936755313604,0.5774307291508761,0.19638725831074147
p06_hook_right_main_003,0.2790574359723599,0.3468455700950766,0.11346080956691658,0.2176770403270572,0.11193976232314887,0.12496353417924677,0.05927563389844842,0.048200182582091654,0.04761909450437339,0.4008035730328869,0.41638623752535425,0.16942646317114232
p06_hook_right_main_004,0.3309745034165422,0.3876937886614433,0.11295427903348818,0.2524952724874563,0.12938331087137753,0.1432675945376724,0.06070394784938156,0.04843705796541366,0.047619367859862906,0.37737872591607546,0.5574603666439663,0.1621732439102902
p06_hook_right_main_005,0.3422806253173327,0.4602999647850557,0.11689072761604413,0.28778967939361333,0.1734523470345374,0.2248366110035786,0.056313190389787736,0.04885496695154701,0.04764877085210254,0.4814973982363915,0.6642646908952932,0.1955551851925754
p06_hook_right_main_006,0.30742479909070364,0.4420492231021271,0.10767689200969266,0.2582649153146258,0.14083588869042754,0.19832557743227708,0.05501424642064054,0.04840043151082335,0.047624927639562026,0.47193613390967776,0.5472719626626883,0.1917836039470472
p06_hook_right_main_007,0.2501384177550222,0.3514264371481852,0.1146926747389326,0.20637474511396253,0.09726229093272463,0.10340831563679839,0.05689763717220379,0.04799543229715405,0.047619092619221544,0.36633922580065587,0.39215206910971917,0.15707743175667122
p06_hook_right_main_008,0.2989407293334729,0.3568736199937531,0.11920295136414964,0.2283311346208797,0.12931420560575752,0.15523668892985862,0.05937878458837305,0.047998578420598355,0.04761923910453832,0.401100052316328,0.49761388773215115,0.1694924717750998
p06_hook_right_main_009,0.3146439963098511,0.470540598744675,0.11645394397037043,0.2974317478033177,0.19681319747477083,0.25474366472335913,0.05636087681254122,0.04884852011796853,0.04764173506409537,0.5184343092199377,0.6802724084972755,0.20788123538348247
p06_hook_right_main_010,0.3096785632796979,0.47271639243414326,0.1280870198653145,0.30332850171300385,0.19456345748172638,0.2499337068799244,0.0565788754143518,0.04931022286823274,0.04763322168477818,0.5138529746375885,0.6928112655975417,0.206580690973391
p06_hook_right_main_011,0.2630199672578753,0.4290011101137668,0.11099231120714277,0.26097940626116917,0.16767730947016318,0.1963578375512154,0.05609084094861242,0.048275554874844424,0.047619845469789535,0.5005092551738161,0.5209817074340152,0.20162521699909094
p06_hook_right_main_012,0.26923236068336837,0.34153359124536803,0.11017115020542811,0.21827426481821818,0.09143427704449662,0.1163338166171004,0.05995273660735806,0.04807495140976413,0.04761919136118665,0.3345390151350611,0.44007077210475404,0.1475222343840611
p06_hook_right_main_013,0.3029131629462988,0.4577946756904973,0.11920231755584598,0.2774674868913207,0.17606272627207437,0.2337089919104757,0.056293397488235364,0.04854669423464665,0.04762783996923532,0.5029479192440515,0.6250850470125423,0.20259600365564448
p06_hook_right_main_014,0.1914406502022359,0.28513713421644765,0.09222604577937502,0.13976946469080792,0.06919731645633166,0.10071236087390534,0.05814713555025754,0.04826448121233085,0.04761908925366916,0.3867660549501299,0.18183763617380805,0.16439255723757276
p06_hook_right_main_015,0.2942271081805828,0.3812772259219242,0.11345752169757106,0.2325262733058179,0.17141014990486925,0.17930118030212827,0.06404903785834783,0.049395117019502104,0.047619063134154226,0.43355582089915334,0.5299866278359954,0.1823333252590011
p06_hook_right_main_016,0.3421635345186457,0.4579371213664305,0.10702051143294633,0.28938997073525224,0.19057207003017723,0.26228400906000027,0.05725884258976173,0.04926192058771798,0.04769406676985874,0.49220259222158436,0.6971074658670813,0.199574451799688
p06_hook_right_main_017,0.2227969358168563,0.327834813823597,0.1097852818969713,0.18305259323667405,0.08298077996773263,0.12785327158170573,0.058637840321251,0.04838500256556696,0.04761912417787421,0.36382939820143634,0.34669082420974234,0.15695074702941808
