straight|p02_Global,Head,Core,Right_Leg,Left_Leg,Right_Arm,Left_Arm,Acceleration,Velocity,Position,Joint Angle,rotation,Overall
p02_straight_main_001,0.25498000833952916,0.393873878944984,0.2340690019718139,0.34495676215347093,0.31477999912408083,0.2296258993144126,0.048717105636542045,0.05000272993790931,0.04805242539676754,0.5622091560708992,0.8262640992675211,0.2203096638817835
p02_straight_main_002,0.19373394957395776,0.32110934224559745,0.17635939587848792,0.2683560674761575,0.2529920860609144,0.15943928436535834,0.04873774721101707,0.04827807897389186,0.047652578534534674,0.5336979335439735,0.5236146897879485,0.21023791990962748
p02_straight_main_003,0.18718211369457377,0.3133408573449505,0.18754716486627862,0.2731385557986994,0.24739383081751712,0.16250069774979176,0.04870054811861634,0.04835735866692251,0.04765039464184816,0.5543408459115715,0.5094585299233623,0.21713291756570344
p02_straight_main_004,0.1741741128112208,0.30186511803943866,0.18159335238545968,0.263345443128714,0.2413292004599295,0.15428228962573537,0.04892134612684552,0.04824919827083657,0.04764274131528886,0.5688200060285217,0.45388852740981794,0.22199685014206788
p02_straight_main_005,0.1277524727100651,0.28142424956856227,0.14475871947750912,0.23039729716348417,0.19382673162571784,0.10939263918077557,0.04869114262240938,0.04786260844026529,0.04762651453101342,0.5345551232188066,0.29062702889805453,0.21036962476049376
p02_straight_main_006,0.15527241049671497,0.29925783321595845,0.15883550992664172,0.25857577367752876,0.22902571724560278,0.1343374502784452,0.04841485342583812,0.04801153586299174,0.04763281453860727,0.5536805139075774,0.3965338231606614,0.2167023010654691
p02_straight_main_007,0.18452431103678882,0.30567901486934224,0.1647584079338466,0.2748556568749014,0.23592248510941008,0.14480168705112453,0.04848012058286835,0.048277155566958635,0.04764106710912758,0.5381737000464689,0.47136319860771664,0.21164365873209862
p02_straight_main_008,0.16853412186724587,0.31194367170784365,0.1704998295393027,0.26186171257939894,0.24489738038459938,0.1306830193112313,0.04860088867151023,0.0482181304433684,0.047637939962402856,0.5584379789120162,0.43345487845841824,0.21841899934229825
p02_straight_main_009,0.14316959432115722,0.28282881950326233,0.15079811216320377,0.2379217432371039,0.20837528421957235,0.12527077139000858,0.04847417563500414,0.04795016031705922,0.047639886127030566,0.5330504430783007,0.34422543033343894,0.20982492634345468
p02_straight_main_010,0.24221264657242894,0.3586781699753887,0.1706175150644879,0.33623821930769554,0.30953393459219647,0.210859882616017,0.048667177886974645,0.05164577526561036,0.04872060627367463,0.545806473759265,0.7257118018522036,0.21537314230395
p02_straight_main_011,0.1782375235525268,0.2905642814129526,0.12461387677523113,0.25459927360796664,0.23512299103621367,0.1509567620851763,0.04904012374920509,0.04821864367234998,0.047640201231679995,0.5202624315435633,0.42628161853173197,0.20584039965503947
p02_straight_main_012,0.12261479301108998,0.24567620072082358,0.12029682132985678,0.22561594228290924,0.1891008035654304,0.1173389301271935,0.049146266498347406,0.04811446490873165,0.047638954849045845,0.5650156696765116,0.21212482868364968,0.22075880036119688
p02_straight_main_013,0.16231173747604508,0.2728259166272494,0.13310326354120108,0.23441416092290032,0.22571429163350523,0.13931179395549648,0.048755753987157605,0.04798822204750224,0.047631004069194724,0.545384691163809,0.3514067975735182,0.21404288906615626
p02_straight_main_014,0.17526565020075707,0.2670507399481678,0.13687348328694857,0.24703374667705003,0.23773616516576457,0.13920273275620132,0.049175564398736625,0.048159696101637686,0.04763686939642052,0.5703042896806066,0.35680324977872424,0.22254651672699363
p02_straight_main_015,0.16637114013488566,0.2854473353416004,0.1452352509274431,0.2352346389134743,0.22313772075626823,0.1385052622697846,0.049186705797042096,0.048124988007303075,0.04763370004923827,0.5575184221072774,0.35641649899197836,0.21827670530387416
p02_straight_main_016,0.1623649535183928,0.3077331323831701,0.16144985471397866,0.2508949745326373,0.23132397547466726,0.13183124866891843,0.04851500609625979,0.04792731626549621,0.04762874598655599,0.5791260709945942,0.37738906579108455,0.22518946445211674
p02_straight_main_017,0.19592141624444231,0.26862586724900317,0.12768093326036248,0.27411341888513874,0.25372675129562633,0.1819308694485819,0.0488762502120225,0.04863810419681538,0.04770804919496509,0.5352389955048779,0.4817670744589793,0.2109177833045719
p02_straight_main_018,0.20595511460238955,0.30589156601547174,0.16835113868951251,0.28185618166497817,0.26632785280491056,0.15425798148461228,0.049235200334093954,0.04929714647238451,0.04769205870814736,0.5479158915527662,0.5240427159242776,0.21548274611974821
p02_straight_main_019,0.24944903842293717,0.3695242608644286,0.23986669527624302,0.33257177078962086,0.31626328402351767,0.1997832279429061,0.0490143881904689,0.05201939437792974,0.048462682195533804,0.5846118375681542,0.7531795252987916,0.22854854004551758
p02_straight_main_020,0.23910829308918177,0.36244261113519244,0.22345165043116827,0.3304108244808629,0.30985426648265657,0.2203626841831024,0.04885486791285497,0.05276887697805396,0.048846007989255764,0.5497283922533184,0.7743129566088713,0.21711737904807576
p02_straight_main_021,0.24887297530444089,0.3728248262529671,0.2575070485479696,0.3352194289468656,0.3197420400612748,0.21673941288723944,0.04856619651538304,0.05344523053081973,0.04828642621681416,0.5415975923558689,0.8349083187816058,0.21453633980069056
p02_straight_main_022,0.16383729369350677,0.2733761412306339,0.17261916801654298,0.22388292259863002,0.223290464847617,0.14148605289442087,0.048828212996057246,0.048015680339464524,0.04763200595203688,0.5498571143231052,0.3722860774090644,0.21556700255287564
p02_straight_main_023,0.18335069029670242,0.28882019747001453,0.1903921637134942,0.24483185437538274,0.24858265504619656,0.14724160468345718,0.04919237293252848,0.048274378712892675,0.0476330812025899,0.5658031235542229,0.44360244981597735,0.22108995839988135
p02_straight_main_024,0.14261836036376102,0.30394692795157885,0.12360813624323704,0.24619196008607877,0.1589179666161678,0.09738621023396388,0.04887762214130499,0.047759333339973564,0.04761961376747518,0.5099536095283627,0.2792434566673923,0.20219685500321374
p02_straight_main_025,0.20769357384259654,0.36115012893531095,0.22778647519563222,0.2912984279277899,0.27444825246086585,0.1622573553734053,0.048747214661323514,0.04917385465119413,0.04774125035358555,0.5555952084500443,0.6263474486959201,0.2178387592541873
p02_straight_main_026,0.16279185147849246,0.30326372095235027,0.1840727539956084,0.25478635961766427,0.22182955740305332,0.125368111353613,0.04890739746353059,0.04827939439557459,0.0476349556770511,0.5515061622961196,0.4099597061088097,0.21623098471840824
p02_straight_main_027,0.14682973601592808,0.2865494482902045,0.1738728928440711,0.24629991719223554,0.20115517134950048,0.12405624208426969,0.048670322916971015,0.04805220888168466,0.04764903669816539,0.5528488907931028,0.3506480714859525,0.21652380753058617
