uppercut_left|p07_Global,Head,Core,Right_Leg,Left_Leg,Right_Arm,Left_Arm,Acceleration,Velocity,Position,Joint Angle,rotation,Overall
p07_uppercut_left_main_001,0.23358878775725653,0.4505083167768726,0.2973171510804941,0.2827212920995611,0.32001359032191584,0.13343540895341288,0.049168270046767125,0.04821171306858992,0.04768603462370624,0.5268130306859533,0.794198903014007,0.2080643379337701
p07_uppercut_left_main_002,0.20084472361044123,0.4247974869246794,0.2701726464296197,0.2722309288224023,0.29481994354692087,0.10166881404809262,0.0492040420694511,0.048147036495475325,0.04771063081559316,0.5403052033490633,0.6575001746218566,0.2125520939713299
p07_uppercut_left_main_003,0.20377909744844117,0.44480180090409044,0.27663241048757525,0.29800805386490054,0.2873300437401136,0.11644653345083011,0.049743358016896,0.04838459361400382,0.047668907235765653,0.5534366286518948,0.6926627831211487,0.21718819342759818
p07_uppercut_left_main_004,0.21064911061795213,0.43793952916549533,0.2639127811744817,0.278608259399725,0.30949565756819036,0.12166551023250398,0.05177245558883582,0.048360905556237344,0.04767936651304535,0.5017581780599987,0.7364444836510877,0.20063051306835727
p07_uppercut_left_main_005,0.20138892116058935,0.41844703916557646,0.23433843576932184,0.26531976436361526,0.2958340174706898,0.11667386092442522,0.0508015742873706,0.04828405850278047,0.04768419006794974,0.5209244759756626,0.6450281695760552,0.2066700362552712
p07_uppercut_left_main_006,0.21254642327421455,0.44766868281066596,0.290329512481612,0.2840226304748709,0.3029441852882998,0.1177062418653009,0.05064260423970697,0.04831738925438639,0.04772770709487556,0.5418176736929052,0.7245777909450273,0.21359255572899952
p07_uppercut_left_main_007,0.19772178199226992,0.36902650413632615,0.24623968371786092,0.2885686695192272,0.2757105505269478,0.11539833825960599,0.0492469839326669,0.04820722199915496,0.04768350847309597,0.547633460879301,0.6070945061867711,0.21502922227037427
p07_uppercut_left_main_008,0.19818671163843557,0.44323108132251665,0.2829982965900101,0.2758810965743084,0.3142619757659649,0.10663243784867352,0.052202673421846646,0.0487487930404141,0.04768206466038789,0.5424466854431809,0.6987706726625826,0.2144660506351472
p07_uppercut_left_main_009,0.19831444289329495,0.42475541774912096,0.28590806498203464,0.25561090749468296,0.3073872528156615,0.11647501530858868,0.051044247452320536,0.047826120188674374,0.047646076321975275,0.5139579788172179,0.7072791403947117,0.20427611548607094
p07_uppercut_left_main_010,0.1847955255614938,0.43192351242504773,0.28301691298100046,0.2682886347842641,0.3052563335938724,0.10392986674692577,0.053482036796699536,0.04848969968922999,0.04768571073870146,0.5315958324697745,0.6766236377835618,0.21118918965190134
p07_uppercut_left_main_011,0.21244512978002508,0.44570800056707205,0.27559224100041757,0.31204990134340505,0.3218079946402718,0.11128194738770032,0.050700951027104875,0.04848392074808311,0.04768783022772262,0.5513439677409046,0.741305909322243,0.21684294650536418
p07_uppercut_left_main_012,0.1803593887070692,0.4132505737465889,0.28039810901099854,0.2700119325447357,0.28974627794241314,0.1034642200290542,0.05084359686250474,0.04836851074313236,0.047666478674508184,0.5627222329725334,0.6218681126896348,0.2206447801927235
p07_uppercut_left_main_013,0.19328353552816444,0.4311931183795279,0.2917521045266062,0.2939500536508756,0.3073435842166366,0.10753016844145143,0.05175863162626379,0.04814893133762617,0.04763118120130142,0.5820087635717542,0.6748037305708264,0.22730544217854806
p07_uppercut_left_main_014,0.20248862722072167,0.4245935126449659,0.28723015835860577,0.3103554850170675,0.295526206797242,0.11594243837349279,0.08783876417763647,0.05556886287475537,0.04768386449636967,0.5741885877394663,0.6514170189541316,0.23919873826395271
