hook_right|p14_Global,Head,Core,Right_Leg,Left_Leg,Right_Arm,Left_Arm,Acceleration,Velocity,Position,Joint Angle,rotation,Overall
p14_hook_right_main_001,0.2802227311646165,0.4518815052538404,0.3380015669038008,0.3274490472717041,0.14674336670144159,0.1174375397610052,0.0577902172493555,0.049854739984275254,0.0476314301498044,0.5835367002921404,0.6570518556715971,0.23039388584192372
p14_hook_right_main_002,0.24894230650160765,0.39040972583650635,0.23421131526621086,0.2780516152029259,0.08938095135632115,0.11144114903298172,0.057937916524173974,0.04817910055520057,0.04761914585286778,0.46861453846694995,0.5006081241811192,0.19157718518210815
p14_hook_right_main_003,0.26892136778556736,0.4176731424420848,0.23826987830581672,0.33179186687016926,0.104211899205886,0.15066090093896545,0.061253053965751224,0.04851193048885864,0.04762162718236192,0.511994295953631,0.5872061726489851,0.20725309346941362
p14_hook_right_main_004,0.31344001133335836,0.43046574631000273,0.25189512248008794,0.30809666854428575,0.1428405422056708,0.203434174384657,0.06063430731175414,0.049084731853324556,0.04762180758622986,0.5556137107498283,0.6583264857920964,0.221777583304969
p14_hook_right_main_005,0.23641099425676182,0.42413619826415283,0.23156145442751086,0.28438301825531814,0.0947826425498092,0.11161218511112096,0.05656148882367615,0.04817197056060774,0.04761944274993175,0.46811049125337395,0.524893858924286,0.19094798354588594
p14_hook_right_main_006,0.25355667971556556,0.359006932158792,0.24637004596694934,0.3106099829478586,0.08282062200023121,0.11991290499914875,0.05676861672940398,0.04802389212352916,0.04761978882110924,0.4410048286058606,0.561249333886934,0.1819324458195979
p14_hook_right_main_007,0.2495948202369523,0.4429605891772585,0.26466763812838523,0.3172501106940044,0.10706889922583077,0.11782500178602598,0.05637505375469076,0.04791441352512349,0.04761998819536447,0.506937385569912,0.5885749886577116,0.20374228428324206
p14_hook_right_main_008,0.1936310941597156,0.3939044009005295,0.19356758813881264,0.2606586422701843,0.10089690751240013,0.1269872055408537,0.05713313272965147,0.04825059969350732,0.04761938238928699,0.46286825687417404,0.45018397318788866,0.1894173297657776
p14_hook_right_main_009,0.24165414751481523,0.3685004385937434,0.21649223340922696,0.2624552985812222,0.09362407276973657,0.08898480863858715,0.057848137282693494,0.048322796293705235,0.04761907070943944,0.47549367725530106,0.42824822323268397,0.19388820361056658
p14_hook_right_main_010,0.2948648127579462,0.463910914283675,0.2529962946986574,0.31877985516089724,0.12661860849753656,0.12366486589493517,0.059493290905776375,0.048265582926391,0.04762175097091098,0.5107852409030296,0.6354384929866419,0.20618137157839897
p14_hook_right_main_011,0.3162255198693149,0.4491410668552251,0.20171170627243518,0.2948675483418192,0.15039065888582082,0.15427521638987565,0.058491043666027004,0.04888236125483082,0.047631796303795694,0.5226917194287174,0.6012945909921064,0.21002170811652507
p14_hook_right_main_012,0.23696187566561852,0.37884664724048933,0.2403004553152448,0.26464465289597816,0.08342072319403952,0.09026415012506853,0.059971606283594235,0.04827302834384194,0.04761906152389483,0.4687957961467715,0.45270328844568025,0.1923468102580692
p14_hook_right_main_013,0.2492937895689092,0.3518437561364536,0.231325753167034,0.3008527000367505,0.08721530914183288,0.12436049995429847,0.05832154508036778,0.048198698350717134,0.047619347271620684,0.4643350741262404,0.5180136783820382,0.19028510585244174
p14_hook_right_main_014,0.21935419024746924,0.35932476044384865,0.20477608439293027,0.2887925473132277,0.08965680939626956,0.12122559084758548,0.05867625834506959,0.04837076843023885,0.04761924798488737,0.47145400266303117,0.45791438700034814,0.19283367647944652
p14_hook_right_main_015,0.26049540429002493,0.4269141698812272,0.24700524435386395,0.32953897953639083,0.15919995130384437,0.17353180736266152,0.060359451598232874,0.049191084204665746,0.04763610499445209,0.5682525034901824,0.6163928330269312,0.225934346431027
p14_hook_right_main_016,0.25454818302307813,0.39908919003490945,0.3165192035245452,0.3253015807610632,0.1707252076547367,0.16495281395524675,0.060388140900003384,0.049125521485998955,0.047651721067665256,0.6067473427175221,0.6311742896941942,0.23875366836784145
p14_hook_right_main_017,0.25336591078781856,0.4386789521603739,0.3101164427090185,0.30914117869253366,0.14126105115737875,0.12417630368832899,0.05981162652692636,0.048986563226863566,0.047622925762455935,0.5790091212228283,0.5903799150790687,0.22926910365887274
p14_hook_right_main_018,0.20781460328726462,0.3350515284978875,0.23641700282674183,0.298601009962418,0.08744726637385007,0.11229820373809715,0.057565212584537395,0.04803634352042329,0.047619265398578164,0.4437880703488524,0.4966825701746185,0.18312987548460435
p14_hook_right_main_019,0.23997795407247277,0.40272890289920493,0.27891465819486294,0.2563432440491913,0.12585359057020717,0.09645212754512285,0.06272248532754468,0.049384533475686554,0.047619705558705656,0.5504006693390835,0.45942514685475055,0.22083589604743825
p14_hook_right_main_020,0.25080823781787015,0.3879271924143814,0.17850290440075547,0.2869321762709876,0.08082327354418992,0.10564703132353552,0.056983794854862685,0.04811815874546217,0.04761987249816592,0.47767209927096455,0.430687441585894,0.19425801762376313
p14_hook_right_main_021,0.28624013489524497,0.4253767338550004,0.3172349705289312,0.30265842732775844,0.17236251586662638,0.1620529494073541,0.06162622827820517,0.049284319891900366,0.04765682068732827,0.5879330051603334,0.6564803017147406,0.23294785111014632
