jap|p23_Global_001,Head,Core,Right_Leg,Left_Leg,Right_Arm,Left_Arm,Acceleration,Velocity,Position,Joint Angle,rotation,Overall
p23_jap_main_001,0.24787899412888476,0.44756863805837205,0.2876295471169631,0.22467673694836657,0.2539975215274164,0.28621666232483,0.04764620127502707,0.04780745233828373,0.047619089697112364,0.4872563882933688,0.8635947501184922,0.19423668063555985
p23_jap_main_002,0.2647904766894653,0.4516795488229245,0.30703707025087174,0.26547824838343975,0.2554019760383591,0.2686737646198183,0.04767385974458872,0.04848647427183395,0.04779501782994511,0.5094222745189214,0.8919508757785599,0.20186086951178134
p23_jap_main_003,0.26825644973187707,0.45623975182828225,0.30930613228041925,0.2585080354450267,0.25208366900723644,0.26323708951544633,0.04766581978966836,0.048155333619399325,0.047851712174746194,0.5186120864665427,0.8751245659372338,0.20481107995853676
p23_jap_main_004,0.27116621988583994,0.4629128583743013,0.3036083123089134,0.23874247045037933,0.25494331452199936,0.25534761135782474,0.047734159130929404,0.047844858971801164,0.0476201206727312,0.5169960016318077,0.85376698186379,0.20419167324484605
p23_jap_main_005,0.28253074802976846,0.47669078460924885,0.3351032819318729,0.3085635642550627,0.2701232737993081,0.26622989642821604,0.04789297806130198,0.05151343638354261,0.04774861020790516,0.5836461091120758,0.9174931515775012,0.22768417451897346
p23_jap_main_006,0.24146823239690587,0.49216782252575114,0.31736147145624655,0.27743189673882446,0.2696263549598211,0.2286668970770008,0.049109743022873985,0.04975146338393252,0.047653002374032374,0.5316230124450981,0.8709071131100815,0.21016140628396818
p23_jap_main_007,0.25334114591196033,0.4635996712753787,0.31339484821067315,0.2565828101823716,0.2519474233859321,0.22437197582027407,0.04772205404230078,0.047832150594297185,0.04762295845844866,0.49225142399009814,0.8608005560189999,0.195935209542232
p23_jap_main_008,0.2987373459485095,0.49959998597531224,0.3348804122727852,0.31030370225352194,0.26001360448389627,0.29911283128346045,0.047979157589037,0.05098056623331711,0.047661632117826806,0.6322986711151375,0.9114678964462348,0.2437527983124972
p23_jap_main_009,0.3102715213075612,0.49027880844500177,0.30347630262065317,0.26600451596423724,0.2513769817363733,0.2442402620434269,0.047746559112374284,0.04895194030505625,0.04762273303041165,0.5518297580090316,0.8623393537911431,0.2161760858088207
p23_jap_main_010,0.3021930584191729,0.49472559778334124,0.30815128633240746,0.28680906007511275,0.2590149301433078,0.30599781455091685,0.04770248434001824,0.05028489297289599,0.04765257604937482,0.6131169724647129,0.8903874823231251,0.23703478325920901
p23_jap_main_011,0.26050395405484655,0.4606199952391489,0.30027058759346337,0.2681738840094946,0.24600522150963638,0.1863528285992643,0.053130088745412016,0.047813038766169366,0.0476217056562637,0.4860277427095009,0.8199945867181286,0.19565695674036074
p23_jap_main_012,0.25505550687573564,0.47467297320958124,0.30157164926881874,0.26055206766073785,0.2375610490186511,0.21498562548496877,0.047716520985120484,0.04791033434010241,0.04762058187239636,0.47680887771500624,0.8500193304241638,0.19081191101340972
p23_jap_main_013,0.3197008293380323,0.47591139867220794,0.3081608566921588,0.2635915460122912,0.24410319213196868,0.24742704645905295,0.04774634360553476,0.04854717238183143,0.04761971223515168,0.5242462093005107,0.8813948578610757,0.20684657509595894
p23_jap_main_014,0.3488437775315602,0.4966838952505087,0.3059814232694576,0.27077654823195785,0.25240094826371606,0.25861817671265525,0.047682164586768674,0.0479084691306117,0.047621382661508636,0.5813121222407023,0.8778815262724354,0.22563425198602755
p23_jap_main_015,0.3248752700644174,0.4959189235534735,0.31718871498844525,0.275362338129567,0.24644702019081294,0.2957945349766974,0.04784888768094438,0.05013382352989271,0.04761924761771265,0.6012816577305616,0.8871853609344161,0.23308812298046622
p23_jap_main_016,0.28845578518896897,0.4958464828926443,0.3086165698365849,0.2579852769128725,0.2298336225189545,0.28995995587197315,0.04776212299113695,0.04864022499406802,0.04761909470022497,0.5671215301085426,0.8546985393559801,0.22117462603124918
