hook_right|p22_Global,Head,Core,Right_Leg,Left_Leg,Right_Arm,Left_Arm,Acceleration,Velocity,Position,Joint Angle,rotation,Overall
p22_hook_right_main_001,0.14648394207972043,0.3322998785939132,0.14195184567424926,0.18292615855141595,0.08098280930018964,0.17914520012198545,0.05734746769370544,0.04792013161195614,0.04761929692095311,0.4155927237031845,0.3460724230709612,0.17362010766961533
p22_hook_right_main_002,0.1338671711512457,0.2849963363824179,0.14156471967710144,0.1699004127933265,0.0808119896298327,0.17007057553963606,0.056353669688359934,0.047965197410399694,0.04761922249083928,0.3916355636282418,0.31722601378389675,0.16531814357566715
p22_hook_right_main_003,0.1417482489051188,0.337845100976799,0.1638953956180817,0.19541781297558175,0.0900799338401719,0.18869437358085137,0.054611866109626934,0.04772797787651778,0.047619236956479426,0.40147696819647943,0.4153990231353108,0.16793893739420804
p22_hook_right_main_004,0.11779604497766993,0.3021574370041186,0.14073515739907946,0.15997500756810915,0.07174078174305634,0.156876381624232,0.0558200181729717,0.04788108616607791,0.0476190991263337,0.4173102882528492,0.2594416467697394,0.1736704641972996
p22_hook_right_main_005,0.12228244642255759,0.3222341323813359,0.15381051925442712,0.18273461518312178,0.0757471091728838,0.17173505226660998,0.05629445767991305,0.04794987473361518,0.047619259088189786,0.3913179696478137,0.351979635725227,0.16518743402044728
p22_hook_right_main_006,0.12127683757266264,0.2992428027012048,0.13985868798941553,0.15736152642631968,0.07557616304345413,0.17511813758272038,0.0571556622628913,0.04780680984773412,0.04761939787557725,0.40096651227755514,0.2951161296235797,0.16864299479606015
p22_hook_right_main_007,0.14059217190581888,0.3191538113000867,0.15208464851617395,0.16562084470587965,0.13935298811683006,0.17075345409308035,0.057475461904717834,0.04793347339246535,0.04761922454744484,0.43355962624461386,0.36358561424785796,0.179656187180599
p22_hook_right_main_008,0.1275623420194657,0.29843832182043384,0.14111406373476992,0.12429590189550548,0.08941059952231045,0.16400580632433046,0.05738557419440983,0.048040316328851605,0.04761905506311235,0.414074058882654,0.2565153334448217,0.1731666498019718
p22_hook_right_main_009,0.15500606032869552,0.3423797047594642,0.15471334601085146,0.1754271444092585,0.14482588012002343,0.17081702609652943,0.05945178602208254,0.04838503520424596,0.04761921089914743,0.4647255309584078,0.36804014084356196,0.1908541173949121
p22_hook_right_main_010,0.14995101690682494,0.3317181424546603,0.15251004299239207,0.1873194356020053,0.101131183036466,0.18940781405625934,0.05692735284534475,0.04784052171754564,0.04761935344259679,0.4357359285715188,0.3736928216661222,0.18016793437813639
p22_hook_right_main_011,0.14397556894674785,0.2983739420199288,0.16183850675309364,0.2024502849899731,0.09442707094441674,0.18258594733992511,0.057466593810359845,0.04790309383618927,0.04761933485705479,0.3963075549111733,0.4008368446165986,0.1672257475192408
p22_hook_right_main_012,0.19411047142374102,0.3663197929653329,0.17305549232352488,0.21603949001415948,0.10890441668368704,0.22219827244526397,0.057452321610226585,0.0479077992817847,0.04761993401316642,0.42798455564772453,0.5137289859844371,0.1777815588465786
p22_hook_right_main_013,0.13796021012515575,0.31502773376774496,0.153324598063385,0.1977201186744851,0.08752631686312698,0.17534472093196038,0.0564886340798707,0.047867155205667034,0.04761925207520214,0.3960262475727749,0.3827229680493088,0.1667940122861042
p22_hook_right_main_014,0.1385911084997451,0.3311091305632467,0.1471864491826941,0.16082039034369375,0.07991814695455253,0.17702038642680523,0.0576403291843011,0.04793346334220957,0.04761918079474184,0.4276872908789575,0.30872175393448015,0.17775369446848938
p22_hook_right_main_015,0.24523303139838562,0.41118684752739043,0.24208365810730595,0.2181765817148344,0.2342186850631073,0.1939741668336509,0.06163438756698757,0.05196800069825434,0.04762553059204992,0.5898224978427968,0.5650959744673538,0.2344749620360129
p22_hook_right_main_016,0.13997544073838472,0.30895881792455143,0.1634087840715861,0.1845475431009382,0.08549314723388936,0.17840669562567463,0.056290612470599806,0.04792148890567213,0.04761918068968703,0.3973953254042545,0.37690593253157506,0.1672024755935088
