uppercut_left|p06_Global,Head,Core,Right_Leg,Left_Leg,Right_Arm,Left_Arm,Acceleration,Velocity,Position,Joint Angle,rotation,Overall
p06_uppercut_left_main_001,0.3495471127382073,0.44951436949828416,0.30421419943313444,0.3222884824317714,0.2563773271027724,0.26328735457270314,0.05009333025428947,0.04856859022289507,0.04763644149713392,0.5769559850924237,0.9083183587187834,0.22520596852320277
p06_uppercut_left_main_002,0.3580165157251781,0.46350041693026284,0.32844324098528266,0.32265426663736035,0.26444612833633024,0.26587692019486464,0.05072777796158771,0.04999526092823269,0.047655631307868734,0.6046783275095962,0.925523417396696,0.2351337887998055
p06_uppercut_left_main_003,0.3456509949601318,0.45819663698379537,0.30051077755557265,0.3216242654566398,0.2725552681653375,0.27861381230438126,0.051344695891493736,0.04824078224676022,0.04765171060099547,0.5880962696983616,0.9263194909631849,0.22922724927887184
p06_uppercut_left_main_004,0.36481829870602234,0.46752676405727256,0.27776068353292505,0.27538768294128924,0.18735597085119574,0.13635885835946485,0.050126771396725736,0.048041677128882264,0.04762176770192564,0.47958349038546794,0.7632347073818637,0.1925839796370253
p06_uppercut_left_main_005,0.35427762494614123,0.440492455295442,0.3213915146905635,0.3101917143703387,0.265793752601469,0.25839177658804985,0.05072297485944323,0.04864853926950598,0.04762942907823501,0.5978632155072903,0.8939468428274532,0.23241157654541317
p06_uppercut_left_main_006,0.34560071254530406,0.45496111231173825,0.3118904142265403,0.3173284571213761,0.27174032126362613,0.2708056578492334,0.050870736864993334,0.04824987771280816,0.047631951068941296,0.5838137955775784,0.9260698232907648,0.2276448033851266
p06_uppercut_left_main_007,0.353835385226868,0.4452210401373008,0.34745379115682634,0.32261200675089635,0.2671718741171464,0.2691794297308105,0.05151021838620422,0.04816384684894274,0.0476226610926242,0.632495537710884,0.9101929594169998,0.24405653431534363
p06_uppercut_left_main_008,0.3329560467673994,0.43995746893084764,0.3420284486210858,0.3416559303467122,0.27213636377044714,0.2758167307821868,0.051484157540229655,0.04800720375390647,0.0476250414561357,0.6361747228563217,0.9179921381472831,0.2452220280501526
p06_uppercut_left_main_009,0.3394899224172626,0.4490627475648671,0.3043911917664238,0.2917637714422808,0.2722258165121175,0.22982772141219138,0.05053811677036456,0.04840985919380168,0.047633636985894214,0.50607128572102,0.9244554931080943,0.20167308722839541
p06_uppercut_left_main_010,0.310210703602566,0.44838224180611935,0.29569090593908126,0.28041921946081166,0.2701201680229266,0.21350236237364437,0.050944244592244316,0.047991039505690794,0.04762406909289586,0.49594947318386007,0.8811796531153281,0.1982949190939317
p06_uppercut_left_main_011,0.3399045007630467,0.4292225309279827,0.30390120751754346,0.280957185416049,0.14792921277616494,0.1665332159576948,0.05034177840955916,0.04795523560773128,0.04762155815400487,0.5610149321466427,0.6674731950985129,0.21977064872131102
p06_uppercut_left_main_012,0.3494357686533472,0.40848860719774926,0.3116687294687225,0.3064033417463492,0.13710052158328304,0.13852448283545993,0.0489315276499732,0.04792269776470202,0.047625435334879715,0.5144069459103526,0.7085161656494067,0.20375372377500928
p06_uppercut_left_main_013,0.3480140013440432,0.4217717933584451,0.29493673108555996,0.2726735798083848,0.1374560230362858,0.14923443473820167,0.049590384732673035,0.047898389524029285,0.04762441925790985,0.4813079484968771,0.7061213762200895,0.1929322409178598
