uppercut_right|p11_Global,Head,Core,Right_Leg,Left_Leg,Right_Arm,Left_Arm,Acceleration,Velocity,Position,Joint Angle,rotation,Overall
p11_uppercut_right_main_001,0.3559527323928878,0.4858365463715234,0.2856145581340212,0.3104247974943541,0.19783225599622783,0.2790403963932725,0.0523972700549577,0.047804636996814996,0.04904597096190725,0.5348143855946954,0.8952982721460765,0.21167209754882269
p11_uppercut_right_main_002,0.3681557413395522,0.4700702636152282,0.2877056034967123,0.3240793228400215,0.21266000385071115,0.2464997400952193,0.05258870992080063,0.04782306086092427,0.04871631063594687,0.5159116389840073,0.9107486095351454,0.20544113658857738
p11_uppercut_right_main_003,0.342234085130955,0.49125890445704445,0.3125419362253111,0.3558697006159779,0.25617372674645167,0.21667280893084354,0.05155523424090136,0.04827849510401216,0.04780067229055972,0.6094336529967055,0.8867860474368567,0.23642246078053966
p11_uppercut_right_main_004,0.3083591869787522,0.35628037923218675,0.22682253523863896,0.28721534095062423,0.1373683637901996,0.23626927304257134,0.052528058382027065,0.047931336716070645,0.04762436341692862,0.4623819587741968,0.6933776983886756,0.18761378462409817
p11_uppercut_right_main_005,0.29653251207340253,0.4652403236638989,0.2621543452091043,0.30765588111914755,0.22949889025418982,0.1797937399602632,0.05157022639936313,0.04822858714374392,0.04763141625992112,0.5499166635583638,0.7511007705915624,0.21657182570049024
p11_uppercut_right_main_006,0.316976102861398,0.3863921376363666,0.24053051624649574,0.2951740819087777,0.15604006992417946,0.2601302536252478,0.05317494516758431,0.047937055174541256,0.0476294622971138,0.49770445960085513,0.7418622072056801,0.1996054866476602
p11_uppercut_right_main_007,0.3071891162192286,0.37756284777811555,0.23521333780979897,0.3120429083316753,0.15224751671857453,0.24744312373908045,0.05303425435792911,0.04794293955214429,0.04762656296106606,0.49065150298562576,0.7339776947373443,0.1972095656318997
p11_uppercut_right_main_008,0.3243345074543055,0.4986065764371464,0.29515173724008764,0.34127840633174483,0.24947846910775562,0.23955091171744702,0.05219566003079876,0.049162063751378826,0.0477845627440181,0.6225432222791585,0.8522260343832974,0.2413003153537787
p11_uppercut_right_main_009,0.3518101915113755,0.49144692742237306,0.26126902168553323,0.3067210390285261,0.19843778766101072,0.279355002088649,0.05287401727349642,0.053560188757437635,0.04909812237588882,0.5023454020465602,0.8931621471939868,0.20292653602583138
p11_uppercut_right_main_010,0.3404249961084195,0.4708743286860602,0.28511631582237934,0.3055291260831334,0.20372870524321257,0.25425479606308504,0.05270223757563543,0.047799911350491824,0.04787189314203988,0.5145750517507933,0.8767395199599013,0.20502573355897352
p11_uppercut_right_main_011,0.2821623328594288,0.3734524322008089,0.22138244978715113,0.2907926090827802,0.15222983869126602,0.24541095053656034,0.05163288844950774,0.04779639395930667,0.04762741791495972,0.43609937561927925,0.738081601057968,0.1785095526760312
