straight|p09_Global,Head,Core,Right_Leg,Left_Leg,Right_Arm,Left_Arm,Acceleration,Velocity,Position,Joint Angle,rotation,Overall
p09_straight_main_001,0.3472166046318782,0.47936753441878777,0.3131563911743612,0.3327851101489669,0.33461434219507213,0.279227751569044,0.048629901314555544,0.05028009244495152,0.049044002288677925,0.7449848661087403,0.8689322641465507,0.2812982866227491
p09_straight_main_002,0.3514121667489584,0.46083432960867504,0.3266687822099641,0.3303887258818604,0.3471980529643461,0.2777562511410799,0.0483456632081441,0.05033486431101023,0.04938140739453424,0.7652513710184156,0.8624364604193304,0.28797729951252327
p09_straight_main_003,0.3547234262211251,0.44467864661139006,0.31222024159521844,0.3322141044486252,0.3362484002188827,0.27885717359589196,0.04873035915611239,0.050450163277030446,0.04850455813119328,0.7430064630801277,0.8575816376263683,0.2807289951710902
p09_straight_main_004,0.3427995269518488,0.4546683281274683,0.31047162566447195,0.3147402535202334,0.3370979336081174,0.2928715572128783,0.048560153533868465,0.04993489385848608,0.04845445042882054,0.7377294734382535,0.8579235690221794,0.278741506943536
p09_straight_main_005,0.33668315317570097,0.4253741639833096,0.23451444687905948,0.276474385066902,0.25083428464857965,0.3031642963965986,0.04865229463966507,0.048014753177613285,0.047650563494745536,0.5752364565915278,0.8250830662880566,0.22396783480293536
p09_straight_main_006,0.34633042637868544,0.45642696634762936,0.27685206670084905,0.3255166250636905,0.3328958363688077,0.30443290479326574,0.048566721966188976,0.04982766584868012,0.04844478366352449,0.7168936369502961,0.8670347761782182,0.2717626749217217
p09_straight_main_007,0.3152638806918092,0.46506500673776474,0.2737329895544198,0.2547602718637396,0.33952243439206464,0.324561309831428,0.04818610103848929,0.047824596211102015,0.04787427660212354,0.7011319081116977,0.8272784794576276,0.2657142017870963
p09_straight_main_008,0.33628911415478474,0.48148651717327995,0.2798657203654494,0.336272676862723,0.3053454298042387,0.2771255327469418,0.04867483339086251,0.05079777652428164,0.049723499762716124,0.7077260916779192,0.8432332758188925,0.26906623386435446
p09_straight_main_009,0.34037002510938374,0.4812640348173923,0.2766609950137503,0.33426779602626333,0.3391477371066555,0.29646557288523867,0.048647508931029926,0.05196868516817718,0.048456227159486574,0.7207980482881922,0.8754880713223597,0.2738047474624664
p09_straight_main_010,0.3341649800126679,0.4696245496964421,0.2781157832427554,0.3458881047507121,0.30031243683456516,0.2906050262069605,0.04892209517515942,0.04958955425845255,0.04785734938048549,0.7117688844195976,0.8499887509986838,0.2700935112844032
p09_straight_main_011,0.32424664674303766,0.4546578704299333,0.27797485891422713,0.32653936000761574,0.29460074595172764,0.23761770794613585,0.048574227837410715,0.04779875418619054,0.04787461567180392,0.689752083051056,0.7962450590500361,0.26204168835821906
p09_straight_main_012,0.33909619418869513,0.49961231226920083,0.27397438303073357,0.31590454665685,0.25798073803572724,0.3084586494538466,0.04840131090288359,0.047734360863574965,0.04783439323877921,0.715769369205453,0.8153076530433762,0.27063501365730386
p09_straight_main_013,0.28770325766442034,0.4186637897608524,0.24864571853623954,0.31442093777992514,0.2484866897712786,0.27087240436459753,0.04838278889692148,0.04788026402378322,0.047736382029609184,0.6035301534395299,0.7899992856511224,0.23326440212007818
p09_straight_main_014,0.35746693349315567,0.49110438427381753,0.3089330181208635,0.3097850671053468,0.31253195834034664,0.29980973440051617,0.04856592267941022,0.04816850738354662,0.0481061770158892,0.7270678908143161,0.8712576178945748,0.27460077362575763
p09_straight_main_015,0.31910240777882454,0.49702837265979316,0.2508488450201386,0.30301211039754833,0.2383758837852624,0.2734314942209002,0.04862068607588092,0.04785848094116909,0.04797596398655309,0.6663165890082245,0.7661108371789493,0.2542652520084248
p09_straight_main_016,0.2571708334286079,0.4946252887953008,0.24154859700666215,0.2998051400487546,0.25785186340772165,0.27970749681014323,0.04837176577605265,0.047968245392510954,0.047640546835667645,0.5973339594679672,0.8114312748412408,0.23122465687884358
p09_straight_main_017,0.3458136831429087,0.4845157002218567,0.3146429919944016,0.3506071745991518,0.3112283047678611,0.2824988367577156,0.04875170825246596,0.05130683951729222,0.0482149084919819,0.7152438469408284,0.8998172450326424,0.2717674649035289
p09_straight_main_018,0.3411775007253735,0.4872555398192301,0.30990011680390533,0.34687720911768655,0.30675351010645924,0.28194559855492596,0.048658720430074735,0.05184871365229285,0.04837445292168384,0.7049511508458896,0.8948423232520168,0.2684861949760857
p09_straight_main_019,0.3396635877051793,0.4740452113236353,0.3087179235938942,0.3491011330429168,0.29549965498451325,0.27488554839156254,0.04859109653372281,0.05267359230042377,0.04795236741095188,0.6927783285988947,0.8832038436527304,0.2646810058110137
p09_straight_main_020,0.33477193760552443,0.4714802098977822,0.3068517939642372,0.34176405390311226,0.3027457003421213,0.27288261513191836,0.04861833365046485,0.051707814799990634,0.048053456331081545,0.6850323142549385,0.8834562106139581,0.2617861542351313
p09_straight_main_021,0.33893024984002496,0.4704921413469686,0.3159074587551653,0.3466139307670102,0.31519134392005665,0.27137630827958853,0.048593667734937306,0.05176561624835328,0.04858972403034894,0.7032600939144987,0.8897192868883841,0.26787312596592977
p09_straight_main_022,0.35145830014028834,0.47933096492036614,0.30746087509635084,0.34764289000898574,0.3133753886700325,0.26917961165357845,0.04864710554760502,0.050465016230159435,0.048110576416523256,0.705048765839779,0.8889211995620253,0.26805362920584785
p09_straight_main_023,0.34962390643767993,0.4811443827951402,0.3086630181888956,0.3444599068668873,0.2963993821203279,0.28854379664668206,0.04856151953032254,0.04993613193144523,0.0480274639300198,0.7196686776848374,0.8769622239417646,0.27272210971553507
p09_straight_main_024,0.34025157720390486,0.48192752306070485,0.3205022230468548,0.3478682579838173,0.3048255139307668,0.2903576377817591,0.048497215701468414,0.05008485910828844,0.04813963356147185,0.7264361287750607,0.8897742138218006,0.27500606786160586
p09_straight_main_025,0.3484594503459285,0.4814775061464484,0.30771945086507646,0.35154057930951393,0.30393412494836825,0.29395971300448176,0.04828156245449565,0.04835156355495649,0.048144750247285734,0.7446886950112123,0.8739995418752089,0.2804406070068881
p09_straight_main_026,0.34707410206509726,0.47723869032174066,0.3093509681804102,0.35689230728448706,0.30591916748525205,0.28633363213463,0.04850330627160886,0.051285251900717484,0.04854131681990876,0.720145202623314,0.8907705006691982,0.2733112535985468
p09_straight_main_027,0.2862656065050796,0.4519895257194683,0.2500129103288712,0.30233246051222096,0.2740661163423412,0.2892895436402676,0.0484524628964657,0.04804055674830719,0.048242795267390705,0.6099652103354349,0.827533302815561,0.23548607666006927
p09_straight_main_028,0.35201503141280727,0.48731609201120724,0.3208200520469708,0.3396536246723465,0.31490631002351954,0.2989528505792437,0.04878349223100481,0.05097091837590441,0.04875427282564515,0.7268051894447527,0.9063697514003243,0.2755198666838873
