uppercut_left|p05_Global,Head,Core,Right_Leg,Left_Leg,Right_Arm,Left_Arm,Acceleration,Velocity,Position,Joint Angle,rotation,Overall
p05_uppercut_left_main_001,0.17715105380105242,0.39298873103221205,0.2200305769120936,0.23688150921713463,0.21094921848335205,0.21046333958016553,0.04885591826289846,0.047775533749760235,0.04761916972909802,0.46874050021242014,0.626086657336466,0.18845731740835958
p05_uppercut_left_main_002,0.2347693984408356,0.4368511581408798,0.26335912482941265,0.2386288153201844,0.2566747808317615,0.25740993393760536,0.050058633553823104,0.04806205133180798,0.047620392019267106,0.5138008087382856,0.7725637815768128,0.2039738312079722
p05_uppercut_left_main_003,0.20779328489438412,0.431518196803677,0.2639180092115124,0.22894713574780406,0.25162926294813104,0.2599337841011212,0.050102076990938466,0.0482517031483153,0.04762004225203609,0.5193156235614742,0.7366878498825181,0.20588980123357598
p05_uppercut_left_main_004,0.21063359819615038,0.44387607941579804,0.2954272972255988,0.3134929750096031,0.26581047005201086,0.22968437792547974,0.04884171985098707,0.047866289716285614,0.04761959390882888,0.5269046597054723,0.8373509712161532,0.20787088975758164
p05_uppercut_left_main_005,0.20562418730316218,0.44320971868371456,0.2905748006025878,0.32354571368161106,0.2737988938379253,0.24480379700750757,0.04898240799822658,0.04797193360352533,0.04761980116726338,0.569402868074098,0.8173609921830263,0.22211906989194996
p05_uppercut_left_main_006,0.21795895566716558,0.4509459305586473,0.27789822694412303,0.2639564567475194,0.27293798545454273,0.29916949260930437,0.050469474755839794,0.048410364418050224,0.04762058175198404,0.5736598143781325,0.8050636653858444,0.22417988451734083
p05_uppercut_left_main_007,0.20799761303103942,0.4323606021711434,0.2772023395267743,0.31063068863399856,0.292662998437634,0.27167574568148056,0.04895709491696491,0.048034797466522644,0.0476200257882504,0.5865302895026477,0.8148849102429667,0.22784072729537844
p05_uppercut_left_main_008,0.1934765823158576,0.43033193773288875,0.29255230319609354,0.2934379296954353,0.29203039754113064,0.2408453677781087,0.04893000074490726,0.04796393674193931,0.047619404611019496,0.5399100342082651,0.8205136978442598,0.21226799056503723
p05_uppercut_left_main_009,0.1765245016002186,0.4013086365325617,0.23903931166314632,0.1976286763968324,0.2312393137531077,0.2578125399159854,0.050032658420368734,0.048387512221436356,0.04761956799525626,0.5164938115518222,0.6247659825261846,0.20497132739787577
p05_uppercut_left_main_010,0.25726760748634747,0.43675389463577874,0.27620034798022913,0.23816778847981768,0.2695337920170374,0.24827927108671277,0.050386857378256614,0.04800904726447307,0.04762038472101892,0.5509960811383892,0.7635278123552899,0.21646399526037294
p05_uppercut_left_main_011,0.2314172468961123,0.44255102392431256,0.26623203828779796,0.2270749519432716,0.2627095728126939,0.273569185981458,0.05046176154174571,0.04829777342759758,0.04761993469255261,0.5347916104074085,0.7657724514829658,0.21118371512558393
