uppercut_left|p08_Global,Head,Core,Right_Leg,Left_Leg,Right_Arm,Left_Arm,Acceleration,Velocity,Position,Joint Angle,rotation,Overall
p08_uppercut_left_main_001,0.3594650941111407,0.4193503281359499,0.32090560545178526,0.336098793591033,0.2978707676279046,0.2590787679116331,0.05118924904733709,0.04799097229322237,0.04763527327383967,0.6466663166098983,0.8919277639897519,0.24861551265015258
p08_uppercut_left_main_002,0.3574090523567823,0.4202160957883777,0.3207701063488854,0.34107818620314684,0.30626142993762384,0.28199636581126597,0.05156364614674559,0.04878108091762793,0.04770923448687487,0.6498404521498691,0.9210991328030742,0.2500617264047475
p08_uppercut_left_main_003,0.3352674997835402,0.43945261777867894,0.33531258107374584,0.3058596922399076,0.30488703886202695,0.260248227100804,0.05113838441132688,0.04840464141777136,0.04764620908705559,0.6152519667394136,0.9135034613803379,0.23826499752283728
p08_uppercut_left_main_004,0.3502421331423278,0.3648642774742411,0.3318481549370077,0.2690086874691243,0.3046618013872639,0.2653433237548713,0.04908763788551186,0.04790867787612667,0.047639721722454675,0.5650231755554955,0.8951297327035574,0.220673163772378
p08_uppercut_left_main_005,0.33548601742829043,0.4452422789434272,0.3516669508669444,0.30369352045717646,0.32677725813976777,0.26435936732161713,0.050970001296289764,0.04815901947672395,0.047652424455945544,0.6485972302790964,0.9215828263474363,0.2492420836840367
p08_uppercut_left_main_006,0.3449288737006277,0.3464151525968148,0.3216534616895725,0.2800656290156997,0.27399767441566236,0.22573565063760342,0.048832680560454186,0.04776900896118893,0.04762527600591857,0.5155625783748936,0.8664945281285311,0.20405475596551223
p08_uppercut_left_main_007,0.33580456367594663,0.41812732090766086,0.3046298748338786,0.31557318561129255,0.3259891497830749,0.27023932366223297,0.05169902748229015,0.04818442953828078,0.04765086328070792,0.6027930294967246,0.9247276391186129,0.23422549550576519
p08_uppercut_left_main_008,0.34158472086667185,0.3442624530813464,0.30813925748463333,0.25872135830824294,0.2845951529603575,0.2218047613993887,0.04883621885617942,0.047734575449275965,0.04762306476077245,0.49692362383014466,0.8564503390932565,0.19783147271186668
p08_uppercut_left_main_009,0.32017329801109196,0.3765337760906953,0.27326370239922443,0.29427394946709684,0.29965601762690025,0.20869204826472668,0.04999201768770869,0.04803830926335017,0.047630756693249794,0.5384168147874385,0.8277428063310909,0.2121490472461658
p08_uppercut_left_main_010,0.340693969432942,0.4262091001938352,0.31658009041653035,0.30899800025054114,0.309642077878138,0.24781448081428695,0.051148911157722764,0.04822423658505989,0.04771520674711465,0.5845126451378526,0.9139667802745047,0.22796193096021172
p08_uppercut_left_main_011,0.35702462246949934,0.42211543098347537,0.3255950657298752,0.31826174744314517,0.31254125890082285,0.2529387077196038,0.05104473899670632,0.048280923118822136,0.04788794915857614,0.6112179177889969,0.9203284074919201,0.23684785996817512
p08_uppercut_left_main_012,0.35686414165203734,0.4193652987015909,0.31316046577330053,0.3050935044639492,0.3255105666454375,0.24755860955151957,0.05110816842184618,0.04823123617867897,0.04764310604914585,0.6013945925577909,0.912543143139629,0.233577999052772
p08_uppercut_left_main_013,0.3349156481042975,0.44508603068876323,0.3303547417179323,0.31586765767633723,0.3256186135470416,0.24828084104087317,0.051180487596084456,0.04832376205533605,0.04775801409267243,0.627016265785696,0.9167582093915478,0.24217350514570551
