hook_right|p02_Global,Head,Core,Right_Leg,Left_Leg,Right_Arm,Left_Arm,Acceleration,Velocity,Position,Joint Angle,rotation,Overall
p02_hook_right_main_001,0.1741639859980934,0.35135438006287867,0.2070034900688928,0.2640078365387279,0.15469357670546252,0.13165643212670047,0.05612678402335178,0.04886239898068639,0.04762782759239133,0.5379088669607237,0.42389034288669203,0.21429934998825395
p02_hook_right_main_002,0.16036132438278086,0.3552740197178982,0.19706176445211032,0.2437615876681621,0.13830800348971253,0.11509208405817528,0.05454798197460516,0.04864631772386513,0.047622600935180136,0.5284091384856219,0.3671716998426277,0.21053447939469738
p02_hook_right_main_003,0.18891697751421827,0.3876208058536279,0.21921952794815364,0.26461821292671217,0.16226950251486194,0.12131933735580089,0.056818405415902606,0.048993174620030444,0.047628077506250775,0.563208843816906,0.43771637829518817,0.2230068079509463
p02_hook_right_main_004,0.07580172282169549,0.2645018885710169,0.12619558383253252,0.18148640249834386,0.10881294596709515,0.08352068166497884,0.056471541675459876,0.04811729480157888,0.04761943294946543,0.5304052123774382,0.0724856479743165,0.21166468295149232
p02_hook_right_main_005,0.08506822558219711,0.2620887645877796,0.13960804997295762,0.18810580054816858,0.14405927841174943,0.07083695765425786,0.05639584756106688,0.048198653152747836,0.04761961824388403,0.5694354337348134,0.07944116365508717,0.22467664481620936
p02_hook_right_main_006,0.12931554375231957,0.3081735669034955,0.154137703770504,0.21592458294015343,0.13651914974361168,0.10206781546145804,0.05487148836915953,0.04841468699176245,0.04762038637916135,0.5372729542452926,0.22763561891611175,0.2135197098687382
p02_hook_right_main_007,0.09590995793486427,0.2628745914874749,0.1479370251315772,0.1897520991441788,0.11820471845675402,0.08734902605218207,0.05489544794387962,0.04826174844628998,0.0476200207368291,0.5458116668714788,0.11111672422224872,0.21632295442054944
p02_hook_right_main_008,0.15757940351152602,0.3157060929952521,0.1752887345488417,0.2524536245826913,0.14064863823760443,0.09812946066072817,0.05499442155211874,0.04832435479726391,0.04762112448854067,0.5557326865019607,0.2867849315626462,0.21968382095044778
p02_hook_right_main_009,0.19610449931622695,0.3715678594009087,0.2117148262153939,0.265321586681386,0.11609140875961103,0.13451220197284336,0.058287373102939244,0.04909030647481328,0.04763241776119868,0.5061053640170574,0.44669535852013464,0.20449434786493664
p02_hook_right_main_010,0.19675090619818317,0.3337595521176403,0.18318991559630432,0.26466197586585005,0.11858887322166922,0.1529060077742433,0.05635243529929156,0.04969365778753213,0.04763188254467402,0.47298932837812846,0.4542245497012642,0.19301180715498403
p02_hook_right_main_011,0.1340003820745565,0.2842463319934552,0.1533738855507944,0.19726969695709673,0.09100224302764587,0.11119219976369639,0.058251545683515614,0.04842923697854149,0.04762008326195133,0.4819072275736097,0.21591325799759167,0.19619600341188892
p02_hook_right_main_012,0.11703628698970966,0.2783624597064357,0.15476749378415747,0.21209010012021184,0.11153571117531884,0.09141573789573162,0.05479184957367657,0.04812256749808373,0.047619726707487355,0.5367810549219272,0.1685424440489723,0.2132318239978958
p02_hook_right_main_013,0.14715997789431526,0.29771861273903005,0.15780344997612242,0.23424574916342653,0.13706172476345674,0.10187489908590493,0.0552916585749466,0.048378902250299026,0.047620459192644064,0.5460149610902031,0.24714654152093204,0.21656184063848288
p02_hook_right_main_014,0.19562062212799725,0.3385335948409501,0.156034760990857,0.2453601931057518,0.10831042278679101,0.1337901569046196,0.06490819318549183,0.05063941460564448,0.047621294763792364,0.4736436294206755,0.3739596433742723,0.19639707907060394
p02_hook_right_main_015,0.1919384247146046,0.32896233158577504,0.18372172541102275,0.2628178127505099,0.1424176561425834,0.12521397529180667,0.055697931678461564,0.04845916573923409,0.04762899323360056,0.5121466486380737,0.4069424231443162,0.20543458201858977
p02_hook_right_main_016,0.1836086813724458,0.31073992790582583,0.1670379617577645,0.23674075242156203,0.11572663216878927,0.13771903159205517,0.056834519879113754,0.04932769315490101,0.047622705654785887,0.46938341132743,0.3810156325159964,0.1918485414538149
p02_hook_right_main_017,0.12889260394635738,0.26764539065372267,0.14300931463156089,0.1882991991469263,0.12279153721879092,0.09376797175347704,0.05444513290290486,0.04826052928795222,0.04761983699101022,0.510902651891955,0.17590356560312023,0.2045361046942707
