uppercut_left|p11_Global,Head,Core,Right_Leg,Left_Leg,Right_Arm,Left_Arm,Acceleration,Velocity,Position,Joint Angle,rotation,Overall
p11_uppercut_left_main_001,0.30205713990017985,0.4651452894193005,0.24517454303753294,0.2955155501640561,0.21316469558287648,0.2981654092906852,0.05059193584920176,0.04873236758017104,0.04762836253646184,0.5320939889726806,0.842754811279877,0.21047276413401778
p11_uppercut_left_main_002,0.3158172943453567,0.45589104775326417,0.23840165161687513,0.32802036791213884,0.20198941952926508,0.26774942247128763,0.049507828665084234,0.04817861207472264,0.047644684993320634,0.4812969852099521,0.8800166904810838,0.1929944753165863
p11_uppercut_left_main_003,0.29911539340327287,0.4321490583146783,0.2312216655723196,0.32010267715256485,0.18006298171467292,0.2465182733101205,0.049099636584629826,0.04790302609131717,0.047623493739673,0.47397969509014004,0.8089716981588901,0.19032745258869566
p11_uppercut_left_main_004,0.3180165682825796,0.45675717447126374,0.2561653792780627,0.3146929763458709,0.20906403652806832,0.28035777278901364,0.05005040654509344,0.04883109229666197,0.047626938963433174,0.5153101954298667,0.8702614537560982,0.20473056475720736
p11_uppercut_left_main_005,0.31190347284899794,0.48068076434893603,0.2717893299171979,0.3170975770847364,0.21599608320933847,0.30717692387709106,0.0508615089765076,0.04920692699832156,0.04763563232383355,0.5479480676863703,0.8980737232865094,0.2160055012203998
p11_uppercut_left_main_006,0.29002732384297414,0.46725987172132327,0.2520814009703806,0.3032127602744528,0.21459098160788298,0.3020950856048847,0.050741226977670646,0.0488206229841753,0.04762303489880283,0.5346393701760269,0.8541275297608015,0.21140040671262428
p11_uppercut_left_main_007,0.31505094404186634,0.45527218900687555,0.26144949954886737,0.34144187626187067,0.19993839218831905,0.27051277522077066,0.05059088382029444,0.0481582814664265,0.04764887380507825,0.4937489082936038,0.9039985430788758,0.19749935786010825
p11_uppercut_left_main_008,0.2986104540693907,0.46487405196843196,0.2765240119211628,0.30858583471479095,0.219097254394456,0.2711162982942245,0.05053215644941372,0.04807718998204841,0.047626350405060504,0.5082594932391509,0.8883987407624241,0.20228961322353767
p11_uppercut_left_main_009,0.28417677238531686,0.45090774486630175,0.2487573586999267,0.330627926718158,0.20581008985445778,0.25029195728707243,0.04939372189940879,0.04846863860109891,0.0476319077940256,0.48687749589492446,0.856904455996644,0.19491328546514403
p11_uppercut_left_main_010,0.29433220694039164,0.46744357776520795,0.24632715617090456,0.3104397956015963,0.22334314240234407,0.29028451843452413,0.05054544686713651,0.04861493054552294,0.04762168267273424,0.5186261000866895,0.8720659310330314,0.2059288258331163
p11_uppercut_left_main_011,0.30122479314384704,0.4614922343001863,0.25597332334394485,0.30844934842481864,0.22399785282403212,0.28780218512758465,0.051040267264407455,0.04872228893798419,0.04762442099446521,0.5188331420620372,0.8755003841826081,0.20619856608814296
p11_uppercut_left_main_012,0.2691615352513074,0.4676151811577781,0.2610163475981837,0.2921158041192798,0.23327034489395287,0.27298945929186125,0.05122943019112093,0.04814664508974653,0.04761958580695492,0.5139636905711745,0.8522686751726104,0.20444658861734732
p11_uppercut_left_main_013,0.3060820577921203,0.4764038390386528,0.2672564512209942,0.3124422239990565,0.23603967670358683,0.2749840670375751,0.050603985496750666,0.04941227194603456,0.04763275927970381,0.5217697319185663,0.8977562567832013,0.20726199645378385
p11_uppercut_left_main_014,0.2841228373324003,0.45353238208639385,0.253257362357557,0.3192571234399947,0.2165800607616272,0.25134091759196975,0.049690595225758416,0.04893326071619717,0.04763183986714028,0.49433107095902046,0.8525371467161672,0.19765164230032534
p11_uppercut_left_main_015,0.3407057207678995,0.47080923450595435,0.2811630155718138,0.32638161688873624,0.2442407290911514,0.26352576994573323,0.05049665597724783,0.048439850661755435,0.04763573783203549,0.536140287111291,0.9223636949156946,0.21169226458343143
p11_uppercut_left_main_016,0.2871980068750258,0.4654328954350596,0.2639681322788099,0.31403603530938173,0.2260864724120802,0.24440308392209661,0.0494729265819396,0.04854112275786221,0.04765061800663143,0.4666283800590428,0.8987385994185408,0.18821414313294818
p11_uppercut_left_main_017,0.2865833974719247,0.4266470851847,0.24158336029681177,0.3395422659542563,0.19964497549339558,0.24680664938160604,0.050009883404318355,0.04800872673181674,0.04763001357446921,0.491870713589179,0.833629749325381,0.1966297745751047
p11_uppercut_left_main_018,0.32081983566514405,0.46276752250611397,0.2659626336908555,0.310139929625987,0.2313790860308474,0.28297962111738845,0.05090460682591645,0.0479244514060765,0.04762522739999773,0.5219088979335625,0.8971605462544843,0.20691265205518516
