hook_left|p06_Global,Head,Core,Right_Leg,Left_Leg,Right_Arm,Left_Arm,Acceleration,Velocity,Position,Joint Angle,rotation,Overall
p06_hook_left_main_001,0.34215668375467867,0.4820835650361596,0.2969770939883918,0.3008754692361081,0.23998105700775868,0.20920552626112238,0.0757296505560106,0.07534595253161089,0.04777372340176659,0.4995846478754971,0.8475452761377279,0.21688675032103955
p06_hook_left_main_002,0.37713815978000464,0.44818871625206924,0.28408910764631046,0.2839028219296221,0.2025410354336203,0.19946930276318908,0.06943904006760453,0.0665349293022762,0.047802041171052266,0.4741642681386763,0.8157679016662579,0.20337941250285235
p06_hook_left_main_003,0.32924594008045993,0.41174737339265466,0.27839418281341655,0.27611308791496203,0.20099962749175343,0.16794995505634167,0.07016428681218685,0.06503645346495161,0.04765462993711552,0.41202309255397146,0.7878047824848193,0.18240794427703663
p06_hook_left_main_004,0.32317898656220534,0.4452190919054864,0.28785586356372206,0.30365485175819473,0.2004887217337903,0.20731530851467211,0.06848097306879503,0.0673337329705288,0.047832848448007316,0.45108007258326055,0.8389845508390736,0.1956315928741948
p06_hook_left_main_005,0.28399916627996785,0.449999925698056,0.2891548095854918,0.28562676266791226,0.17970763805375342,0.1790463573735857,0.07054243042079807,0.06593764508238543,0.047840714379405416,0.4124237588412778,0.7962012102588923,0.1829679447814871
p06_hook_left_main_006,0.32940947506837437,0.4315189770246793,0.2872235191834026,0.3189318993082784,0.20701123770730412,0.21736232860378202,0.06943686397325258,0.06932059770291227,0.04768143832720282,0.48293490507381653,0.8303834435073044,0.20723078891666044
p06_hook_left_main_007,0.34584726544573086,0.42012653445037573,0.2796783104267546,0.2922093916465939,0.18521051426957752,0.21207195527576567,0.06596489884366077,0.06529780016605209,0.04765118441845777,0.47087281927458136,0.7934461655153209,0.20071183942809806
p06_hook_left_main_008,0.3235194235144153,0.4288331678778615,0.30514504609391613,0.286303208120034,0.2085846796362182,0.1730005595142034,0.0695772366514659,0.06606706289961888,0.04770679378613331,0.44401529081789093,0.8123322277754933,0.19321986345632525
p06_hook_left_main_009,0.30481840551758205,0.44155479272285725,0.2912215192134971,0.2819443217617668,0.16810836480945193,0.1663285853134177,0.0700722032539317,0.06627817048230904,0.04766630055122494,0.4442927377128577,0.7501908687400133,0.19354770381636616
p06_hook_left_main_010,0.3135858510335797,0.44851625571316306,0.30478733283977605,0.29225809299178945,0.2009507017984621,0.14622030240992256,0.06970671044042188,0.0667035566659537,0.047629526182536054,0.43107905538015057,0.7966682008595223,0.1891631074955087
p06_hook_left_main_011,0.34868909722405256,0.45809418183367184,0.299682616913812,0.2975016142494188,0.19406114568165905,0.23569757119392315,0.06582371001425645,0.06770368717338303,0.047789320639629804,0.49752072069919706,0.8377475353565625,0.21034937262894549
p06_hook_left_main_012,0.35938722750921903,0.41226920512415016,0.27091249904286263,0.30032156856764064,0.1836748343896537,0.18438021667855461,0.06538328161871884,0.06609843931319057,0.04762132638700225,0.4874089626338075,0.7522240747922909,0.20629689452190564
p06_hook_left_main_013,0.3176587624192837,0.46218208080046247,0.29941355452435775,0.3028139675501652,0.2173049180312693,0.1915055650237095,0.0706021083275434,0.06688963510246713,0.047639792489495104,0.4758252505847375,0.8294287088673965,0.20443899800491602
p06_hook_left_main_014,0.36870518027643023,0.42867732863721447,0.2862079839632577,0.30454331587905514,0.19369062558496236,0.20547844090450954,0.06599844962968802,0.06688421249985964,0.047670334836189945,0.48963070631431294,0.8084181784765547,0.20750445614795354
