jap|p17_Global_001,Head,Core,Right_Leg,Left_Leg,Right_Arm,Left_Arm,Acceleration,Velocity,Position,Joint Angle,rotation,Overall
p17_jap_main_001,0.34303022668563765,0.49188979751069517,0.272936223370949,0.27107735366860314,0.2378747740388143,0.168894612426651,0.04765998881620352,0.047767586655123984,0.04762816629567398,0.48259604070921747,0.8368719024231578,0.1926745387268483
p17_jap_main_002,0.32652588844869374,0.47229577580340915,0.266498108253189,0.27190931685665315,0.23274467549235106,0.16618058286396892,0.04764757830619107,0.04781882481149659,0.047619206145750104,0.4731739690894904,0.8146889436385962,0.189546790735726
p17_jap_main_003,0.3229501049074298,0.46600149331070984,0.2596383261389361,0.2724915641087624,0.23200668608324193,0.15691918178035977,0.04764257602989512,0.04780883593853304,0.047619128201954096,0.44920498374919415,0.8177422693058002,0.1815521319058741
p17_jap_main_004,0.3225455961918587,0.46473760533014624,0.2524049933172189,0.25486368863782055,0.22432319656256042,0.16298175467125148,0.04764320237929014,0.04780821286483207,0.047619121712422566,0.4399254712698921,0.8006485979195759,0.1784589621713381
p17_jap_main_005,0.33838959634600924,0.4722634431761222,0.2604148847911018,0.2621565842388376,0.2429680287697301,0.158366487759127,0.047641026501473296,0.04785009279806357,0.04761928854908373,0.44857752502217274,0.8313174944965146,0.1813562147739032
p17_jap_main_006,0.3363267357937155,0.4856451193716856,0.27188046639997826,0.26576246801505493,0.23082725281621963,0.15906701898643996,0.047656447637375476,0.047844914746141054,0.04761928536222652,0.4714484059656616,0.8183676829837859,0.18898325611639272
p17_jap_main_007,0.32082695912596204,0.4727629400374749,0.2509109662349379,0.2523698011349653,0.21967060659964285,0.15378138734823227,0.04764990249355227,0.04781707190369815,0.04761913469137242,0.4367857527610659,0.7886078162760091,0.17741757571943878
p17_jap_main_008,0.33185086854576085,0.48397609813477516,0.25811265534721356,0.2547217680962993,0.22516518213567,0.15608777475923674,0.04764063620869311,0.0478366833437161,0.047619091575827305,0.4546150490328976,0.7994382451436566,0.18336412286176892
p17_jap_main_009,0.33850345306156154,0.4872555770598789,0.26085686510682626,0.2600972011025767,0.22436989097625734,0.15346850944350293,0.047646476741646196,0.04783018863530806,0.04761910080732021,0.45750904573341733,0.8059752038591805,0.18432857037012385
p17_jap_main_010,0.3418999695452459,0.48339286624963573,0.2606999094944181,0.25876216875692704,0.2348045497487566,0.15197559076109307,0.047640129295882405,0.04784198520379831,0.04761914405306006,0.449161536420336,0.820862135988446,0.18154788364000557
p17_jap_main_011,0.30608975493265633,0.4467782162922259,0.2993202296753476,0.2680972269221954,0.236167969852982,0.15928772500602117,0.04764309938412461,0.04775496013083105,0.04761918969173472,0.46830836551141247,0.8224502712948085,0.18790214167545605
p17_jap_main_012,0.3268881646086804,0.4516802454992087,0.30305007473628287,0.28040150177618994,0.24214912659126653,0.1399735356771669,0.047674631624063615,0.047822225487674584,0.04761906065948566,0.484146067677539,0.8220362238673554,0.19321430826309238
p17_jap_main_013,0.3238741832686694,0.4441906123615067,0.3057735025868432,0.282448260027169,0.2323536478354002,0.13117273242818533,0.05059080841359133,0.04795829013119568,0.04761910964668107,0.47879786575954836,0.8058695354423652,0.19244898810144512
p17_jap_main_014,0.33976205098946516,0.45362504941220816,0.2930102166606666,0.26593798116100326,0.19599961931359441,0.14284713459210494,0.049668610904889166,0.047955681527407125,0.04761907503327415,0.4722291343991296,0.7733366163528127,0.18995114227714194
p17_jap_main_015,0.3312175938177904,0.4657687365640947,0.31115481742036294,0.267229889121396,0.20412038809409463,0.13222293155439696,0.049603765536953635,0.04790681551443837,0.04761906025085577,0.4822434521426572,0.7812215064786757,0.1932513443980164
p17_jap_main_016,0.33105273732243823,0.45637456697958534,0.30392789537908477,0.26957576251078896,0.2002090552385256,0.13889397640122586,0.05008046084832946,0.04792584804407427,0.047619123834577615,0.4752746616863862,0.7817845826277267,0.19109365685959662
p17_jap_main_017,0.32310533197387237,0.4572456693713563,0.2609393687173086,0.25217508728746874,0.18157261171465566,0.1480517523000509,0.04875515518773444,0.04781225102898419,0.04761928907295852,0.43999752711013473,0.7458551195481125,0.17885497777561776
p17_jap_main_018,0.3359013844544531,0.4725809663972801,0.26836143619761477,0.25915995165756556,0.2149492859348742,0.177492718690243,0.04764227830364843,0.04773470479559875,0.047619513963526074,0.4539483764780933,0.8217207085995994,0.18310845319244679
p17_jap_main_019,0.325264667439506,0.47981197257824826,0.2792418166655124,0.25938865146322226,0.23048949576107347,0.16713497509080172,0.047637440137424894,0.04777344329797546,0.047620538798808454,0.4599843118083151,0.8305942242847261,0.18513173174790515
