hook_right|p21_Global,Head,Core,Right_Leg,Left_Leg,Right_Arm,Left_Arm,Acceleration,Velocity,Position,Joint Angle,rotation,Overall
p21_hook_right_main_001,0.19467009383553566,0.39780222997313264,0.21962528868028192,0.21896082881087256,0.22454524637325807,0.23365151533918307,0.060839003173697295,0.05507076246911715,0.0476428219352239,0.5982936546377542,0.515461696544932,0.23806780676018952
p21_hook_right_main_002,0.08649234511213656,0.25487995345278514,0.10297114905346658,0.10526002546320315,0.07882274816566681,0.13212333361765363,0.055459326248660255,0.04790914915502855,0.04761904896506004,0.5046070510271148,0.01766536722527844,0.20265850881026784
p21_hook_right_main_003,0.11403796917759786,0.3340065409097758,0.13093589576984238,0.11919177233983169,0.16364939657847447,0.20015636888310975,0.060244366031644715,0.05036716785357699,0.047619064615076596,0.6353192473286795,0.12891447385101817,0.24864359373796707
p21_hook_right_main_004,0.15354149648035087,0.3564212114066204,0.15957804097369727,0.16217461154034496,0.1894535923917864,0.18102350057307331,0.0535219123157605,0.04807198549598897,0.04761961510283155,0.6529759946865409,0.23060888036208466,0.2515232974994301
p21_hook_right_main_005,0.13580642086791342,0.2767932894699022,0.11926296364813645,0.14682487578526623,0.06020592527636616,0.1272163664219098,0.054064149100139666,0.047908610321080486,0.047619052364039106,0.4640270599801951,0.13030220318451602,0.18866660646713843
p21_hook_right_main_006,0.1566339028162616,0.34907710946666415,0.16249090850181042,0.17764216459142812,0.20267579054784388,0.16987135578054977,0.0628260086041719,0.05246411091823002,0.0476195018409621,0.5694323372259441,0.3191772157321016,0.2282408189161153
p21_hook_right_main_007,0.1250534189764569,0.30284061602418283,0.18436661285722383,0.19161599762004788,0.10498167567180856,0.172794062351041,0.05684373626620477,0.04838116501761621,0.0476190540793064,0.5161593051691706,0.2795156557043518,0.20712806881766388
p21_hook_right_main_008,0.14690857427711643,0.3853863991855069,0.18772867170080315,0.17732171772402033,0.20689021794391863,0.1998223012241826,0.05514146705496784,0.04809050964146787,0.047619694928569024,0.6691706586706148,0.3042538176616054,0.25746754512235015
p21_hook_right_main_009,0.2009791839060444,0.36507799189807033,0.19834589222266324,0.21284683229634643,0.12797656478053168,0.185209574949687,0.05430749155179442,0.04818092206742713,0.047619341350018385,0.4457781333609221,0.49815099764507453,0.18275551566004788
p21_hook_right_main_010,0.1135523880342832,0.29635939366819397,0.11777131785801945,0.10336195143731056,0.10995765351316,0.13203030423024337,0.0595472658683248,0.048616568014935344,0.047619049842804774,0.5805905722493401,0.015360534521725219,0.22958480204420006
p21_hook_right_main_011,0.15303510279932392,0.2934359081708662,0.13741192133993818,0.1657318236380278,0.09113221588240172,0.14456198959652214,0.057365734116654424,0.04802352362303847,0.04761905310765744,0.4667717946029238,0.2257590440007545,0.19072035078087224
p21_hook_right_main_012,0.24090801482673568,0.45424158280997284,0.24399614589019078,0.310249486676757,0.24358187786463917,0.2628240550772928,0.05424842036611349,0.04918343254335124,0.047707839742796146,0.722550837728539,0.6197869811588634,0.27532756354600124
