straight,Head,Core,Right_Leg,Left_Leg,Right_Arm,Left_Arm,Acceleration,Velocity,Position,Joint Angle,rotation,Overall
p06_straight_main_001,0.32115242544808204,0.45218667322640266,0.1967816318463506,0.3120005187528717,0.2741613973965881,0.15434960961461552,0.04799055370120759,0.050505043583837415,0.0503807293470072,0.4402799167894022,0.8258251952625708,0.7101616117206202
p06_straight_main_002,0.2839298265632599,0.44321610721820576,0.17818917880173718,0.29608680680281463,0.2491080236114608,0.13662268283813403,0.048034406180780864,0.04890149222862407,0.048612518031509344,0.43008938065700564,0.7416046310717019,0.648150055947293
p06_straight_main_003,0.2833158123157718,0.4031210448978091,0.1846197597079587,0.2797336958183315,0.19057178910310796,0.10927256895764179,0.04868969745681976,0.04782412249496935,0.04762906005621277,0.3949839467259646,0.6620707592398872,0.5819447154857104
p06_straight_main_004,0.28730955458046664,0.47043838564434715,0.2028504055070058,0.3165988185338615,0.2806683865661882,0.15960338701060642,0.048317409216140556,0.05014759177543669,0.05149037728310875,0.4636271840254718,0.813948715094175,0.7088522557735639
p06_straight_main_005,0.2917616742973859,0.47479136904672625,0.20208485488883157,0.3257405667071215,0.28476621538734215,0.1645158631273453,0.048423820640907986,0.049543277900002014,0.05244888121782432,0.47004222365723214,0.8307302134543827,0.7225238165152374
p06_straight_main_006,0.30097326740288927,0.40573085583761737,0.21078204235369738,0.2918321298680516,0.2140813785470887,0.13955026325907488,0.04868842856248142,0.047835197003650715,0.04763756586539537,0.43444385273750274,0.7241353853088762,0.6372279255374641
p06_straight_main_007,0.28605596849007103,0.4797809856099467,0.19749311689889054,0.3214802868178174,0.27586902606196106,0.15597593905636786,0.04857050220545173,0.048716187816280045,0.05148454333336031,0.4610277493915735,0.8151212436722104,0.7088931953880192
p06_straight_main_008,0.2889841608637401,0.4826196932494498,0.21979442369470809,0.3251589448020556,0.273159372379591,0.1714997831687876,0.048444882015219175,0.04856174896917825,0.04989394374392013,0.48801214023434686,0.8305752829071439,0.7278063401053048
p06_straight_main_009,0.27808842927676186,0.4832327170843943,0.2220914366333715,0.3221616300167331,0.27234970291652316,0.18414699341082705,0.048410581023822494,0.04849148067254806,0.04902943810268884,0.47149259531903515,0.8514701207168901,0.7374768630975336
p06_straight_main_010,0.2775102705458374,0.39728483204899645,0.2271532094455182,0.31741921854119576,0.17324830259196364,0.15027500749806713,0.04859515879305117,0.04781115209487304,0.04762311889951222,0.43082178254126796,0.7230074211770103,0.6353517295862876
