uppercut_right,Head,Core,Right_Leg,Left_Leg,Right_Arm,Left_Arm,Acceleration,Velocity,Position,Joint Angle,rotation,Overall
p06_uppercut_right_main_001,0.34661266430468657,0.3988900220670056,0.3309569388286217,0.3360039680964282,0.16139849131929088,0.2080619510720553,0.0483890410813006,0.04952171148352322,0.04797737071904164,0.5812691559028227,0.7743611513550751,0.7164335527193993
p06_uppercut_right_main_002,0.3550414665932572,0.39081413830656636,0.31051330972593294,0.33995987102203085,0.15593135353698112,0.17782946906372815,0.04807875796805516,0.04786758962252678,0.0479605983754345,0.5333550967982646,0.7678393729863519,0.6974940901299257
p06_uppercut_right_main_003,0.3555275915280509,0.4561638468409862,0.31380770334560915,0.34896285416071016,0.19157952054012736,0.1684141460799771,0.04936708125188372,0.05466433888072922,0.05119428772619644,0.6203393313739559,0.7443270198612257,0.7071307133150447
p06_uppercut_right_main_004,0.35141504436180215,0.4483409307608973,0.3076551016328977,0.34145174545252105,0.1909506874444174,0.1659919330606276,0.0492596495966411,0.051586601322772915,0.05039509855362575,0.6221282572020008,0.7249207697895711,0.6940830160132999
p06_uppercut_right_main_005,0.31754973531583086,0.39681110004567827,0.28583629682961237,0.3007295358581047,0.16558080294263847,0.1304244910347644,0.04817541952222948,0.047906544639098145,0.04772340090959542,0.44563322811930306,0.7465414941075572,0.656269014311081
p06_uppercut_right_main_006,0.28632765503166435,0.37054693420611307,0.21446790980435285,0.2894009844961426,0.1377661937764781,0.12512458968699502,0.048150288465011654,0.047795886019401976,0.047620894918234125,0.4202912540360736,0.6222853262496163,0.5616871045855535
p06_uppercut_right_main_007,0.3352568330046431,0.4156098744479775,0.24409642513826216,0.32935932085070047,0.13331062243966726,0.16045725873968497,0.04825698148472755,0.048154200423895184,0.04772168937006625,0.4890276753280419,0.7126128709508015,0.6455373122639736
p06_uppercut_right_main_008,0.28006584604419815,0.37356561521539233,0.22518079568000565,0.2985963787493349,0.14901788678214786,0.12749577820454042,0.048670083259022896,0.047925261641335294,0.047643712982024064,0.4391831639531015,0.6380466874175437,0.578387630378211
p06_uppercut_right_main_009,0.30916635142192256,0.38842452259840765,0.2367236163855154,0.30936097500761295,0.14121078032293838,0.1432471258257722,0.048458920137409205,0.048237373247446494,0.047621182175913435,0.4747304873816717,0.6503606998801256,0.5976716361305894
p06_uppercut_right_main_010,0.19039384413883415,0.21822386278430703,0.10222042906006937,0.13173854674757957,0.08012143433912464,0.10100869144931668,0.048405810838009655,0.04768889741716701,0.04761907214657235,0.45622531396721755,0.10083371486478367,0.2074511945955138
p06_uppercut_right_main_011,0.3124482535531865,0.4043841629136532,0.24159001431974242,0.30855313544061813,0.1528551110060822,0.14219464371510843,0.048283408065424964,0.04795115131493694,0.04766117719677038,0.44121893669456974,0.7212244964976191,0.6372228285567043
p06_uppercut_right_main_012,0.2960082212729959,0.37679391100082904,0.2454324899340527,0.28682319416421753,0.14126719672891697,0.12306685753635375,0.0483595036582136,0.04767731111219621,0.047619708441357836,0.4298406871442554,0.6490537409371351,0.5832898247992712
p06_uppercut_right_main_013,0.36691554336927473,0.45844282309097323,0.2766171615337938,0.3498604677979791,0.1606980375253145,0.208053860958952,0.04870761256766806,0.051503760043955786,0.04890788432673115,0.5865207452777922,0.7654981464363401,0.7118049260887757
p06_uppercut_right_main_014,0.3087700932088436,0.3884236261509968,0.24804596307645319,0.28993071460690933,0.16396457129955544,0.1442316014695618,0.055097674032064094,0.04802053613297989,0.04761986487169342,0.4641848583055994,0.6672669385916565,0.6063423145058393
p06_uppercut_right_main_015,0.3127722270504779,0.4207119782095551,0.25185430512736406,0.311526020443758,0.1177455492780225,0.15416129401624432,0.04813818223903989,0.0480549086652471,0.047633572067679666,0.45494159116675065,0.7090776867000008,0.6328368580400258
p06_uppercut_right_main_016,0.1967409076337707,0.27135731543147323,0.12477997821461721,0.16028036015337904,0.09825143847941842,0.09170282150577,0.04807203715960974,0.04765688061337194,0.047619129786479565,0.44253473657973963,0.20797092008285217,0.2783400650319184
p06_uppercut_right_main_017,0.3591966724871362,0.4650222065204506,0.2914056547379609,0.33676736100605587,0.1653899097766968,0.18355063050112297,0.048483516031265446,0.05068547853437016,0.04890343381658391,0.5757694471176882,0.7579916373132807,0.7033249802546029
p06_uppercut_right_main_018,0.14823428586402118,0.2372553048794906,0.0765929695322258,0.12237989080757024,0.06450220288595424,0.0755212658340794,0.04830190997676037,0.04768449259745305,0.04761905904347075,0.4008126532109989,0.06993247461949896,0.16919652819694894
p06_uppercut_right_main_019,0.3539375812637628,0.4665650542545901,0.298094527921164,0.3283808616088949,0.12356120431154023,0.21646345304895567,0.04808147014432256,0.05009535429570304,0.04764230499387471,0.593785056797856,0.7342296235732378,0.6920962535406233
p06_uppercut_right_main_020,0.21087594907425783,0.30114919564913756,0.16338471785740163,0.12030346158535817,0.15146675988745675,0.11375944307974235,0.05397071957624587,0.047979278223637886,0.04761917850517127,0.4087473673326074,0.3386484638030699,0.3596781348619311
p06_uppercut_right_main_021,0.34016884446634627,0.4410270135569096,0.2739002232084725,0.3309368575042445,0.18073385596191308,0.16724626534263556,0.04835971274391965,0.0495825510818562,0.04872329937360616,0.5644650441799814,0.7250149385574401,0.6768499702442025
p06_uppercut_right_main_022,0.20119041171394544,0.2445593136307025,0.09794318431758685,0.1301884613645537,0.08880492412380737,0.11471796750414279,0.04835172769498239,0.047775365463678915,0.04761904803715043,0.4667799482764973,0.12731084127038061,0.2291515733722156
p06_uppercut_right_main_023,0.29381408088808053,0.4039533233339155,0.23881426927125765,0.3017667971191732,0.161502250500558,0.15783089247928767,0.05128826992691499,0.04889087873392738,0.04763201142392578,0.45836586863941065,0.7049783942262646,0.6309946365502084
p06_uppercut_right_main_024,0.27395266476072344,0.28671067200714645,0.16266366330022305,0.23673002676166988,0.12731346014552164,0.12376679530626586,0.0481869569093386,0.04767237039938974,0.0476199112527493,0.5096303929816011,0.36503712173806757,0.4084151031111276
p06_uppercut_right_main_025,0.32869373688948045,0.4164702945538101,0.2365706071969047,0.29077262307596313,0.1540946286384644,0.17209827336125688,0.04828565641104692,0.047889395903873234,0.04763455711057866,0.45774004875773144,0.7201748028124499,0.6414443765960344
p06_uppercut_right_main_026,0.2765498587242493,0.31039758346764235,0.19038119927775493,0.2592928088973127,0.14215243848398734,0.12351783775473062,0.04817358467520902,0.04766687919069716,0.04762104706244844,0.5041796984803859,0.45321329460736465,0.468503215769271
p06_uppercut_right_main_027,0.3342767642624028,0.4398261366394422,0.28790180740912624,0.289832891541583,0.1532847049909119,0.17539604552613636,0.04822286457209069,0.048752522288014404,0.047664400296634296,0.532843332159732,0.7110622407208133,0.6575965681524889
p06_uppercut_right_main_028,0.24184814092250856,0.3693286824020691,0.22216510519921825,0.2710318705091873,0.12157861849947633,0.13156265225688082,0.04863365831613422,0.0477741729237165,0.047619763733494545,0.42519916484286746,0.5765185052193574,0.5311227031064104
p06_uppercut_right_main_029,0.34305619957911426,0.43380357207910125,0.27635889623925564,0.3128453080316552,0.19093346610788822,0.18612639336514653,0.05197688355496513,0.0500642444489935,0.04855054438541851,0.5510972572644698,0.74613816755271,0.6876258944662379
p06_uppercut_right_main_030,0.16247990064426845,0.20731102819813335,0.08675445359505837,0.12726582700462147,0.07569561616307298,0.06951882272883898,0.04804829055559293,0.04767818831347177,0.04761979045380118,0.40995372598446045,0.07189732573811605,0.17331424581201937
p06_uppercut_right_post_001,0.31314147558990857,0.37697751699065485,0.2618731346380437,0.3158275496536403,0.14288321856407654,0.20217533961837836,0.04821780082174053,0.04779244809026587,0.047799731063734224,0.5107401138263435,0.7085761633163379,0.6492253484693395
p06_uppercut_right_post_002,0.18806125031951465,0.25193953841022393,0.0878373152457503,0.13718662082086658,0.09371858144500958,0.10552997949791532,0.049827114674647656,0.04779713628438666,0.04761904788946516,0.45325855968281575,0.13019034666060497,0.2271108105672682
p06_uppercut_right_post_003,0.2678005203758619,0.36639190999095395,0.22048001412425594,0.29069281076338066,0.12286274290599568,0.14017462197902097,0.048407259935044404,0.04773329469890276,0.0476196656514084,0.4078932244789226,0.6293495784031281,0.5629126722258664
p06_uppercut_right_post_004,0.1626029396398553,0.25193761716549357,0.10193091798276824,0.1552732835992038,0.08659903046294673,0.07787304039692404,0.048171621969431214,0.04767187093116303,0.04761906335621889,0.4011234916263845,0.16749647815970206,0.2375845821997068
p06_uppercut_right_post_005,0.3571715186686734,0.47324539269820276,0.2952268682972579,0.3528042269415804,0.13386514406518063,0.22127970553480045,0.048021610899121964,0.049608129834507964,0.04765242752543081,0.6107414165359875,0.7557657544563748,0.7122584530802586
p06_uppercut_right_post_006,0.23881754030862493,0.26588385912605705,0.11015756458178343,0.21994499663244432,0.10244802869762348,0.09587443039060325,0.04932095746096706,0.04767585614702804,0.04761988020714679,0.42442697467556345,0.2967085174245762,0.3350240545998724
p06_uppercut_right_post_007,0.26885958137475663,0.3851940195376297,0.22933899018511364,0.30036772883731466,0.15813958139500434,0.1824273786050738,0.05058129214909169,0.04831176790001971,0.047729151063421536,0.4606918601090528,0.682937743831745,0.6162639787149373
p06_uppercut_right_post_008,0.272019811330265,0.36530534067653925,0.20754019809166077,0.299208338916252,0.14971530186530313,0.12887034504608672,0.04816668815768644,0.047709992404727126,0.04763174075808481,0.4089772063137844,0.6434488981396647,0.5731073905919005
p06_uppercut_right_post_009,0.15674667296729977,0.25055103705121645,0.10653495769683632,0.14909489057843603,0.09377524706665955,0.09476820684797409,0.04907171886996927,0.04825911325877437,0.04761905977474057,0.41627110240480525,0.16931261384228216,0.24340016041103907
p06_uppercut_right_post_010,0.2730598624050783,0.37226621522540043,0.23563095117390104,0.2634535428564587,0.10957748566133874,0.09551862058632954,0.05215132624103695,0.04766830169027364,0.04762384677583627,0.4175958049744045,0.563567231977823,0.5197758038767974
