hook_right,Head,Core,Right_Leg,Left_Leg,Right_Arm,Left_Arm,Acceleration,Velocity,Position,Joint Angle,rotation,Overall
p06_hook_right_main_001,0.346091662796158,0.45133985207571303,0.12653018699421623,0.2389562769450781,0.20730683780720865,0.15370695831668293,0.0683258746592973,0.0529189101509409,0.04762614539014349,0.41438971407583247,0.6362861120474503,0.569717192655965
p06_hook_right_main_002,0.31205675226783297,0.4438868428450416,0.11620485133436662,0.2623236132102303,0.16275064854052124,0.20427928678996135,0.05600563388538233,0.04861677349370609,0.047623680786971434,0.4845393675531359,0.577430729150876,0.549563320671554
p06_hook_right_main_003,0.2790574359723598,0.34684557009507655,0.11346080956691655,0.21767704032705715,0.11193976232314887,0.12496353417924677,0.05927563389844841,0.04820018258209167,0.04761909450437339,0.4008035730328869,0.4163862375253543,0.411711438177614
p06_hook_right_main_004,0.3309745034165422,0.38769378866144333,0.1129542790334882,0.2524952724874563,0.1293833108713775,0.1432675945376724,0.060703947849381545,0.048437057965413664,0.04761936785986289,0.3773787259160754,0.5574603666439664,0.503435874425599
p06_hook_right_main_005,0.3422806253173327,0.46029996478505575,0.11689072761604413,0.28778967939361333,0.1734523470345374,0.2248366110035786,0.05631319038978776,0.04885496695154702,0.04764877085210253,0.48149739823639137,0.6642646908952932,0.6094345030976226
p06_hook_right_main_006,0.3074247990907035,0.4420492231021272,0.10767689200969269,0.25826491531462575,0.14083588869042757,0.19832557743227722,0.05501424642064072,0.048400431510823336,0.04762492763956202,0.47193613390967765,0.5472719626626884,0.5246712140367851
p06_hook_right_main_007,0.25013841775502216,0.3514264371481853,0.11469267473893259,0.20637474511396253,0.09726229093272462,0.10340831563679842,0.05689763717220379,0.04799543229715406,0.04761909261922156,0.36633922580065587,0.39215206910971917,0.38440821611700016
p06_hook_right_main_008,0.2989407293334729,0.3568736199937531,0.11920295136414964,0.22833113462087976,0.1293142056057576,0.15523668892985862,0.059378784588373076,0.04799857842059837,0.04761923910453832,0.40110005231632806,0.49761388773215115,0.4686597371074042
p06_hook_right_main_009,0.31464399630985096,0.4705405987446752,0.11645394397037041,0.29743174780331777,0.1968131974747709,0.25474366472335924,0.056360876812541226,0.04884852011796853,0.04764173506409536,0.5184343092199376,0.6802724084972757,0.6317209787140742
p06_hook_right_main_010,0.30967856327969784,0.47271639243414326,0.1280870198653145,0.3033285017130038,0.1945634574817264,0.2499337068799244,0.05657887541435181,0.049310222868232736,0.04763322168477819,0.5138529746375886,0.6928112655975417,0.6391237783095558
p06_hook_right_main_011,0.2630199672578753,0.4290011101137668,0.11099231120714277,0.2609794062611691,0.16767730947016318,0.19635783755121544,0.056090840948612414,0.04827555487484442,0.047619845469789535,0.5005092551738161,0.5209817074340154,0.5148399717559555
p06_hook_right_main_012,0.26923236068336837,0.341533591245368,0.11017115020542811,0.21827426481821816,0.09143427704449661,0.11633381661710043,0.05995273660735804,0.048074951409764116,0.04761919136118665,0.3345390151350611,0.44007077210475404,0.4084112450138462
p06_hook_right_main_013,0.3029131629462989,0.4577946756904973,0.11920231755584602,0.2774674868913206,0.17606272627207434,0.2337089919104757,0.05629339748823535,0.04854669423464665,0.04762783996923532,0.5029479192440515,0.6250850470125426,0.5884439086819953
p06_hook_right_main_014,0.19144065020223586,0.28513713421644765,0.09222604577937499,0.1397694646908079,0.06919731645633168,0.10071236087390537,0.05814713555025753,0.04826448121233085,0.047619089253669165,0.3867660549501299,0.18183763617380802,0.24331616180670457
p06_hook_right_main_015,0.2942271081805827,0.3812772259219242,0.11345752169757102,0.23252627330581793,0.1714101499048693,0.17930118030212824,0.06404903785834787,0.04939511701950209,0.04761906313415422,0.43355582089915323,0.5299866278359954,0.5010573857549427
p06_hook_right_main_016,0.34216353451864573,0.4579371213664304,0.10702051143294633,0.28938997073525224,0.19057207003017723,0.26228400906000027,0.05725884258976174,0.04926192058771798,0.04769406676985874,0.4922025922215843,0.6971074658670813,0.6356360037734321
p06_hook_right_main_017,0.2227969358168563,0.327834813823597,0.10978528189697126,0.18305259323667405,0.08298077996773263,0.12785327158170579,0.058637840321250995,0.04838500256556696,0.04761912417787421,0.36382939820143634,0.34669082420974223,0.35183239640725045
p06_hook_right_main_018,0.3254713850246397,0.44904734827798853,0.11160423142705918,0.2764997365034626,0.18457807422916156,0.24132667459494872,0.056774617058245457,0.048600916283720895,0.04763977246662151,0.520633740224889,0.6207498026451967,0.5907149839191044
p06_hook_right_main_019,0.19928651777011552,0.2242015856940199,0.03835408523557547,0.12787411725973305,0.0387967403384919,0.09891484984131477,0.0548392169610389,0.047920839650155325,0.04761905317834498,0.34755480374959397,0.10064443405200285,0.17471754496128017
p06_hook_right_main_020,0.2789790629027884,0.3674903013870658,0.10987511277769195,0.18491030229457395,0.12839959106504922,0.10807648035905468,0.06762537571768919,0.05212138363937903,0.04761905038671431,0.34836609000532404,0.4281165635407942,0.40419142148015313
p06_hook_right_main_021,0.31847594839225046,0.4508057703731483,0.12290046990821679,0.26470187079152174,0.19435912141439077,0.23467883595764216,0.057028992834092164,0.048635161427724345,0.04762335105372206,0.5311503927816004,0.6070521810939293,0.5842816446002306
p06_hook_right_main_022,0.2646493309857379,0.3431270274174478,0.11480282865235684,0.24421970793477987,0.10066137698960669,0.147860692812359,0.05846721592371822,0.0483543417377146,0.04761942346037641,0.38051651898520866,0.4640770747238448,0.43900890800225395
p06_hook_right_main_023,0.3127999179230215,0.4108784655381902,0.11526910325854352,0.25468446588725435,0.1885203455678826,0.21812921169862798,0.06361358446143468,0.05188903335094629,0.047624510164350375,0.48936472643914114,0.5782364256185188,0.5515749158647055
p06_hook_right_main_024,0.2975939824849825,0.3366264589804657,0.1095746858228965,0.23118981563040908,0.11236193819889659,0.18014264132033003,0.05881614242826157,0.04812725733322717,0.04761936052674615,0.3841629049854717,0.5001481217979039,0.4653525567541742
p06_hook_right_main_025,0.32570345572745873,0.4577800619883665,0.11192462405794468,0.28737476399930034,0.1827397960571981,0.2666031538298033,0.05683012461397644,0.04856425908482635,0.04763137969216696,0.519749781422038,0.6602077456559199,0.6180703563857552
p06_hook_right_main_026,0.27537579121394523,0.35367663480405354,0.11275970208210903,0.22798372265088798,0.13060715306981724,0.15096474341648106,0.06359592713091525,0.04889217389548722,0.04761937487342333,0.3849026776737544,0.48000507333281756,0.4514743546350986
p06_hook_right_main_027,0.346121828937975,0.46314011504799907,0.13516586713172768,0.29101499588003266,0.18763412160902873,0.29768335642509564,0.055698545573863424,0.04887769863734989,0.04767041027783384,0.5502667654880252,0.7072264264343506,0.660138528150453
p06_hook_right_main_028,0.26353650861899885,0.3669030757117796,0.11691378198226095,0.21338279881043004,0.14572241170370753,0.1472428694629157,0.05927065187214654,0.048717657513679645,0.047619179682375404,0.3974664781746251,0.4753512155905173,0.4519857943657496
p06_hook_right_main_029,0.30502127401363144,0.4643590313751436,0.12782354133130697,0.2631563092242769,0.21454357856041426,0.1218499940024842,0.07573437149661622,0.05709347036438851,0.04763252519048231,0.4076621912589801,0.625480300217861,0.5601348675301967
p06_hook_right_main_030,0.2636034166434846,0.3929526380786261,0.12408423836184349,0.23055013961225318,0.07905967667371878,0.12123433896426686,0.0574072325991276,0.04818102034333491,0.047619991207192666,0.3080270070875334,0.5206029374805572,0.45683015836265
p06_hook_right_post_001,0.3106211402707669,0.4559346687284046,0.10883728494698479,0.27401507738983233,0.19014286637888048,0.25599158102492237,0.057839847189663285,0.04902717111496062,0.04771237433540336,0.46204275830383146,0.6890756492703652,0.6209657819804051
