jap,Head,Core,Right_Leg,Left_Leg,Right_Arm,Left_Arm,Acceleration,Velocity,Position,Joint Angle,rotation,Overall
p06_jap_main_001,0.26877284162326576,0.5047202422656324,0.25530076417776515,0.2794648446705468,0.24164815010965848,0.23756630929184192,0.04820683533191633,0.049549018565151204,0.04769961496104152,0.4218425927414803,0.917826831735877,0.769031560037558
p06_jap_main_002,0.24390716819529912,0.4871451048963655,0.2771179311770926,0.2634478605314321,0.2181737040606791,0.24976950913265936,0.048147101082056165,0.04932922017877773,0.04764734838040783,0.46203833723475335,0.8455775794295329,0.730515806771099
p06_jap_main_003,0.25202819878345384,0.499263631584218,0.34067995767499215,0.3050225751484808,0.23613468289910983,0.2517693991066574,0.048095807272971726,0.052167156456662624,0.04808216491454674,0.5456258905151097,0.8960529030066536,0.7909247992591905
p06_jap_main_004,0.2594119576323184,0.5013884055344694,0.30833817300118427,0.30738534279061724,0.24527412267714438,0.22795688022598765,0.048091968775469875,0.05335351571931603,0.04762972773316213,0.5172750776147684,0.8899054097258196,0.7781163100925041
p06_jap_main_005,0.26363548792503627,0.5042277008107874,0.32667377331702124,0.31653065726296514,0.2563689422520247,0.2143884074473524,0.04805133011633732,0.0507129646876721,0.04763242175068779,0.5507178831863035,0.8877078046301856,0.786610828197021
p06_jap_main_006,0.2690118237403737,0.4986434603449933,0.31475647942519946,0.3221737924903453,0.24104243206760606,0.23790656314128814,0.04812050023029799,0.05159596950294576,0.04788200964976991,0.5259710387257338,0.9113089811467393,0.7957075984204376
p06_jap_main_007,0.2833723273019243,0.5045777327145288,0.31876552030419686,0.31987923591152717,0.24850180220741952,0.23135575073454687,0.04810788304494192,0.05129553792769975,0.047670553336618085,0.5546271842907374,0.8978340733025715,0.7948720065990211
p06_jap_main_008,0.29164351131512756,0.5025272263964954,0.3104505694384194,0.28809515843595135,0.24600864255594104,0.24565959680619082,0.04818146443127237,0.05021139052165004,0.047698987320889265,0.5222486405687419,0.9057356274962176,0.7906895314179748
p06_jap_main_009,0.2903402205186367,0.48800318759155087,0.2479890976074838,0.30765057651174815,0.24285361130974303,0.20000106934894912,0.04786009254235093,0.04784836610819513,0.047619363965730604,0.4790240334596952,0.8560159186594951,0.7429183530995551
p06_jap_main_010,0.2942503707704975,0.49712360669371547,0.30436665461665546,0.3365045128354839,0.2543907436633691,0.21693468953194134,0.04811312571350184,0.04975737240864668,0.04762975147463904,0.5803201126075582,0.8706986244765758,0.7835850709158705
p06_jap_main_011,0.26746864046620966,0.48438742999292383,0.23203376424733388,0.29238638465593747,0.24159020368622935,0.17585913874565479,0.04787814212993224,0.04797453667118081,0.04761922866125615,0.4743078394437279,0.7926965273104022,0.6971799209503999
p06_jap_main_012,0.33522811237688177,0.490113356551523,0.30367079098313676,0.32138684613771346,0.24785960867539408,0.2226818444151708,0.04818683413710537,0.04944270296739911,0.04762539562227024,0.6051793703397342,0.8477559777026517,0.7749829954937764
p06_jap_main_013,0.35477933610281287,0.4951965230226441,0.3163973412314327,0.321382578605716,0.21448121466531372,0.22494619229062246,0.04794430046604583,0.04882981830728255,0.04770859691964283,0.5504040914931062,0.8921304228487548,0.7896125234420602
p06_jap_main_014,0.34062208127217686,0.5094639585924643,0.30969894462730385,0.3034817658561866,0.22240992629744433,0.21902741497564,0.04796228978428428,0.05093175848030077,0.04762945006611652,0.5289879985322287,0.8906510705019256,0.7821521489110165
p06_jap_main_015,0.33934317738107816,0.49459465313521306,0.2788810753033847,0.27705890531847993,0.2076143627696459,0.1779392143962582,0.04782311569303531,0.04815857131883722,0.047619401718817525,0.5142010864664862,0.7946298999520236,0.7105012559063624
p06_jap_main_016,0.371668877985624,0.49978947685867625,0.3139230415991982,0.33602761246740187,0.21035748824654843,0.20817765243561737,0.04825475383593862,0.05107581543949476,0.047627848972212436,0.5544652772984807,0.8892500931395588,0.7888146483872354
p06_jap_main_017,0.3076116027527406,0.4826218357565371,0.25266340132190146,0.27444661987635716,0.21705500171501263,0.14510963958471912,0.04797517631803928,0.04843124400042109,0.04761921813055396,0.5284396745584432,0.7082752591069386,0.6543245837423899
p06_jap_main_018,0.34484669138723634,0.484118985048548,0.2767686114800897,0.2904570573192213,0.22430156013032204,0.17363301179778337,0.048093509896618224,0.04894809493942966,0.04762030750849478,0.5598416601145664,0.7672045363914121,0.7049956735083582
p06_jap_main_019,0.31512536372310923,0.4911960290426031,0.275499951871564,0.28190291573956133,0.2217416629578099,0.1422699629411904,0.04805187856361921,0.04884845998741497,0.04761936132140489,0.5386620300428796,0.7355719540756331,0.676498976865807
p06_jap_main_020,0.31198052301616286,0.46805554585957915,0.24255292983168708,0.25226353661165296,0.22865777734399786,0.1516476894847043,0.047817886193981654,0.04846123447142208,0.04761910202088804,0.524715690928318,0.6909278303671263,0.6410641885354839
p06_jap_main_021,0.2777127772357535,0.5064666431969883,0.270275109555086,0.3017522866057237,0.2092150905106993,0.16621290418796011,0.04798156458519839,0.049457198573427466,0.047625944526644905,0.5053531723161966,0.7826080825300029,0.699431609465861
p06_jap_main_022,0.2729263883470366,0.4977980339916595,0.26313677789232975,0.2782110444133594,0.2026765643261521,0.15719889973388812,0.04988059878000633,0.04797885711886123,0.047619921107593575,0.4697224582869331,0.7663974846639698,0.6773949767508588
p06_jap_main_023,0.32286388889461604,0.5039232814244585,0.26484967052326036,0.28583149314494216,0.2061349434003236,0.16646278813958684,0.04774043632798499,0.04798661056851333,0.04761924704217139,0.5103372968513847,0.7794898255119233,0.6987440669137617
p06_jap_main_024,0.17162820214444618,0.3405998692365199,0.13276242455067164,0.14769438980712213,0.11040852317011929,0.0698163536847957,0.04779341589326372,0.04778038835158281,0.04761908580955061,0.5113521499165139,0.1486746294555636,0.25747788559384865
p06_jap_main_025,0.36867742117805663,0.5064620889102326,0.332814514106906,0.3273427630925775,0.22403771629716718,0.2124634009072917,0.04811551473492257,0.04973339890797397,0.047638975972204275,0.5689646103350458,0.906039175541394,0.8049168059794896
p06_jap_main_026,0.33573113965058254,0.5033960512233329,0.3021215110955139,0.2919788155310676,0.2258364435808542,0.2085255621016764,0.04787936056440053,0.0511007971016036,0.04767245465404602,0.5109513804824858,0.8746839020432701,0.7655641455750347
p06_jap_main_027,0.26694905025193744,0.5007841536172473,0.28659555067884734,0.28094144205830773,0.22257972471757057,0.16424590682948967,0.04783270315749409,0.04904607183004898,0.04762129770415784,0.46341212108176144,0.818819061552411,0.7121969794112161
p06_jap_main_028,0.30342853636189643,0.5089738276401121,0.305866003616052,0.28999048377859876,0.2114675981096797,0.19743185257555473,0.04786923591766251,0.04967304075416228,0.0476325787251457,0.4790147187205929,0.8727988645396136,0.7546636207939074
