uppercut_left,Head,Core,Right_Leg,Left_Leg,Right_Arm,Left_Arm,Acceleration,Velocity,Position,Joint Angle,rotation,Overall
p09_uppercut_left_main_001,0.3235221024974173,0.44642933195415224,0.3023801710611512,0.3030473531399619,0.24654967022436472,0.23772046175009826,0.04904587037617576,0.04800128701517014,0.047632525016603075,0.5534619940674405,0.8643090901648223,0.7710549613356077
p09_uppercut_left_main_002,0.3247825622091711,0.4655817595698542,0.30680394658825566,0.32030371331754987,0.2595027807552552,0.23851340122548031,0.04997821564273269,0.04796535624032778,0.047638959498355705,0.6097108366726158,0.8565043984068268,0.7824663298865635
p09_uppercut_left_main_003,0.3033455355718203,0.4740355818375366,0.30517067950552756,0.3122247541241475,0.2648880054069728,0.2766119110285237,0.050871896177744125,0.04821543906942786,0.04764406871192011,0.6306907591145603,0.8587002063019396,0.7902973721457257
p09_uppercut_left_main_004,0.3266900896755248,0.4793824926144109,0.31879235319381855,0.3269082470388461,0.27908029146142427,0.2586819168945993,0.050066174044844924,0.04833408273790917,0.047655888230840215,0.6357672005375767,0.8906830351812507,0.8142082847881484
p09_uppercut_left_main_005,0.3434285563087295,0.4608820273544906,0.31550447631465717,0.326515695435277,0.2615981147306569,0.2613344849909384,0.05023238538727683,0.047964170766251826,0.04764287977373968,0.6297894823972792,0.8779634680219107,0.8035112723345211
p09_uppercut_left_main_006,0.35270727934671975,0.45000847902246843,0.2981166608769974,0.3411830798404313,0.2523353638152473,0.23417982555081962,0.04913751566975254,0.047996035389655294,0.04764268027611428,0.5910236209375713,0.880566367856821,0.793703543781046
p09_uppercut_left_main_007,0.3359582576763146,0.4798176455314011,0.31903696204590715,0.3019349712077052,0.278057116002888,0.30441072592633567,0.05082875299047171,0.04838865976394846,0.04770711967388998,0.6536378142397385,0.8991789029523868,0.8255165763385922
p09_uppercut_left_main_008,0.36319473542140457,0.4741380995109997,0.32823954511722025,0.3514823756383465,0.2745434896247132,0.28240322671169704,0.05021660452030828,0.04848905901984395,0.04776636267213162,0.696769274383249,0.899850929419703,0.8389264329087667
p09_uppercut_left_main_009,0.36711382846783946,0.4737077026153008,0.31699857086812006,0.32396195609520584,0.28156427799065475,0.2985138758686866,0.05017378808913662,0.04865322561192246,0.04772796670070407,0.6719720102359598,0.9110435747427351,0.8393221053907025
p09_uppercut_left_main_010,0.3219120296499419,0.44574985703138204,0.2907186530547771,0.29306641156835667,0.2527796017630282,0.2383242343533797,0.049090753380373754,0.047940609111361505,0.04762850048919217,0.5321359942981199,0.8709445444596278,0.7693019794111753
