uppercut_right,Head,Core,Right_Leg,Left_Leg,Right_Arm,Left_Arm,Acceleration,Velocity,Position,Joint Angle,rotation,Overall
p22_uppercut_right_main_001,0.2374174026566404,0.4555550066519647,0.25619798952600364,0.25761975408867943,0.2186863667423033,0.217976765419757,0.048131025740311605,0.04822940539232126,0.047736710622589745,0.5454160494412382,0.7005086677644627,0.7005086677644627
p22_uppercut_right_main_002,0.22406006200179568,0.42589328499403595,0.2316258764680697,0.22515874474057657,0.2128800483489255,0.19112754687329456,0.04779403514102699,0.047710554780919824,0.04761977468824965,0.4791302639482914,0.656993990715094,0.656993990715094
p22_uppercut_right_main_003,0.19759689729798802,0.3773494551935669,0.2275965165383714,0.1660594497258831,0.15340421100132762,0.1858709999222821,0.0476986563993147,0.04763580580248356,0.047625707371910575,0.4611796592849977,0.5171851411429079,0.5171851411429079
p22_uppercut_right_main_004,0.22751844525445972,0.40474069843135824,0.2664147914823113,0.2470348332803539,0.1891972240905028,0.19595198258663377,0.04773119561253668,0.04763918532538945,0.047620657555910405,0.4675668934704875,0.6968462315671403,0.6968462315671403
p22_uppercut_right_main_005,0.25602991591802127,0.45984595539636086,0.26738066114140907,0.24515658723640846,0.24240996759983408,0.20466425285262568,0.048345747041765405,0.04837851022131067,0.04778908373536135,0.5424402027091183,0.7230028953959566,0.7230028953959566
p22_uppercut_right_main_006,0.2467079645883627,0.37592266079326647,0.2519005701319531,0.23872610898750907,0.23944268928728923,0.2047435370330287,0.04775194360982918,0.04763912644696803,0.047621242435514896,0.42317289722956203,0.7789152947852326,0.7789152947852326
p22_uppercut_right_main_007,0.21721724959879576,0.4608697592661993,0.2490579970799529,0.23583788619188623,0.2803956701770106,0.2243637535533347,0.048983379901752555,0.05074298496859582,0.04789813748978772,0.5258192646865844,0.7447877221182833,0.7447877221182833
p22_uppercut_right_main_008,0.23560248624422714,0.3958689171507026,0.23646652676965224,0.25800006794650576,0.29014760881128393,0.21440420410062994,0.048081670601755375,0.0477668343436663,0.047626972345690376,0.4858994890191046,0.7769725787123938,0.7769725787123938
p22_uppercut_right_main_009,0.1593476297845959,0.2874701955791893,0.18597891017333604,0.11684986192056605,0.14712666975915945,0.17344603814367518,0.04782820967311284,0.047669507400967995,0.047619800234842996,0.4480305277972936,0.34040340603047436,0.34040340603047436
p22_uppercut_right_main_010,0.22691392941265595,0.477967532960759,0.26284099073533795,0.2386607437473544,0.2994163599735288,0.21679848075315608,0.04857490747017671,0.05017810197457744,0.04781593522364672,0.5423327456323372,0.7716892514726968,0.7716892514726968
