straight,Head,Core,Right_Leg,Left_Leg,Right_Arm,Left_Arm,Acceleration,Velocity,Position,Joint Angle,rotation,Overall
p22_straight_main_001,0.2029422172518783,0.3964170101668148,0.23705774287845055,0.21793428339868842,0.2395734381195032,0.23986726078256987,0.04783424652357972,0.04766129583743795,0.047622249088040185,0.51540279145184,0.6654375705930036,0.6654375705930036
p22_straight_main_002,0.25638000873499267,0.46458045423495004,0.28337741505973335,0.2516294135158583,0.351588379096205,0.2810936386797492,0.055736445574254286,0.056232718174311455,0.05259191073846092,0.5234296532801366,0.9237365754170626,0.9237365754170626
p22_straight_main_003,0.2100585879055225,0.40603315266125534,0.2233995384435325,0.21390658106777233,0.2529174386491979,0.25048272435560526,0.04779544538017454,0.04766179765922784,0.047620392175824255,0.45406263143479214,0.7408090343246619,0.7408090343246619
p22_straight_main_004,0.18810584864071905,0.3718138067877835,0.2082692901712433,0.22176829720259078,0.21288879833393817,0.2468563139760164,0.04817781742530627,0.048180071206818144,0.04854525872491408,0.4511408611684624,0.6614492615481451,0.6614492615481451
p22_straight_main_005,0.17085229155701545,0.3759307659110229,0.2258416577332938,0.21897852521079816,0.23686082490456628,0.2564056577603959,0.047806940327814684,0.04787374294035172,0.04770393017263869,0.4197974964716842,0.733929480947165,0.733929480947165
p22_straight_main_006,0.2401810086356166,0.47527774453986993,0.26588365353180554,0.22044139651221478,0.34323844722047336,0.2579355977620067,0.04792876934234035,0.048069368700171825,0.04920945233648116,0.5164925322442429,0.8707502539514771,0.8707502539514771
p22_straight_main_007,0.1293735500551071,0.3264790144189558,0.20940647412466212,0.22832461710010432,0.18825851283576134,0.2344739962945764,0.048115478784659285,0.047995440029915994,0.04765555906220299,0.42796687367929476,0.598869638348347,0.598869638348347
p22_straight_main_008,0.24787867027597388,0.4394845538570902,0.27719814733948145,0.23107417433092534,0.31914337014770877,0.25488261141196195,0.04840636398243982,0.052345765149930404,0.04931060098987404,0.5475584027981439,0.8176194334211575,0.8176194334211575
p22_straight_main_009,0.24369449910507113,0.4335920904990302,0.2625448715887598,0.2357782766232413,0.3244715393355855,0.2632731734372312,0.04828236000283334,0.048004923313554736,0.055128127703165365,0.48681406067081257,0.873739912542724,0.873739912542724
p22_straight_main_010,0.17926972710690994,0.3602037959308504,0.20226606146106327,0.21956698641678013,0.19037751215180057,0.24246313619895332,0.0481165681183148,0.04817020362036892,0.04833900416049834,0.410220561819557,0.6572702154960505,0.6572702154960505
p22_straight_main_011,0.22495080452708374,0.4282823910165714,0.23831552885038665,0.22426054364119535,0.25409585489885134,0.2678459513367948,0.04776629691600676,0.04768318006066711,0.0476256626446644,0.4575001527707071,0.7994319285713134,0.7994319285713134
p22_straight_main_012,0.25175452474507665,0.4793491361430456,0.25413576945855587,0.2320183544707597,0.3400885692115758,0.2718773439721076,0.04797698137396746,0.04803843703469614,0.04892735914387142,0.542799597736278,0.8646566324509843,0.8646566324509843
p22_straight_main_013,0.22898301421452544,0.48381734211269833,0.29049537045662277,0.2404268795688192,0.33366712595669673,0.2717328754745246,0.047990710159812676,0.047934278462074896,0.05133379778271937,0.5553820719315604,0.8754820612963612,0.8754820612963612
p22_straight_main_014,0.11502156953791438,0.3129947597954782,0.1868576977882867,0.2046765783154468,0.17451392186695877,0.21153239599921997,0.048115462319202905,0.04783954221440423,0.04761923672090209,0.4418682856748373,0.4902166727182659,0.4902166727182659
