hook_left,Head,Core,Right_Leg,Left_Leg,Right_Arm,Left_Arm,Acceleration,Velocity,Position,Joint Angle,rotation,Overall
p22_hook_left_main_001,0.323005016593776,0.47861704427210183,0.2765732129224322,0.24601735645476097,0.3248151749016011,0.24683152124827457,0.05292761177947033,0.048704813926624096,0.04763373672618757,0.5808924455839866,0.8517392058240032,0.8517392058240032
p22_hook_left_main_002,0.2876624661058633,0.44422994429639207,0.27184771339510805,0.23878543320289758,0.31126898135404957,0.22140392238915724,0.05148079667061091,0.0479970951179624,0.04763064347015701,0.503419055425073,0.8429701538771294,0.8429701538771294
p22_hook_left_main_003,0.1254489477698299,0.2953269137336171,0.11407903791767984,0.09902003700704137,0.1679517285824129,0.10323109767263612,0.052313725165171444,0.04814474714114601,0.04761905071446378,0.6159129355187093,0.012699024624819174,0.012699024624819174
p22_hook_left_main_004,0.27495554221011553,0.4607044598317902,0.25121527141140965,0.19289913770633607,0.33066690210706423,0.2687501101059585,0.04950197540408625,0.048054095411769054,0.047642870574844357,0.5057921697480076,0.8487744768153892,0.8487744768153892
p22_hook_left_main_005,0.27904314842166844,0.45161184666050025,0.2720169450002639,0.19639797666880368,0.3130539289870097,0.2798770915233725,0.049723790444152316,0.047963274573698485,0.04763596167832052,0.5363531907666458,0.8333887518051191,0.8333887518051191
p22_hook_left_main_006,0.2885789182832887,0.47899025704826564,0.2725546173761363,0.21772377926438574,0.32984958510449996,0.3019573291049897,0.051268391018896096,0.05022761716018819,0.04771152569105798,0.570885023686807,0.8729983011450794,0.8729983011450794
p22_hook_left_main_007,0.27653035841420137,0.46473008697352436,0.25497053171619893,0.23620905024347688,0.3268410486712054,0.24896645747737187,0.05140679211443041,0.04863862355023624,0.04762610057773139,0.5590001809565514,0.8194846586307356,0.8194846586307356
p22_hook_left_main_008,0.2909980748587267,0.45792552695094385,0.2598848402335534,0.1947102840540663,0.33177798440780076,0.29394750768984385,0.05009051405028299,0.04825080467575092,0.04765963927216976,0.5326468620911553,0.8632362536418735,0.8632362536418735
p22_hook_left_main_009,0.27936185710573264,0.45341501559851166,0.24637930046456274,0.1891264825188415,0.33452937629290636,0.28970156717882645,0.05035243921997763,0.048584890553382366,0.04766845368493645,0.5041003340100193,0.8637955408704783,0.8637955408704783
p22_hook_left_main_010,0.2872212586368986,0.46558776137527785,0.25587638895846937,0.1782697158704954,0.325188163139363,0.3005946376282812,0.05050362094697459,0.04864522430132122,0.047671958184086864,0.507735441852154,0.8696287254642521,0.8696287254642521
p22_hook_left_main_011,0.27986284774363274,0.46213348891984385,0.2725156869486356,0.17187895634958497,0.3344990159351947,0.2819233215110284,0.05015180237036168,0.048356838551880124,0.047664009205442816,0.5267941890529749,0.8445789618679569,0.8445789618679569
p22_hook_left_main_012,0.28774092828763864,0.4670088458937361,0.25607965500891494,0.16462754011092334,0.3410630140667944,0.30477987337755985,0.050128339753171325,0.04839094960527423,0.04768398729937739,0.5302754900312233,0.8536983837663482,0.8536983837663482
p22_hook_left_main_013,0.29822594545596787,0.4692073554340081,0.26263938970201617,0.17572658421972465,0.34540708379863083,0.2945954011829114,0.05034348070162651,0.04884724429989967,0.0476987741487858,0.5317078779320912,0.8702295127019768,0.8702295127019768
p22_hook_left_main_014,0.29210673826960865,0.4642502314981282,0.2707579009075958,0.18429807128476347,0.32982012119343873,0.314949951072631,0.05085608072255564,0.048920595227062345,0.04771474740145089,0.542038063255849,0.8764923531101391,0.8764923531101391
p22_hook_left_main_015,0.30146122931894576,0.48109023488972413,0.27499658875988303,0.26662962821552316,0.31337340681226056,0.2582399549305262,0.05331320669262567,0.050730746763333695,0.04766682786163414,0.5626778695596505,0.877342908075964,0.877342908075964
p22_hook_left_main_016,0.2973785992350351,0.4633983252638985,0.27924901179822914,0.24771178186414416,0.32815766249690015,0.31895909115665255,0.050266551546292094,0.04873687227527378,0.04768907534671159,0.60960237457088,0.8845934218478773,0.8845934218478773
p22_hook_left_main_017,0.32322831117908024,0.46650187132679716,0.2786711089021291,0.2683042938692322,0.349349513492106,0.30173724680751945,0.052597500995309646,0.05099055332727839,0.047668629579642165,0.6299850990557779,0.8986344047110174,0.8986344047110174
p22_hook_left_main_018,0.29670260270148213,0.4687493630743752,0.2439793330583369,0.24800605658689837,0.32699350379677905,0.3192141859239247,0.05041875354458032,0.048538653127808265,0.04768224762974266,0.5893339936916473,0.8736410162860926,0.8736410162860926
p22_hook_left_main_019,0.303977584539817,0.4845081831289845,0.23977880563747583,0.23569755569390521,0.32747898669358866,0.3076234826610308,0.05210572011282976,0.04908738052748648,0.047621892419156306,0.5699900997147266,0.8724376107476217,0.8724376107476217
p22_hook_left_main_020,0.3085918086253624,0.48008220748818814,0.25532150936084347,0.2635668853275217,0.3152723753217822,0.23268691377364442,0.052880856159827135,0.048701654753253276,0.047621495850287444,0.5499652062038846,0.8487354563276978,0.8487354563276978
p22_hook_left_main_021,0.286230020188001,0.47005910765882897,0.2456200901546171,0.20734650957689507,0.33249843374952004,0.306609604745866,0.051319370975089464,0.04833647348671246,0.04764798069648246,0.5300863187216802,0.880396511366839,0.880396511366839
p22_hook_left_main_022,0.3212780587579568,0.4832531726356111,0.23458385271764795,0.23780039644598724,0.32969772203304915,0.25698855833026785,0.051788989863886414,0.047765730723190375,0.04762117226274246,0.5342083645626532,0.8690378074264477,0.8690378074264477
p22_hook_left_main_023,0.29242462819240006,0.4716463431281085,0.2546474507056375,0.2685078165028935,0.32264609651623416,0.2957279828309846,0.051224044573197014,0.04918794335515863,0.04770839327697178,0.5759784182441997,0.8864998775932843,0.8864998775932843
p22_hook_left_main_024,0.2955900855196893,0.47195745601622685,0.25887654891956297,0.2701271588501785,0.3453771294432687,0.2900462842188774,0.05003649727587404,0.04853584602424867,0.047644514714340544,0.6109827027623682,0.8790784342999607,0.8790784342999607
p22_hook_left_main_025,0.316326371247959,0.4797154889020453,0.24985127855214956,0.2495568512226698,0.3355261894478009,0.25847792237498324,0.05213627623713476,0.049358506416234516,0.047627589647072664,0.5655340508913037,0.8662120467135106,0.8662120467135106
p22_hook_left_main_026,0.34269311065818514,0.44098964766611487,0.25982349492358014,0.25046584822236373,0.3161690319731258,0.2576831561330578,0.05220115118492196,0.04792118133459099,0.04762417027972562,0.5560499362359861,0.8573919545695465,0.8573919545695465
p22_hook_left_main_027,0.30902772489933206,0.482545866442449,0.2738593115592849,0.24358769684228632,0.3261901042390636,0.2574390925075365,0.051794306253387934,0.04851388569012361,0.04762602601838756,0.5577097009721821,0.8779670900259885,0.8779670900259885
p22_hook_left_main_028,0.25699333912955435,0.45619187043560216,0.25659475451486713,0.2679150799284006,0.2558084689531436,0.22839966766693198,0.0511987517374865,0.04788791237609303,0.047623206421184644,0.5450619092301747,0.7651455244614359,0.7651455244614359
p22_hook_left_main_029,0.29038974098998777,0.4882360018551787,0.2993056914741235,0.2686222966955115,0.33844773359056085,0.24793282239683062,0.05196738556014265,0.04809581283567983,0.047631129869215055,0.6148543476260759,0.871015168602567,0.871015168602567
p22_hook_left_main_030,0.3084010880105051,0.48757904516340445,0.28802787552379583,0.26917858162140496,0.3378427414977915,0.22712742103083866,0.053903671058925774,0.05102382679704051,0.047619560234084105,0.6253232843210934,0.8324934657906594,0.8324934657906594
p22_hook_left_post_001,0.19696583528926037,0.39061206452906827,0.14530547838374375,0.18963261912353926,0.20464597279864805,0.1302785081597599,0.05254690148923101,0.04828013079386049,0.047625835936469664,0.5840717314621516,0.3326461787606968,0.3326461787606968
p22_hook_left_post_002,0.3425298273977927,0.47577326859820984,0.2697262741275274,0.2591982895417145,0.33325767686891694,0.24299487501622377,0.05317613071266008,0.05052409466281887,0.047667736240336454,0.5711257444082415,0.8801411110657293,0.8801411110657293
