hook_right,Head,Core,Right_Leg,Left_Leg,Right_Arm,Left_Arm,Acceleration,Velocity,Position,Joint Angle,rotation,Overall
p22_hook_right_main_001,0.202348339876314,0.46167925466681464,0.2088573615090553,0.25977219798769585,0.16159145447075351,0.1963644639363068,0.048679424610257115,0.04773749375753609,0.0476279161518428,0.42595538839845587,0.6848457848936008,0.6848457848936008
p22_hook_right_main_002,0.19339226076296007,0.38464101531707307,0.1976671783895672,0.24595515314070465,0.1659775908947703,0.18446625707341666,0.04872249990220775,0.04773867132851225,0.04762426733450475,0.3844975808659804,0.6417665747912766,0.6417665747912766
p22_hook_right_main_003,0.21280129955968788,0.43396806876883076,0.22350003985735284,0.26350010894546566,0.17236711675361122,0.2357671057442023,0.04844161800886979,0.04772608755513132,0.04771065639432572,0.41579299617314713,0.7490266994326094,0.7490266994326094
p22_hook_right_main_004,0.18012658527002876,0.4293315269294026,0.2144720017498994,0.24611970732895877,0.19860158171892633,0.19011978671566382,0.048713984673169876,0.047718152892559464,0.047669186140285286,0.5044163488299123,0.5937570379459535,0.5937570379459535
p22_hook_right_main_005,0.2072466016302374,0.462390264531784,0.2219762927356152,0.2527263374438096,0.258486064801282,0.2481522496347126,0.04865111415919224,0.04773383647786223,0.04787133948030405,0.5175943947264672,0.7481195787203491,0.7481195787203491
p22_hook_right_main_006,0.18014582893337738,0.37339036379166474,0.1975365334104233,0.23955531352494205,0.18889501157377717,0.21242395457750307,0.04886000679513335,0.047695903564751785,0.04762981713725226,0.43879571178071464,0.6205841145281259,0.6205841145281259
p22_hook_right_main_007,0.1959549112813193,0.3880364456236069,0.214795925822387,0.24135888161924965,0.22223657941187117,0.22323084662515996,0.049095228162597315,0.04779807376753817,0.04763790686532125,0.44506426694859214,0.6930570818668771,0.6930570818668771
p22_hook_right_main_008,0.19277410368804215,0.4287745026677102,0.21104144088966037,0.21373284282986668,0.2011983643003527,0.19665505591489668,0.04907086590019115,0.048381938781293585,0.04762016528900789,0.46558025704382644,0.6149449887149808,0.6149449887149808
p22_hook_right_main_009,0.24493880444392757,0.4673663415179979,0.258589238147479,0.25333721121126207,0.3029758895226565,0.22544933284075083,0.050231068677726275,0.05032749548124421,0.048124085106990476,0.5039895615996456,0.833641725507252,0.833641725507252
p22_hook_right_main_010,0.25429246260411775,0.4946783431563623,0.2659045944920179,0.25475806138464036,0.2431757512671143,0.24479689435218166,0.04855283566437546,0.047709129011968665,0.05112508073218801,0.46170053757964835,0.8612996605615973,0.8612996605615973
p22_hook_right_main_011,0.20963948818149372,0.45388320522876757,0.2165296710722572,0.26530662607500977,0.21762644178057794,0.21538986816570932,0.048729084338956646,0.04774385824471633,0.04769064072190719,0.46582737331980767,0.7273777520097998,0.7273777520097998
p22_hook_right_main_012,0.22569933382453433,0.46219749745522287,0.2207193646444403,0.24984861785738116,0.2322199646569917,0.2657902048771663,0.04884641308497496,0.04770153620604868,0.04770188798903359,0.5093660796509915,0.7493861949302557,0.7493861949302557
p22_hook_right_main_013,0.1882550542030078,0.3787651963064785,0.2148352432594815,0.265685759345342,0.19939607965730932,0.2211727255133861,0.048824090690569616,0.04771307911955129,0.048653080794362535,0.45170944649655087,0.6740928161673898,0.6740928161673898
p22_hook_right_main_014,0.20652150616267712,0.47209151707043695,0.25289172098982954,0.24201268240415175,0.20526730697855172,0.215208085928089,0.04875146088092184,0.04772609294813183,0.04772168081988597,0.4899158260258926,0.718451131539743,0.718451131539743
p22_hook_right_main_015,0.28251083286577827,0.4620905045565807,0.3128468065722695,0.2875922520488478,0.3379800548597425,0.24003170118111988,0.04981803213250001,0.055747615957784324,0.05042589134598545,0.5947810043536041,0.8879622124218992,0.8879622124218992
p22_hook_right_main_016,0.19319327962535807,0.38709836388524904,0.22002173576568823,0.2519725720411671,0.2122288639774374,0.21795673852125041,0.04869857877462279,0.04772881129039793,0.047627197555794115,0.4611360360872184,0.6737983102297902,0.6737983102297902
p22_hook_right_main_017,0.22589080948649687,0.444823715681612,0.22766223915910766,0.2553397310538024,0.22938302547628683,0.22390727653982562,0.04889973102572497,0.047758941975860496,0.04762791762755782,0.48400384549953135,0.7361382326685876,0.7361382326685876
p22_hook_right_main_018,0.1958048596979307,0.44514375062348177,0.2181644025216963,0.2612900089954004,0.2117353893663836,0.21769413565032275,0.04879677592759487,0.047732275455114305,0.04762220957898291,0.5031022461048594,0.671906827071152,0.671906827071152
p22_hook_right_main_019,0.20435411493112499,0.45056545069839304,0.2112532352700116,0.24688459143504074,0.2183774455374765,0.229112861912865,0.04880742086403756,0.04773319444677783,0.04762524010368858,0.4788935422744755,0.6989799606214664,0.6989799606214664
p22_hook_right_main_020,0.23129280511878697,0.45189748825226994,0.2438010814481816,0.2541309554476969,0.329102831464822,0.22548477845545012,0.04996510712726062,0.05310197329455518,0.04814562513527896,0.5253596513246173,0.8082343220465885,0.8082343220465885
p22_hook_right_main_021,0.23828720738471784,0.4454502395323409,0.25963276417730563,0.2818158381329047,0.32521991866793937,0.23356286080405592,0.04992541159934247,0.05404847949451822,0.04807399966359659,0.5718079756309595,0.8086377621399272,0.8086377621399272
p22_hook_right_main_022,0.19243745071847168,0.4411590343866604,0.2420414845009579,0.2563537593281743,0.22683012232666538,0.23283023827972454,0.04892208448232643,0.04771090651289195,0.04762812485763391,0.4943998440757621,0.7250981815753499,0.7250981815753499
p22_hook_right_main_023,0.1862967869184951,0.3733564511876825,0.21963720194685185,0.2757774961909238,0.21197138488915118,0.22313535770839715,0.04883195552496863,0.047706161071185096,0.04767470244032057,0.481458065485207,0.6717773949566586,0.6717773949566586
p22_hook_right_main_024,0.2480706616400031,0.48859325038630913,0.25333994176177865,0.2599010754487646,0.21348072954724798,0.25307068976474323,0.04874963021512679,0.04770157455532495,0.05111091756614984,0.48334315624310487,0.8086007733272114,0.8086007733272114
p22_hook_right_main_025,0.1798607934342127,0.4430072625072631,0.21311286173952776,0.24512895524807193,0.21724829053513983,0.21010832273058186,0.04928768910006156,0.04777275329878449,0.04762067685759571,0.46432173233542307,0.6766539983960408,0.6766539983960408
