uppercut_right,Head,Core,Right_Leg,Left_Leg,Right_Arm,Left_Arm,Acceleration,Velocity,Position,Joint Angle,rotation,Overall
p22_uppercut_right_main_001,0.25026701847101823,0.46374159653032115,0.2648564248217311,0.28521472676002757,0.20236036210001612,0.21579732348847286,0.05033075453183945,0.0485168916682439,0.04764161678707978,0.5799254747126801,0.6901577331714996,0.6901577331714996
p22_uppercut_right_main_002,0.23591913169170492,0.4467190080254671,0.2379566508905285,0.25120547098496904,0.18681894555435816,0.19475219804968957,0.04927373977106531,0.04777720247653301,0.04762044446327803,0.5112674370318074,0.6477739531555943,0.6477739531555943
p22_uppercut_right_main_003,0.21026217220392981,0.42126592814886055,0.25301677977561204,0.19760101375307687,0.13557494445686272,0.19126677039165393,0.04870547517508778,0.04765566546863352,0.04761963222635321,0.5184204746473882,0.5317639759929266,0.5317639759929266
p22_uppercut_right_main_004,0.23999899867729466,0.40232357779997957,0.28059219452756634,0.2727216089114759,0.17125629225126726,0.195948728523191,0.04877146921549404,0.047677350624659685,0.04762223125513847,0.5044308490456171,0.6856455418961447,0.6856455418961447
p22_uppercut_right_main_005,0.2699883238822699,0.4627175180199991,0.2664909626330865,0.2670450096112932,0.23059113131538203,0.20166727270789692,0.05058005544991921,0.04897302057697189,0.04763961474266994,0.5614939502012006,0.713749606964149,0.713749606964149
p22_uppercut_right_main_006,0.2625510712059611,0.41036533659962726,0.25795525342865067,0.26419113916160397,0.21631889303809845,0.2147143497295684,0.04883374004408255,0.047657879168942194,0.04762599898693297,0.46984480748792395,0.7741720487899308,0.7741720487899308
p22_uppercut_right_main_007,0.22561695697048237,0.46826414893966134,0.2455445029572279,0.26171104784724797,0.25877175713908607,0.22294986921641796,0.053090376677066446,0.051323537033095744,0.048181269677520885,0.5363118241722087,0.7343771029959788,0.7343771029959788
p22_uppercut_right_main_008,0.24897752092399794,0.39098119954958543,0.24253463323014265,0.2835099551229472,0.2774096025668809,0.21343413424288235,0.049867639713247515,0.0478352142744947,0.04762201422635562,0.5157112032399758,0.7674159393759853,0.7674159393759853
p22_uppercut_right_main_009,0.19230436541324022,0.3462663226895559,0.21312086961776155,0.13355054512407516,0.13358195174931375,0.18493123831755667,0.049815950677621276,0.0477647249512331,0.04761931386209052,0.505006158624046,0.3725666733037994,0.3725666733037994
p22_uppercut_right_main_010,0.23637929907017424,0.4807321781310754,0.26823111762354035,0.26960349304845466,0.27367605224420577,0.20832129686535597,0.051179099240162555,0.05119855395064224,0.04781018960824646,0.5528998718060174,0.7633929279083056,0.7633929279083056
p22_uppercut_right_main_011,0.24658314555163335,0.4448301728212661,0.28273145650949166,0.28292560580416193,0.22586276488809226,0.20559492247366934,0.05093635654976165,0.04842179419368492,0.04762513319969329,0.5966000417234134,0.6920487113529161,0.6920487113529161
p22_uppercut_right_main_012,0.24608001578029698,0.429171902547715,0.3035094818859859,0.2883246673025603,0.2667228892262905,0.2042562507981729,0.051704623987615855,0.04885443308754489,0.047772501053785436,0.5523130848324145,0.7862350259804023,0.7862350259804023
p22_uppercut_right_main_013,0.27601265564194477,0.49636604969130166,0.2893833479775547,0.2720326802522789,0.2750009887925498,0.22220621142231925,0.0520832159914898,0.05016072883121744,0.04816579416294028,0.5480366234541558,0.8321232894575888,0.8321232894575888
p22_uppercut_right_main_014,0.23436681358701325,0.4895803047429908,0.28288524844370516,0.2675543526677432,0.26630033278635906,0.21750390565977978,0.0528283606241656,0.051378295439959046,0.0477802210828258,0.5562790212244639,0.7728213662505075,0.7728213662505075
p22_uppercut_right_main_015,0.26062764880020345,0.48925137021000664,0.25041877046468575,0.24244776889535213,0.25192821490512174,0.20650396027387358,0.051239554941587245,0.05176672058032007,0.04765738975215055,0.5151352177035818,0.753838263666628,0.753838263666628
p22_uppercut_right_main_016,0.2253202296840915,0.4494236913981281,0.2546026516586514,0.27085486107691326,0.2117709340913872,0.19819889053757828,0.048812024231364645,0.0476783733757672,0.047637457741183394,0.48257362664284786,0.7356017618071657,0.7356017618071657
p22_uppercut_right_main_017,0.25140013804386036,0.4842323660411729,0.2963716779355646,0.28388089174118736,0.2612782651268927,0.21572003554797115,0.05146164446083724,0.04949040302457752,0.047773728931406474,0.5554719011959592,0.8062150255783367,0.8062150255783367
p22_uppercut_right_main_018,0.24798026327126163,0.4902920399280345,0.27998594262494897,0.26855813952808383,0.25954012083799377,0.22333165828125554,0.051543085119111466,0.05023432375735083,0.04778023209233185,0.5151640072916056,0.8211625108469989,0.8211625108469989
p22_uppercut_right_main_019,0.2051404714342812,0.42099044681526643,0.23528102772973689,0.23628393569437592,0.17729450626219515,0.18452539009969127,0.04942609796335998,0.04781132805779996,0.04762592180603892,0.5038473802890079,0.5865829172554913,0.5865829172554913
p22_uppercut_right_main_020,0.24210073237046847,0.4343118344641299,0.24906460254999482,0.2611094536746702,0.20790185839550035,0.20525451694794566,0.049957591514690605,0.047807650426637094,0.04764051763105574,0.5369154698174539,0.6601937392465383,0.6601937392465383
p22_uppercut_right_main_021,0.2670333062399083,0.49626665093029176,0.28859114744996534,0.2767166198063884,0.2703542036817105,0.2157402076268769,0.05250762061691473,0.05274227519650213,0.04814370619570543,0.5301788330309368,0.8360429017949845,0.8360429017949845
p22_uppercut_right_main_022,0.24502373560045046,0.42957963919106507,0.22573853750180523,0.26719055188468205,0.19488377153837783,0.17144729647781315,0.04926830261522761,0.04770929730097747,0.04763968361760802,0.5031343267433315,0.6408218547363067,0.6408218547363067
p22_uppercut_right_main_023,0.2515956897105326,0.45802514760251845,0.26211559119713546,0.2584937444736108,0.20877328902046655,0.1983981146540183,0.04962443426305993,0.047721984108662005,0.04765084833523466,0.49259515699685547,0.7359322897793787,0.7359322897793787
p22_uppercut_right_main_024,0.2639847222221598,0.4909043338088305,0.2971140123638274,0.2830987746730064,0.25228906159670544,0.22837930528917463,0.05156621731048096,0.051922338676168786,0.047907424900777755,0.5518923578821051,0.82060500159811,0.82060500159811
p22_uppercut_right_main_025,0.24946299510826128,0.5071245805697107,0.28330795295228695,0.273558975785041,0.25729452058448105,0.2243944668294163,0.05138217782682064,0.05186385674644304,0.04790733016757066,0.5184439121228537,0.8319920358439484,0.8319920358439484
p22_uppercut_right_main_026,0.21338488957078083,0.44537350507149,0.2342122292712902,0.2691145812678112,0.20529515432272022,0.20071683710858695,0.04927457662333613,0.047757054876869195,0.047635959039383294,0.5103458607066105,0.6661032335385061,0.6661032335385061
p22_uppercut_right_main_027,0.261650357386212,0.4814902310497331,0.28311500423869934,0.2720822599711864,0.2502982924897226,0.21467951786014935,0.049529522728685445,0.0488736855636161,0.04783958674744143,0.5271267316240194,0.8074430203572217,0.8074430203572217
p22_uppercut_right_main_028,0.27439362186383187,0.4955165632147476,0.2824974904968026,0.27369118888261507,0.26763163028550013,0.2251054575837193,0.05140944857513243,0.051678904249044186,0.048017651432306095,0.5501553065526226,0.8202435720238351,0.8202435720238351
p22_uppercut_right_main_029,0.19333490995579083,0.43678431786026567,0.2372100114773401,0.2730574224106756,0.19701513612635774,0.19260513760285997,0.04915306995211529,0.04772442861287606,0.04761967767447613,0.5115838777658078,0.6445994767134915,0.6445994767134915
p22_uppercut_right_main_030,0.25271038855391803,0.504530588259603,0.30295473126493666,0.2835231013880962,0.2635146303596913,0.21893718016099478,0.052701518509987645,0.05268935853533115,0.047954314625033974,0.5531040153196751,0.8252170676383761,0.8252170676383761
p22_uppercut_right_post_001,0.24122622855065595,0.44007369623638704,0.2372512461106405,0.23833383891858956,0.18856015006961574,0.20173720892964372,0.049234368655961515,0.04774179523728727,0.04761971302680283,0.4976529075790685,0.6556376194727657,0.6556376194727657
p22_uppercut_right_post_002,0.21192654304632538,0.43470883079115213,0.2271524327553852,0.23924759355571507,0.1977583372679244,0.18783266643866345,0.04882974456591512,0.047689178252133646,0.047619585958027566,0.47823612767406765,0.6425013215266882,0.6425013215266882
p22_uppercut_right_post_003,0.25415135737906047,0.4963434624339012,0.2721091107828497,0.2636531819700208,0.26513076200696517,0.22920539131502954,0.052690604036201766,0.05138772087490538,0.04822902135951872,0.5123215867538324,0.8250014937400653,0.8250014937400653
p22_uppercut_right_post_004,0.22012352834137916,0.4486271533907874,0.2364603885145542,0.250675767356594,0.20359698488476305,0.18514110791649435,0.04886645391185473,0.0476635186376644,0.04761945355676875,0.4950290783020582,0.660739431393673,0.660739431393673
p22_uppercut_right_post_005,0.21634007195839722,0.4420203208428277,0.22769399718758604,0.25201516167704807,0.21709884223760798,0.19542022206984852,0.04919789919640797,0.04773997047328565,0.04763008571609291,0.46343546675091296,0.7053135969594637,0.7053135969594637
p22_uppercut_right_post_006,0.21746697398640785,0.4783436891168725,0.2576425020553059,0.26225362152538373,0.21297210052786716,0.2078743143230975,0.049202830520282716,0.04772285392841337,0.04762584976091967,0.4819418530809737,0.758310855193566,0.758310855193566
p22_uppercut_right_post_007,0.28418957408394285,0.48208441592471907,0.2967905778708104,0.2589297859204504,0.16408739088381147,0.16537612034814897,0.0508143225896248,0.048581965294917887,0.04763362282824108,0.5412491074879155,0.6776572993018566,0.6776572993018566
p22_uppercut_right_post_008,0.24270800383200228,0.4477418760006652,0.3091244753416448,0.2932714492448116,0.24504852533244642,0.20982142723541544,0.049450759357739425,0.04783885199771641,0.04770203021554488,0.5414490884955371,0.8017957396934803,0.8017957396934803
p22_uppercut_right_post_009,0.19897113275339295,0.4254003731030641,0.23656071112536142,0.26454590374775644,0.17771668197324736,0.18018337463200113,0.049508051945375386,0.047811687424639336,0.047623822652900334,0.49874384055112897,0.6170555493259858,0.6170555493259858
p22_uppercut_right_post_010,0.251152870567083,0.4714603536663537,0.2585666226171761,0.2304731693337187,0.24801374870495518,0.2270388639865089,0.04979927335541882,0.04795674006404022,0.04773367502918907,0.5194178770186413,0.7531576281661317,0.7531576281661317
p22_uppercut_right_pre_001,0.24103601762897248,0.4708724851336199,0.29871378094288115,0.2752107820653653,0.23988316895038478,0.21691923327012813,0.04965189288627475,0.04799655841631615,0.04791816967764116,0.5575910935240034,0.7754861169688193,0.7754861169688193
p22_uppercut_right_pre_002,0.23735271442366498,0.4267147006435536,0.2276784224157446,0.27293890089916545,0.1870785565584556,0.17728125633233896,0.04936439516447747,0.04771334143506635,0.04762219017284472,0.485902227585249,0.6586061284449631,0.6586061284449631
p22_uppercut_right_pre_003,0.21278884679719848,0.44441028085272033,0.23037381337187077,0.2779817361741726,0.1933468358664669,0.17507514462106855,0.04945308708584493,0.04772089333579718,0.04762134366594804,0.5045861316990621,0.6457215318004754,0.6457215318004754
p22_uppercut_right_pre_004,0.19742147232666563,0.42008035895628604,0.2011576922546224,0.2239082949606593,0.1724278646994885,0.16459122414943234,0.04903507097162912,0.047705826196682614,0.047619214507562534,0.46325582467550513,0.5530531159881426,0.5530531159881426
p22_uppercut_right_pre_005,0.22494703961232446,0.4426826666404458,0.22670597883635774,0.2524291364761181,0.2079324208913717,0.1932215674345986,0.048593368262991134,0.04766291385166361,0.04762020905837309,0.4759421125917962,0.6865946058422989,0.6865946058422989
p22_uppercut_right_pre_006,0.13009535213711976,0.34192175384072687,0.14800556595753234,0.14730949339075125,0.15126154298509725,0.16247178730191147,0.0485306447572001,0.047686542152299595,0.04761905117503489,0.513426000919289,0.2796690191606164,0.2796690191606164
p22_uppercut_right_pre_007,0.1689616560289977,0.4276438904187857,0.2232668792714075,0.22990897535560628,0.14391903555678548,0.16653504294001603,0.04895271751493343,0.047701591020828514,0.047619110893629066,0.5130464343338824,0.49590848192774073,0.49590848192774073
p22_uppercut_right_pre_008,0.29935517064036354,0.49445093119630323,0.270818139468157,0.2677194580958386,0.22826002442990814,0.2131972219964299,0.05176189703699259,0.050033809518583015,0.04764505478226085,0.5902793933533655,0.7318980405498171,0.7318980405498171
p22_uppercut_right_pre_009,0.09362673375566984,0.2826782492750752,0.10166310959628225,0.08902716157909904,0.09271956828031114,0.12237605618163354,0.048443726574673794,0.047642011209357814,0.0476190498604992,0.46146286311182505,0.07469196554996424,0.07469196554996424
p22_uppercut_right_pre_010,0.23577895930459544,0.43604146699993696,0.23431693851790447,0.2592110471542943,0.1673915170262012,0.17920921182634345,0.04919292528079914,0.04772750285977451,0.04762128417076293,0.4919913137710548,0.6321431545923145,0.6321431545923145
AVG,0.23320143672082388,0.4484344701223318,0.25346885380988665,0.2547979609381354,0.21523029113734524,0.19955581776034606,0.0501486355714386,0.048847850940323435,0.047726778881863545,0.5190633826629552,0.6877556252923975,0.6877556252923975
