jap,Head,Core,Right_Leg,Left_Leg,Right_Arm,Left_Arm,Acceleration,Velocity,Position,Joint Angle,rotation,Overall,,
p14_jap_main_001,0.370294978,0.349725517,0.265265322,0.302511049,0.24807935,0.219943741,0.047727082,0.047743468,0.047619219,0.453947394,0.884728804,0.755494381,0.784106836,0.037855301
p14_jap_main_002,0.35246794,0.341069394,0.274244957,0.292823609,0.246155225,0.214951667,0.047738377,0.047820006,0.047623537,0.455316393,0.862050372,0.740030178,0.794185526,
p14_jap_main_003,0.326166632,0.36176665,0.304214573,0.309431349,0.262250885,0.2241831,0.047730061,0.047668296,0.047619639,0.484991329,0.903602486,0.778019139,0.756330225,
p14_jap_main_004,0.336416233,0.393093855,0.309622432,0.306137995,0.267550086,0.218702316,0.047710173,0.047658129,0.047619478,0.504594153,0.907874734,0.78689056,,
p14_jap_main_005,0.34017504,0.401918832,0.304584599,0.304913579,0.27023533,0.212073866,0.048435082,0.04766789,0.047620147,0.502228149,0.905538219,0.784545198,,
p14_jap_main_006,0.357479919,0.401643403,0.302130001,0.311879587,0.26418379,0.223609697,0.048041223,0.047872818,0.047619131,0.539815521,0.884958586,0.781415667,,
p14_jap_main_007,0.34066281,0.368601678,0.275279984,0.29593884,0.256566278,0.223533646,0.047741913,0.047896682,0.047619343,0.483667186,0.865655586,0.751059066,,
p14_jap_main_008,0.321116879,0.400454114,0.306835617,0.308995907,0.2658209,0.230453263,0.048007299,0.048336705,0.047649436,0.494577857,0.92018098,0.792500043,,
p14_jap_main_009,0.303437175,0.395229192,0.309020107,0.304191044,0.264841128,0.223602241,0.04772496,0.047668728,0.04762,0.49956081,0.895477755,0.776702671,,
p14_jap_main_010,0.32223481,0.411436442,0.315981832,0.30869124,0.269306585,0.21885162,0.047745346,0.047645669,0.047620689,0.515788079,0.908874951,0.79094889,,
p14_jap_main_011,0.316043883,0.414587456,0.326142204,0.315283909,0.269927825,0.219588466,0.047860265,0.047683853,0.047620543,0.533590492,0.906979767,0.794962985,,
p14_jap_main_012,0.345472502,0.410939013,0.322186277,0.310391714,0.26852669,0.215277748,0.047795447,0.04765319,0.047619772,0.535949411,0.904250282,0.793760021,,
p14_jap_main_013,0.344721011,0.414920468,0.332072407,0.319798311,0.268720677,0.221563746,0.047815395,0.047764395,0.0476201,0.565922334,0.900233492,0.799940144,,
p14_jap_main_014,0.304562423,0.394439411,0.314612787,0.314336065,0.262783593,0.219487353,0.04775683,0.047650978,0.047620541,0.505283998,0.900573676,0.781986773,,
p14_jap_main_015,0.259826339,0.367176611,0.313905467,0.305004311,0.249264014,0.223310147,0.04767147,0.047644887,0.04761908,0.499887334,0.847907994,0.743501796,,
p14_jap_main_016,0.299098295,0.406922382,0.328942237,0.317978505,0.261437389,0.215845457,0.047989954,0.047737774,0.047620021,0.523752844,0.899466194,0.786752189,,
p14_jap_main_017,0.287149223,0.421054966,0.338681631,0.320538746,0.3055197,0.216747903,0.068542946,0.062423925,0.047633317,0.53596797,0.908127681,0.796479768,,
p14_jap_main_018,0.284696969,0.421829489,0.337388189,0.322067645,0.270952516,0.214870571,0.047688787,0.047663405,0.047619718,0.536694339,0.907845358,0.796500052,,
p14_jap_main_019,0.300865574,0.413231887,0.340334622,0.320598737,0.26946789,0.214971536,0.047754162,0.047676966,0.047619497,0.541874123,0.90651983,0.797126118,,
p14_jap_main_020,0.341042402,0.416830686,0.320233397,0.311925171,0.273802176,0.203467646,0.047959486,0.047661865,0.047619073,0.542921405,0.891914226,0.78721638,,
p14_jap_main_021,0.333579268,0.41587369,0.331318235,0.313224786,0.274562589,0.213572372,0.047830418,0.047652128,0.047619288,0.551922416,0.901460656,0.796599184,,
p14_jap_main_022,0.343957656,0.428643228,0.339696718,0.341850866,0.276303003,0.221372289,0.047883712,0.05021145,0.047793445,0.581707072,0.925196994,0.822150017,,
p14_jap_main_023,0.340412437,0.421512376,0.318436833,0.31359549,0.269423466,0.209222412,0.047813725,0.047702172,0.047619076,0.553745687,0.885143287,0.785724007,,
p14_jap_main_024,0.358094736,0.425489573,0.306753201,0.317901414,0.290494073,0.203928626,0.063568141,0.060876427,0.047651529,0.542386014,0.885611348,0.782643747,,
p14_jap_main_025,0.291981115,0.396807157,0.300099816,0.313736686,0.247298008,0.223333751,0.047840632,0.048623809,0.047619134,0.56473855,0.804962181,0.732895092,,
p14_jap_main_026,0.331539989,0.452494005,0.325397355,0.316857852,0.290995043,0.228173146,0.067681978,0.053604783,0.047662035,0.575072723,0.897133644,0.800515368,,
p14_jap_main_027,0.302611185,0.467412268,0.345193395,0.316952145,0.266568874,0.216066642,0.048057914,0.047809813,0.047621704,0.563428776,0.911523096,0.8070948,,
p14_jap_main_028,0.308780401,0.493582422,0.352510505,0.333192538,0.277031453,0.222512852,0.048157452,0.051967159,0.047907266,0.589337247,0.935312095,0.831519641,,
p14_jap_main_029,0.274133418,0.436785361,0.312324271,0.311094291,0.261906722,0.228037927,0.048114243,0.050684057,0.04762432,0.557745701,0.849730871,0.76213532,,
p14_jap_main_030,0.304985401,0.430103241,0.323666324,0.302299794,0.265331331,0.219277465,0.047782717,0.047841999,0.047623098,0.526915089,0.897173371,0.786095887,,
p14_jap_post_001,0.350422352,0.429090007,0.314127163,0.300115219,0.269727007,0.213616274,0.047964914,0.047924534,0.047619512,0.538010882,0.895308788,0.788119417,,
p14_jap_post_002,0.332230365,0.469054774,0.338373012,0.320326874,0.279768081,0.221003082,0.048397002,0.052108452,0.048111889,0.564893137,0.933678477,0.823042875,,
p14_jap_post_003,0.318397035,0.416722774,0.347077789,0.319365458,0.274362133,0.211509142,0.047860968,0.047808802,0.047619455,0.557023226,0.907734442,0.802521077,,
p14_jap_post_004,0.325117484,0.432215799,0.348595917,0.314626508,0.273694693,0.212115478,0.048500524,0.048021361,0.047621065,0.563381851,0.908561695,0.805007742,,
p14_jap_post_005,0.309332305,0.387299125,0.307071635,0.301024493,0.296736832,0.224039597,0.068970744,0.059741835,0.047682891,0.514582927,0.874558749,0.766566002,,
p14_jap_post_006,0.331932827,0.463018233,0.330703946,0.317432534,0.311916618,0.212100325,0.069136587,0.063742788,0.047620734,0.570929719,0.905542909,0.805158952,,
p14_jap_post_007,0.320037359,0.462549556,0.354021682,0.313359551,0.264587911,0.210277155,0.047820515,0.047855484,0.047619355,0.583379805,0.895684053,0.801992779,,
p14_jap_post_008,0.329082034,0.443615822,0.310739631,0.306857637,0.270778385,0.203210661,0.060253149,0.062007617,0.047619495,0.530839668,0.864191587,0.764186012,,
p14_jap_post_009,0.351086649,0.41584133,0.341409391,0.312020388,0.294828462,0.220836192,0.06421416,0.062500506,0.047620459,0.560153614,0.905417819,0.801838557,,
p14_jap_post_010,0.336841753,0.438189672,0.334024737,0.309078762,0.272836585,0.210275759,0.0570343,0.0596471,0.047620684,0.556757291,0.880563798,0.783421846,,
p14_jap_pre_001,0.376753963,0.492671533,0.249243011,0.252945453,0.273309163,0.208279954,0.048058058,0.048388168,0.047641274,0.448885039,0.91273188,0.773577827,,
p14_jap_pre_002,0.362634123,0.495930834,0.240052139,0.2478207,0.262512936,0.212027418,0.047988607,0.047986453,0.047636161,0.431606681,0.903516397,0.761943482,,
p14_jap_pre_003,0.372344187,0.493146335,0.243360892,0.247623016,0.267587641,0.208561588,0.04813983,0.048244796,0.047639304,0.442458523,0.900665917,0.763203698,,
p14_jap_pre_004,0.37275221,0.49764366,0.250759374,0.258286068,0.27109585,0.212255774,0.04801118,0.048401641,0.047638819,0.466607638,0.903522672,0.772448162,,
p14_jap_pre_005,0.348525166,0.481048652,0.241086221,0.269321483,0.263594552,0.210869919,0.047926768,0.047867409,0.047619168,0.516057088,0.828452979,0.734734212,,
p14_jap_pre_006,0.366814912,0.475486991,0.232331879,0.241791131,0.2542552,0.210969484,0.047880613,0.048255412,0.047638278,0.422428345,0.881770642,0.743967953,,
p14_jap_pre_007,0.362524731,0.485166618,0.245073885,0.247392762,0.250956231,0.206163749,0.047952986,0.04854611,0.047625351,0.421962145,0.89439911,0.752668021,,
p14_jap_pre_008,0.354805338,0.492838639,0.249892299,0.248542502,0.258565578,0.210508663,0.048045098,0.048355374,0.047652188,0.437505791,0.897019828,0.759165617,,
p14_jap_pre_009,0.355294452,0.483720085,0.241532444,0.246403332,0.258129622,0.208851056,0.048043262,0.048193105,0.047638418,0.424237849,0.892714757,0.752171684,,
p14_jap_pre_010,0.358086051,0.492323038,0.249400833,0.250649494,0.264611779,0.188569543,0.048060653,0.048903518,0.047620342,0.430575428,0.886069943,0.749421589,,
AVG,0.331580439,0.430462965,0.305319064,0.300182531,0.269383237,0.21553148,0.050648542,0.050220278,0.04764576,0.516912141,0.893562299,0.780567252,,
