uppercut_right,Head,Core,Right_Leg,Left_Leg,Right_Arm,Left_Arm,Acceleration,Velocity,Position,Joint Angle,rotation,Overall
p19_uppercut_right_main_001,0.3470551252997573,0.4453802061866739,0.30259983867530643,0.27501079789245725,0.2338984579096856,0.19182364243221378,0.05714543773302624,0.05274097756456732,0.047706120325608274,0.5232906834746299,0.8065772675020713,0.7215912922938388
p19_uppercut_right_main_002,0.3398189631081407,0.4956136606618108,0.2820374659497827,0.29427592947174186,0.20370742382952237,0.22158333573630404,0.0532213117749354,0.04783952166389026,0.0477730212416691,0.5424292969128558,0.8153562904063854,0.7334781923583265
p19_uppercut_right_main_003,0.3424901838812146,0.4602269956924195,0.3617516326335401,0.3231753275252823,0.2611509416100583,0.2539736913771341,0.06357000791584963,0.06422804686921252,0.04957883693476563,0.6064332964151953,0.9004250812375562,0.8122275457908479
p19_uppercut_right_main_004,0.30685557055792784,0.4790167244018587,0.34105416242792985,0.2809347979616733,0.23614420281747348,0.23496713179805812,0.05799525549856458,0.05211661540266839,0.04790092946874117,0.5676499650531069,0.8425297430452561,0.7600658096476114
p19_uppercut_right_main_005,0.3137575191841179,0.404175315910388,0.36867140656413844,0.2721850180786964,0.22557358458916119,0.24051303675364508,0.061139374112997705,0.05805764663927456,0.04772378178066312,0.557867333274653,0.8267352686480891,0.7460748880360583
p19_uppercut_right_main_006,0.2769796156630314,0.42649502248543103,0.2729338611475459,0.2497664663789762,0.1760842926916709,0.23832229672123173,0.05362672642084822,0.048031432663496056,0.0476224525162438,0.5215211289665291,0.7049422609303301,0.6499159213411898
p19_uppercut_right_main_007,0.3356790864483298,0.4682079838210302,0.35546437953018345,0.2790369444129265,0.24931108392624618,0.24888346753116627,0.05912289833543877,0.053136364566124854,0.04802824118610886,0.6065305683617359,0.8531027262459006,0.779131078880651
p19_uppercut_right_main_008,0.35147927843340004,0.4911194617477985,0.3129171244537527,0.2936018525711678,0.2337431983564539,0.2254028440802167,0.05362721460777572,0.047891247190903714,0.048343450466498045,0.5579359099943432,0.8678567357114434,0.7748804879963134
p19_uppercut_right_main_009,0.2893380874730854,0.4259482922017753,0.26067649973525997,0.22588161907035423,0.18048382524272555,0.22036788569781632,0.05396529974062782,0.04828941366799274,0.047620053933683536,0.49000464478312084,0.6931571186653627,0.63221137650069
p19_uppercut_right_main_010,0.21758546089712794,0.33663380907474005,0.16098651571775266,0.12308987271025902,0.09724005508590121,0.11580839210414581,0.05404899883488042,0.04795126794381242,0.047619075865436455,0.47931416324295456,0.22474188174113233,0.30111356619167895
