jap,Head,Core,Right_Leg,Left_Leg,Right_Arm,Left_Arm,Acceleration,Velocity,Position,Joint Angle,rotation,Overall,,
p19_jap_main_001,0.192081307,0.138371374,0.124873892,0.141724861,0.128469341,0.049292188,0.047988025,0.047727045,0.047619388,0.489262503,0.057130913,0.18677039,0.449898265,-0.00705661
p19_jap_main_002,0.18994488,0.129454858,0.129585198,0.124099882,0.106525518,0.055920213,0.047652648,0.047681163,0.047619099,0.474743719,0.038346583,0.169265724,0.732593212,
p19_jap_main_003,0.191440856,0.128363166,0.110527366,0.143530175,0.110168481,0.049990272,0.04778155,0.047818919,0.047619221,0.492611184,0.019938156,0.161740064,0.739649821,
p19_jap_main_004,0.192481219,0.130505775,0.128447396,0.127515702,0.111473581,0.048582013,0.04819176,0.047764814,0.047619136,0.480631357,0.034145221,0.168091061,,
p19_jap_main_005,0.189968847,0.122517558,0.116654547,0.132944792,0.096595655,0.062327043,0.047634563,0.047730095,0.047619048,0.491427112,0.012203136,0.155970329,,
p19_jap_main_006,0.186278603,0.125878096,0.122806829,0.130720373,0.106363565,0.047742023,0.047685742,0.047705816,0.047619116,0.479503176,0.022577185,0.159654982,,
p19_jap_main_007,0.186942611,0.134580834,0.126946483,0.120095875,0.114845036,0.058567699,0.04772838,0.047746086,0.047619374,0.468943947,0.049800595,0.175543601,,
p19_jap_main_008,0.185741483,0.133664685,0.123558257,0.113205032,0.110241744,0.056286159,0.047746796,0.047746167,0.047619375,0.459401416,0.041261929,0.166703775,,
p19_jap_main_009,0.193158017,0.125779947,0.118331278,0.131903969,0.113471117,0.048349644,0.047668743,0.047740875,0.047619063,0.487823712,0.021984627,0.161736352,,
p19_jap_main_010,0.182555919,0.133672581,0.117850575,0.114662645,0.102561558,0.058416254,0.047748139,0.047725857,0.047619386,0.456565292,0.033322258,0.160295168,,
p19_jap_main_011,0.191876467,0.122976058,0.116851062,0.122190631,0.105164679,0.060436552,0.047630242,0.047696907,0.047619048,0.485591249,0.015181465,0.1563044,,
p19_jap_main_012,0.191555161,0.126886039,0.132933642,0.136906797,0.117486728,0.051263673,0.047666344,0.047724716,0.047619054,0.502610584,0.032776734,0.173726889,,
p19_jap_main_013,0.195953169,0.131793503,0.129483119,0.124971075,0.110383633,0.059648335,0.047694303,0.047680628,0.047619105,0.479177376,0.046421053,0.17624795,,
p19_jap_main_014,0.194895272,0.12647012,0.125070725,0.126440669,0.114329615,0.050673381,0.047677779,0.047730387,0.047619093,0.4891332,0.026033955,0.164963729,,
p19_jap_main_015,0.186019277,0.12614869,0.127710909,0.135946185,0.113637749,0.05313527,0.047653002,0.047724065,0.047619068,0.494690721,0.029578951,0.169112482,,
p19_jap_main_016,0.187817739,0.123910278,0.116905973,0.131787592,0.109890247,0.053796524,0.047655931,0.047779154,0.04761907,0.491714853,0.015214711,0.158164754,,
p19_jap_main_017,0.313727941,0.371687933,0.186886235,0.298398358,0.239782667,0.193340023,0.048100914,0.047663354,0.047619164,0.521951507,0.688564068,0.6385803,,
p19_jap_main_018,0.373346707,0.425206888,0.284941772,0.314416091,0.267628873,0.218091521,0.047726896,0.049781793,0.047832189,0.525648981,0.904668407,0.790962579,,
p19_jap_main_019,0.372950923,0.432057883,0.279972296,0.308380195,0.26129623,0.227746935,0.047738863,0.04914977,0.048237772,0.516000106,0.909053315,0.791137352,,
p19_jap_main_020,0.369052629,0.421418796,0.257885898,0.303794333,0.254977159,0.198185257,0.047641626,0.047736832,0.047620257,0.499516369,0.858940358,0.751113161,,
