uppercut_right,Head,Core,Right_Leg,Left_Leg,Right_Arm,Left_Arm,Acceleration,Velocity,Position,Joint Angle,rotation,Overall,,
p05_uppercut_right_main_001,0.244892037,0.46594346,0.262935144,0.245886905,0.296170787,0.313060827,0.048298091,0.051908211,0.047714814,0.545982563,0.862769941,0.767733728,0.699112264,0.008946563
p05_uppercut_right_main_002,0.242962952,0.429656394,0.22408769,0.189584551,0.283479886,0.280955365,0.04810837,0.048896257,0.047638696,0.534458536,0.71987089,0.664247183,0.693068333,
p05_uppercut_right_main_003,0.19567232,0.403901962,0.261948711,0.236217249,0.277028995,0.266628176,0.048215072,0.049375668,0.047637855,0.556327979,0.716425894,0.668396519,0.68412177,
p05_uppercut_right_main_004,0.224398168,0.421622753,0.230228692,0.189718007,0.26319679,0.306224013,0.04819107,0.049987604,0.047628717,0.546397594,0.705736269,0.657934666,,
p05_uppercut_right_main_005,0.165455562,0.370283652,0.254314746,0.209319801,0.247858468,0.239595649,0.048121141,0.049144137,0.047630686,0.533865722,0.615897058,0.591287657,,
p05_uppercut_right_main_006,0.218431007,0.453015929,0.257407681,0.232377807,0.284769234,0.293981298,0.048379616,0.052566307,0.047681508,0.500912631,0.836078261,0.735528572,,
p05_uppercut_right_main_007,0.246782075,0.430767977,0.259996573,0.26888141,0.280905996,0.29661828,0.04817847,0.050070562,0.048059788,0.520502854,0.861173846,0.758972548,,
p05_uppercut_right_main_008,0.208496559,0.475083857,0.258686557,0.283748876,0.266485355,0.307830611,0.048421253,0.051234318,0.047663079,0.521643054,0.867971911,0.764073254,,
p05_uppercut_right_main_009,0.239255729,0.44836568,0.26440587,0.280937572,0.287318624,0.292544059,0.048058806,0.04975473,0.047683137,0.532204499,0.872276398,0.770254828,,
p05_uppercut_right_main_010,0.236987181,0.454034506,0.247176155,0.242515198,0.262377158,0.292108684,0.0482237,0.049331696,0.047631528,0.534145308,0.794775866,0.716586699,,
p05_uppercut_right_main_011,0.19933755,0.430906453,0.272303265,0.243188994,0.279103742,0.262935957,0.048211853,0.04955314,0.047630137,0.514000789,0.791689948,0.7083832,,
p05_uppercut_right_main_012,0.243139561,0.444953773,0.224347248,0.225999888,0.264810803,0.275433988,0.048230975,0.049198871,0.04762042,0.510659824,0.766092344,0.689462588,,
