jap,Head,Core,Right_Leg,Left_Leg,Right_Arm,Left_Arm,Acceleration,Velocity,Position,Joint Angle,rotation,Overall,,
p17_jap_main_001,0.343030227,0.491889798,0.272936223,0.271077354,0.237874774,0.168894612,0.047659989,0.047767587,0.047628166,0.482596041,0.836871902,0.730589144,0.70701645,0.011014403
p17_jap_main_002,0.326525888,0.472295776,0.266498108,0.271909317,0.232744675,0.166180583,0.047647578,0.047818825,0.047619206,0.473173969,0.814688944,0.712234451,0.699086478,
p17_jap_main_003,0.322950105,0.466001493,0.259638326,0.272491564,0.232006686,0.156919182,0.047642576,0.047808836,0.047619128,0.449204984,0.817742269,0.707181084,0.688072074,
p17_jap_main_004,0.322545596,0.464737605,0.252404993,0.254863689,0.224323197,0.162981755,0.047643202,0.047808213,0.047619122,0.439925471,0.800648598,0.69243166,,
p17_jap_main_005,0.338389596,0.472263443,0.260414885,0.262156584,0.242968029,0.158366488,0.047641027,0.047850093,0.047619289,0.448577525,0.831317494,0.716495504,,
p17_jap_main_006,0.336326736,0.485645119,0.271880466,0.265762468,0.230827253,0.159067019,0.047656448,0.047844915,0.047619285,0.471448406,0.818367683,0.7142919,,
p17_jap_main_007,0.320826959,0.47276294,0.250910966,0.252369801,0.219670607,0.153781387,0.047649902,0.047817072,0.047619135,0.436785753,0.788607816,0.683061197,,
p17_jap_main_008,0.331850869,0.483976098,0.258112655,0.254721768,0.225165182,0.156087775,0.047640636,0.047836683,0.047619092,0.454615049,0.799438245,0.695991286,,
p17_jap_main_009,0.338503453,0.487255577,0.260856865,0.260097201,0.224369891,0.153468509,0.047646477,0.047830189,0.047619101,0.457509046,0.805975204,0.701435356,,
p17_jap_main_010,0.34189997,0.483392866,0.260699909,0.258762169,0.23480455,0.151975591,0.047640129,0.047841985,0.047619144,0.449161536,0.820862136,0.709351956,,
p17_jap_main_011,0.306089755,0.446778216,0.29932023,0.268097227,0.23616797,0.159287725,0.047643099,0.04775496,0.04761919,0.468308366,0.822450271,0.7162077,,
p17_jap_main_012,0.326888165,0.451680245,0.303050075,0.280401502,0.242149127,0.139973536,0.047674632,0.047822225,0.047619061,0.484146068,0.822036224,0.720669177,,
p17_jap_main_013,0.323874183,0.444190612,0.305773503,0.28244826,0.232353648,0.131172732,0.050590808,0.04795829,0.04761911,0.478797866,0.805869535,0.707748035,,
p17_jap_main_014,0.339762051,0.453625049,0.293010217,0.265937981,0.195999619,0.142847135,0.049668611,0.047955682,0.047619075,0.472229134,0.773336616,0.683004372,,
p17_jap_main_015,0.331217594,0.465768737,0.311154817,0.267229889,0.204120388,0.132222932,0.049603766,0.047906816,0.04761906,0.482243452,0.781221506,0.69152809,,
p17_jap_main_016,0.331052737,0.456374567,0.303927895,0.269575763,0.200209055,0.138893976,0.050080461,0.047925848,0.047619124,0.475274662,0.781784583,0.689831606,,
p17_jap_main_017,0.323105332,0.457245669,0.260939369,0.252175087,0.181572612,0.148051752,0.048755155,0.047812251,0.047619289,0.439997527,0.74585512,0.654097842,,
p17_jap_main_018,0.335901384,0.472580966,0.268361436,0.259159952,0.214949286,0.177492719,0.047642278,0.047734705,0.047619514,0.453948376,0.821720709,0.711389009,,
p17_jap_main_019,0.325264667,0.479811973,0.279241817,0.259388651,0.230489496,0.167134975,0.04763744,0.047773443,0.047620539,0.459984312,0.830594224,0.719411251,,
p17_jap_main_020,0.318279372,0.472803374,0.282242,0.255896209,0.229171675,0.166261433,0.047638026,0.047797744,0.047619892,0.45893026,0.821740268,0.712897266,,
p17_jap_main_021,0.332400345,0.4887547,0.287755998,0.258217344,0.236306473,0.169295979,0.047637869,0.04777224,0.047619265,0.474909217,0.837719262,0.728876248,,
p17_jap_main_022,0.317906514,0.482771367,0.292611225,0.27088138,0.229456604,0.163661872,0.047648421,0.047848493,0.047619418,0.480117144,0.828183664,0.723763708,,
p17_jap_main_023,0.313163982,0.482979183,0.286407703,0.266110034,0.225291355,0.168318848,0.047647756,0.047790703,0.047639921,0.48094691,0.815032068,0.714806521,,
p17_jap_main_024,0.302649814,0.492374986,0.277589739,0.255893573,0.225184893,0.157542118,0.047642869,0.047841,0.047619215,0.448627712,0.816787283,0.706339412,,
p17_jap_main_025,0.314266453,0.484645123,0.263542905,0.248551229,0.222484564,0.162765505,0.047654034,0.047801666,0.047619239,0.439706042,0.809050547,0.698247196,,
p17_jap_main_026,0.316415081,0.482657978,0.272414061,0.259796489,0.229186822,0.169881284,0.047636014,0.047747737,0.047619439,0.45065199,0.831022609,0.716911423,,
p17_jap_main_027,0.323083582,0.478689486,0.272840611,0.258499584,0.222196527,0.160611956,0.047644427,0.047804396,0.047621965,0.452150589,0.814624485,0.705882316,,
p17_jap_main_028,0.325365177,0.484854261,0.273014108,0.263335985,0.221944985,0.169560591,0.047637045,0.04773501,0.047646301,0.468930301,0.815684764,0.711658425,,
p17_jap_main_029,0.326034821,0.465576195,0.264599635,0.255250184,0.225256042,0.157170261,0.047644677,0.047781974,0.047621216,0.43410915,0.81565353,0.701190216,,
p17_jap_main_030,0.34139633,0.491282271,0.27256959,0.255637476,0.227800875,0.191110239,0.047645246,0.047791757,0.047670816,0.466385429,0.847220749,0.732970153,,
p17_jap_post_001,0.343379589,0.472873636,0.275437403,0.25575624,0.176842758,0.13585441,0.04767123,0.047742347,0.047619097,0.458215507,0.749025289,0.661782355,,
p17_jap_post_002,0.337820932,0.461157808,0.276174436,0.255884791,0.220116062,0.152415766,0.047641362,0.047820211,0.047619263,0.439142195,0.816810513,0.703510018,,
p17_jap_post_003,0.31916785,0.455947406,0.273849556,0.253327332,0.217880101,0.155100265,0.047642811,0.047807686,0.047619529,0.427416015,0.812643295,0.697075111,,
p17_jap_post_004,0.351592433,0.465907934,0.268497478,0.258861637,0.23308386,0.155771066,0.047643732,0.047802224,0.047619613,0.439124954,0.836040184,0.716965615,,
p17_jap_post_005,0.338859119,0.463283442,0.257960638,0.244086408,0.214108589,0.163050297,0.047643649,0.047796751,0.047619167,0.433422164,0.79923266,0.689489511,,
p17_jap_post_006,0.330000605,0.482060718,0.267575167,0.258616232,0.210291296,0.180860028,0.047901683,0.049366668,0.047621047,0.455414536,0.817147485,0.7086276,,
p17_jap_post_007,0.341513904,0.489040643,0.270928493,0.252877919,0.220552802,0.158712617,0.047645517,0.047765513,0.047632584,0.45679191,0.813483651,0.706476129,,
p17_jap_post_008,0.340312079,0.49119045,0.274274417,0.254540327,0.227673921,0.160413417,0.04766214,0.047849366,0.047689169,0.461659782,0.822596014,0.714315144,,
p17_jap_post_009,0.336058862,0.491327984,0.2612159,0.255868526,0.215454617,0.160531612,0.047664588,0.047737358,0.047620207,0.456000413,0.80233078,0.69843167,,
p17_jap_post_010,0.317306741,0.483942341,0.262794164,0.253501374,0.206493301,0.171116544,0.047742017,0.048028172,0.047619343,0.444902817,0.801029682,0.694191622,,
p17_jap_pre_001,0.324732022,0.484084554,0.258283823,0.251126298,0.256511059,0.162413079,0.047636522,0.047763089,0.047619091,0.444165421,0.838269892,0.720038551,,
p17_jap_pre_002,0.326466825,0.469741534,0.241088904,0.241231258,0.259520795,0.14970819,0.047655224,0.047821182,0.04761964,0.416039831,0.823709305,0.701408463,,
p17_jap_pre_003,0.340929721,0.479510333,0.247857072,0.241683636,0.178067187,0.153693303,0.04886005,0.048049949,0.047619084,0.439675472,0.746168916,0.654220883,,
p17_jap_pre_004,0.335389763,0.474507473,0.24553244,0.239415391,0.246781874,0.161295639,0.048480546,0.048347866,0.047627012,0.408732471,0.837577447,0.708923954,,
p17_jap_pre_005,0.344666165,0.470665482,0.241121841,0.237349971,0.246558515,0.155542408,0.048943331,0.048034094,0.047624215,0.400320443,0.835854307,0.705194148,,
p17_jap_pre_006,0.320219731,0.463745887,0.240677357,0.233987389,0.176370875,0.143283494,0.047940486,0.047860963,0.047619276,0.40338829,0.739604637,0.638739733,,
