uppercut_left,Head,Core,Right_Leg,Left_Leg,Right_Arm,Left_Arm,Acceleration,Velocity,Position,Joint Angle,rotation,Overall
p18_uppercut_left_main_001,0.18100369124365379,0.28114003046124714,0.08367806967186947,0.11901145400406474,0.16934421404487907,0.10008586328470889,0.051292877073101935,0.04794257106467015,0.04761905005427821,0.6321103108431476,0.006867828488798607,0.1944405731951033
p18_uppercut_left_main_002,0.34527516517079315,0.45519303822498597,0.2850480630495313,0.2608955151889313,0.30975574326860145,0.2379267908042338,0.05040879590898299,0.04781201848874872,0.04762657060364779,0.5697319539962362,0.8672634574111164,0.7780040063866522
p18_uppercut_left_main_003,0.364454396748686,0.4824546071343649,0.29227815173537974,0.31470506563326406,0.2679436407759025,0.16685122019264215,0.0509304094726846,0.04784542381992969,0.047634376113052636,0.6401922088813342,0.7707226971590825,0.731563550675758
p18_uppercut_left_main_004,0.3131570163363368,0.47506755002481016,0.26883464050405054,0.2988809341632982,0.25604537896975743,0.15754403986564292,0.05168568091276669,0.04795101914108986,0.04763735785150777,0.6029582156651976,0.7199097238308843,0.6848242713811783
p18_uppercut_left_main_005,0.35956532065911617,0.46686675863027843,0.27944925332013704,0.27778819205768385,0.30106609415576757,0.16443181116582148,0.05058271916447349,0.04856448096335844,0.04772196074804916,0.563118966009001,0.818722644329045,0.7420415408330316
p18_uppercut_left_main_006,0.35418093854581933,0.4638105304379659,0.2720860394207008,0.24547335963547717,0.2763661768411641,0.17681432665808575,0.05040076339978478,0.047964532430505295,0.04762947374689222,0.5485506190453368,0.7785728862392715,0.709566206081091
p18_uppercut_left_main_007,0.18236175222765652,0.28250394149438873,0.10136535436591645,0.1178795651665961,0.16894445239983863,0.092013818282636,0.052354137235413954,0.048100309901645766,0.047619055245876715,0.6377974145492368,0.009516591354212537,0.1980008383127198
p18_uppercut_left_main_008,0.3566618176403787,0.46256116817137255,0.2794159830545002,0.2874969797962952,0.2876888318490948,0.22180392629155535,0.050526982216515845,0.04879541759284306,0.04769648364376514,0.5888653410414122,0.8412693103885402,0.7655481195844017
p18_uppercut_left_main_009,0.35590407017790254,0.4600234098029662,0.29897592456001176,0.2528134242370746,0.3070867990768417,0.20537229304719423,0.050888527264790095,0.047946851772202995,0.04762810609925675,0.5872340809540503,0.8281886752871386,0.755902296987212
p18_uppercut_left_main_010,0.35449969698127154,0.4819311118144721,0.30072085753108224,0.3153318384757792,0.30563760515881855,0.2435506542740334,0.052084591372514005,0.048111657056860144,0.047792910971817475,0.6517601549782941,0.8714232362328667,0.8055243118564949
