hook_left,Head,Core,Right_Leg,Left_Leg,Right_Arm,Left_Arm,Acceleration,Velocity,Position,Joint Angle,rotation,Overall
p15_hook_left_main_001,0.3862490993552226,0.5025982084465881,0.23125115661570222,0.3176980200266125,0.2365768278855967,0.20527978972031793,0.0728332054510498,0.07911899452119123,0.04776727584726083,0.470309813590897,0.8525682775181141,0.737890738339949
p15_hook_left_main_002,0.3735461888724673,0.4597163028244354,0.21332129370524142,0.2964848933818698,0.2191628363905215,0.2078111940201032,0.06904293132010256,0.07375376162266788,0.0476705330554419,0.44643910996581715,0.8073878405713535,0.6991032213896925
p15_hook_left_main_003,0.3726675251627366,0.47922046263534723,0.24517232116550197,0.2740166776875167,0.20302424711347059,0.22612747965851523,0.06690338801928346,0.06932052976857965,0.047776003949771495,0.4137428757878415,0.8630287141038965,0.72824296260908
p15_hook_left_main_004,0.3651142082578511,0.48789943134019376,0.23178098507303044,0.2773047195457462,0.24742513913051462,0.2388835723708916,0.07241901333259966,0.07681913315161111,0.047693319242840385,0.44109925978124187,0.871160829162198,0.742142358347911
p15_hook_left_main_005,0.3615122056261844,0.4607047665820394,0.22633600471955365,0.28436448818182286,0.21580968491680083,0.1791372729983819,0.0698105841249584,0.06878865695966241,0.04763574285346984,0.3772373083097586,0.8428832497753757,0.7031894673356905
p15_hook_left_main_006,0.34301001644762785,0.4889895077536496,0.2516233058932667,0.283997712908474,0.23438840932773278,0.2450205119841466,0.07303426957107965,0.07564829502951742,0.047650211748641015,0.45986339247107805,0.8565083887818974,0.7375148898886514
p15_hook_left_main_007,0.36004737067116926,0.46494831379427026,0.19226565813140245,0.28869847332002446,0.19873721493104834,0.2169960376443938,0.06543568127127515,0.06815317759589429,0.04764505747349608,0.4037460169000989,0.817358557526462,0.693274795338553
p15_hook_left_main_008,0.36232028360704277,0.478256505724625,0.18778836689311498,0.2984018495105397,0.20095113919495575,0.19550016152220398,0.06619737937220117,0.06871745866050818,0.04763309746200511,0.4084627586704208,0.8063552290636151,0.6869874879456568
p15_hook_left_main_009,0.31024086510995025,0.45784428827498547,0.252258526606976,0.25734693495697974,0.1719054115715703,0.19600691151001035,0.06636806641777512,0.06742923467522606,0.047623278586168466,0.388608684385948,0.7727912471688463,0.6575364783339767
p15_hook_left_main_010,0.35310926955354105,0.4688861255953555,0.22909166354973937,0.2803349871940711,0.19598549302873036,0.2158473123677413,0.06587011901621893,0.06721380590762209,0.04816277114507555,0.3837389064171101,0.853772870367755,0.7127626811825615
p15_hook_left_main_011,0.3360946330822509,0.47041758427242764,0.2628880686517949,0.2593279249456967,0.18159763036962037,0.2276735558372971,0.06644946926583435,0.06792833052125603,0.047642358401628095,0.42630482218588284,0.8088103446007204,0.6940586878762691
p15_hook_left_main_012,0.34923987174801896,0.4546114824250683,0.2343327699747355,0.28137462678582176,0.19596258126719415,0.2349539782740658,0.06513187806705048,0.0673489556725682,0.04829760991379445,0.39835435531011,0.8553029250249163,0.7182183541104744
p15_hook_left_main_013,0.36872155524240524,0.46863616506677686,0.23562447255584473,0.24345098928209657,0.23297364344479723,0.17361391338478005,0.07181108926212482,0.0713204301226182,0.04767098436386832,0.3888786330014874,0.8144379206893575,0.6867701343829964
