Column,pre,main,post
LShoulder,0.21201237126867203,0.23908669587449657,0.24094217458746972
LUArm,0.13948461847792282,0.1477555070172571,0.14529943772876386
LFArm,0.13829753254026195,0.24573482591039425,0.19346731973417147
LHand,0.0881850617208818,0.11367337557216485,0.08872286204301369
RShoulder,0.3102087448303907,0.2974464916773477,0.29558833353870345
RUArm,0.1497142855463228,0.15050720791142183,0.1471045700298653
RFArm,0.22282921759279944,0.1949286853800758,0.2037577654194031
RHand,0.10591195491737167,0.12098888713055689,0.1083518621012081
LThigh,0.12960249246399688,0.15926585315934147,0.14808830988498833
LShin,0.1930274848284,0.21926993133216136,0.1914204497424919
LFoot,0.14902644543252258,0.2379468745606807,0.20702369443574642
LToe,0.08036306281838465,0.12616359462688873,0.1056682662046593
RThigh,0.1436646743727624,0.1705099870342846,0.15564287305402108
RShin,0.18084977103340108,0.2382694736214077,0.19629641754485325
RFoot,0.2954768876455726,0.2649470369130485,0.24480586912215382
RToe,0.16049640000729581,0.17015699153490305,0.14687119867751985
Hip,0.8812150536009342,0.8896624002959358,0.8841181150637798
Ab,0.29119422193352235,0.2875070454323512,0.2841561761125825
Chest,0.276563319674392,0.2728523743101979,0.27103181462939774
Neck,0.15078902784638226,0.17314220181653975,0.16728010382165553
Head,0.13569444852135543,0.16080040344255617,0.1541291374918358
Acceleration,0.05264968980577671,0.052263375184088606,0.05215098827330045
Velocity,0.04859222915787729,0.04801522587107787,0.04795442837813156
Position,0.047631695705979596,0.0476211306131483,0.047620645775662176
Joint Angle,0.4538024548324727,0.482271574488452,0.4507706290567201
rotation,0.6116575511129401,0.7113073370967415,0.6535760714285253
Overall,0.3296446234094598,0.3794642338549451,0.3505983586020938
