Column,pre,main,post
LShoulder,0.35287565428440304,0.3297388918018412,0.3156182837155691
LUArm,0.1805120881200698,0.1709220810821765,0.1671514645493999
LFArm,0.3032011023839675,0.30372538675654565,0.28976158196374135
LHand,0.11052375576941456,0.12353579871386096,0.1450607332343789
RShoulder,0.3446660763856701,0.34991606943332965,0.3003281236526335
RUArm,0.03281618635734429,0.03990831712788737,0.04315347343016066
RFArm,0.15403449854044438,0.187559242259615,0.16130726777136833
RHand,0.1179327092040234,0.15901513724830338,0.13722911375740493
LThigh,0.19481266022429444,0.1906853334781328,0.18942940168555256
LShin,0.27104300404345805,0.2702900145340908,0.28059655670598754
LFoot,0.297615140061524,0.3191995321412658,0.31683951725883847
LToe,0.18651354583773883,0.18893855344770974,0.18668747242309502
RThigh,0.17947639419451722,0.18359270051074503,0.17555363668569254
RShin,0.2713143798910865,0.3191464306627267,0.29088214639773313
RFoot,0.3335219868284664,0.3004933751772611,0.29646978920221734
RToe,0.16301289330399507,0.17298251991554972,0.15621465685424565
Hip,0.9532648584127145,0.9600841606592136,0.9571920410560816
Ab,0.35143283502677924,0.35617814966957434,0.3513763095185144
Chest,0.35453513296980665,0.36123450278542446,0.35363552364191797
Neck,0.35950414595399305,0.34015660295242733,0.3330682845979919
Head,0.3567562718653746,0.332933174573064,0.3338976679382223
Acceleration,0.05374653096817624,0.05425462614298633,0.05428518219139482
Velocity,0.051219985824625724,0.05275647939408779,0.052090534382553434
Position,0.04868142968903203,0.04921485860340653,0.04915380512442685
Joint Angle,0.6622145438638418,0.669673910770718,0.6302015246777637
rotation,0.8116648355349627,0.8271601933827984,0.8012994649428793
Overall,0.4301731326119974,0.43818752599310246,0.42522663503365293
