Column,pre,main,post
LShoulder,0.2395094695058797,0.26238771376736797,0.270393952526398
LUArm,0.1566094059101232,0.05787650861855546,0.0014899942476242702
LFArm,0.15047793440332027,0.11767175581949728,0.0560014835645312
LHand,0.11231991672242943,0.12766578378965313,0.1108545631759829
RShoulder,0.3037231718897452,0.30822046888862703,0.31428232551880575
RUArm,0.13761594768605923,0.1252991961103225,0.1512640394240618
RFArm,0.15138166198547615,0.149908043313324,0.16284838538226165
RHand,0.12643633823880035,0.13833333207708431,0.15807024446519582
LThigh,0.15194147577612543,0.18147835552398053,0.17830380887586858
LShin,0.2029865552219737,0.2547810704580919,0.23098437326539112
LFoot,0.2732457446778519,0.30385597162282546,0.2911933829898661
LToe,0.12352748037080415,0.16203223528303826,0.16021052626615676
RThigh,0.16892803893859262,0.1863289777929346,0.18188340007180465
RShin,0.1974243832346783,0.23650667999253014,0.22167765264866285
RFoot,0.26669845434766626,0.34030636673482434,0.3492003072280928
RToe,0.16569957091952373,0.19305117117231196,0.18813431363291158
Hip,0.9228084807825034,0.9198470460799028,0.9303138151156757
Ab,0.32582925550528,0.31837548093363,0.33090555408639016
Chest,0.31082765915182503,0.3017925959704339,0.3132490410854351
Neck,0.2975157331013657,0.328836098977303,0.3220371296610071
Head,0.30051633367621483,0.33511526202950653,0.323645451068624
Acceleration,0.05260336073995332,0.05401064904203819,0.053413845708060084
Velocity,0.04858392430868866,0.04797448529102972,0.04776541191314651
Position,0.0477162507524801,0.047626191164081594,0.04762015889783865
Joint Angle,0.4640959033214731,0.5156590491106987,0.5026770077264546
rotation,0.7308821202138761,0.7713400055639529,0.7502940718058928
Overall,0.3892991854831781,0.40948309836401725,0.3989571153518658
