Column,pre,main,post
LShoulder,0.22614873709472558,0.2200550151676849,0.21194934789382391
LUArm,0.16455779208591634,0.15874384738679215,0.14957782265701183
LFArm,0.09134954182197835,0.07809734942166938,0.0372465063809289
LHand,0.07736289197620591,0.0638684344917078,0.027918212397558345
RShoulder,0.33269970624065764,0.32824077986644346,0.3305255314805574
RUArm,0.11132224152403576,0.11021870088475279,0.11414018103288166
RFArm,0.16818925404471444,0.1640247167928144,0.12247422624262194
RHand,0.060505897508610705,0.04558706742238365,0.013399157658944796
LThigh,0.17773066594757742,0.1723788415223641,0.17681563111688095
LShin,0.33837757797620754,0.34865767124779945,0.3350002315273511
LFoot,0.27401296156260957,0.3063348468903954,0.2978476808445577
LToe,0.13709731907581782,0.15051099500250917,0.1471596388988033
RThigh,0.171577194057912,0.16726705783816112,0.17355723306488108
RShin,0.26385466293812465,0.2980636947576842,0.30832999382176374
RFoot,0.36040272846303323,0.3400465494767808,0.3524275559948459
RToe,0.1894201122216223,0.18150021273617714,0.1903100878310677
Hip,0.94529521373997,0.9314506733488731,0.9330865623046108
Ab,0.3414612458477392,0.330254580774194,0.33401853851534513
Chest,0.33984351794727535,0.3313586853199219,0.33489671854228703
Neck,0.3482069064617228,0.323820710329622,0.3360521622306981
Head,0.35438122635491764,0.3343877430489439,0.3432149675441585
Acceleration,0.0530223598529029,0.05250625930271381,0.05116979613849069
Velocity,0.049217002574102456,0.049128943476609024,0.04820143972328032
Position,0.04762845166798783,0.047654012041757836,0.04764929250220041
Joint Angle,0.6190875371492232,0.6425397684927913,0.6297408610947309
rotation,0.7341921293792291,0.7086815685243089,0.6906507927750475
Overall,0.3909102905236085,0.3781677902830332,0.36915004263862394
